,C10,SVEC,RAW
0,0.33547893,0.1492001,0.515321
1,0.31072038,0.50285083,0.18642882
2,0.1931749,0.59620154,0.2106236
3,0.19670548,0.12119196,0.68210256
4,0.46511522,0.33719233,0.19769247
5,0.17980179,0.19348726,0.6267109
6,0.45052326,0.36651197,0.18296479
7,0.42569768,0.38244236,0.19185989
8,0.282192,0.6038882,0.1139198
9,0.39780244,0.48094857,0.121249
10,0.4927198,0.27452317,0.23275703
11,0.4021754,0.35845223,0.23937245
12,0.47287706,0.32995796,0.19716509
13,0.4449043,0.39448816,0.16060755
14,0.23108768,0.5490531,0.21985927
15,0.25711995,0.42551696,0.31736314
16,0.44919014,0.2513909,0.29941902
17,0.33940896,0.5098117,0.15077937
18,0.27695367,0.3970118,0.32603452
19,0.40971056,0.20270133,0.3875881
20,0.3457889,0.5351031,0.119108014
21,0.21842614,0.53965276,0.2419211
22,0.46556202,0.23366389,0.30077407
23,0.4653142,0.20520194,0.32948396
24,0.44320783,0.21138604,0.34540612
25,0.19743738,0.4463506,0.35621208
26,0.3998925,0.18421447,0.41589308
27,0.4710863,0.3548231,0.17409064
28,0.41597277,0.43595818,0.14806911
29,0.1776325,0.16141543,0.6609521
30,0.33967498,0.44845513,0.21186988
31,0.42662904,0.18683273,0.3865383
32,0.41702637,0.38682213,0.1961515
33,0.18335898,0.49806282,0.3185782
34,0.43788204,0.39544892,0.16666898
35,0.2638971,0.5556403,0.18046263
36,0.3917859,0.4765988,0.13161524
37,0.4711555,0.36261985,0.16622464
38,0.26082957,0.28456727,0.45460314
39,0.16916414,0.33565247,0.49518335
40,0.20724265,0.66290015,0.12985718
41,0.48539612,0.2838927,0.23071112
42,0.22057389,0.6224773,0.1569488
43,0.316619,0.41857296,0.26480806
44,0.26132342,0.28037503,0.4583015
45,0.20412798,0.62765396,0.16821809
46,0.35910758,0.15696873,0.48392373
47,0.18480803,0.15089999,0.664292
48,0.18750925,0.14441828,0.6680724
49,0.46021825,0.36740375,0.17237799
50,0.35842055,0.20512356,0.43645585
51,0.2031023,0.12323654,0.6736612
52,0.45327836,0.19896099,0.34776068
53,0.18107915,0.41000527,0.40891552
54,0.44727176,0.23789732,0.3148309
55,0.3916535,0.26554227,0.3428042
56,0.2550436,0.61351943,0.13143696
57,0.25124848,0.65979576,0.08895579
58,0.28523192,0.45367557,0.26109248
59,0.2612685,0.12670748,0.612024
60,0.1775147,0.17895834,0.643527
61,0.20203474,0.4830818,0.31488347
62,0.31215307,0.4644284,0.22341856
63,0.4638985,0.33778736,0.19831419
64,0.20187365,0.4596844,0.3384419
65,0.191286,0.6413874,0.16732658
66,0.26162198,0.35883677,0.37954122
67,0.4223308,0.44026545,0.13740373
68,0.40348184,0.46160865,0.13490954
69,0.46459478,0.31417006,0.22123516
70,0.38389435,0.4643677,0.151738
71,0.40423745,0.4231476,0.17261492
72,0.37469897,0.16999732,0.4553038
73,0.41508865,0.18578373,0.39912766
74,0.34064573,0.5289535,0.13040076
75,0.25814,0.64002055,0.101839446
76,0.32744524,0.47249702,0.20005774
77,0.2294512,0.63665307,0.13389581
78,0.16086301,0.15701617,0.68212086
79,0.3708697,0.15422203,0.47490823
80,0.3423497,0.53135383,0.1262965
81,0.4182781,0.34952796,0.23219395
82,0.46830213,0.23402813,0.29766968
83,0.38087004,0.5039102,0.1152198
84,0.19736524,0.19402505,0.60860974
85,0.19364348,0.58888143,0.21747507
86,0.29875228,0.35607266,0.3451751
87,0.18261342,0.5914859,0.22590062
88,0.19905065,0.33470145,0.46624795
89,0.3087108,0.43375266,0.25753647
90,0.3202583,0.15636852,0.52337325
91,0.29361856,0.60195225,0.10442923
92,0.2807458,0.19260766,0.5266465
93,0.16979268,0.15374887,0.6764585
94,0.20057242,0.22862536,0.5708023
95,0.18850708,0.16232094,0.649172
96,0.2065331,0.61014336,0.18332353
97,0.22671808,0.369714,0.4035679
98,0.24753143,0.4635635,0.28890502
99,0.22227482,0.23602931,0.5416959
100,0.19129522,0.123425156,0.68527967
101,0.28992447,0.45424512,0.25583044
102,0.18043232,0.6919591,0.12760861
103,0.36162558,0.17056794,0.46780646
104,0.22239557,0.604671,0.17293338
105,0.31716397,0.5517589,0.1310771
106,0.21452627,0.62715846,0.15831532
107,0.23409566,0.50888515,0.25701922
108,0.22682935,0.63265234,0.14051832
109,0.29663953,0.12943427,0.5739262
110,0.16705535,0.16978417,0.66316044
