"","neu","NK","CD4","CD8","B","mono"
"0",0.1343,0.1386,0.1735,0.3113,0.0914,0.151
"1",0.0743,0.2501,0.0901,0.2902,0.0654,0.2299
"2",0.0984,0.1774,0.109,0.3369,0.0915,0.1869
"3",0.1427,0.2092,0.1652,0.3138,0.0881,0.0809
"4",0.0168,0.1877,0.2178,0.3532,0.0573,0.1671
"5",0.1529,0.175,0.1566,0.3097,0.03,0.1759
"6",0.0892,0.1183,0.1949,0.3374,0.0453,0.2149
"7",0,0.1487,0.3034,0.3361,0.1336,0.0782
"8",0.1169,0.1998,0.1458,0.2987,0.0752,0.1637
"9",0.1606,0.1788,0.1171,0.3373,4e-04,0.2059
"10",0.1571,0.0609,0.0791,0.3233,0.1431,0.2366
"11",0.0481,0.1021,0.2205,0.3249,0.0584,0.246
"12",0.0926,0.4046,0.0608,0.3444,0.0318,0.0658
"13",0.089,0.1434,0.2129,0.3092,0.0986,0.1468
"14",0.2427,0.1762,0.0476,0.2931,0.0241,0.2163
"15",0.0693,0.1609,0.1797,0.3792,0.0615,0.1494
"16",0.1983,0.0856,0.0596,0.3169,0.1084,0.2312
"17",0.2323,0.2171,0.045,0.2905,0.0221,0.193
"18",0.0997,0.1567,0.1871,0.3424,0.0841,0.1299
"19",0.0201,0.1489,0.1335,0.3617,0.0405,0.2953
"20",0.2081,0.2381,0.0555,0.2727,0.1467,0.0789
"21",0.1933,0.1043,0.0969,0.3071,0.1053,0.1931
"22",0.1916,0.1603,0.1008,0.295,0.1947,0.0576
"23",0.2442,0.114,0.1932,0.3206,0.0415,0.0866
"24",0.153,0.0637,0.2328,0.359,0.1242,0.0673
"25",0.1062,0.1599,0.1467,0.3075,0.0776,0.2021
"26",0.1236,0.1854,0.1406,0.3254,0.022,0.203
"27",0.0565,0.0767,0.2649,0.361,0.0926,0.1483
"28",0.0387,0.0909,0.2265,0.3241,0.0385,0.2813
"29",0.0563,0.167,0.1708,0.361,0.1156,0.1293
"30",0.2148,0.1123,0.1427,0.3305,0.0882,0.1115
"31",0.1691,0.1273,0.1214,0.3041,0.1235,0.1546
"32",0.1381,0.0654,0.1396,0.3143,0.1253,0.2173
"33",0.117,0.1776,0.1139,0.3661,0.0558,0.1696
"34",0.0926,0.2475,0.242,0.3454,0,0.0725
"35",0.0779,0.264,0.0779,0.3494,0.061,0.1698
"36",0.1346,0.1163,0.2555,0.2861,0.1098,0.0978
"37",0.1754,0.1147,0.0737,0.3185,0.244,0.0738
"38",0.1284,0.1395,0.2556,0.3758,0.0062,0.0945
"39",0.1141,0.2884,0.1831,0.3066,0,0.1079
"40",0.1448,0.0892,0.1966,0.3378,0.1131,0.1184
"41",0.0238,0.2127,0.0935,0.3415,0.1234,0.2051
"42",0.0188,0.2701,0.2558,0.3776,0.0425,0.0352
"43",0.2041,0.195,0.1241,0.3006,0.0262,0.15
"44",0.1593,0.2004,0.1819,0.2995,0.0102,0.1487
"45",0.1219,0.1686,0.2254,0.3699,0.0332,0.081
"46",0.1178,0.2236,0.1228,0.3397,0.0775,0.1186
"47",0.1064,0.0639,0.2076,0.3652,0.0887,0.1682
"48",0.1024,0.0563,0.1838,0.3149,0.1167,0.2259
"49",0.1364,0.099,0.2616,0.3108,0.0471,0.1452
"50",0.1708,0.0648,0.2349,0.3853,0.0783,0.0659
"51",0.1058,0.2323,0.1814,0.3445,0.0611,0.0749
"52",0.1336,0.2225,0.1176,0.3609,0.0031,0.1624
"53",0.0903,0.0581,0.2533,0.3309,0.1089,0.1585
"54",0.1569,0.1611,0.2108,0.3453,0.0623,0.0636
"55",0.0889,0.071,0.189,0.3583,0.1,0.1929
"56",0.1799,0.1334,0.0972,0.3224,0.0294,0.2376
"57",0.0134,0.168,0.2288,0.3789,0.0882,0.1227
"58",0.1164,0.1465,0.1492,0.3444,0.0231,0.2203
"59",0.0466,0.2486,0.0963,0.333,0.098,0.1775
"60",0.2182,0.1963,0.1451,0.2956,0.0144,0.1304
"61",0.2043,0.1305,0.153,0.358,0.071,0.0831
"62",0.2342,0.0675,0.131,0.2966,0.041,0.2298
"63",0.0905,0.2254,0.1413,0.3365,0.0097,0.1966
"64",0.1182,0.1379,0.2341,0.351,0.0926,0.0661
"65",0.1389,0.1745,0.1992,0.3582,0.0696,0.0595
"66",0.0678,0.0693,0.1542,0.3307,0.0752,0.3026
"67",0.0583,0.1076,0.1873,0.3281,0.1246,0.1941
"68",0.1459,0.25,0.1291,0.2756,0.0365,0.163
"69",0.1539,0.1435,0.0766,0.3333,0.0952,0.1976
"70",0.0453,0.3005,0.1326,0.3049,0.1414,0.0753
"71",0.0149,0.2056,0.1474,0.3475,0.1084,0.1762
"72",5e-04,0.1846,0.1771,0.3553,0.1017,0.1808
"73",0.0728,0.1729,0.1014,0.3454,0.0978,0.2097
"74",0.1351,0.1753,0.1706,0.3361,0.0087,0.1741
"75",0.1273,0.1765,0.2012,0.2893,0.0589,0.1469
"76",0.005,0.2926,0.1247,0.3392,0.0263,0.2122
"77",0.0879,0.1894,0.1911,0.3293,0.0176,0.1848
"78",0.1551,0.1418,0.1827,0.3427,0.0749,0.1028
"79",0.2955,0.0876,0.0563,0.3275,0.056,0.1771
"80",0.0925,0.118,0.1589,0.335,0.038,0.2575
"81",0.1467,0.122,0.2909,0.3329,0.0178,0.0898
"82",0.0653,0.2453,0.0644,0.2913,0.1197,0.214
"83",0.1965,0.0682,0.2133,0.3094,0.1359,0.0766
"84",0.1958,0.1372,0.1483,0.3008,0.039,0.1789
"85",0.1089,0.0623,0.2166,0.3497,0.1075,0.1551
"86",0.1405,0.1919,0.132,0.3258,0.0691,0.1407
"87",0.1869,0.1736,0.1631,0.3607,0.055,0.0606
"88",0.0012,0.2841,0.2605,0.3436,0,0.1105
"89",0.0138,0.2231,0.0978,0.3809,0.1505,0.1339
"90",0.1609,0.1516,0.1921,0.2896,0.1178,0.088
"91",0.0438,0.1912,0.1784,0.3239,0.1149,0.1477
"92",0.2848,0.1096,0.0911,0.3617,0.0474,0.1054
"93",0.2321,0.1725,0.0988,0.3818,0.0162,0.0987
"94",0.0546,0.1,0.2384,0.358,0.0327,0.2164
"95",0.2549,0.1,0.0602,0.2914,0.0831,0.2104
"96",0.0849,0.1256,0.1318,0.358,0.1432,0.1565
"97",0.0982,0.1129,0.1911,0.3501,0.0421,0.2057
"98",0.0206,0.2268,0.2254,0.3796,0.0432,0.1043
"99",0.187,0.0837,0.0409,0.3062,0.0632,0.319
"100",0.2047,0.0461,0.1569,0.2794,0.0829,0.2299
"101",0.2109,0.1139,0.1379,0.2857,0.0087,0.2428
"102",0.1371,0.1395,0.134,0.326,0.0899,0.1734
"103",0.2154,0.1235,0.1777,0.264,6e-04,0.2188
"104",0.2073,0.2348,0.0638,0.3398,0.0259,0.1285
