"","neu","NK","CD4","CD8","B","mono"
"0",0.0914,0.173,0.1812,0.3311,0.0828,0.1404
"1",0.1687,0.1274,0.1961,0.3147,0.1138,0.0792
"2",0.0953,0.133,0.134,0.3611,0.1681,0.1086
"3",0.0473,0.1145,0.1725,0.3533,0.1553,0.1572
"4",0.1811,0.1289,0.1625,0.3165,0.063,0.1479
"5",0.1392,0.234,0.0743,0.2871,0.103,0.1624
"6",0.2191,0.2107,0.1442,0.3113,0.0672,0.0475
"7",0.116,0.2055,0.1394,0.2903,0.0646,0.1841
"8",0.1943,0.1252,0.1789,0.3195,0.0118,0.1703
"9",0.047,0.2646,0.1565,0.3351,0.1047,0.0921
"10",0.0751,0.2173,0.188,0.3367,0.1131,0.0697
"11",0.0693,0.2048,0.0513,0.2869,0.1263,0.2615
"12",0.017,0.1631,0.1164,0.3749,0.1778,0.1509
"13",0.1463,0.1071,0.0768,0.3097,0.1311,0.2289
"14",0.0922,0.0893,0.2082,0.3501,0.0977,0.1626
"15",0.06,0.1218,0.2587,0.3031,0.0209,0.2354
"16",0.1216,0.1891,0.1607,0.307,0.0651,0.1565
"17",0.0351,0.0991,0.2203,0.395,0.0174,0.233
"18",0.1311,0.1148,0.1431,0.2987,0.0656,0.2466
"19",0.2469,0.0992,0.1136,0.3728,0.065,0.1025
"20",0.1149,0.1865,0.19,0.3365,0.0395,0.1327
"21",0.1378,0.1621,0.1915,0.339,0,0.1696
"22",0.2111,0.0497,0.1167,0.3101,0.1409,0.1716
"23",0.0159,0.0757,0.214,0.3737,0.0476,0.2732
"24",0.0097,0.2212,0.0762,0.283,0.0879,0.322
"25",0.1146,0.2336,0.1617,0.3337,0.0933,0.063
"26",0.1655,0.1736,0.1104,0.2868,0.1155,0.1482
"27",0.061,0.1928,0.1927,0.3424,0.059,0.1521
"28",0.1861,0.2701,0.0319,0.2954,0.0432,0.1734
"29",0.1026,0.0797,0.231,0.3357,0.1041,0.1468
"30",0.0594,0.1393,0.1676,0.3581,0.176,0.0997
"31",0.1683,0.0986,0.1471,0.3466,0.0325,0.207
"32",0.0655,0.1628,0.2279,0.3663,0.0854,0.0921
"33",0.1892,0.0881,0.175,0.3202,0.1553,0.0721
"34",0.1522,0.123,0.1714,0.2866,0.0601,0.2068
"35",0.1062,0.1682,0.165,0.3707,0.0189,0.171
"36",0.0272,0.2623,0.2322,0.3601,0.0382,0.0799
"37",0.1788,0.0626,0.1949,0.3436,0.1642,0.0561
"38",0.0954,0.1356,0.2548,0.3282,0.0314,0.1546
"39",0.0381,0.1012,0.154,0.3752,0.0932,0.2383
"40",0.1424,0.1169,0.1664,0.3147,0.0549,0.2047
"41",0.2087,0.2731,0.0723,0.2964,0.0212,0.1283
"42",0.1788,0.1896,0.155,0.3319,0.0662,0.0785
"43",0.1663,0.1359,0.216,0.3002,0.1265,0.055
"44",0.1217,0.2224,0.1497,0.3702,0.0157,0.1203
"45",0.0694,0.1984,0.1948,0.3547,0.0114,0.1715
"46",0.1725,0.1013,0.1688,0.3116,0.0644,0.1813
"47",0.0048,0.1648,0.2335,0.3475,0.0758,0.1736
"48",0.1289,0.1783,0.127,0.3153,0.1022,0.1483
"49",0.0821,0.2651,0.1538,0.4042,0.0178,0.0771
"50",0.0672,0.1687,0.1778,0.3334,0.0766,0.1763
"51",0.0172,0.1608,0.1951,0.2899,0.1247,0.2123
"52",0.1908,0.2136,0.0538,0.3201,0.0117,0.21
"53",0.2167,0.2197,0.1333,0.2801,0.1104,0.0399
