,CCC,RMSE,CORR
0,0.9344362132125654,0.02941221726022755,0.9946496386236036
1,0.932509255148971,0.029949954062884948,0.9947077827315581
2,0.9318892087634808,0.03017119971217683,0.9946120672380844
3,0.9333518960298068,0.029874219240803464,0.994623256845872
4,0.9352370297296597,0.029945170228328055,0.9952152081188949
5,0.9340192230266856,0.030726728633745592,0.9955370861383557
6,0.9307032534357139,0.029873372826760485,0.9950180150498575
7,0.9325664302468344,0.02936460337799715,0.9941611074972476
8,0.9324596325296851,0.02991036839820797,0.9950864537260544
9,0.93220192655837,0.030123313823750976,0.9948832196379589
10,0.9318622821524989,0.029558753341200027,0.9945898389460861
11,0.9306706403352865,0.029684528826931362,0.9948696725420297
12,0.9341485623157699,0.02946575055024259,0.9941481437933786
13,0.9345646395452889,0.028370855967979842,0.9943874939360449
14,0.9310400529132788,0.030278654409892795,0.9951042213303882
15,0.9357384021905018,0.03038959696730698,0.9946237517301724
16,0.9335233073771432,0.030352270054166824,0.9945211494777393
17,0.9317569861193464,0.03014526697413563,0.9950251629098474
18,0.9335549627576821,0.02948676271086815,0.9942632775664639
19,0.9341150212883437,0.03164211352022103,0.9951676080993997
