,CCC,RMSE,CORR
0,0.5502962703672136,0.09147336715715025,0.550420200497181
1,0.5670127794913887,0.08972559606021158,0.5675374993873827
2,0.5428211855985342,0.09195931370415829,0.5430184017237174
3,0.5425910789178718,0.09175528172008011,0.5427198500471493
4,0.5468370228291304,0.09196161228192058,0.5469460909260506
5,0.5677899603428991,0.09070486412506025,0.5681117083297113
6,0.5496288944159394,0.09076496574590355,0.5499912243322737
7,0.5543980340383803,0.09182482573587213,0.5544835819656189
8,0.5533451418527414,0.09145532826903424,0.5535492084750797
9,0.5430907613326333,0.09199627881698276,0.5433759012288303
10,0.5545898081887107,0.09138582521391068,0.5547925348550075
11,0.5534934952480891,0.09082131614039496,0.5536836456160779
12,0.5646130887795922,0.09085709131746805,0.5648030107410311
13,0.5273568658597706,0.09362854141246403,0.5273726435005006
14,0.5599055769512307,0.09085503236659986,0.5601293348937753
15,0.5657358412346007,0.09108542422743598,0.5658451594948477
16,0.5493959973460463,0.09187665816838225,0.5495845019065522
17,0.5443690902722575,0.09173543369762717,0.544573350685059
18,0.566341927716501,0.09085053765802309,0.5665071530319261
19,0.5573105820004388,0.09207372065307627,0.557385250735511
