"","neu","NK","CD4","CD8","B","mono"
"0",0.1051,0.3075,0.0708,0.3431,0.0317,0.1417
"1",0.1002,0.2097,0.1368,0.3635,0.0897,0.1001
"2",0.1017,0.1172,0.1996,0.3343,0.0481,0.1992
"3",0.1939,0.0974,0.168,0.3138,0.1117,0.1153
"4",0.0868,0.257,0.2254,0.3094,0.0376,0.0838
"5",0.1782,0.2028,0.1655,0.34,0.0565,0.0569
"6",0.0208,0.2273,0.2074,0.2975,0.0765,0.1706
"7",0.13,0.2079,0.0704,0.3355,0.0214,0.2347
"8",0.3236,0.0768,0.0876,0.3049,0.1039,0.1032
"9",0.1341,0.0676,0.27,0.3619,0.0851,0.0812
"10",0.0771,0.1762,0.169,0.3821,0.135,0.0606
"11",0,0.3507,0.1213,0.3451,0.0947,0.0882
"12",0.0295,0.1907,0.0874,0.3822,0.0656,0.2447
"13",0.1543,0.1978,0.2653,0.3226,0.0129,0.047
"14",0.1279,0.2373,0.2088,0.3033,0.0368,0.086
"15",0.0173,0.1602,0.1271,0.3797,0.1077,0.2079
"16",0.1272,0.192,0.0665,0.3323,0.1246,0.1574
"17",0.0947,0.1134,0.2088,0.3411,0.1212,0.1208
"18",0.0744,0.2404,0.1281,0.3227,0.0532,0.1812
"19",0.1539,0.2196,0.114,0.3419,0.0965,0.0742
"20",0.148,0.1404,0.0778,0.3183,0.1049,0.2106
"21",0.114,0.0818,0.1611,0.2981,0.1055,0.2395
"22",0.0524,0.2083,0.197,0.406,0.0159,0.1202
"23",0.0862,0.1817,0.1415,0.3293,0.0696,0.1917
"24",0.2134,0.1899,0.0681,0.3203,0.0122,0.1961
"25",0.0798,0.2841,0.0883,0.3282,0.0658,0.1538
"26",0.1426,0.0936,0.2022,0.329,0.1152,0.1175
"27",0.0146,0.2181,0.15,0.3023,0.0542,0.2609
"28",0.1342,0.2424,0.1448,0.3162,0.0552,0.1073
"29",0.2107,0.1643,0.1922,0.2886,0,0.1442
"30",0.1298,0.2736,0.0894,0.3693,0.028,0.1098
"31",0.2219,0.0698,0.1162,0.2938,0.0169,0.2815
"32",0.014,0.1744,0.1225,0.3194,0.0244,0.3453
"33",0.1259,0.0525,0.1466,0.345,0.069,0.261
"34",0.2368,0.0685,0.0624,0.2611,0.0896,0.2816
"35",0.0644,0.1553,0.2235,0.3682,0.04,0.1487
"36",0.0899,0.1571,0.1557,0.3481,0.0995,0.1497
"37",0.1073,0.2264,0.1677,0.3359,0.089,0.0736
"38",0.0763,0.2118,0.1076,0.388,0.0175,0.1989
"39",0.1133,0.1133,0.1094,0.3779,0.0301,0.256
"40",0.1286,0.1247,0.2027,0.3556,0.0949,0.0934
"41",0.2887,0.0868,0.1128,0.3644,0.049,0.0983
"42",0.011,0.103,0.2148,0.3439,0.1026,0.2247
"43",0.14,0.1542,0.1658,0.3172,0.1227,0.1002
"44",0.1542,0.2163,0.1128,0.3384,0.1106,0.0677
"45",0.141,0.1344,0.2026,0.3481,0.0617,0.1122
"46",0.0102,0.1018,0.2818,0.3942,0.072,0.14
"47",0.0149,0.21,0.2287,0.3728,0.039,0.1346
"48",0.0247,0.2798,0.1395,0.3216,0.1504,0.084
"49",0.1227,0.2051,0.0942,0.3152,0.1487,0.1142
"50",0.2695,0.1909,0.1753,0.2955,0,0.0689
"51",0.1944,0.2096,0.1805,0.2878,0.0451,0.0826
"52",0.0646,0.2444,0.093,0.3307,0.0739,0.1935
"53",0.0394,0.1834,0.1939,0.3674,0.0458,0.17
"54",0.1352,0.1935,0.1386,0.353,0.0849,0.0947
"55",0.1939,0.3165,0.0737,0.297,0.0536,0.0653
"56",0.1475,0.281,0.1584,0.3382,0.0017,0.0731
"57",0.0975,0.1078,0.1182,0.3741,0.0953,0.2072
"58",0.2079,0.147,0.1903,0.3233,0.0791,0.0525
"59",0.2171,0.0666,0.0995,0.3085,0.0206,0.2878
"60",0.0822,0.1133,0.1906,0.3195,0.1027,0.1917
"61",0.061,0.2481,0.046,0.308,0.094,0.2429
"62",0.125,0.1915,0.1023,0.373,0.0968,0.1113
"63",0.2591,0.0712,0.1415,0.2751,0.1594,0.0938
"64",0.1688,0.1005,0.2062,0.359,0.0434,0.1221
"65",0.2062,0.0781,0.1187,0.2746,0.1032,0.2193
"66",0.1514,0.1151,0.2039,0.2934,0.0421,0.1941
"67",0.095,0.1281,0.1115,0.4078,0.1914,0.0661
"68",0.1047,0.0955,0.1408,0.34,0.0321,0.2869
"69",0.1825,0.0724,0.1947,0.2767,0.0656,0.2082
"70",0.1792,0.1576,0.1295,0.3103,0.1529,0.0705
"71",0.0998,0.1748,0.2161,0.3112,0.065,0.133
"72",0.1886,0.1357,0.165,0.3578,0.0702,0.0828
"73",0.2145,0.1141,0.1171,0.3591,0.0456,0.1496
"74",0.2528,0.2269,0.1142,0.2776,0.0575,0.0711
"75",0.0608,0.1125,0.2406,0.345,0.1784,0.0626
"76",0.1496,0.2009,0.06,0.3172,0.0879,0.1845
"77",0.0336,0.1964,0.1544,0.3321,0.1358,0.1478
"78",0.1567,0.1313,0.1269,0.3516,0.1492,0.0842
"79",0.1752,0.0937,0.0948,0.3231,0.1084,0.2048
"80",0.108,0.1707,0.204,0.3082,0.0696,0.1394
"81",0.1647,0.0921,0.2063,0.3194,0.1114,0.106
"82",0.0583,0.1326,0.2528,0.3569,0.0895,0.1098
"83",0.0637,0.2627,0.1971,0.3613,0,0.1153
"84",0.081,0.2101,0.1671,0.3103,0.0485,0.1829
"85",0.0677,0.2727,0.1395,0.3615,0.0108,0.1479
"86",0.0748,0.205,0.1127,0.3354,0.1121,0.1601
"87",0.0815,0.2439,0.126,0.2882,0.1309,0.1295
"88",0.163,0.11,0.1699,0.2724,0.085,0.1997
"89",0.1757,0.183,0.1724,0.2903,0.0808,0.0978
"90",0.1016,0.1917,0.1928,0.3543,0.0413,0.1184
"91",0.0091,0.2472,0.1661,0.3562,0.0168,0.2046
"92",0.0509,0.0837,0.1511,0.3396,0.1153,0.2593
"93",0.1057,0.051,0.1312,0.2964,0.2013,0.2143
"94",0.0907,0.1305,0.1846,0.3434,0.0914,0.1594
"95",0.0094,0.2853,0.1258,0.3708,0.1243,0.0844
"96",0.0399,0.2012,0.2082,0.3274,0.031,0.1923
"97",0.1018,0.2131,0.1108,0.3552,0.0998,0.1193
"98",0.182,0.2135,0.0967,0.3489,0.0649,0.0939
