,VA,AV,BA,FI,HS,IM
0,0.14742322,0.09975199,0.08734877,0.32206017,0.10003881,0.24337701
1,0.18344933,0.11081658,0.15191543,0.2613678,0.14270914,0.14974175
2,0.37721702,0.12439538,0.068076134,0.072420806,0.08414776,0.27374297
3,0.28645602,0.07171047,0.2881668,0.17665827,0.11521963,0.06178877
4,0.18706208,0.25465465,0.09882404,0.233474,0.052750517,0.17323469
5,0.05727385,0.16709651,0.2774677,0.16236772,0.16404358,0.17175068
6,0.08415176,0.18243897,0.21187265,0.37407014,0.08469222,0.06277426
7,0.09489362,0.11187315,0.31461024,0.23374227,0.20419289,0.040687814
8,0.20221679,0.21292675,0.16833372,0.055821974,0.2413759,0.11932484
9,0.1397335,0.07781928,0.2387301,0.28699863,0.129727,0.1269915
10,0.111377515,0.25775883,0.08580832,0.20064768,0.26597837,0.07842929
11,0.1299478,0.06527305,0.061595198,0.0867513,0.15297152,0.5034611
12,0.15072642,0.12159673,0.08438177,0.2565599,0.068959385,0.3177758
13,0.10923321,0.1567042,0.18332946,0.046314564,0.36971834,0.13470025
14,0.20642163,0.27906543,0.14046171,0.06641187,0.23859926,0.0690401
15,0.11416152,0.1657478,0.18647775,0.3207493,0.10907592,0.103787675
16,0.17279643,0.1385118,0.13259631,0.20505425,0.21561608,0.13542509
17,0.2397411,0.22042517,0.11878186,0.26369473,0.08968008,0.06767704
18,0.0765024,0.228632,0.15245067,0.3345116,0.07355551,0.13434781
19,0.062422264,0.38361967,0.15830426,0.19451226,0.0768969,0.12424472
20,0.05717029,0.33176327,0.13313931,0.2282223,0.08081195,0.1688929
21,0.101002835,0.21839727,0.26728925,0.05506228,0.080541246,0.27770713
22,0.12788391,0.20162639,0.18366,0.104365684,0.21360281,0.16886123
23,0.19558582,0.07136279,0.17310877,0.27183083,0.118268676,0.16984312
24,0.21730742,0.24268168,0.049499504,0.13781546,0.20031093,0.15238501
25,0.27030388,0.13943444,0.15871932,0.27939412,0.074730285,0.07741794
26,0.06872726,0.2413038,0.10985232,0.18311593,0.22172314,0.17527758
27,0.17734379,0.30926016,0.17658646,0.20236406,0.078159936,0.056285627
28,0.061982226,0.15467064,0.21085344,0.22830334,0.1710564,0.17313392
29,0.30465263,0.08856565,0.07300339,0.099585734,0.10657186,0.32762066
30,0.30057678,0.07009394,0.15120237,0.23297158,0.19068179,0.054473512
31,0.314914,0.10446824,0.090161934,0.07820641,0.18596238,0.22628704
32,0.08139108,0.07441439,0.3049624,0.06245714,0.0958817,0.3808933
33,0.05565468,0.18226609,0.26333857,0.11088218,0.30068007,0.087178454
34,0.13774633,0.16151962,0.2477316,0.096608564,0.21280362,0.14359026
35,0.1072751,0.17386894,0.07734769,0.08492205,0.31374803,0.24283823
36,0.26222375,0.13029234,0.13323912,0.2856214,0.08015454,0.10846889
37,0.08678896,0.19817771,0.27454978,0.07541635,0.23657298,0.12849419
38,0.09453805,0.20211641,0.18313563,0.13587867,0.3075027,0.07682858
39,0.3051932,0.07074128,0.15875839,0.20613818,0.18164037,0.07752866
40,0.269864,0.08424896,0.16920346,0.053004842,0.07952888,0.34414986
41,0.16285107,0.13731346,0.3203301,0.22854306,0.05866848,0.092293754
42,0.05806614,0.10473868,0.19767182,0.18773055,0.16998988,0.2818029
43,0.28139696,0.14853233,0.19264306,0.19672701,0.12878257,0.05191801
44,0.30704826,0.12313037,0.1492846,0.08338547,0.16004404,0.17710726
45,0.18603818,0.14450273,0.052178133,0.43878976,0.08551226,0.0929789
46,0.07251313,0.10684145,0.09974167,0.2772248,0.30020055,0.14347835
47,0.1842619,0.23613119,0.12207941,0.12347891,0.17849982,0.15554875
48,0.11479514,0.13563485,0.25949302,0.093691304,0.32650378,0.06988184
49,0.12382918,0.16729425,0.29599825,0.2705249,0.06363976,0.07871365
50,0.09538418,0.07056538,0.387734,0.14035136,0.043620136,0.262345
51,0.05126231,0.11915675,0.16721062,0.15326115,0.4108403,0.09826882
52,0.1020083,0.06931236,0.14855075,0.23952349,0.08331257,0.35729253
53,0.08850981,0.20613553,0.17683154,0.30131796,0.084212564,0.14299259
54,0.096519016,0.08773775,0.099101804,0.45418614,0.09149474,0.17096056
55,0.21136434,0.17460066,0.10485606,0.1543797,0.29385695,0.060942266
56,0.10586964,0.16797699,0.115605205,0.2528522,0.17394866,0.1837473
57,0.056106463,0.25631836,0.18424587,0.20985727,0.19354416,0.09992787
58,0.14698182,0.061973955,0.22993767,0.20437205,0.30451706,0.052217398
59,0.108742766,0.16279377,0.26464903,0.18297519,0.19985226,0.08098701
60,0.16600013,0.23340915,0.2796504,0.05219869,0.07878598,0.18995567
61,0.2459181,0.07532132,0.27307528,0.061704125,0.087502256,0.25647894
62,0.06665193,0.10881641,0.12513089,0.33791557,0.29053062,0.07095459
63,0.24577226,0.17381947,0.09356877,0.191501,0.08687,0.20846856
64,0.14932527,0.2942711,0.053952992,0.15819193,0.15174842,0.19251025
65,0.05489514,0.13952471,0.28665546,0.056106497,0.2434627,0.2193555
66,0.24702281,0.22290306,0.11111067,0.08369684,0.08162462,0.253642
67,0.11488326,0.21224992,0.061577838,0.16327357,0.1670763,0.2809391
68,0.21662414,0.12258766,0.20544982,0.07956053,0.101682484,0.2740954
69,0.10139073,0.31830084,0.05465494,0.25940806,0.051769614,0.21447583
70,0.19810386,0.17443326,0.28459024,0.046850417,0.1288711,0.16715111
71,0.06797387,0.081594355,0.21370654,0.22103378,0.22699049,0.188701
72,0.22220354,0.13180877,0.14205831,0.22819573,0.21985692,0.05587675
73,0.15191431,0.23856859,0.13833037,0.13680662,0.23323986,0.10114022
74,0.10529756,0.16806307,0.2970222,0.14032683,0.18832141,0.10096894
75,0.068089806,0.13329206,0.08695575,0.30259755,0.2515672,0.15749763
76,0.21371365,0.107718125,0.19329719,0.35775045,0.07051003,0.057010647
77,0.15056628,0.14154518,0.058040652,0.20764898,0.23922965,0.20296928
78,0.1184842,0.14855303,0.18874057,0.21896283,0.18062621,0.14463314
79,0.15076134,0.24428943,0.17786144,0.21140732,0.056822512,0.15885785
80,0.07033896,0.2474786,0.17201456,0.24251094,0.0920807,0.17557628
81,0.051872045,0.18974562,0.052353285,0.07547768,0.43539405,0.19515729
82,0.124058746,0.24917184,0.19092658,0.15810041,0.07433458,0.20340778
83,0.13337131,0.17477407,0.11875262,0.290277,0.18884845,0.09397651
84,0.24231763,0.18449152,0.12266999,0.10499262,0.14658882,0.19893947
85,0.19824179,0.28621054,0.115157746,0.270147,0.062100355,0.0681426
86,0.09769788,0.15913011,0.18097855,0.20351161,0.277576,0.08110582
87,0.21949355,0.09913671,0.2024613,0.15287568,0.09340163,0.23263113
88,0.11161354,0.08628298,0.29774716,0.20684184,0.08026412,0.21725035
89,0.1938217,0.21163028,0.08768291,0.13676906,0.072300114,0.2977959
90,0.18924479,0.07156531,0.100273274,0.40619892,0.16502936,0.06768832
91,0.12536451,0.0754107,0.080580726,0.1548714,0.19247638,0.37129626
92,0.19612908,0.16222343,0.052190796,0.22301804,0.24863952,0.11779907
93,0.107027926,0.20052737,0.06614689,0.2791242,0.24600811,0.10116549
94,0.0681599,0.1878555,0.16531649,0.0815667,0.25298023,0.24412118
95,0.06312698,0.19107115,0.08293938,0.14569555,0.40526408,0.11190285
96,0.071150064,0.12802237,0.18171005,0.22759275,0.1802762,0.2112485
97,0.056052957,0.23174745,0.1339195,0.07711756,0.16660054,0.33456197
98,0.15916851,0.10260384,0.22900423,0.077015474,0.29095975,0.14124827
99,0.05862607,0.23615412,0.12638947,0.22725649,0.18157932,0.16999455
100,0.091546826,0.20317373,0.1790675,0.10420666,0.1370017,0.2850035
101,0.32776576,0.10120438,0.08265146,0.117719196,0.24488446,0.12577471
102,0.12027325,0.1617046,0.27075082,0.19549505,0.1701803,0.08159597
103,0.06736896,0.10487764,0.068374835,0.1589282,0.18492377,0.4155267
104,0.047518704,0.2489429,0.21042962,0.1740318,0.051627193,0.2674498
105,0.051192686,0.120755516,0.28025842,0.1467814,0.20854616,0.19246584
106,0.080925725,0.24758194,0.1758006,0.15224451,0.22596829,0.11747895
107,0.120282225,0.08606055,0.0892406,0.12504731,0.5005322,0.07883706
108,0.07725932,0.25570944,0.10183726,0.0642625,0.22487217,0.27605933
109,0.11368262,0.094765656,0.20623922,0.27184984,0.1440812,0.16938142
110,0.0708726,0.14853191,0.18102863,0.15932825,0.22260591,0.21763268
111,0.11667765,0.20144834,0.19649942,0.29517874,0.09104327,0.09915261
112,0.07048694,0.28972223,0.08282791,0.070698984,0.14356306,0.34270084
113,0.17734683,0.23210841,0.066317655,0.10696656,0.26097003,0.15629052
114,0.19208775,0.13547957,0.059034098,0.1809579,0.09783061,0.33461004
115,0.20494032,0.24590199,0.18857716,0.06648653,0.15549612,0.13859792
116,0.06565148,0.1713008,0.34489432,0.17191978,0.07575731,0.17047636
117,0.0539263,0.089525074,0.16606455,0.12354622,0.2644801,0.30245772
118,0.0828802,0.21386382,0.14691636,0.32969764,0.16658483,0.060057078
119,0.23735166,0.16557217,0.19643258,0.27387595,0.06770235,0.05906522
120,0.081030786,0.28313637,0.19914088,0.08165906,0.24067101,0.11436185
121,0.06380984,0.09242053,0.5196084,0.09495943,0.09822457,0.13097726
122,0.105674,0.17864035,0.118553214,0.09081533,0.2567988,0.24951832
123,0.17847635,0.18547468,0.17907271,0.3126648,0.08412371,0.0601877
124,0.10546001,0.34921035,0.11112843,0.15302354,0.17926264,0.10191503
125,0.06276057,0.19240628,0.2892944,0.17883979,0.06151697,0.21518198
126,0.15242241,0.35734802,0.07115808,0.10207558,0.09488529,0.22211061
127,0.1322486,0.3215339,0.20828548,0.10131474,0.14079863,0.09581867
128,0.12822123,0.32857302,0.07818623,0.2318044,0.17927867,0.05393647
129,0.17449006,0.18581612,0.13846843,0.13867424,0.23679727,0.1257539
130,0.06743207,0.14919291,0.0816311,0.31440905,0.31019935,0.07713551
131,0.0766279,0.22004545,0.097393304,0.090292886,0.46129343,0.054347143
132,0.10003219,0.1667108,0.090306334,0.14263643,0.29674682,0.20356737
133,0.08136318,0.07663856,0.19615135,0.07817851,0.19783542,0.369833
134,0.09020984,0.23702164,0.28566808,0.10096451,0.14899834,0.13713758
135,0.079123475,0.27461177,0.24373335,0.2162476,0.13000888,0.056274932
136,0.12644212,0.2585515,0.2897538,0.19124475,0.07254955,0.061458297
137,0.18282631,0.22665763,0.11640712,0.15086313,0.2819603,0.041285563
138,0.06397326,0.18562412,0.10072997,0.22832605,0.20923439,0.21211216
139,0.058138054,0.30073205,0.05780022,0.11181457,0.3261199,0.14539525
140,0.19306654,0.33814305,0.21193352,0.07617058,0.09824526,0.082440995
141,0.11154504,0.24052797,0.059058234,0.34570166,0.0861947,0.15697235
142,0.054849483,0.34089273,0.0793147,0.10937107,0.24270287,0.17286916
143,0.23284078,0.2281451,0.12708281,0.11651579,0.0818496,0.21356589
144,0.14387879,0.079539776,0.118598744,0.34779826,0.07027746,0.23990697
145,0.077583954,0.21286093,0.061691295,0.18102992,0.38019642,0.08663745
146,0.10626012,0.15651558,0.1899172,0.056538235,0.1425738,0.3481951
147,0.15503086,0.13008915,0.32501492,0.06586845,0.20657596,0.11742068
148,0.065701,0.31484702,0.09980743,0.06176665,0.39466494,0.06321293
149,0.20350325,0.13640803,0.22392033,0.054478705,0.08672447,0.29496524
150,0.0815998,0.27295214,0.09769235,0.08498107,0.37525347,0.087521106
151,0.1169345,0.46899885,0.17536843,0.05648299,0.100323796,0.08189145
152,0.11657605,0.13276409,0.16344677,0.24110219,0.06751315,0.27859777
153,0.06119278,0.085698836,0.06473807,0.17135563,0.43034983,0.1866649
154,0.06885797,0.12232607,0.15127227,0.30524448,0.22300789,0.12929139
155,0.068104535,0.15770128,0.43577397,0.13662438,0.04362902,0.15816684
156,0.18946084,0.1452074,0.22243181,0.25667977,0.1269487,0.059271533
157,0.12108068,0.093527734,0.2637871,0.22281557,0.038255244,0.26053366
158,0.16644265,0.093626395,0.25704932,0.122967005,0.09828101,0.2616336
159,0.10603425,0.108511806,0.3362416,0.15912712,0.06681747,0.22326769
160,0.05929912,0.31443533,0.22082101,0.052512586,0.3050906,0.04784135
