,VA,AV,BA,FI,HS,IM
0,0.19339544,0.089700066,0.24481517,0.25082496,0.1052423,0.11602207
1,0.06370005,0.081807785,0.09642406,0.30197603,0.27440572,0.18168631
2,0.07835683,0.18991397,0.20155905,0.3734874,0.10380864,0.052874085
3,0.2726698,0.147771,0.29361612,0.10871547,0.046910405,0.13031726
4,0.07892569,0.22580525,0.11178043,0.16558439,0.18954986,0.22835442
5,0.1451612,0.2666472,0.1098689,0.2872918,0.09023197,0.10079895
6,0.10337159,0.06128293,0.119431645,0.2364397,0.27453175,0.20494238
7,0.3319075,0.21823114,0.056167535,0.19350645,0.07248217,0.12770523
8,0.20359613,0.17698698,0.22546588,0.056744836,0.20221514,0.13499108
9,0.17655909,0.26476038,0.058691047,0.15068012,0.24761431,0.10169507
10,0.099043846,0.17086989,0.19917095,0.112800464,0.18674271,0.23137209
11,0.05324858,0.16304995,0.26703197,0.12900105,0.101273656,0.28639477
12,0.12721671,0.10132819,0.06393692,0.33554024,0.27310306,0.09887486
13,0.07335679,0.24000803,0.11245654,0.18099494,0.1906072,0.20257646
14,0.06300008,0.25288716,0.2549219,0.13931508,0.22116269,0.068713106
15,0.16987328,0.11189374,0.179685,0.31254318,0.09078021,0.13522461
16,0.108368225,0.23794876,0.13112697,0.21915622,0.24164718,0.061752543
17,0.13830812,0.07625306,0.12173647,0.08671793,0.24251878,0.33446556
18,0.20428504,0.10069573,0.06587807,0.16196899,0.34438545,0.12278671
19,0.11483898,0.21369837,0.0751456,0.1919794,0.26217684,0.14216079
20,0.25424108,0.10585193,0.073888764,0.16749187,0.17695667,0.22156967
21,0.077429794,0.16152568,0.076233044,0.07237464,0.22344208,0.3889948
22,0.22868603,0.24719106,0.10689122,0.080296166,0.08038775,0.2565478
23,0.078100696,0.21145175,0.29035053,0.08375855,0.1883598,0.14797863
24,0.18656674,0.12136429,0.1205792,0.18667267,0.09264527,0.2921718
25,0.07999145,0.1260754,0.08105965,0.25017732,0.27966064,0.18303554
26,0.2144443,0.075917654,0.2010121,0.13631079,0.15120271,0.2211124
27,0.20686686,0.06482492,0.16927822,0.24193262,0.16885622,0.14824122
28,0.29224077,0.13198645,0.0882025,0.10441709,0.12305787,0.26009533
29,0.16915143,0.2196452,0.16233347,0.08463415,0.091514245,0.2727216
30,0.04674561,0.14158165,0.24485976,0.16422877,0.14212266,0.2604615
31,0.10359656,0.12785481,0.126012,0.25891665,0.26201397,0.121606015
32,0.06831815,0.12025171,0.083273396,0.07141409,0.42299616,0.23374651
33,0.22678162,0.092424296,0.19266422,0.123702705,0.23759168,0.12683544
34,0.058328208,0.10809313,0.17428963,0.25488737,0.053898755,0.35050288
35,0.14145195,0.20497622,0.14606075,0.28462806,0.11174341,0.111139596
36,0.24633178,0.080252066,0.255405,0.19041082,0.1527496,0.07485072
37,0.12659952,0.16577308,0.24388354,0.056355085,0.34963033,0.057758424
38,0.16809791,0.16616865,0.2030958,0.29372934,0.04960655,0.11930177
39,0.06516353,0.32902768,0.15513211,0.14189248,0.12754075,0.18124345
40,0.09802142,0.18143806,0.3896209,0.057348825,0.15686335,0.11670749
41,0.058253296,0.26908076,0.061574593,0.21085477,0.0858486,0.314388
42,0.07343022,0.17141047,0.15755309,0.15637277,0.21945554,0.2217779
43,0.15404378,0.1672177,0.22096585,0.16466734,0.17015637,0.12294888
44,0.1388583,0.111751534,0.20440023,0.079562366,0.24893604,0.2164915
45,0.1360672,0.1278914,0.063608006,0.06969929,0.22035977,0.38237435
46,0.100653894,0.2775121,0.25987896,0.19721748,0.06837416,0.09636339
47,0.06642361,0.42979273,0.1365969,0.17261007,0.12946321,0.06511343
48,0.16066766,0.073660806,0.24166784,0.06823592,0.35280702,0.10296079
49,0.09251593,0.117873736,0.14201233,0.2701154,0.21000627,0.16747634
50,0.16889901,0.10897006,0.12063245,0.051279496,0.27191225,0.2783067
51,0.13689801,0.1505958,0.11067383,0.057467707,0.3415868,0.2027778
52,0.064605206,0.123119086,0.14398263,0.1952576,0.15532564,0.31770983
53,0.049731832,0.19634236,0.13449156,0.11979945,0.24555178,0.254083
54,0.2022937,0.1254833,0.08573626,0.09262226,0.18897249,0.304892
55,0.26605883,0.16848609,0.060172964,0.105201006,0.1838798,0.21620132
56,0.19697799,0.33282256,0.05604596,0.17107825,0.085732095,0.15734315
57,0.22266021,0.11982728,0.16575448,0.102255635,0.052330308,0.3371721
58,0.05389128,0.19237153,0.16539639,0.2161549,0.18394321,0.18824264
59,0.1650046,0.1307864,0.1436804,0.23607875,0.27027312,0.054176744
60,0.08492384,0.071983516,0.19428024,0.24288717,0.16161059,0.24431466
61,0.05904539,0.17686467,0.11775046,0.16311999,0.29230696,0.19091256
62,0.09345032,0.07931733,0.08349455,0.32811642,0.25609255,0.15952888
63,0.23448956,0.16036513,0.17693627,0.22198448,0.14610058,0.060124017
64,0.14704281,0.15745027,0.06092306,0.25983417,0.20298217,0.17176755
65,0.07949616,0.25086764,0.1752261,0.29631728,0.067200825,0.13089201
