,VA,AV,BA,FI,HS,IM
0,0.16807851,0.12082119,0.29654878,0.14921726,0.21200721,0.05332704
1,0.08895708,0.077253,0.1275738,0.3442475,0.11565752,0.2463111
2,0.13687958,0.05041081,0.08206094,0.2511405,0.3658673,0.11364086
3,0.044924106,0.14999045,0.2407411,0.15136652,0.16366345,0.24931435
4,0.06946998,0.07673278,0.24711773,0.096884266,0.3397485,0.17004673
5,0.07574566,0.21171393,0.26930085,0.28363234,0.056371395,0.10323582
6,0.11974917,0.19690758,0.17795649,0.26036334,0.09288417,0.15213925
7,0.07367126,0.16465873,0.27640668,0.061626215,0.07274291,0.35089418
8,0.3625168,0.13542272,0.17843327,0.13101947,0.1330754,0.059532374
9,0.10260746,0.39175278,0.22524717,0.106090575,0.07290497,0.10139703
10,0.21599576,0.27364895,0.17122836,0.1032737,0.11626635,0.119586885
11,0.33558154,0.060797546,0.13774547,0.236956,0.12735438,0.10156513
12,0.20551096,0.41408998,0.05510781,0.14290397,0.12486175,0.05752557
13,0.08025199,0.20196463,0.10152591,0.2318778,0.18779118,0.19658855
14,0.23939884,0.10362435,0.07717969,0.12621957,0.3561921,0.09738546
15,0.05490376,0.07769826,0.07071419,0.24285917,0.20469275,0.34913185
16,0.07718563,0.14673127,0.4722132,0.053190902,0.15210536,0.09857369
17,0.23811293,0.07620571,0.14951934,0.23773323,0.17793104,0.12049777
18,0.07188317,0.10125517,0.30828884,0.30945602,0.11488842,0.09422836
19,0.18157321,0.2670307,0.19066983,0.08195726,0.18657653,0.09219245
20,0.14592293,0.062708005,0.3183647,0.05863475,0.14587262,0.26849696
21,0.17403398,0.1097486,0.31683573,0.18451585,0.059076082,0.15578975
22,0.06107543,0.22217342,0.06947527,0.2081842,0.3153484,0.12374338
23,0.08203441,0.17948477,0.41836658,0.070903145,0.11419288,0.1350182
24,0.21988107,0.2531985,0.1532331,0.218088,0.08452486,0.07107448
25,0.13944276,0.17272943,0.21659768,0.20264073,0.07756541,0.19102392
26,0.20043212,0.09167882,0.19465353,0.3459722,0.068073615,0.09918975
27,0.064454414,0.1768407,0.24988574,0.19104576,0.085105225,0.23266812
28,0.059196994,0.09257463,0.12854253,0.25276962,0.20720235,0.2597139
29,0.06592051,0.100150906,0.15780175,0.31008586,0.07655908,0.28948188
30,0.073037006,0.19083913,0.11215888,0.16486797,0.20753506,0.25156194
31,0.17991121,0.12731205,0.23744081,0.22507738,0.18134415,0.04891445
32,0.17589474,0.18010059,0.15535572,0.25272423,0.17716536,0.05875929
33,0.10334632,0.2933151,0.20272249,0.09546913,0.14344339,0.16170359
34,0.10246144,0.17370369,0.084332,0.2622055,0.11541683,0.26188055
35,0.07231812,0.15719382,0.068526864,0.30303153,0.30446747,0.09446218
36,0.13314503,0.055015862,0.25319722,0.068693414,0.22713338,0.2628151
37,0.14084771,0.15536478,0.22619748,0.30478308,0.05295641,0.11985052
38,0.09556006,0.19325773,0.1308617,0.101684935,0.24828736,0.23034815
39,0.12471967,0.18984605,0.28121316,0.097900726,0.07030777,0.23601262
40,0.0995731,0.22532721,0.2714148,0.25427413,0.0894183,0.059992537
41,0.05920239,0.14795023,0.22096558,0.19124322,0.19798201,0.18265662
42,0.18501417,0.09940066,0.1259654,0.28658932,0.054154005,0.24887642
43,0.16764142,0.18361014,0.20442589,0.06107384,0.29129076,0.09195787
44,0.20383056,0.08587247,0.088899374,0.17068297,0.16869418,0.28202042
45,0.050021514,0.1856728,0.25933045,0.19174089,0.21926886,0.09396542
46,0.04884172,0.09782787,0.26796082,0.06536854,0.34152377,0.17847729
47,0.11175214,0.07335434,0.26069006,0.07927744,0.24934259,0.22558348
48,0.13290593,0.2183602,0.2462267,0.058185764,0.18603703,0.15828438
49,0.044378936,0.06835173,0.09475209,0.05143668,0.23331855,0.50776196
50,0.1920509,0.17487982,0.08649903,0.17215441,0.069570065,0.3048458
51,0.16197951,0.069148995,0.24783534,0.099161126,0.11608312,0.30579188
52,0.18016404,0.3108576,0.10608187,0.14590028,0.12103307,0.13596316
53,0.1502491,0.16933271,0.24574967,0.16101463,0.060611226,0.2130427
54,0.20952266,0.07901462,0.082879215,0.18585663,0.110647246,0.33207965
55,0.062726274,0.14401643,0.2071659,0.13472469,0.23251958,0.21884708
56,0.14213765,0.2983192,0.2571893,0.05779931,0.13649815,0.108056374
57,0.17796355,0.12236685,0.26113126,0.08535163,0.283327,0.06985974
58,0.14245647,0.19816484,0.18202963,0.18740031,0.2533316,0.036617175
