,VA,AV,BA,FI,HS,IM
0,0.11435853,0.13813773,0.07947183,0.47765806,0.10319195,0.08718192
1,0.0507652,0.17117916,0.12562878,0.09168417,0.30536702,0.25537565
2,0.11257138,0.13207352,0.19036599,0.20875973,0.15513946,0.20108993
3,0.22090742,0.15700659,0.18664871,0.10266982,0.2790459,0.053721525
4,0.14924477,0.38374847,0.14946838,0.112127885,0.08456642,0.120844044
5,0.065848984,0.2691222,0.148825,0.16797689,0.086360924,0.261866
6,0.16087388,0.1803117,0.06364988,0.29795295,0.19820212,0.09900947
7,0.093103416,0.20547415,0.18231627,0.23421508,0.05569187,0.22919914
8,0.0631118,0.13972671,0.23264271,0.053249583,0.32383746,0.18743172
9,0.11526837,0.16327481,0.30729613,0.25647408,0.09616563,0.061521
10,0.19790266,0.34159407,0.076145925,0.17408323,0.06384234,0.14643179
11,0.13891707,0.14500679,0.10505866,0.26500326,0.09639977,0.24961448
12,0.071830064,0.1250997,0.25548592,0.24108507,0.13806027,0.16843894
13,0.112738594,0.06051486,0.07016917,0.33162358,0.17709522,0.24785854
14,0.09334975,0.21384957,0.2535565,0.05062174,0.24519877,0.14342365
15,0.13832855,0.2591453,0.075743385,0.36919916,0.09481625,0.062767416
16,0.24685974,0.15102546,0.12699977,0.1684121,0.2402394,0.066463485
17,0.16764513,0.24435534,0.16638337,0.07529957,0.08776161,0.258555
18,0.06118453,0.17647374,0.20909579,0.29508284,0.086921886,0.17124127
19,0.11703891,0.29753065,0.10234491,0.18931177,0.20932989,0.08444388
20,0.19666025,0.19175157,0.17418545,0.23280494,0.12511788,0.07947991
21,0.14914419,0.15017445,0.092625394,0.29201996,0.07150636,0.2445297
22,0.28425625,0.1734531,0.14602064,0.13108544,0.21324667,0.051937874
23,0.110523775,0.2163037,0.16721816,0.09426786,0.2505145,0.16117202
24,0.11342115,0.07417085,0.509708,0.063557684,0.09761037,0.14153199
25,0.28653798,0.36212912,0.07306583,0.0693498,0.085239515,0.12367779
26,0.112990044,0.30361116,0.10826815,0.19809845,0.16234869,0.11468351
27,0.12207586,0.08726604,0.18628465,0.16222827,0.056258664,0.3858865
28,0.34437814,0.16033876,0.113664895,0.099066004,0.21363612,0.068916135
29,0.06447788,0.17757788,0.15971343,0.124031894,0.3468385,0.12736045
30,0.07366448,0.14927404,0.11802128,0.16417502,0.30371198,0.19115323
31,0.14357278,0.15923046,0.3471142,0.067021415,0.19919768,0.08386345
32,0.060918245,0.17914248,0.2143088,0.11788272,0.31164885,0.116098955
33,0.12303903,0.14322576,0.086644,0.18380788,0.2531318,0.21015155
