,CCC,RMSE,CORR
0,0.9441573688966949,0.030463681729044702,0.9520535773345777
1,0.9437022419369125,0.03050916444504141,0.9501072425939192
2,0.9457258422655545,0.02971059688939784,0.9526602344612958
3,0.9451243098779222,0.030007598435722958,0.9520251562894695
4,0.9433219371568428,0.030455920225918042,0.9498233900639337
5,0.9466300407123877,0.028917325996034478,0.9546811149515797
6,0.9483302459424722,0.028660840713091062,0.9538787620604069
7,0.9434249263359513,0.03049167842155137,0.9496604408919778
8,0.9381567268962772,0.03179376544835723,0.9430691592987008
9,0.9393966668218466,0.03092927773843992,0.9455624201943607
10,0.9476747647376019,0.02843722218682982,0.9556754123118814
11,0.946854127081571,0.02983482962870723,0.9527614509352601
12,0.9429558717694173,0.0307021736915961,0.9500307955473053
13,0.9413811441441069,0.030909138750300803,0.9482548621761
14,0.9463488136353801,0.029781617371096393,0.9516755434200808
15,0.9455244074107144,0.0303821634084608,0.951699591170556
16,0.9443672910762922,0.02974046324538136,0.9499931042269694
17,0.9446563651096225,0.02948306348344922,0.9521108875310043
18,0.9450608439002245,0.03022460887698555,0.9501919822246475
19,0.9458078205076246,0.029864614333555632,0.9522339595537155
