,VA,AV,BA,FI,HS,IM
0,0.2015183,0.19218682,0.11064259,0.11737257,0.079118274,0.29916137
1,0.07669518,0.26448992,0.16598602,0.2741466,0.15241082,0.066271484
2,0.080679275,0.15054047,0.086273424,0.22194332,0.2723099,0.18825363
3,0.27247468,0.09046159,0.07853269,0.08542215,0.17814387,0.29496497
4,0.14800744,0.09918425,0.30334124,0.08234423,0.26184994,0.1052729
5,0.2854708,0.26114935,0.11701147,0.2187855,0.06314959,0.05443331
6,0.13402747,0.14774665,0.049779646,0.17998524,0.24260153,0.24585949
7,0.13454096,0.19264287,0.06486053,0.21613428,0.063366614,0.32845476
8,0.105326205,0.22982503,0.22262369,0.0886229,0.12970857,0.22389363
9,0.061096556,0.138088,0.12542458,0.09795745,0.3524386,0.22499472
10,0.1477373,0.32096103,0.16169539,0.1936968,0.070424736,0.10548477
11,0.25963202,0.25000533,0.095054485,0.052147176,0.21795078,0.12521023
12,0.23703931,0.090698645,0.14498368,0.07241518,0.1181892,0.33667397
13,0.09638751,0.12108369,0.34786993,0.1004878,0.28835335,0.045817718
14,0.21396165,0.25319204,0.06664863,0.18732922,0.093694955,0.18517348
15,0.109398276,0.094257295,0.3851193,0.05131017,0.28027654,0.07963844
16,0.06744265,0.23202956,0.18082638,0.1874748,0.16516572,0.16706091
17,0.07946272,0.10902282,0.088853486,0.3541641,0.26680174,0.10169514
18,0.16725582,0.16265526,0.40737695,0.14128469,0.052278686,0.069148645
19,0.14387403,0.15424244,0.0581768,0.50487393,0.07986644,0.058966372
20,0.058666676,0.1258601,0.3470185,0.044877347,0.37070218,0.052875195
21,0.13343446,0.10777778,0.20554867,0.15180665,0.1427554,0.25867704
22,0.1261993,0.34474513,0.29681274,0.09647083,0.06832363,0.06744836
23,0.07331022,0.21985312,0.053980973,0.41926044,0.074246734,0.15934852
24,0.15114188,0.07410648,0.09095745,0.33672118,0.28413287,0.06294009
25,0.078125365,0.14917555,0.21559726,0.3162351,0.11213197,0.12873475
26,0.37375942,0.084066145,0.28145635,0.07352506,0.14294243,0.044250645
27,0.085493505,0.22905272,0.11223777,0.20934196,0.075613596,0.2882604
28,0.25869158,0.27662292,0.05686676,0.25380638,0.065487914,0.08852447
29,0.050968572,0.1572294,0.246379,0.060112435,0.22947712,0.25583345
30,0.07773961,0.12656805,0.14896993,0.21111958,0.21400523,0.2215976
31,0.1378694,0.22024116,0.25878474,0.10268474,0.10367341,0.17674652
32,0.09006136,0.11897111,0.24248955,0.2083145,0.07536159,0.2648019
33,0.09646717,0.26980492,0.23708503,0.06560243,0.21846104,0.11257942
34,0.13575526,0.23811558,0.2186055,0.054131843,0.17886792,0.17452395
35,0.059062853,0.21324195,0.2680462,0.1694674,0.070981346,0.21920015
36,0.13536388,0.07952655,0.18376392,0.1325433,0.26340154,0.20540074
37,0.20198017,0.10002742,0.11503885,0.14168815,0.25733897,0.1839264
38,0.5251701,0.114629075,0.07022514,0.086557776,0.06580227,0.13761564
39,0.2772107,0.19530968,0.27948707,0.07534476,0.11405549,0.058592252
40,0.08959632,0.17484187,0.09217616,0.27359962,0.3079782,0.061807886
41,0.06779088,0.15993343,0.1141339,0.23955059,0.33950126,0.079089954
42,0.26477358,0.08095224,0.13441728,0.25252435,0.15090859,0.116423994
43,0.10883703,0.1700317,0.2787186,0.11503817,0.04968556,0.27768898
