,VA,AV,BA,FI,HS,IM
0,0.09212432,0.12331563,0.30609,0.080366835,0.17452317,0.22358002
1,0.15483321,0.11259583,0.08176713,0.33928064,0.24405693,0.06746632
2,0.10354441,0.1769527,0.26839834,0.070155255,0.11571999,0.26522928
3,0.12715253,0.22698218,0.19770123,0.16932514,0.047917444,0.23092148
4,0.11199984,0.08764817,0.2472856,0.15997438,0.07037599,0.32271606
5,0.076142564,0.47512472,0.19024804,0.06887479,0.123720154,0.06588981
6,0.04423832,0.18057956,0.28335068,0.20018865,0.08865786,0.202985
7,0.14883396,0.20917094,0.10788369,0.2729435,0.12835655,0.13281138
8,0.15499824,0.30594796,0.07622216,0.23433623,0.06152091,0.16697451
9,0.1420025,0.21155255,0.15821092,0.062773585,0.23437506,0.19108532
10,0.29421887,0.1919917,0.08659591,0.26380587,0.10802673,0.055360984
11,0.042588532,0.07614325,0.25071016,0.1687426,0.33236632,0.12944914
12,0.15462041,0.13005234,0.2279495,0.12633027,0.3008413,0.060206197
13,0.04709369,0.07841057,0.34130338,0.06751151,0.26574442,0.19993636
14,0.06467723,0.26150557,0.11673244,0.20197794,0.23368196,0.1214248
15,0.08685603,0.4197862,0.06881554,0.064758286,0.31710777,0.042676196
16,0.07932885,0.114575125,0.06941882,0.06966559,0.33663338,0.33037826
17,0.14225733,0.36864957,0.062108815,0.091123655,0.23331894,0.1025417
18,0.1514892,0.085795544,0.3528352,0.08383021,0.28826934,0.037780523
19,0.16767426,0.1763614,0.07637897,0.17682557,0.27539214,0.12736766
20,0.056347504,0.37354755,0.08054788,0.09204123,0.20851749,0.18899834
21,0.3263557,0.104746684,0.23749915,0.2095445,0.07389593,0.047958072
22,0.17191063,0.086717546,0.22736348,0.10816659,0.24162106,0.16422068
23,0.2488172,0.16829297,0.07305322,0.1153513,0.29457933,0.09990607
24,0.27775595,0.11164556,0.12345122,0.1395252,0.2536901,0.09393199
25,0.32917368,0.14544515,0.11762127,0.09529834,0.09370032,0.21876125
26,0.23673269,0.24840485,0.22155866,0.08685281,0.06361027,0.14284071
27,0.10082289,0.07777187,0.30406213,0.085168354,0.29566246,0.13651225
28,0.056688346,0.2283498,0.11106909,0.08813806,0.22636853,0.28938618
29,0.14253499,0.09006003,0.29636276,0.14443727,0.17389627,0.15270862
30,0.1510761,0.09531144,0.13305275,0.15902491,0.28091586,0.18061894
31,0.15053302,0.102006495,0.21180595,0.049640715,0.3066298,0.17938405
32,0.094855666,0.13424216,0.14234048,0.26222953,0.20427626,0.1620559
33,0.12821172,0.27021924,0.19158605,0.19690993,0.14837958,0.06469346
34,0.100932255,0.22730763,0.21730956,0.19641271,0.16465293,0.09338498
35,0.14569412,0.33131996,0.066548765,0.17137194,0.063313834,0.22175129
36,0.055147085,0.12998053,0.33521318,0.16519663,0.07308159,0.24138099
37,0.18069422,0.3318093,0.08680805,0.17134723,0.15115984,0.07818134
38,0.062984854,0.2759669,0.1941455,0.15011953,0.2513826,0.065400615
39,0.10216365,0.15232308,0.2085314,0.1738011,0.3265123,0.036668446
40,0.08647653,0.24583542,0.06167186,0.118237704,0.40997243,0.0778061
41,0.25628227,0.33811572,0.1037264,0.14494295,0.094970025,0.061962556
42,0.13403061,0.08248844,0.054758575,0.44447756,0.08992983,0.19431502
43,0.05215844,0.10183363,0.2369826,0.26147342,0.17801802,0.1695339
44,0.33978373,0.099779285,0.29498088,0.058802173,0.12623833,0.08041552
45,0.20827742,0.09926789,0.20082913,0.15942207,0.13375363,0.19844988
46,0.17600715,0.16792879,0.11157512,0.23419373,0.06455498,0.24574019
47,0.23601028,0.084069744,0.21173204,0.061059557,0.22400863,0.18311974
48,0.12474371,0.14532506,0.09155718,0.28216255,0.2723184,0.08389311
49,0.16714674,0.13568288,0.18291947,0.15585905,0.08134392,0.27704793
