,VA,AV,BA,FI,HS,IM
0,0.09954807,0.07672506,0.19806015,0.34708,0.06234609,0.21624058
1,0.16356476,0.16265552,0.32764485,0.11338146,0.054241553,0.17851183
2,0.0676099,0.18307595,0.05926592,0.49775958,0.07468677,0.117601834
3,0.21561594,0.107615076,0.14924255,0.32074723,0.13664697,0.07013221
4,0.10294808,0.18802798,0.26354966,0.23143038,0.10803044,0.10601349
5,0.05369512,0.2475537,0.25340813,0.13190721,0.18016149,0.13327439
6,0.19908118,0.15166073,0.24885082,0.2508098,0.08827796,0.061319526
7,0.09744726,0.18440123,0.058279943,0.28839022,0.21586516,0.15561621
8,0.09174201,0.110908076,0.11054369,0.31839657,0.06429927,0.30411038
9,0.074553266,0.21203826,0.21600957,0.23127444,0.10357741,0.16254702
10,0.112519085,0.18870136,0.3752181,0.09584428,0.10858443,0.11913274
11,0.19875129,0.1998204,0.06958771,0.13586086,0.13552794,0.26045182
12,0.0480138,0.26013732,0.086227305,0.10540377,0.18295535,0.31726244
13,0.04634919,0.13929552,0.32186037,0.19393215,0.06362877,0.23493397
14,0.16534543,0.056968834,0.156414,0.20441273,0.22274415,0.19411485
15,0.13979106,0.28381675,0.13241446,0.29044858,0.08749344,0.06603564
16,0.16603741,0.21834855,0.22401422,0.12444122,0.1897523,0.077406324
17,0.24979816,0.10405469,0.171522,0.30436212,0.08039808,0.089864925
18,0.20980221,0.055691585,0.26405355,0.10971428,0.054193705,0.3065447
19,0.13137351,0.15915714,0.26504785,0.052255824,0.20961533,0.18255036
20,0.1224312,0.25441036,0.14898407,0.14223251,0.108614296,0.22332758
21,0.15179722,0.23864837,0.1122676,0.092508726,0.26553333,0.13924477
22,0.25069463,0.17877552,0.12030158,0.21845342,0.04395806,0.18781678
23,0.077247724,0.21091473,0.10207537,0.27464682,0.083826415,0.25128895
24,0.089376666,0.10802618,0.33718967,0.14513783,0.2356186,0.08465105
25,0.2961232,0.13100453,0.10489487,0.13542193,0.18176907,0.15078638
26,0.10746971,0.29628843,0.06193117,0.06056342,0.1032392,0.37050807
27,0.09652779,0.1718198,0.31805742,0.076274484,0.20795733,0.12936318
28,0.21006587,0.08565057,0.29330575,0.0691527,0.27993757,0.06188757
29,0.0647161,0.0796426,0.16166057,0.24395837,0.17938757,0.27063477
30,0.19018611,0.073708385,0.16955009,0.07641787,0.29176345,0.19837411
31,0.15691607,0.25487006,0.061642457,0.20566273,0.27743536,0.043473363
32,0.13645108,0.29889587,0.11684443,0.21058317,0.15153353,0.08569191
33,0.17533174,0.058929946,0.073955454,0.38647234,0.18379758,0.12151291
34,0.077008314,0.10934626,0.2689811,0.28069365,0.14802325,0.1159475
35,0.19904132,0.32956907,0.114415236,0.053155582,0.25103298,0.05278575
36,0.13669023,0.2580053,0.24184036,0.16779846,0.07893175,0.1167339
37,0.08473752,0.2771271,0.20374747,0.05769891,0.28471342,0.09197563
38,0.0884026,0.25980604,0.07115535,0.06629907,0.31568986,0.19864708
39,0.17868538,0.28466007,0.0725731,0.21031079,0.07033289,0.18343778
