,VA,AV,BA,FI,HS,IM
0,0.06378474,0.11254498,0.20934524,0.3048089,0.15323976,0.15627636
1,0.11007669,0.16376862,0.20086223,0.10959869,0.20130378,0.21438994
2,0.10571446,0.19928588,0.21722692,0.26743636,0.10374342,0.10659296
3,0.06622913,0.10753895,0.356732,0.31968555,0.09554042,0.054273937
4,0.14073001,0.073612556,0.24065651,0.1808912,0.15952748,0.20458214
5,0.08822565,0.11997415,0.26072454,0.12385091,0.22642764,0.1807971
6,0.05961512,0.27587053,0.062030572,0.2587977,0.07573894,0.26794717
7,0.09323559,0.20379479,0.32284564,0.14021008,0.13274549,0.10716836
8,0.19975978,0.12221085,0.12879209,0.21623978,0.26437214,0.06862536
9,0.21424462,0.116114505,0.19377756,0.2716957,0.071358874,0.13280873
10,0.36111528,0.11284018,0.10698707,0.21635416,0.08808101,0.11462232
11,0.061070733,0.14477268,0.26919147,0.3425946,0.045628443,0.13674209
12,0.10393452,0.09905167,0.14506459,0.20810376,0.06314299,0.38070238
13,0.13956223,0.09480744,0.06416544,0.3098208,0.13040748,0.2612366
14,0.13489167,0.07915649,0.22434393,0.28589222,0.12296821,0.15274747
15,0.22366811,0.15948991,0.12984946,0.25241786,0.113634415,0.1209402
16,0.08277112,0.11815597,0.10279092,0.18232627,0.11113535,0.40282038
17,0.069965184,0.10361349,0.22963294,0.17262991,0.20532624,0.21883225
18,0.1772825,0.1734563,0.2853906,0.0986466,0.12515192,0.14007208
19,0.09328337,0.091643274,0.38498715,0.28684092,0.08825369,0.054991644
20,0.09304818,0.09563675,0.08494057,0.13400376,0.20764075,0.38473
21,0.09925757,0.1186274,0.06326706,0.29183754,0.26062757,0.16638288
22,0.21528827,0.16430251,0.047411963,0.2958078,0.20384699,0.07334249
23,0.092008606,0.36398184,0.16168287,0.23017041,0.052225113,0.09993114
24,0.19963916,0.23411503,0.079508446,0.08995454,0.32194808,0.074834734
25,0.05385864,0.16303198,0.25345817,0.076484725,0.3171234,0.13604304
26,0.06252346,0.16595654,0.35772815,0.28667971,0.043907918,0.083204195
27,0.07188872,0.28888845,0.13689028,0.31041145,0.113786064,0.078135
28,0.062602,0.18003635,0.16437417,0.10754651,0.22871001,0.25673094
29,0.08614327,0.29146406,0.12449005,0.20607358,0.19995077,0.09187828
30,0.11418547,0.09476993,0.24647444,0.25268033,0.12935556,0.16253422
31,0.24482091,0.15074807,0.18459617,0.083032876,0.10818135,0.22862071
32,0.10576088,0.13621548,0.18661982,0.21765012,0.18541175,0.16834186
33,0.21925384,0.15587123,0.26204377,0.08609686,0.052049503,0.22468476
34,0.21835044,0.14276944,0.12541197,0.11263548,0.12776284,0.27306986
35,0.06289982,0.088583395,0.32589447,0.20804885,0.22931778,0.085255675
36,0.0761282,0.27341646,0.39196688,0.083803006,0.114834584,0.059850857
37,0.15864113,0.17341411,0.23337169,0.17208329,0.08636917,0.17612062
38,0.10662708,0.09443581,0.20748232,0.26017693,0.06813073,0.26314715
39,0.14485529,0.19570926,0.091112606,0.10292431,0.41463944,0.05075912
40,0.1036348,0.15121827,0.17426303,0.23273662,0.18131071,0.15683654
41,0.13786313,0.3424964,0.058220554,0.14806229,0.07959009,0.23376758
42,0.12122647,0.21834943,0.19784385,0.053428777,0.12993255,0.27921888
43,0.056616567,0.24347217,0.2042393,0.16239636,0.21366054,0.11961508
44,0.3283947,0.108335696,0.25960007,0.078942254,0.16013394,0.06459338
45,0.2717634,0.17878649,0.105188265,0.18482378,0.089594305,0.16984375
46,0.08919303,0.23925473,0.062002867,0.10531082,0.2168162,0.2874223
47,0.15534197,0.170974,0.07939792,0.18531328,0.1732488,0.23572394
48,0.25861922,0.11684603,0.14078182,0.19261932,0.23386353,0.057270024
49,0.14273643,0.11364951,0.24014206,0.16014677,0.21624854,0.12707663
50,0.21206278,0.07312645,0.22434443,0.08766749,0.18440133,0.2183976
51,0.12230588,0.31087565,0.048050817,0.3522288,0.06277505,0.1037638
52,0.1763361,0.115867816,0.16794546,0.26125985,0.19383186,0.08475883
53,0.07976886,0.26672858,0.20397812,0.33345345,0.06311457,0.05295639
54,0.30482998,0.06495442,0.068193406,0.1726956,0.146478,0.24284858
55,0.11536057,0.25429976,0.37559465,0.11758575,0.07049967,0.066659585
56,0.20013618,0.18252453,0.07284673,0.13660286,0.13095391,0.2769358
57,0.08341624,0.12098366,0.21171895,0.21800892,0.13757847,0.2282937
58,0.07108876,0.17229508,0.21872272,0.31666932,0.060515538,0.16070855
59,0.17707358,0.2947131,0.046766493,0.31726217,0.08200844,0.08217619
60,0.28848645,0.27621162,0.17434481,0.08320006,0.06540956,0.11234752
61,0.093353346,0.08915677,0.31278563,0.36820564,0.073033504,0.06346517
62,0.06655748,0.16166587,0.13346127,0.25178853,0.16371776,0.22280908
63,0.21920142,0.08705407,0.23305221,0.2389259,0.05808663,0.16367985
64,0.14688025,0.11586192,0.102091305,0.18018529,0.18634135,0.26863992
65,0.094109625,0.1538693,0.32284752,0.077623636,0.2516844,0.09986546
66,0.12643965,0.1034828,0.2903714,0.23304261,0.18496135,0.061702177
67,0.06175807,0.10380764,0.16542494,0.21696414,0.20441966,0.24762547
68,0.07287208,0.20098059,0.16538884,0.34896308,0.07921825,0.13257712
69,0.35687202,0.17512915,0.078220196,0.17896973,0.14603774,0.06477121
70,0.07001577,0.2566977,0.33676514,0.116256624,0.0625868,0.15767801
71,0.07886114,0.29383275,0.28373057,0.12607324,0.14821056,0.06929176
72,0.13047928,0.10190826,0.13602522,0.34111446,0.2193256,0.071147144
73,0.24569795,0.068103656,0.091331944,0.32158756,0.19755566,0.075723164
74,0.25883356,0.08795174,0.11354486,0.15117723,0.29781467,0.09067792
75,0.2384984,0.12871425,0.061974533,0.33647698,0.15612446,0.07821133
76,0.19766578,0.07863151,0.16028965,0.17448853,0.11223998,0.27668458
77,0.13263196,0.1595427,0.07574883,0.1852302,0.058350187,0.3884961
78,0.21317224,0.13667217,0.19076739,0.2889165,0.107900836,0.06257084
79,0.1619363,0.1141651,0.071294606,0.2221063,0.32456195,0.10593574
80,0.076020665,0.120835386,0.20838827,0.1981526,0.2727024,0.12390075
81,0.17555639,0.18135738,0.24107374,0.051555388,0.08939281,0.26106426
82,0.16475712,0.089073874,0.13247952,0.2321868,0.28999177,0.09151097
83,0.22780472,0.1324152,0.11347925,0.17694467,0.2231995,0.12615664
84,0.15237127,0.19411837,0.14565638,0.25363174,0.20319627,0.051025998
85,0.2051756,0.19280523,0.051348116,0.13056202,0.2501804,0.16992863
86,0.06644687,0.22000921,0.177596,0.096083276,0.14097816,0.2988865
87,0.2570622,0.0961212,0.066681325,0.12533918,0.27019727,0.1845988
88,0.21623243,0.06661889,0.33119395,0.1686536,0.07183354,0.14546758
89,0.10694841,0.14910828,0.05523791,0.17548285,0.22782302,0.28539953
90,0.120240524,0.1550614,0.056405533,0.09165233,0.25662062,0.32001957
91,0.063544795,0.19628696,0.1179099,0.0715465,0.3193868,0.23132505
92,0.14423908,0.1920542,0.091201775,0.06374671,0.24495982,0.26379842
93,0.05812326,0.34307534,0.10350518,0.23342368,0.14594647,0.11592607
