,C10,SVEC,RAW
0,0.27067065,0.5226136,0.20671576
1,0.26122263,0.19716981,0.54160756
2,0.4388168,0.3395109,0.22167231
3,0.2529489,0.20301327,0.5440379
4,0.2888346,0.52218634,0.18897904
5,0.24415405,0.21736068,0.5384853
6,0.4373023,0.27676255,0.28593516
7,0.43781564,0.2933981,0.26878628
8,0.27685618,0.52168536,0.20145845
9,0.44782028,0.30002305,0.25215662
10,0.3098312,0.5285076,0.16166118
11,0.44401535,0.3117709,0.24421374
12,0.26751766,0.5016113,0.23087102
13,0.28581956,0.5234639,0.19071655
14,0.43873945,0.33385593,0.22740465
15,0.42947873,0.31492394,0.2555973
16,0.26346412,0.5178915,0.2186443
17,0.23945409,0.21658036,0.5439655
18,0.44102576,0.32385603,0.23511823
19,0.43353072,0.34588763,0.22058168
20,0.2895845,0.53421813,0.1761974
21,0.42618352,0.34166017,0.2321563
22,0.44813195,0.28839314,0.26347488
23,0.44781607,0.3174877,0.2346963
24,0.2496889,0.20064136,0.54966974
25,0.29425204,0.5287901,0.1769578
26,0.28685966,0.52506816,0.18807214
27,0.4327512,0.33727396,0.22997482
28,0.44613692,0.29007438,0.26378873
29,0.24038671,0.2547354,0.50487787
30,0.2363538,0.19324613,0.57040006
31,0.4350982,0.32254773,0.24235402
32,0.27347085,0.19317701,0.53335214
33,0.44163394,0.25928453,0.2990815
34,0.26496795,0.52152413,0.21350794
35,0.23984341,0.21258812,0.5475685
36,0.43711576,0.2611131,0.30177113
37,0.27995935,0.5245941,0.19544654
38,0.2504474,0.21048145,0.53907114
39,0.4432476,0.2775361,0.27921626
40,0.27906787,0.52789843,0.19303371
41,0.44353923,0.28082466,0.27563608
42,0.43571088,0.30170384,0.26258528
43,0.2506407,0.17935333,0.57000595
44,0.43848035,0.30356365,0.25795597
45,0.4397861,0.34288457,0.21732937
46,0.43555546,0.3011194,0.26332518
47,0.4423158,0.31031585,0.2473684
48,0.23670238,0.25935462,0.5039431
49,0.24772164,0.2085429,0.5437355
50,0.43275273,0.29064587,0.27660137
51,0.25431946,0.201232,0.5444485
52,0.23745221,0.20808205,0.5544657
53,0.26805493,0.50937736,0.22256768
54,0.23553666,0.21427591,0.5501874
55,0.2771188,0.53107023,0.19181098
56,0.27024883,0.5228569,0.2068943
57,0.44997382,0.31044963,0.23957652
58,0.24598819,0.23410833,0.5199034
59,0.4449104,0.30163983,0.25344977
60,0.23849557,0.26459175,0.49691272
61,0.24926284,0.20065016,0.5500869
62,0.43859604,0.2908488,0.27055517
63,0.2667034,0.2078759,0.5254207
64,0.25731283,0.19249974,0.55018747
65,0.24138644,0.19285245,0.5657611
66,0.42204478,0.24915184,0.3288033
67,0.2809809,0.5044684,0.21455072
68,0.2658983,0.18284859,0.5512531
69,0.42835042,0.32126883,0.25038075
70,0.24758117,0.21581368,0.5366051
71,0.43395546,0.31408393,0.25196064
72,0.44052252,0.32637975,0.2330977
73,0.24308313,0.24179903,0.5151179
74,0.44093415,0.31689075,0.24217516
75,0.44290918,0.2949642,0.26212665
76,0.4268275,0.3059791,0.26719347
77,0.43725118,0.2768501,0.28589875
78,0.26818416,0.5077539,0.224062
79,0.28119114,0.5213422,0.19746667
80,0.25548542,0.21564792,0.52886665
81,0.25180396,0.19672346,0.5514726
82,0.25445226,0.18479116,0.5607566
83,0.44448355,0.26424128,0.29127514
84,0.27374718,0.5295972,0.19665556
85,0.27385575,0.5289493,0.19719492
86,0.23305945,0.2423657,0.5245748
87,0.2693808,0.51313156,0.21748765
88,0.4471171,0.2962326,0.25665024
89,0.43871778,0.28882664,0.27245563
90,0.2504329,0.19405784,0.5555092
91,0.44069183,0.29492217,0.264386
92,0.43427855,0.32220513,0.24351634
93,0.28657776,0.5260782,0.187344
94,0.4428043,0.33695513,0.22024052
95,0.4347207,0.33449954,0.23077977
96,0.2421983,0.22587396,0.5319277
97,0.44464746,0.31984386,0.23550871
98,0.42252472,0.37218344,0.20529185
99,0.42564863,0.3617552,0.2125962
100,0.2565844,0.195336,0.5480796
101,0.27576527,0.51963687,0.20459792
102,0.42889237,0.35086307,0.22024457
103,0.44095805,0.28832087,0.27072102
104,0.4386851,0.31573415,0.24558076
105,0.24747114,0.22203274,0.5304961
106,0.24112669,0.22849967,0.5303737
107,0.279898,0.5317362,0.1883658
108,0.24981827,0.21868318,0.53149855
109,0.24724123,0.2095222,0.54323655
110,0.4322238,0.33990645,0.22786973
111,0.28085837,0.5215389,0.19760275
112,0.24104479,0.23476128,0.524194
113,0.2682312,0.5174549,0.21431386
114,0.27546436,0.5255295,0.19900613
115,0.24072708,0.2387537,0.52051926
116,0.29696417,0.52493113,0.17810473
117,0.28929025,0.53160965,0.17910013
118,0.2821233,0.524958,0.19291866
119,0.4310715,0.26837242,0.30055606
120,0.42479923,0.34852916,0.22667159
121,0.2395786,0.21857423,0.5418472
122,0.25539494,0.5042012,0.24040392
123,0.4291296,0.34114817,0.2297223
124,0.23821585,0.2224783,0.53930587
125,0.28197974,0.5164212,0.20159903
126,0.443454,0.30806103,0.24848492
127,0.24689902,0.20965365,0.5434473
128,0.2511905,0.2125696,0.5362399
129,0.24626435,0.20346725,0.55026835
130,0.28161135,0.5403722,0.17801647
131,0.24456741,0.23031215,0.52512044
132,0.25608876,0.20351979,0.54039145
133,0.27918327,0.5154875,0.20532925
134,0.435401,0.27141017,0.2931888
135,0.3125028,0.5245573,0.16293986
136,0.30599004,0.52009183,0.1739181
137,0.44421235,0.30101457,0.25477308
138,0.29833072,0.5309698,0.17069945
139,0.27309757,0.5214467,0.20545572
140,0.43911886,0.26869953,0.29218158
141,0.25018033,0.19019724,0.5596224
142,0.24429822,0.22205095,0.5336509
143,0.26435718,0.5135439,0.22209889
144,0.28950965,0.51649696,0.1939934
145,0.23835284,0.24231061,0.5193366
146,0.2833932,0.51465654,0.20195022
147,0.43957913,0.3026137,0.25780717
148,0.23353732,0.22844139,0.5380213
149,0.25749898,0.19002992,0.55247104
150,0.4178001,0.368108,0.21409187
151,0.42403173,0.35892332,0.21704492
152,0.26793933,0.51423085,0.21782978
153,0.27724725,0.528703,0.19404972
154,0.2721122,0.5226001,0.20528771
155,0.24295853,0.21355727,0.5434842
156,0.44560507,0.32739943,0.22699547
157,0.2513294,0.20523243,0.5434382
158,0.28424385,0.521472,0.19428416
159,0.30649206,0.51052535,0.18298261
160,0.43302882,0.25450504,0.31246614
161,0.28826913,0.51907927,0.19265163
162,0.2915965,0.5206857,0.18771783
163,0.24294126,0.22348794,0.5335708
164,0.43606505,0.25822294,0.30571207
165,0.287844,0.52972996,0.18242602
166,0.26695153,0.52948445,0.20356399
167,0.24255292,0.2183243,0.53912276
168,0.42228207,0.26549637,0.3122216
169,0.26798862,0.5282385,0.20377286
170,0.2472194,0.22754914,0.5252315
171,0.26540694,0.19888563,0.5357074
172,0.44677833,0.27725175,0.27596995
173,0.24288157,0.25802687,0.4990916
174,0.44377783,0.30322632,0.25299588
175,0.29987308,0.5339828,0.1661441
176,0.28152454,0.52224267,0.19623284
177,0.24055558,0.22818452,0.5312599
178,0.4232612,0.35780668,0.2189321
179,0.2811238,0.54116136,0.17771488
180,0.25266212,0.20390506,0.5434329
181,0.27794266,0.52093965,0.20111768
182,0.25456208,0.21251369,0.5329242
183,0.2741815,0.5164023,0.20941623
184,0.2384983,0.24686392,0.51463777
185,0.4351533,0.3042752,0.26057148
