,C10,SVEC,RAW
0,0.4527241,0.2967885,0.25048733
1,0.4455028,0.3011012,0.25339603
2,0.2648136,0.5125249,0.2226615
3,0.25372696,0.5112973,0.23497574
4,0.27355725,0.5236117,0.20283101
5,0.23652562,0.21030869,0.5531657
6,0.45124954,0.3026819,0.2460685
7,0.2644523,0.5229302,0.21261746
8,0.44997483,0.30426487,0.24576034
9,0.2398877,0.21453276,0.5455795
10,0.22431456,0.24086115,0.5348243
11,0.26561067,0.52030176,0.21408758
12,0.4377327,0.30549523,0.2567721
13,0.43918434,0.33054668,0.23026903
14,0.4358452,0.2844174,0.27973738
15,0.24252637,0.20544058,0.55203307
16,0.2622545,0.49346784,0.24427772
17,0.4320642,0.26193792,0.30599785
18,0.29662275,0.506863,0.19651422
19,0.28139514,0.5209182,0.19768666
20,0.43615404,0.2798091,0.28403684
21,0.23011197,0.2312372,0.5386509
22,0.4421721,0.3069265,0.25090146
23,0.2748854,0.52144605,0.20366856
24,0.43022037,0.35264885,0.21713074
25,0.4402069,0.2954997,0.26429343
26,0.23303261,0.21961224,0.5473551
27,0.22877817,0.21307687,0.558145
28,0.45020917,0.2791525,0.2706383
29,0.2968947,0.51864797,0.18445736
30,0.441593,0.31527936,0.24312767
31,0.24496548,0.21094659,0.54408795
32,0.4418848,0.2945047,0.26361045
33,0.24121803,0.21427143,0.5445106
34,0.43289602,0.29947472,0.26762924
35,0.26577306,0.51990044,0.21432647
36,0.43385917,0.29736593,0.26877484
37,0.22765388,0.24880822,0.52353793
38,0.22846654,0.21632493,0.55520856
39,0.44428948,0.2785888,0.27712175
40,0.2881833,0.53125817,0.18055853
41,0.45575193,0.28589073,0.25835744
42,0.23424956,0.25868678,0.5070636
43,0.265191,0.52592427,0.20888473
44,0.42144185,0.27202734,0.30653077
45,0.2325592,0.24499546,0.5224453
46,0.22841558,0.2135361,0.5580483
47,0.2959263,0.52059495,0.18347877
48,0.2467309,0.20349541,0.5497737
49,0.43783432,0.35402086,0.20814481
50,0.44185093,0.31445026,0.24369882
51,0.23353058,0.2038851,0.56258434
52,0.28357658,0.5149062,0.20151725
53,0.2648996,0.5136113,0.22148907
54,0.42467478,0.25309387,0.3222313
55,0.23130105,0.20628554,0.56241345
56,0.23237455,0.23424809,0.53337735
57,0.23792589,0.23587684,0.52619725
58,0.43052685,0.3482785,0.22119471
59,0.31402385,0.5146083,0.17136781
60,0.44264808,0.3195834,0.23776853
61,0.27001566,0.5106475,0.2193369
62,0.44921488,0.28790128,0.2628838
63,0.23437798,0.18701245,0.5786096
64,0.23782401,0.21297541,0.54920053
65,0.26334772,0.5116874,0.22496486
66,0.27304724,0.5190299,0.20792283
67,0.42229125,0.34896988,0.22873884
68,0.23598553,0.19778353,0.56623095
69,0.24793786,0.19779488,0.5542673
70,0.26210988,0.19816895,0.5397212
71,0.22124237,0.2600988,0.5186589
72,0.23318109,0.21798593,0.54883295
73,0.2304916,0.25618136,0.51332706
74,0.43685234,0.26233938,0.30080828
75,0.28079227,0.5214547,0.1977531
76,0.22809012,0.24774577,0.52416414
77,0.26678938,0.5177125,0.21549812
78,0.23416851,0.22289078,0.5429407
79,0.28573325,0.5278236,0.18644309
80,0.23444405,0.203381,0.5621749
81,0.26155987,0.5178581,0.22058208
82,0.23051585,0.21990302,0.5495811
83,0.27017042,0.52355814,0.20627145
84,0.22905245,0.22697893,0.5439687
85,0.2916097,0.5305887,0.17780158
86,0.22901848,0.23977534,0.5312062
87,0.4153846,0.3607956,0.22381982
88,0.24880286,0.2050443,0.54615283
89,0.29036668,0.514632,0.19500132
90,0.2803415,0.5074971,0.21216144
91,0.2852252,0.52983254,0.18494225
92,0.24710444,0.19893967,0.5539559
93,0.4415411,0.2923006,0.26615834
94,0.4308471,0.33871016,0.23044276
95,0.2735263,0.52061415,0.20585956
96,0.44431722,0.25577658,0.29990616
97,0.3114727,0.50936854,0.17915876
98,0.43830046,0.29034162,0.27135792
99,0.44386932,0.2932629,0.26286772
100,0.44786265,0.27001905,0.28211832
101,0.4339889,0.30777118,0.25823995
102,0.2694901,0.5355797,0.19493021
103,0.43227467,0.32973656,0.23798881
104,0.27662054,0.5316341,0.19174536
105,0.26414782,0.4951221,0.24073014
106,0.45127565,0.30065104,0.24807324
107,0.25494492,0.50548744,0.23956758
108,0.44108555,0.2633218,0.29559264
109,0.2414879,0.19847234,0.56003976
110,0.28627566,0.52103937,0.19268495
111,0.2585787,0.51912516,0.22229613
