"","neu","NK","CD4","CD8","B","mono"
"0",0.3333,0.068,0.1693,0.1705,0.0424,0.2165
"1",0.2134,0.1538,0.1281,0.2445,0.1253,0.1349
"2",0.066,0.1544,0.2305,0.2942,0.1387,0.1162
"3",0.1188,0.1145,0.182,0.2384,0.1566,0.1897
"4",0.2218,0.1437,0.1147,0.1969,0.0983,0.2247
"5",0.2981,0.1157,0.0961,0.1567,0.0634,0.27
"6",0.2599,0.0708,0.1814,0.1906,0.1367,0.1606
"7",0.1463,0.135,0.1916,0.2197,0.0431,0.2643
"8",0.2312,0.0688,0.1786,0.1611,0.2035,0.1569
"9",0.1466,0.1208,0.1112,0.1834,0.1923,0.2456
"10",0.2134,0.1136,0.1597,0.2252,0.1876,0.1004
"11",0.1611,0.1276,0.191,0.2232,0.0889,0.2081
"12",0.1861,0.0896,0.1675,0.2122,0.1721,0.1724
"13",0.0595,0.1652,0.1922,0.2888,0.1726,0.1217
"14",0.2292,0.1313,0.1858,0.2384,0.1111,0.1042
"15",0.0788,0.1867,0.1911,0.2623,0.1838,0.0971
"16",0.1956,0.1328,0.162,0.2347,0.1086,0.1664
"17",0.2114,0.098,0.1319,0.2017,0.1503,0.2067
"18",0.1962,0.1509,0.0912,0.1952,0.1696,0.1968
"19",0.1918,0.0977,0.2128,0.2637,0.0589,0.1752
"20",0.1457,0.1189,0.2282,0.2729,0.1101,0.1242
"21",0.1614,0.1428,0.1577,0.2419,0.1079,0.1883
"22",0.2664,0.1423,0.1346,0.2211,0.1127,0.1227
"23",0.2398,0.0725,0.1702,0.164,0.1297,0.2238
"24",0.1111,0.1465,0.2046,0.2683,0.123,0.1465
"25",0.2005,0.114,0.241,0.2763,0.0739,0.0942
"26",0.2043,0.0915,0.1762,0.2175,0.1313,0.1793
"27",0.1122,0.1473,0.1335,0.211,0.1499,0.2462
"28",0.2073,0.169,0.1136,0.2117,0.2026,0.0959
"29",0.182,0.1223,0.1736,0.2372,0.0514,0.2334
"30",0.2347,0.126,0.1253,0.2057,0.0538,0.2545
"31",0.169,0.1391,0.1001,0.1808,0.1774,0.2337
"32",0.1403,0.1338,0.1691,0.211,0.1517,0.1941
"33",0.1582,0.1607,0.1271,0.2484,0.0847,0.2208
"34",0.2003,0.1523,0.1275,0.2311,0.1769,0.1119
"35",0.105,0.1659,0.2351,0.2952,0.0362,0.1625
"36",0.2385,0.1125,0.1498,0.2403,0.0881,0.1707
"37",0.1029,0.0957,0.2227,0.2448,0.1608,0.1731
"38",0.133,0.2204,0.1349,0.235,0.1154,0.1613
"39",0.2432,0.1282,0.1531,0.1859,0.109,0.1805
"40",0.1808,0.1561,0.1243,0.1898,0.2154,0.1336
"41",0.2026,0.1118,0.1923,0.2238,0.12,0.1495
"42",0.1584,0.0939,0.145,0.2248,0.258,0.1199
"43",0.2432,0.0731,0.239,0.2064,0.0867,0.1517
"44",0.1274,0.1525,0.1899,0.2803,0.0428,0.2072
"45",0.2105,0.1812,0.1539,0.2557,0.0289,0.1697
"46",0.1605,0.0796,0.1609,0.1848,0.1762,0.238
"47",0.0944,0.0633,0.1078,0.1822,0.3684,0.1839
"48",0.2717,0.1172,0.1852,0.2645,0.0255,0.1358
"49",0.2172,0.1258,0.151,0.1847,0.1818,0.1396
"50",0.1961,0.0942,0.1966,0.2283,0.0593,0.2256
"51",0.2375,0.0714,0.1394,0.1517,0.1811,0.2189
