,CCC,RMSE,CORR
0,0.9284074565133786,0.04050674811421305,0.9603641131031226
1,0.8877181247958355,0.053733862765946626,0.9579498403515401
2,0.8829242862817996,0.05588515446160432,0.9600633645238954
3,0.8992284596069696,0.05033253884269788,0.9520256292899265
4,0.8557402341821525,0.06499978731852717,0.9496583221904151
5,0.8781440073519428,0.05870644792113969,0.951136702591081
6,0.9295788463291247,0.04195990261175815,0.9692180947002711
7,0.9042311384363915,0.051243178473832494,0.9545428552561097
8,0.9035795879665198,0.05083091088770708,0.9595454234772931
9,0.9025971599485777,0.05156715061940276,0.9574255942539822
10,0.91815598624974,0.046540929615592835,0.9602802320035616
11,0.8984152028082774,0.052573613133071205,0.9666444817743786
12,0.8792350529653638,0.055921016447997685,0.9407146119714538
13,0.9072827831463507,0.05111309534132147,0.9653909454947178
14,0.9437994449019533,0.036215903297627694,0.9642473596549499
15,0.924308167229597,0.04251735942115254,0.9594851958941464
16,0.8982212934929792,0.05253221773150175,0.9499717536053156
17,0.9262009656858438,0.043061678998291476,0.9733680237227359
18,0.8938528244619393,0.05280989390744303,0.9489505421080697
19,0.9152224012741185,0.04833771598859146,0.9629554486749068
