,CCC,RMSE,CORR
0,0.9617491157082203,0.02727523832238168,0.9739927669246212
1,0.9741741752143311,0.022564550120241195,0.9825729480813055
2,0.7941503435116182,0.05794583718230234,0.9421011752378115
3,0.9711468428677904,0.0246618404894982,0.9797868190042482
4,0.9489369134938823,0.03154581108762442,0.9723544119239895
5,0.9439053254369462,0.03497286114730408,0.963594006563523
6,0.9637873530959202,0.02602778402167433,0.9739201315372492
7,0.9646724408235859,0.026389823067899106,0.9741483643687165
8,0.9643794300332786,0.027208144119241152,0.9756739938741668
9,0.956108099193813,0.02991185097383629,0.9675619627019723
10,0.9510007351537387,0.03161187086162745,0.9640124625916261
11,0.8329098588541417,0.054231664152420166,0.955338753614257
12,0.9409022242077195,0.037974636973107906,0.9761219131019401
13,0.9046100679005596,0.042521805816584955,0.9493665984035582
14,0.9509172869994371,0.03338591265035816,0.9678490151223261
15,0.9524065365149234,0.033298350262175515,0.9621382281736442
16,0.9374997075948976,0.03847123228871735,0.9630772153155329
17,0.9636324116465873,0.025981961847932254,0.9714702401049328
18,0.9645930258288821,0.027070085105815975,0.9739681779779006
19,0.9368728071040829,0.04016035884038437,0.96511319964749
