,AV1,AV2,AV3,BA,FI1,FI2,HS,IM1,IM2,IM3,IM4,PE1,PE2,VA1,VA2,VA3
0,0.08425476,0.058893807,0.039793417,0.023259977,0.08178861,0.07057533,0.049215574,0.09236086,0.08524771,0.08219283,0.057013746,0.0716469,0.07019134,0.049478672,0.05684552,0.027240986
1,0.011087033,0.02844838,0.03997092,0.049374852,0.15990914,0.21083781,0.024583643,0.027129395,0.07119745,0.0771316,0.01789392,0.051451392,0.09710183,0.01576844,0.09584057,0.022273598
2,0.019536048,0.027196683,0.06343692,0.069152884,0.16572635,0.14184889,0.018705342,0.020387242,0.09554649,0.10931207,0.03092256,0.034434967,0.049358144,0.02585088,0.07496218,0.05362238
3,0.032726515,0.05344286,0.05882669,0.08936805,0.098126024,0.1491544,0.043372598,0.019724417,0.051011544,0.038198806,0.022013515,0.1047039,0.11202367,0.01823998,0.08860257,0.020464482
4,0.049575318,0.055521443,0.06603004,0.034586128,0.08421954,0.086239286,0.049649067,0.044767857,0.051429488,0.032851126,0.028755486,0.04920877,0.06547961,0.09439935,0.11038376,0.09690375
5,0.08024884,0.08710337,0.07455444,0.05183583,0.053699616,0.04681127,0.08466757,0.03271431,0.039847065,0.07653396,0.0337984,0.055900678,0.042283963,0.095671535,0.078428715,0.06590042
6,0.093854815,0.08967046,0.03783764,0.036846336,0.052621122,0.040847566,0.10874347,0.049842767,0.09928587,0.062476903,0.112489685,0.03494657,0.035256073,0.04577468,0.060214646,0.039291456
7,0.08787304,0.07739326,0.054147005,0.06664918,0.080925554,0.06602891,0.062147334,0.012730646,0.029074498,0.034755997,0.024085946,0.045964897,0.07692292,0.062128957,0.17617798,0.042993892
8,0.03822183,0.08670498,0.07848977,0.05219049,0.08072376,0.07012617,0.05387459,0.0907588,0.06875295,0.12801544,0.037891906,0.074141905,0.057970095,0.020222304,0.02909894,0.03281602
9,0.038829822,0.03743884,0.030719185,0.03808824,0.07659744,0.07091861,0.046199746,0.034059405,0.07033421,0.0990848,0.027716517,0.08338119,0.1291163,0.06217575,0.104939416,0.050400574
10,0.05752248,0.10714254,0.06356573,0.07452374,0.09885248,0.11229465,0.08764611,0.025018418,0.03587437,0.08522525,0.033538558,0.058160342,0.07369736,0.010723848,0.05370303,0.022511141
11,0.04078626,0.09422736,0.11417061,0.058827214,0.0954365,0.059210062,0.07802688,0.01652464,0.060188983,0.05587579,0.045929093,0.05975977,0.03997127,0.07384613,0.050746866,0.056472562
12,0.09684457,0.046928823,0.06659291,0.06336604,0.055347744,0.025090959,0.055532224,0.07352556,0.06748162,0.10165447,0.03851607,0.043593094,0.06356062,0.09732601,0.048680436,0.055958867
13,0.028809665,0.052903827,0.03265758,0.028938163,0.15144928,0.13717006,0.079687804,0.043521564,0.11454248,0.05351883,0.036834415,0.04623253,0.0728545,0.014161583,0.07598075,0.030736908
14,0.049308356,0.032503095,0.0696569,0.03763454,0.07272562,0.041841168,0.03135135,0.08205558,0.10145813,0.14137575,0.08352005,0.038715415,0.06364879,0.062692374,0.03075643,0.060756437
15,0.052403495,0.0859822,0.07569839,0.0432646,0.086385034,0.08673516,0.07764101,0.040060002,0.037425816,0.09724836,0.035042245,0.08720414,0.109451376,0.017240293,0.04872354,0.01949438
16,0.023807531,0.08556611,0.06703628,0.050300196,0.05609746,0.055217113,0.07286022,0.117231935,0.14048846,0.16447477,0.04118615,0.043548092,0.047384806,0.007961169,0.015054752,0.011784961
17,0.043552984,0.019515403,0.03645505,0.06697087,0.084267646,0.06078629,0.04223693,0.045913223,0.100423984,0.07574581,0.05190845,0.035746012,0.14199136,0.047846958,0.09739995,0.049239106
18,0.030404422,0.043636534,0.05897795,0.06935955,0.067219876,0.060104534,0.04022799,0.05095926,0.103994586,0.048831888,0.03500019,0.06902669,0.052416164,0.117359065,0.09997191,0.052509286
19,0.024670914,0.031120077,0.036899686,0.05042152,0.10761186,0.16221805,0.026870955,0.045455776,0.06572475,0.067283385,0.020542797,0.06000093,0.13233383,0.028326154,0.10175135,0.038767964
20,0.03410276,0.028647646,0.08421676,0.08654693,0.08997867,0.10885484,0.0319767,0.04352269,0.06921832,0.06499933,0.025392812,0.047287602,0.09239731,0.044004604,0.09594774,0.05290537
21,0.025436316,0.037946623,0.042265348,0.06603914,0.08958836,0.07877074,0.031731274,0.062504016,0.08962665,0.073549375,0.040040325,0.081627384,0.08895057,0.049369708,0.09325638,0.049297813
