,AV1,AV2,AV3,BA,FI1,FI2,HS,IM1,IM2,IM3,IM4,PE1,PE2,VA1,VA2,VA3
0,0.034305193,0.06837812,0.05828954,0.054637674,0.10415303,0.1261764,0.04266351,0.049258526,0.12374979,0.087799996,0.027559401,0.038415745,0.02682476,0.050367102,0.07500083,0.0324204
1,0.08147996,0.045817688,0.03982999,0.04465475,0.06389813,0.032852273,0.06995304,0.066769294,0.06219757,0.06669275,0.054521956,0.053941477,0.054421622,0.06339887,0.053308908,0.14626172
2,0.026737617,0.033204664,0.02679693,0.03150813,0.10507398,0.07849789,0.03917666,0.042685743,0.07680233,0.054809965,0.061350197,0.11418463,0.0750048,0.06334293,0.042977218,0.12784632
3,0.035670612,0.04074531,0.043648206,0.028202891,0.14576314,0.117497884,0.055823263,0.044549603,0.110007554,0.08887104,0.054060135,0.03645703,0.037459217,0.04322436,0.041127067,0.07689267
4,0.025472714,0.019769432,0.026761232,0.022048129,0.19851692,0.062679626,0.036609333,0.024596794,0.039702937,0.08277258,0.021160986,0.066302724,0.051808752,0.07798941,0.061141636,0.18266684
5,0.07380782,0.047864072,0.059868235,0.042303465,0.097678706,0.101769246,0.04041518,0.023666034,0.06550004,0.051537592,0.022358641,0.03032732,0.03330881,0.1085687,0.08730216,0.11372398
6,0.035029717,0.0816987,0.08320714,0.055945404,0.07686275,0.08416347,0.077749625,0.017613538,0.025074482,0.023311662,0.029454898,0.063039474,0.078417,0.056365255,0.16285215,0.049214732
7,0.02696247,0.037396785,0.06330267,0.12258303,0.0954861,0.11315165,0.02672616,0.027427172,0.11667923,0.050406724,0.044766385,0.05923122,0.059263706,0.03773985,0.08661441,0.03226247
8,0.008341292,0.012605051,0.0529426,0.0472918,0.09650846,0.09747543,0.027295275,0.08377154,0.122673266,0.0974754,0.04880359,0.08531286,0.05681853,0.048806135,0.0619992,0.051879596
9,0.0476849,0.059828255,0.06275989,0.024126729,0.0786409,0.13659406,0.08703597,0.06252694,0.09940932,0.047785074,0.08797926,0.026841337,0.059984315,0.021635395,0.064743675,0.032423962
10,0.029117605,0.029893653,0.031979457,0.030376544,0.12984298,0.06548428,0.04680789,0.050994772,0.100118995,0.053662445,0.04102969,0.0542436,0.05510309,0.09217521,0.06483499,0.12433479
11,0.14262223,0.061724544,0.067030914,0.02973759,0.06995542,0.05963754,0.0721231,0.02509543,0.029256852,0.035345957,0.02355648,0.0273112,0.068202354,0.09045562,0.11027515,0.08766959
12,0.042284273,0.06777119,0.07721305,0.12086742,0.049050856,0.039752338,0.05660195,0.026587851,0.053830557,0.048558902,0.029514844,0.046933725,0.057413563,0.10803041,0.09879136,0.076797746
13,0.0073774066,0.01682138,0.032082148,0.048707787,0.1037544,0.09905475,0.027798548,0.041848786,0.09066326,0.109865315,0.06630681,0.098077014,0.16899963,0.0157886,0.044886738,0.027967436
14,0.047248293,0.10673053,0.094167285,0.08270226,0.03581171,0.03184519,0.08058327,0.039926104,0.047366433,0.08655707,0.04010737,0.08684191,0.07071274,0.052739993,0.05368202,0.0429779
15,0.14843294,0.09049553,0.07605055,0.040916055,0.032622367,0.020777812,0.07754637,0.05948143,0.06648016,0.060530066,0.030173061,0.04201833,0.016623061,0.12026048,0.02755311,0.09003862
16,0.015196863,0.05478924,0.087832406,0.14597555,0.12459096,0.13357112,0.029390275,0.009124203,0.029345712,0.05125821,0.023703722,0.08729614,0.08880213,0.0121427225,0.08371563,0.023265088
17,0.051122706,0.07047408,0.04127279,0.041195337,0.12704073,0.12695429,0.03849908,0.034074597,0.040953383,0.081350386,0.02379268,0.032015655,0.115096465,0.021947468,0.12811607,0.026094226
18,0.021793993,0.022491015,0.06338388,0.066083245,0.025993042,0.016400058,0.041172307,0.07133078,0.14707573,0.08133908,0.1642189,0.07568768,0.01741181,0.08670488,0.024206996,0.074706614
19,0.05512976,0.04997767,0.050362177,0.036229808,0.10686867,0.058555897,0.056754597,0.042954165,0.05484975,0.043876953,0.03568658,0.032583017,0.03481442,0.11807389,0.07279253,0.15049016
20,0.024919314,0.04756188,0.06527882,0.06957304,0.09310762,0.04860966,0.0351523,0.010540176,0.026949408,0.07473893,0.012504223,0.03216259,0.021147458,0.13534991,0.08094668,0.22145803
21,0.09799056,0.061509933,0.067247376,0.019733585,0.05384867,0.12075471,0.05828987,0.074092336,0.13974304,0.06896523,0.034976054,0.016612807,0.027463662,0.04937127,0.07341249,0.0359884
22,0.060975116,0.1010152,0.077082686,0.053113107,0.06212066,0.08634949,0.064650476,0.074518725,0.09456942,0.06439346,0.061008323,0.04159873,0.045149967,0.03753518,0.04448664,0.03143279
23,0.04439101,0.062823474,0.05355068,0.044660393,0.018766388,0.014632073,0.05145183,0.101541676,0.1583736,0.07980754,0.1924451,0.055118803,0.018105274,0.04435115,0.018454477,0.041526522
24,0.056079622,0.068611056,0.06703,0.050448764,0.07080052,0.061006263,0.05862274,0.088256314,0.095324904,0.076322645,0.035524234,0.05311011,0.031917714,0.08244945,0.051412404,0.053083222
25,0.037481558,0.050676666,0.10866417,0.10728022,0.035774555,0.03496082,0.0633432,0.06956174,0.04737722,0.12032787,0.041747063,0.078434326,0.024473414,0.05686562,0.025514068,0.09751752
26,0.00882408,0.026117112,0.032715727,0.029189002,0.089064166,0.11649889,0.035180498,0.028056417,0.06659821,0.06807269,0.05999477,0.09945654,0.21063541,0.021629954,0.07454924,0.033417292
27,0.014277981,0.03435908,0.02910921,0.06403298,0.09678749,0.08706569,0.026149632,0.043562356,0.0650457,0.10452618,0.03609346,0.06966196,0.06512105,0.065131314,0.066265665,0.13281022
28,0.054172177,0.13679327,0.088221386,0.08927883,0.041091125,0.035619564,0.08590727,0.02742253,0.033433225,0.038719073,0.029135503,0.04144716,0.050347846,0.061636016,0.1408941,0.045880876
29,0.023824865,0.06393196,0.057837762,0.0719464,0.13371603,0.12124846,0.046866667,0.016708974,0.06934286,0.10152193,0.050356474,0.08053401,0.08639701,0.0137770055,0.03849924,0.023490386
30,0.06662448,0.047657087,0.06329005,0.06091005,0.07811892,0.10333468,0.034601063,0.04552997,0.08430612,0.05028672,0.022125484,0.042283572,0.069899626,0.07024677,0.12550125,0.03528421
31,0.07913899,0.06512698,0.046900466,0.050045773,0.040099196,0.051279888,0.07302491,0.071161546,0.11974666,0.042159606,0.068013854,0.046535842,0.03223905,0.07385851,0.0791035,0.061565228
32,0.10033562,0.11997173,0.12671682,0.060543347,0.03327963,0.06128831,0.058812328,0.05269027,0.120940715,0.064352624,0.037871666,0.022370405,0.040470347,0.027609065,0.056254867,0.016492223
33,0.11623665,0.08343211,0.053158317,0.03260894,0.02827293,0.03022262,0.071478315,0.08341874,0.07382666,0.03339284,0.054021418,0.042826146,0.035770066,0.09722877,0.044363126,0.119742356
34,0.020061601,0.040106554,0.03597089,0.045116678,0.16221477,0.13646004,0.0274362,0.012606187,0.029967858,0.049279038,0.024182508,0.07549321,0.119193755,0.05001717,0.10456553,0.06732801
35,0.028893389,0.028083222,0.023718342,0.025157629,0.15537882,0.09859332,0.035965834,0.02428486,0.053599015,0.06645739,0.02469259,0.047389388,0.055515077,0.08508635,0.162759,0.08442575
36,0.02106723,0.028549554,0.09700296,0.06976649,0.13498905,0.09694635,0.055107825,0.02399649,0.03590165,0.072521426,0.033973522,0.070662774,0.10810297,0.02198045,0.082754724,0.04667652
37,0.09175302,0.118577376,0.042302314,0.05660956,0.04921783,0.06978368,0.030347686,0.019842831,0.033753924,0.03599902,0.011720707,0.032079905,0.063229345,0.06751882,0.2210797,0.05618415
38,0.030886974,0.056380857,0.05458998,0.061301198,0.084103025,0.045278728,0.07672615,0.041237496,0.058809288,0.07518855,0.055739556,0.058643952,0.12136098,0.03593547,0.0912792,0.05253862
39,0.065216854,0.04628935,0.035250634,0.026845727,0.07786999,0.07547506,0.049661398,0.073072284,0.074903995,0.05283927,0.053292174,0.04334362,0.11108467,0.054380104,0.08544663,0.07502817
40,0.028791687,0.029310111,0.041454613,0.027889283,0.11694932,0.095117435,0.042056113,0.07990274,0.11622234,0.05905336,0.053364012,0.04358402,0.03983357,0.07905213,0.076856904,0.07056243
41,0.086555794,0.05552797,0.057575908,0.075731665,0.059995886,0.090093106,0.044306874,0.043419756,0.07469761,0.048547357,0.030111175,0.032500286,0.047098257,0.067774296,0.11535019,0.07071383
42,0.017042553,0.03444754,0.038736034,0.03110561,0.12778002,0.06090196,0.13118035,0.015192825,0.056777176,0.039853334,0.084328584,0.106632926,0.13119079,0.026586711,0.05451854,0.04372507
43,0.023355233,0.032072823,0.05115836,0.11742053,0.1870038,0.1529568,0.042239558,0.010155243,0.044378113,0.027750796,0.05163332,0.05616033,0.061778706,0.017674005,0.052140493,0.07212184
44,0.025816303,0.027184824,0.038459323,0.040937662,0.12141639,0.071292095,0.06876391,0.034038987,0.094219685,0.0705516,0.07679767,0.095143035,0.047341313,0.05413941,0.050025757,0.08387209
45,0.018597893,0.08007186,0.04068932,0.040523466,0.12024915,0.1416339,0.054106314,0.05177554,0.12936616,0.08941466,0.07388563,0.050779276,0.04829334,0.009225692,0.031845994,0.019541856
46,0.13894087,0.08641856,0.07880707,0.053683523,0.032865718,0.03622929,0.07249144,0.0517366,0.07197151,0.06980213,0.061586127,0.030167071,0.026211832,0.074647926,0.06217397,0.052266326
47,0.031645417,0.044164572,0.042256076,0.03169857,0.1045407,0.050382175,0.074058756,0.037254445,0.051251438,0.037409414,0.04305896,0.057947174,0.050329685,0.12442329,0.09959821,0.11998108
48,0.06939729,0.10552408,0.10868605,0.04882212,0.1015084,0.08396937,0.0839793,0.012919721,0.023321312,0.03768189,0.015730463,0.029752057,0.030339913,0.047243487,0.10098834,0.10013621
49,0.06922069,0.123768866,0.10522382,0.045223046,0.068686604,0.050209925,0.08860217,0.018957632,0.017908473,0.054621793,0.036953196,0.10137514,0.046907943,0.052267857,0.04773439,0.072338425
50,0.04980657,0.07476934,0.06393921,0.045014244,0.045389723,0.04245227,0.08170289,0.076792926,0.0799505,0.075264335,0.087727316,0.07642363,0.055176985,0.05037843,0.04577835,0.049433284
51,0.057973877,0.064411476,0.049814936,0.0439355,0.06263047,0.093530074,0.037638634,0.07197618,0.06798896,0.060914107,0.034274038,0.057700485,0.05696598,0.09468075,0.082891904,0.06267261
52,0.046392504,0.029157903,0.045649227,0.053848833,0.06884555,0.05619316,0.05042015,0.03864356,0.055936534,0.045215428,0.036276843,0.094717726,0.04138377,0.124607325,0.06367922,0.14903226
53,0.05369693,0.06259619,0.03391926,0.031675495,0.043887626,0.0328707,0.043798506,0.06622276,0.06909605,0.09598009,0.071004435,0.08653039,0.07907028,0.069619805,0.064518295,0.095513135
54,0.03608886,0.031965252,0.051732413,0.06485786,0.03669573,0.026591502,0.061659113,0.113785446,0.11546621,0.07194436,0.0916394,0.07295216,0.026010064,0.07342472,0.035338104,0.08984879
55,0.06941662,0.09229457,0.07231785,0.05015602,0.05458668,0.037282713,0.08644423,0.044247307,0.06424689,0.058769967,0.08695252,0.080239795,0.05625339,0.051487166,0.04158521,0.053719062
56,0.04303352,0.04929522,0.052631024,0.05867862,0.035783425,0.046095703,0.058879904,0.09252524,0.12872563,0.060844135,0.072909296,0.060695037,0.067374155,0.062353376,0.06604648,0.044129256
