,AV1,AV2,AV3,BA,FI1,FI2,HS,IM1,IM2,IM3,IM4,PE1,PE2,VA1,VA2,VA3
0,0.028243614,0.04078714,0.0653733,0.02503606,0.07217676,0.05335864,0.054285754,0.094617575,0.08169252,0.15871961,0.087150335,0.05542147,0.026856607,0.050628003,0.027835105,0.07781747
1,0.060255438,0.07063133,0.054072563,0.0310887,0.08112583,0.06498069,0.072652556,0.047640912,0.07421035,0.047279198,0.08778101,0.07987291,0.027068025,0.07397414,0.051607598,0.07575879
2,0.035645075,0.053956654,0.039973974,0.027751392,0.103496335,0.076711126,0.04700164,0.036432974,0.038883314,0.035478372,0.030406732,0.09027812,0.09666529,0.08342242,0.09480264,0.10909397
3,0.049300354,0.04481099,0.047386188,0.037354372,0.105800055,0.086926274,0.05421018,0.03796952,0.0750295,0.0629913,0.07345503,0.044780757,0.08986186,0.04743909,0.096292995,0.046391565
4,0.09644481,0.088217854,0.06950318,0.058937043,0.04124733,0.038773317,0.044070136,0.072998025,0.0672598,0.06519888,0.054305676,0.047612533,0.058487397,0.07925976,0.06913226,0.04855192
5,0.04301703,0.056528896,0.04965066,0.17835194,0.08810608,0.083064325,0.031864718,0.011533752,0.07756211,0.050191194,0.03435366,0.08755325,0.04772929,0.044004574,0.094979554,0.021509022
6,0.047191087,0.07470108,0.06777579,0.050085872,0.09649164,0.074238524,0.06650275,0.0662649,0.06366374,0.16895545,0.03472901,0.027962597,0.04112108,0.03372578,0.03195402,0.05463674
7,0.12139694,0.1072641,0.07429674,0.055524673,0.037705403,0.07063158,0.03512938,0.04332266,0.072985396,0.049706616,0.031788994,0.031142736,0.079049215,0.04686793,0.1159939,0.027193725
8,0.03989013,0.042864896,0.031560224,0.06095381,0.20751765,0.090976015,0.061659154,0.018938886,0.052580945,0.057437778,0.037926957,0.042206496,0.04454723,0.030228103,0.12190683,0.058804885
9,0.013371027,0.042228118,0.10136869,0.051603667,0.1204702,0.23554328,0.04552039,0.01493421,0.0680706,0.044965483,0.049837686,0.09583885,0.07046016,0.0066906563,0.03205345,0.007043493
10,0.05792079,0.044651978,0.07236153,0.088281095,0.048983883,0.05236328,0.030301327,0.0722239,0.10420585,0.0828985,0.03926721,0.045339875,0.041254915,0.07577211,0.082728155,0.061445612
11,0.0808972,0.09536589,0.07100809,0.057016894,0.036599122,0.029434722,0.045030076,0.050329953,0.05018773,0.07410402,0.038009394,0.08114355,0.072872855,0.109384224,0.060457442,0.048158936
12,0.06823417,0.052807186,0.041431505,0.0323488,0.110315196,0.093429856,0.054924756,0.015677774,0.028748047,0.034751568,0.035868376,0.04942044,0.069678165,0.06582898,0.10711573,0.13941945
13,0.0230422,0.02792583,0.09276484,0.110063866,0.1567294,0.1654217,0.037308376,0.010922735,0.038309015,0.033698816,0.04131417,0.054172993,0.07148406,0.02364059,0.0719545,0.041246876
14,0.038845576,0.039737724,0.04901776,0.06719942,0.04683771,0.032514844,0.0627476,0.053679805,0.05790665,0.05023023,0.047245312,0.111669965,0.042743225,0.16916908,0.05607447,0.07438059
15,0.04014446,0.02867115,0.06739487,0.048266117,0.061797187,0.053878356,0.06767716,0.099020384,0.09514926,0.125684,0.06858868,0.06978583,0.03862472,0.049050614,0.03504735,0.051219918
