,AV1,AV2,AV3,BA,FI1,FI2,HS,IM1,IM2,IM3,IM4,PE1,PE2,VA1,VA2,VA3
0,0.034693282,0.038096737,0.060709435,0.038918678,0.06273786,0.07707542,0.040153075,0.102556646,0.092074275,0.069942646,0.067586504,0.041440815,0.07996596,0.04198173,0.06361328,0.0884537
1,0.03294892,0.16087842,0.09389257,0.10706972,0.070609026,0.04475129,0.08165946,0.0317348,0.10806248,0.05262772,0.08982615,0.043277904,0.0072286683,0.02963946,0.009044021,0.036749396
2,0.01999146,0.034338087,0.0547749,0.051726032,0.0637811,0.05757808,0.03644024,0.06570695,0.06559746,0.15095572,0.030882746,0.05562188,0.046142016,0.07451095,0.053202752,0.13874963
3,0.009915559,0.06336724,0.09010063,0.16190943,0.104069635,0.06668349,0.046471905,0.04472232,0.04865661,0.068982765,0.044504356,0.13265097,0.045681503,0.015449506,0.020863445,0.035970584
4,0.03663102,0.045694828,0.05480803,0.03969902,0.051721938,0.044356525,0.057520524,0.088017434,0.0778391,0.081583805,0.07140792,0.03996168,0.04134303,0.10921526,0.047656775,0.11254313
5,0.019689875,0.051345836,0.057785537,0.024567496,0.08619814,0.057346683,0.056423083,0.11886839,0.056668706,0.101855874,0.032276154,0.09696595,0.021029402,0.09804263,0.027713664,0.09322255
6,0.09091383,0.1623724,0.08169412,0.04474328,0.15694883,0.12445042,0.065764084,0.018033145,0.030597668,0.020992244,0.022724738,0.025005532,0.017231558,0.033726666,0.0648746,0.039926853
7,0.024873152,0.0662365,0.029040158,0.020915272,0.14669235,0.09174654,0.058747474,0.07395245,0.09389193,0.064209566,0.047023248,0.049678408,0.07576992,0.05029347,0.05899466,0.047934823
8,0.021756804,0.044100687,0.07705309,0.13658781,0.04337865,0.045089837,0.017517924,0.053913202,0.1611594,0.11297605,0.07651295,0.045770496,0.024095215,0.04701031,0.038884304,0.0541933
9,0.0125035215,0.041134007,0.041951504,0.037672676,0.20190552,0.08306383,0.039475948,0.038923204,0.09771722,0.05746371,0.037859358,0.06794639,0.049283296,0.065229714,0.06396717,0.06390286
10,0.0123328995,0.08133755,0.06738,0.11238047,0.104780525,0.074166834,0.032076728,0.037989162,0.090974,0.054913208,0.04964703,0.15905465,0.044252455,0.017224194,0.034261532,0.027228719
11,0.030792743,0.05436622,0.08465925,0.062530875,0.054807805,0.047452435,0.04223103,0.08914092,0.19156878,0.100182556,0.07598097,0.030831637,0.0075076376,0.058255672,0.016344113,0.053347357
12,0.051083434,0.058897417,0.076451756,0.08069722,0.091038026,0.058869302,0.060645223,0.021367898,0.02892831,0.03267649,0.02398828,0.042770967,0.058927037,0.08084741,0.14501315,0.087798014
13,0.032786224,0.06811193,0.031086296,0.023783568,0.096068695,0.10075056,0.03237002,0.058986705,0.15108171,0.11942143,0.04715316,0.025072364,0.061452154,0.042560726,0.06851214,0.04080237
14,0.009956448,0.029871328,0.12958287,0.079084516,0.18036525,0.18040091,0.05390998,0.017758016,0.03470082,0.0376902,0.01683189,0.07811676,0.062205113,0.014078728,0.05196129,0.023485864
15,0.021874145,0.077775754,0.10461157,0.07847928,0.1481923,0.12576814,0.07354714,0.027786067,0.028272863,0.04433181,0.016852388,0.09932959,0.061926663,0.02109122,0.04598747,0.02417365
16,0.04921076,0.066245675,0.032339443,0.03065956,0.08931491,0.07046458,0.044566087,0.03208816,0.048493277,0.060803413,0.025935275,0.042389937,0.031068439,0.13699739,0.117094465,0.12232861
17,0.03376574,0.09230521,0.07045639,0.092533045,0.09321439,0.088029444,0.031315815,0.02481915,0.054422516,0.042420056,0.02275476,0.052086238,0.05607297,0.08404253,0.11622447,0.045537334
18,0.03951276,0.065654345,0.07105828,0.08699977,0.07017153,0.04796737,0.047373552,0.020014191,0.040890303,0.05118045,0.027766429,0.05654293,0.059239678,0.12034985,0.14005043,0.055228114
19,0.042280518,0.08061867,0.03975764,0.027821671,0.06453606,0.04960967,0.040768664,0.113858245,0.11622399,0.12500109,0.05667169,0.04699053,0.014135321,0.08042538,0.023972226,0.07732864
20,0.028942151,0.052351464,0.043285377,0.10541953,0.07941884,0.059435666,0.04565851,0.04290872,0.07365222,0.11784905,0.055294737,0.11823399,0.061543293,0.025745327,0.061295453,0.028965604
21,0.047603484,0.1839093,0.12293011,0.16215058,0.064108305,0.048241377,0.049457077,0.015311984,0.028849626,0.034460876,0.04697294,0.06865023,0.031676855,0.01962381,0.046095118,0.029958365
22,0.04633501,0.048781347,0.050698347,0.04432759,0.050185595,0.04245296,0.05183468,0.095798105,0.08126407,0.07084855,0.090213224,0.052389186,0.049793907,0.06772781,0.04806643,0.109283105
23,0.06708028,0.055779688,0.030149868,0.025885161,0.05312046,0.032839924,0.057799973,0.090688586,0.068321966,0.07820461,0.09055214,0.04011701,0.048526745,0.09858125,0.06221098,0.100141324
24,0.03368944,0.14615946,0.12761326,0.11158661,0.09119351,0.12138439,0.043304946,0.028974744,0.06783437,0.027995605,0.03844007,0.048418388,0.045477152,0.01425967,0.03854944,0.0151189
25,0.049648695,0.08597502,0.039056867,0.020485565,0.06996674,0.10425292,0.05345681,0.101326466,0.12490954,0.046520144,0.07107331,0.024282359,0.05231963,0.040831175,0.06630861,0.049586155
26,0.005701764,0.038382486,0.10254511,0.07989773,0.24973081,0.1055526,0.077433646,0.012154017,0.027621888,0.02585316,0.018480675,0.10425003,0.036785666,0.021587841,0.06731418,0.026708419
27,0.034745682,0.071118124,0.05970797,0.06167612,0.097947344,0.09973803,0.037023567,0.046268664,0.13993797,0.0866088,0.07048024,0.030805897,0.037381493,0.030885492,0.048943687,0.04673092
28,0.09813114,0.091604516,0.08848279,0.07884015,0.048754472,0.043572597,0.07487153,0.041027147,0.03700341,0.05922855,0.05490405,0.04567981,0.04748226,0.062196743,0.064424194,0.063796625
29,0.007377655,0.027136756,0.058381055,0.02702207,0.09739015,0.105891876,0.023356725,0.1591728,0.17972897,0.14080499,0.052806303,0.043893408,0.019556155,0.014713699,0.009096173,0.03367127
30,0.030507084,0.08322798,0.06853027,0.03969649,0.111438006,0.067197785,0.052425075,0.052234985,0.05940315,0.0679024,0.026616486,0.033513702,0.023414696,0.09622033,0.0579261,0.12974544
31,0.059358187,0.08464259,0.049820498,0.034079444,0.08317021,0.043688025,0.061020833,0.070755415,0.074878946,0.07750143,0.062558986,0.027253248,0.032773845,0.08350758,0.05565178,0.09933906
32,0.0339695,0.034711502,0.055407308,0.08847967,0.053778302,0.025656186,0.032571808,0.047239274,0.090224296,0.07133487,0.06318196,0.07173944,0.06329774,0.12564452,0.062756196,0.08000747
33,0.050302327,0.08960904,0.04929064,0.02957516,0.12860344,0.123981655,0.03865662,0.048225194,0.08702778,0.046759855,0.03378079,0.023225397,0.032060042,0.05354428,0.08414162,0.08121617
34,0.06335611,0.079629436,0.060404554,0.07069846,0.035018634,0.038273975,0.04160594,0.12965651,0.09152888,0.08799428,0.07843123,0.050367307,0.041384615,0.043354258,0.033993952,0.0543019
35,0.032619964,0.07062927,0.04135661,0.026612839,0.11570709,0.0951654,0.08783449,0.030423934,0.031147236,0.028459063,0.06780349,0.09723447,0.15733632,0.017531516,0.07162342,0.028514866
36,0.029203916,0.034075707,0.056325395,0.05473285,0.10405459,0.05961541,0.062121965,0.041196294,0.0376735,0.060485557,0.029949522,0.099403374,0.06141638,0.10962505,0.08584226,0.07427832
37,0.04299875,0.056668114,0.058075126,0.044317804,0.13513596,0.21508388,0.031108739,0.03155312,0.060003318,0.053726364,0.023264943,0.026564857,0.040557746,0.025675181,0.09921852,0.05604761
38,0.028037813,0.043998394,0.11432483,0.19063167,0.06550955,0.030646017,0.06688697,0.012420229,0.017788356,0.032855187,0.025056215,0.1509675,0.023089012,0.09033948,0.057213347,0.050235458
39,0.030003697,0.05458478,0.08529564,0.09527526,0.079810955,0.027752955,0.0498521,0.015531011,0.017383188,0.03388425,0.024379,0.13690403,0.07391536,0.11050679,0.08909317,0.07582784
40,0.02965708,0.049087428,0.121576354,0.045543533,0.14897732,0.091806956,0.046947375,0.032213155,0.03511616,0.06572254,0.022152266,0.05175295,0.05630549,0.04344677,0.08518171,0.07451288
41,0.06855776,0.14173028,0.060615163,0.030198393,0.074990265,0.05527545,0.053624358,0.07787414,0.037538268,0.075613156,0.05352097,0.05658631,0.029766848,0.051009104,0.02803043,0.10506903
42,0.011365011,0.044926573,0.069629185,0.12842524,0.084462814,0.063487284,0.033044703,0.0153279565,0.034919113,0.068744764,0.024519075,0.105155475,0.12640585,0.033758435,0.12784047,0.027988058
43,0.04881461,0.059123874,0.055826627,0.029086413,0.0699157,0.096435875,0.027665732,0.046854146,0.063361354,0.053641614,0.03828339,0.048688278,0.19381723,0.03182359,0.09683991,0.039821584
44,0.0412354,0.04885299,0.060910802,0.09951804,0.0435686,0.04420322,0.03186431,0.043637056,0.09564451,0.0542632,0.061850727,0.07043285,0.0558265,0.10503418,0.07535865,0.06779897
45,0.06614804,0.10855601,0.1156596,0.1341258,0.03186401,0.01854982,0.10585972,0.038871918,0.04190375,0.0805873,0.08648682,0.06416853,0.025509223,0.02877259,0.02257062,0.030366266
46,0.016170619,0.04265911,0.08997519,0.096941955,0.11790557,0.12383815,0.044086173,0.037594642,0.12395151,0.04260673,0.08287997,0.08989867,0.043104254,0.00809032,0.0305097,0.009787361
47,0.09118122,0.053113792,0.08005217,0.050810874,0.06057253,0.06475008,0.058107045,0.0973953,0.0833973,0.0867705,0.05038164,0.03706983,0.06407745,0.03532413,0.045409862,0.041586313
48,0.046165463,0.10267354,0.08311372,0.13164677,0.049819857,0.05947084,0.029100971,0.056451876,0.12187648,0.072319455,0.05790762,0.035178922,0.038053997,0.030163579,0.04459726,0.041459657
49,0.15122777,0.08336543,0.08316013,0.08755249,0.032627206,0.04466219,0.070464246,0.062087633,0.065308526,0.04133243,0.0636217,0.04255336,0.04936967,0.045664042,0.048324227,0.028678885
50,0.10413737,0.13877389,0.08876436,0.094911635,0.036907054,0.019932536,0.07820059,0.026820883,0.026204746,0.04943317,0.037595067,0.069840424,0.018757124,0.085644126,0.057481837,0.06659523
51,0.032992106,0.047786094,0.051468287,0.03520146,0.060682002,0.037372917,0.045151856,0.11398261,0.07687676,0.1312861,0.05190277,0.050308783,0.034903713,0.09468872,0.036875986,0.09851989
52,0.047539167,0.10442187,0.120889366,0.10580221,0.09821938,0.10652304,0.040043104,0.021252356,0.053090997,0.055430423,0.02614045,0.032320265,0.046901774,0.026020698,0.07686289,0.038542025
53,0.047836386,0.07214631,0.055416267,0.05306254,0.12579362,0.059481528,0.0918184,0.020928092,0.021809397,0.039503623,0.017667612,0.07805016,0.045941364,0.084917314,0.1187945,0.06683287
54,0.03885109,0.08483974,0.04696371,0.04629584,0.10680586,0.09455454,0.03037775,0.022099229,0.04215857,0.038037654,0.024973707,0.05401824,0.18901892,0.026883049,0.12074291,0.033379134
55,0.0839346,0.07089214,0.05823874,0.062012002,0.035832398,0.023037504,0.036162406,0.0755112,0.051414777,0.09546608,0.05744084,0.07020086,0.063838884,0.092196785,0.045366954,0.0784538
56,0.044716727,0.035287883,0.05864024,0.0840746,0.050947454,0.03031735,0.050741084,0.02886841,0.054347124,0.049845416,0.059399314,0.089950085,0.10628195,0.08001373,0.14771312,0.02885552
57,0.019166868,0.0771115,0.113407135,0.17132966,0.085021235,0.07706046,0.030951109,0.032719996,0.16017914,0.054395128,0.07975556,0.027003631,0.01740288,0.011339422,0.02927709,0.013879168
58,0.20566286,0.1176425,0.04478826,0.026356334,0.061665867,0.027343841,0.07667826,0.04617917,0.038323905,0.041406073,0.074482985,0.033489343,0.019275496,0.069705084,0.037902776,0.07909724
59,0.04526179,0.09695676,0.06957791,0.11295447,0.05145207,0.07473947,0.045332693,0.045158576,0.16666354,0.061950415,0.09275186,0.036538698,0.041277833,0.015858548,0.03026331,0.013262075
60,0.024679111,0.0658403,0.0575578,0.046712536,0.07870069,0.027817197,0.0486826,0.05634436,0.05282291,0.09891253,0.114001825,0.09040224,0.07889214,0.044112336,0.041985758,0.07253565
61,0.033290267,0.060682856,0.03305495,0.030638281,0.054192957,0.042301424,0.037633155,0.102488406,0.15625902,0.10723122,0.104461804,0.04310411,0.041589297,0.05212057,0.044301745,0.056649894
62,0.050938725,0.03877284,0.11530698,0.06732636,0.08942124,0.090468325,0.06657293,0.037442338,0.043530602,0.04177626,0.032506548,0.06764913,0.08083765,0.048056077,0.07649052,0.052903425
63,0.067350864,0.041453127,0.025697734,0.025288269,0.050816666,0.030591007,0.03506852,0.10919754,0.08175433,0.078361005,0.05071726,0.03674829,0.0786236,0.111582845,0.0810441,0.095704824
64,0.0326522,0.033949822,0.060625266,0.054819614,0.058301628,0.09396181,0.033932813,0.07442665,0.14198686,0.13057475,0.06495897,0.049144886,0.09441499,0.016927918,0.03615421,0.023167614
65,0.035920843,0.06293515,0.042379394,0.05275562,0.2001997,0.13255332,0.059620697,0.030141184,0.045452263,0.058313295,0.020731721,0.07145735,0.05193695,0.036697295,0.05666944,0.042235795
66,0.119387224,0.17977786,0.07675184,0.029680623,0.03655775,0.04921972,0.04313729,0.09485434,0.07010586,0.1185747,0.052554283,0.015624822,0.015552599,0.030168332,0.024228798,0.043823972
67,0.0418806,0.036497883,0.03276129,0.04786033,0.048670724,0.028148258,0.02910526,0.08328285,0.084876,0.098646805,0.077491306,0.07455527,0.06570113,0.10392741,0.070519075,0.076075785
68,0.019438844,0.045402322,0.10735823,0.105861835,0.058826312,0.047997586,0.05626399,0.048642803,0.1187073,0.06685847,0.08002084,0.048880775,0.020261038,0.064251944,0.033833552,0.07739414
69,0.02538507,0.057510216,0.042601418,0.018076427,0.09756203,0.11534777,0.049298182,0.11578011,0.100173675,0.08158006,0.08234018,0.042030897,0.055811074,0.023114152,0.026062515,0.067326166
70,0.011770414,0.026341673,0.03998461,0.118324585,0.09692184,0.083148755,0.039998624,0.01756973,0.055022545,0.05711222,0.06551336,0.1289046,0.12978318,0.018915437,0.08936416,0.021324283
71,0.0060694776,0.027177896,0.064137876,0.14478733,0.17539322,0.12394655,0.022099964,0.0128449425,0.051236376,0.044354323,0.015409632,0.08868464,0.06496716,0.025891425,0.09767479,0.035324413
72,0.07733197,0.09011365,0.060031172,0.029967522,0.060328577,0.090606995,0.048086323,0.05723101,0.07711949,0.08529173,0.06603778,0.042140625,0.07363396,0.041209213,0.06188772,0.03898225
73,0.025508322,0.057346717,0.04679433,0.087066896,0.045057356,0.028683824,0.027456604,0.08063802,0.09356406,0.15397024,0.059927106,0.060526475,0.06267274,0.04959905,0.0802889,0.040899396
74,0.10147968,0.08070459,0.071748585,0.07974422,0.067039974,0.05349848,0.054235,0.031158984,0.030990161,0.0713485,0.03239553,0.039753743,0.056436338,0.06559363,0.07502108,0.088851474
75,0.029692268,0.06354559,0.035509866,0.01363269,0.18961266,0.12555291,0.06519391,0.047031946,0.03843318,0.06711811,0.03065415,0.023286188,0.046471022,0.038419172,0.045197006,0.14064941
76,0.08657017,0.065774634,0.071845494,0.031097252,0.07070951,0.059226386,0.08108756,0.06638022,0.03450887,0.053533923,0.05061975,0.08029802,0.071470186,0.05333498,0.046759278,0.076783784
77,0.023423154,0.04842958,0.038691323,0.023335878,0.16858245,0.06717741,0.030573431,0.040855058,0.08139546,0.049755774,0.029928649,0.06681071,0.024541028,0.124322504,0.047498837,0.13467872
78,0.02466193,0.06749042,0.061822273,0.11251458,0.07482251,0.03709364,0.078806534,0.04193284,0.06379631,0.07930391,0.042021647,0.10273577,0.06585116,0.056647547,0.0630642,0.027434807
79,0.050890625,0.10937697,0.042010292,0.017720677,0.08633552,0.07943629,0.07343795,0.079456486,0.05616991,0.08267299,0.052884124,0.042151224,0.047853056,0.044671778,0.045200177,0.08973197
80,0.031221893,0.04356621,0.12070046,0.14390397,0.03941116,0.03037108,0.054729924,0.0945626,0.058649767,0.11019168,0.065081306,0.100221105,0.036896016,0.023875477,0.021828365,0.02478898
81,0.047703836,0.09264933,0.066245675,0.055369332,0.0781231,0.046882786,0.063141495,0.04213675,0.049346287,0.07445561,0.072008975,0.068944216,0.11305984,0.036419265,0.055155553,0.038357988
82,0.12020489,0.08257653,0.04472253,0.029583575,0.03323482,0.03323513,0.029651018,0.14814948,0.106607705,0.06738786,0.07368565,0.0372974,0.04464908,0.060946167,0.022470022,0.06559814
83,0.026769485,0.043675955,0.09681945,0.1333838,0.09876819,0.1922274,0.027216107,0.022126034,0.09561822,0.03423228,0.03507095,0.04630458,0.046431497,0.018910907,0.060343597,0.022101564
84,0.015077519,0.03455137,0.034595147,0.024053909,0.10545361,0.061825912,0.06695573,0.04840047,0.07903567,0.075261526,0.10630709,0.10351068,0.10886877,0.04101103,0.050417073,0.044674445
85,0.025323257,0.04201773,0.045590907,0.048853427,0.084150806,0.070823416,0.043061905,0.0452391,0.036137816,0.06825341,0.037235737,0.085017726,0.13912165,0.047287233,0.07698518,0.10490073
86,0.028948737,0.073645845,0.07861301,0.064510256,0.06153451,0.10571405,0.03321829,0.06804454,0.046890233,0.09268351,0.028488697,0.073971935,0.06814145,0.034775056,0.045021992,0.09579793
87,0.07306204,0.13987313,0.0807668,0.059850045,0.16774242,0.12468116,0.08384711,0.013608877,0.019336328,0.029966053,0.01537868,0.027877133,0.025933785,0.022826351,0.055577826,0.059672248
88,0.10662968,0.11394351,0.058245916,0.029429937,0.09433869,0.07755315,0.050930794,0.043032713,0.047509976,0.07133701,0.025098532,0.027074631,0.05213425,0.06596006,0.07411682,0.06266428
89,0.069437735,0.049566057,0.033725988,0.032305878,0.056967802,0.03173748,0.045469653,0.048116345,0.061773922,0.061384194,0.11638269,0.049446642,0.032693163,0.10627799,0.043761715,0.16095278
90,0.02830968,0.043074146,0.06404888,0.0735289,0.0553106,0.032648712,0.060201485,0.072967865,0.045036636,0.06939919,0.056128275,0.08937153,0.09712761,0.07378062,0.07281056,0.066255264
91,0.0151198255,0.048226546,0.109700404,0.055155046,0.2517349,0.14533044,0.046855684,0.01233884,0.024728192,0.030713849,0.012962121,0.04637652,0.04301955,0.026716752,0.05998034,0.071040995
92,0.05880404,0.03977658,0.051558778,0.073342696,0.05202601,0.042984866,0.03842634,0.048278898,0.057424583,0.06346799,0.052141402,0.047027264,0.07325025,0.07416026,0.13752854,0.089801505
93,0.043971248,0.056466945,0.04119263,0.011915186,0.14029118,0.194998,0.06657688,0.07423807,0.074510075,0.07776486,0.05574587,0.01758347,0.029952995,0.02046089,0.032243192,0.0620885
94,0.02920019,0.060141895,0.08226853,0.12622175,0.10207979,0.07902745,0.040132947,0.010230874,0.013869725,0.029373582,0.0109223835,0.06076196,0.05565089,0.05767782,0.120884456,0.1215558
95,0.075045675,0.11530933,0.08536216,0.15087911,0.0350263,0.04115346,0.0449954,0.037975457,0.09056281,0.06427552,0.08664696,0.043390963,0.0285643,0.029898427,0.048668332,0.022245834
96,0.0095856665,0.042399902,0.044940434,0.08936242,0.12100346,0.09550815,0.035563625,0.04246063,0.14467369,0.1051606,0.052783456,0.06394853,0.037537813,0.02952374,0.04526687,0.04028102
97,0.066754505,0.09798732,0.12024601,0.09738771,0.030331954,0.028582562,0.029085921,0.08432425,0.106572255,0.10425485,0.07126418,0.027835531,0.041203383,0.040952537,0.026691936,0.026525127
98,0.08857736,0.10206628,0.0407982,0.024501579,0.06761642,0.06264222,0.047666535,0.06770917,0.059513517,0.10487518,0.03825251,0.039176486,0.082878046,0.058250062,0.07085522,0.044621237
99,0.025959328,0.046245977,0.027122017,0.027101371,0.100967295,0.12042521,0.027085863,0.07648352,0.11085096,0.09973333,0.06687117,0.05146273,0.114221,0.021457307,0.04952937,0.034483593
100,0.046551447,0.051446967,0.045503523,0.033111244,0.07659517,0.06511621,0.05613724,0.061650604,0.05461973,0.06259492,0.05379497,0.061600927,0.084377825,0.07386062,0.093292184,0.0797464
101,0.018861318,0.031045783,0.065517426,0.0874599,0.08830547,0.056537706,0.07675634,0.022211544,0.033606138,0.036953233,0.034759976,0.13669921,0.17538306,0.021104494,0.09783042,0.016967976
102,0.023208823,0.0447226,0.051954545,0.046434686,0.07076647,0.033222616,0.045764584,0.05583883,0.05462906,0.06520715,0.029558832,0.09305455,0.057826687,0.17372587,0.081175745,0.072908916
103,0.035610724,0.04211178,0.055319816,0.07109564,0.06967033,0.04174689,0.050428074,0.026400926,0.046375867,0.069320895,0.046733256,0.0768724,0.030042697,0.1398062,0.07510895,0.12335551
104,0.02314488,0.04620614,0.065547474,0.0821346,0.17480972,0.13372561,0.021675067,0.02632097,0.054456335,0.06818532,0.023329511,0.06702804,0.080912605,0.022661269,0.078573294,0.03128915
105,0.08540099,0.09607305,0.08493013,0.0737665,0.046079032,0.041051388,0.062151108,0.05559552,0.059897266,0.08608466,0.042265493,0.04553454,0.039922714,0.07604766,0.06285063,0.042349312
106,0.008237386,0.038473874,0.07875002,0.095626816,0.078698196,0.12303159,0.016153032,0.07442806,0.24302047,0.06968283,0.036503837,0.037109677,0.04386113,0.012072749,0.02980579,0.0145445
107,0.016203715,0.027768735,0.037943754,0.03779164,0.105381325,0.06952726,0.025376251,0.06924759,0.20013973,0.15619193,0.05659187,0.0298865,0.09866908,0.017048614,0.032154072,0.02007798
108,0.023429308,0.06834247,0.041052602,0.078407906,0.047265157,0.04179598,0.0174821,0.08887369,0.21952802,0.12637047,0.084720604,0.05376132,0.04862237,0.019878177,0.02412428,0.016345525
109,0.04855173,0.06519203,0.0435175,0.040018845,0.076421246,0.07708251,0.04267272,0.09877825,0.15716602,0.0884828,0.08695844,0.05550224,0.046593,0.021241339,0.032104764,0.01971658
110,0.011744646,0.038849853,0.118886344,0.1298743,0.13265881,0.12068298,0.050169498,0.018519605,0.035379365,0.025689283,0.023453342,0.10082616,0.11693281,0.013405787,0.04395015,0.01897704
111,0.103837356,0.08315185,0.054847453,0.039166875,0.085590206,0.04508323,0.0684762,0.04757535,0.052749824,0.0954015,0.051083364,0.028548177,0.046253707,0.06562389,0.046918858,0.08569214
112,0.05859723,0.05125081,0.026774423,0.02994866,0.07460018,0.06491447,0.033035584,0.072060764,0.082268275,0.107554816,0.05456388,0.056744862,0.08549582,0.056779116,0.0891817,0.05622947
113,0.03747498,0.03384397,0.06986118,0.052078307,0.037672285,0.05995892,0.034158327,0.15767646,0.13327298,0.13642432,0.051580414,0.053093128,0.046720125,0.035160597,0.028764233,0.032259706
114,0.017906906,0.027695365,0.059333913,0.09800234,0.081423685,0.06144917,0.03082485,0.028492993,0.06947581,0.09896677,0.03316347,0.1280671,0.09247395,0.059646085,0.08872229,0.024355281
115,0.16252197,0.11731965,0.04367449,0.034962114,0.06367706,0.06791792,0.03655762,0.059399858,0.05749248,0.045873787,0.035033263,0.027935412,0.06756071,0.054476865,0.06624262,0.05935418
116,0.017557211,0.04293099,0.021762663,0.032611478,0.10236219,0.07293498,0.019190203,0.10437936,0.13551924,0.17958309,0.06379925,0.033098374,0.032121707,0.04414748,0.02914641,0.0688554
117,0.031207873,0.07050422,0.05621491,0.083401926,0.05523737,0.024699423,0.045423966,0.02385865,0.035522133,0.07792261,0.026906824,0.060982123,0.03149534,0.15466823,0.09878818,0.12316624
118,0.08053879,0.065243855,0.03785799,0.037994903,0.09750485,0.042983163,0.0793193,0.032482944,0.038735803,0.052697126,0.042595766,0.044136256,0.035890944,0.10246919,0.0833119,0.12623721
119,0.03298521,0.061286975,0.025264662,0.013759123,0.1961221,0.12720658,0.039912377,0.06548886,0.09867556,0.11604063,0.058779925,0.02779606,0.031881656,0.018680261,0.029232576,0.05688743
120,0.11696419,0.07518014,0.038483113,0.025035866,0.10925092,0.10518315,0.056984656,0.02918708,0.04471068,0.05034435,0.02715955,0.02072001,0.05810726,0.0634391,0.13108489,0.048165046
121,0.072594345,0.07611727,0.05596633,0.065603055,0.12526892,0.09344393,0.04913737,0.019109594,0.03881818,0.041450452,0.046224993,0.042520694,0.11801357,0.021649394,0.099617,0.03446494
122,0.032862272,0.06279031,0.025364509,0.02062878,0.14185472,0.05559987,0.07811624,0.072550304,0.12513378,0.12185131,0.090826325,0.052466933,0.028510192,0.033584997,0.023585882,0.034273665
123,0.025296917,0.08694883,0.08872214,0.07391435,0.102372,0.06817366,0.09298939,0.037580844,0.03290049,0.054243587,0.04263547,0.10055721,0.07062489,0.02738001,0.05388913,0.04177103
124,0.029648263,0.06871733,0.051296063,0.02032621,0.10338603,0.05758494,0.059872378,0.07206967,0.071298085,0.1211212,0.053675678,0.047132168,0.032005776,0.09710878,0.04143966,0.0733177
125,0.09723485,0.07623561,0.070908315,0.039488718,0.04160968,0.037958365,0.05768673,0.04965994,0.037957642,0.057116818,0.050994128,0.04972516,0.10493597,0.06570344,0.10273575,0.060048852
126,0.023662042,0.050202403,0.059924383,0.08079011,0.14560883,0.17679228,0.027409485,0.02910795,0.07350922,0.06200825,0.023484016,0.06332487,0.07102451,0.02467421,0.055761885,0.03271561
127,0.05973313,0.09239687,0.07691303,0.06406994,0.05873739,0.06260264,0.053286072,0.053109705,0.053712107,0.07624803,0.029159557,0.03409946,0.031689458,0.09483842,0.0663862,0.09301805
128,0.022132777,0.0792046,0.10090839,0.16572872,0.10410429,0.14242108,0.05560213,0.012857566,0.032614917,0.02256084,0.03486562,0.0886596,0.044018306,0.012335924,0.062479887,0.019505307
129,0.0858378,0.063923486,0.04942378,0.019311674,0.08378616,0.08437501,0.06269222,0.055643454,0.059099853,0.058034524,0.04773663,0.022024974,0.03813032,0.070354454,0.07478804,0.12483758
130,0.047838125,0.048495885,0.08656419,0.03593944,0.119753554,0.076644205,0.099006526,0.043652847,0.072069176,0.05814665,0.059338674,0.027318431,0.021079348,0.065412745,0.04822046,0.0905197
131,0.023493502,0.055326216,0.04251739,0.03234803,0.11649321,0.09107819,0.056753315,0.050072473,0.11089863,0.08620205,0.10007619,0.024499567,0.015699726,0.047173146,0.023079282,0.124289095
132,0.051474817,0.048156764,0.031135676,0.029164853,0.091504335,0.042493064,0.036852695,0.0751697,0.08038391,0.06628246,0.032348774,0.04295287,0.09914538,0.10557262,0.082056165,0.08530587
133,0.020554386,0.059215873,0.03357334,0.019716237,0.08899461,0.05499687,0.057171747,0.10361849,0.079826064,0.098179035,0.07241877,0.04997861,0.069200575,0.063922726,0.048567686,0.08006496
134,0.03188267,0.04158996,0.036408283,0.03203999,0.09526025,0.04394642,0.05750118,0.017451987,0.013379185,0.024273625,0.020639353,0.08481304,0.10198183,0.11561085,0.16032661,0.12289476
135,0.108596504,0.13237454,0.06608015,0.1071107,0.013769221,0.01544971,0.026066551,0.15094995,0.098591104,0.092278294,0.06900058,0.033436656,0.016960349,0.028175114,0.01977009,0.021390447
136,0.027358443,0.055292618,0.10280657,0.082732126,0.048905805,0.036637526,0.045959543,0.02753891,0.02831351,0.044071972,0.029304883,0.088794895,0.052735545,0.12034057,0.09784619,0.111360975
