,AV1,AV2,AV3,BA,FI1,FI2,HS,IM1,IM2,IM3,IM4,PE1,PE2,VA1,VA2,VA3
0,0.021994062,0.041631322,0.0564278,0.026587667,0.058795765,0.052623726,0.03950808,0.13594714,0.18231635,0.06860923,0.07637328,0.037949868,0.07089271,0.055816963,0.032627046,0.04189895
1,0.04493458,0.07583795,0.09837174,0.06885983,0.06862651,0.052455068,0.07745802,0.02496075,0.059377827,0.05872602,0.0650434,0.042805895,0.09391876,0.031037912,0.097057365,0.04052845
2,0.069931634,0.08494405,0.042475145,0.024865754,0.08598706,0.09485668,0.07123745,0.054698005,0.055715688,0.07153693,0.030951135,0.027905295,0.05847306,0.056712404,0.082608156,0.08710155
3,0.09789233,0.09103746,0.06516562,0.049780406,0.041471034,0.03752929,0.07487024,0.057677045,0.055868905,0.07799266,0.054717522,0.035894744,0.03774528,0.08705916,0.05448931,0.08080905
4,0.01631513,0.083295,0.044294253,0.01968673,0.19438538,0.13678065,0.096380405,0.012185762,0.03866408,0.021996815,0.02406639,0.081672974,0.03580991,0.053390816,0.06380747,0.07726816
5,0.062208433,0.06407201,0.03798899,0.046503898,0.03327775,0.040530592,0.05943452,0.060994085,0.09822524,0.12418921,0.06879644,0.04731614,0.04714316,0.089998685,0.05292669,0.066394225
6,0.014100434,0.13964035,0.13582984,0.09375899,0.09005869,0.11724367,0.079064615,0.013986237,0.04866892,0.037198544,0.02493935,0.08321293,0.046064068,0.012344212,0.030912822,0.03297633
7,0.057097215,0.0578358,0.06600014,0.02644814,0.1011849,0.063500956,0.08524389,0.023859441,0.026933918,0.06936729,0.029052038,0.060770288,0.036639106,0.106619686,0.03891389,0.15053332
8,0.07825097,0.1113152,0.059584748,0.030440316,0.04862659,0.08060203,0.06489767,0.07936316,0.097789966,0.073243834,0.087917276,0.041188326,0.038257882,0.024207195,0.028891366,0.0554235
9,0.07026213,0.045261838,0.03982111,0.16911906,0.05791003,0.06768004,0.032887362,0.013692982,0.15141761,0.08337104,0.05170902,0.024144368,0.022446008,0.025594896,0.10978325,0.0348992
10,0.035589825,0.04040033,0.066458724,0.08938132,0.08905115,0.1290202,0.079485364,0.0146326255,0.09539748,0.05253311,0.04802168,0.02287082,0.023458228,0.028413894,0.14047998,0.04480522
11,0.07495896,0.045929745,0.06388098,0.044842605,0.043217357,0.04083667,0.07064229,0.0757221,0.053643286,0.0695759,0.04944479,0.050955713,0.06005875,0.1175096,0.05659211,0.0821892
