,AV1,AV2,AV3,BA,FI1,FI2,HS,IM1,IM2,IM3,IM4,PE1,PE2,VA1,VA2,VA3
0,0.057294607,0.07200439,0.05461886,0.031547014,0.09393216,0.09871646,0.06743158,0.07130604,0.052995745,0.09404114,0.07467049,0.054137427,0.034077667,0.034911472,0.0361793,0.07213567
1,0.048985805,0.11704163,0.11654538,0.06652982,0.09083593,0.13475797,0.05463554,0.037693087,0.070177525,0.053272218,0.050283186,0.07341146,0.023021076,0.014045655,0.024305435,0.02445831
2,0.039787762,0.05209915,0.052623924,0.050645534,0.12511227,0.12336758,0.030884743,0.03883684,0.06517632,0.0891024,0.03066516,0.074392386,0.076656975,0.030666718,0.07861217,0.041370068
3,0.109755546,0.06438517,0.06523724,0.1341013,0.06753572,0.059956577,0.031435523,0.040541936,0.056113366,0.053404264,0.047370173,0.07009754,0.061848264,0.038201977,0.059538707,0.040476665
4,0.0900167,0.09190776,0.06941808,0.04065052,0.09242982,0.10564678,0.044060394,0.038785264,0.044082846,0.048548613,0.026921088,0.07901014,0.067418605,0.048848864,0.07422374,0.038030747
5,0.01759547,0.013060133,0.030960485,0.026884897,0.25511742,0.15998986,0.021266457,0.025198177,0.036589436,0.03850824,0.034181472,0.03771988,0.0523676,0.033776607,0.098952755,0.117831126
6,0.09345949,0.05255751,0.03406074,0.027567826,0.14227685,0.08786888,0.04811153,0.04273482,0.061871495,0.07274941,0.039677013,0.053912602,0.041470498,0.04960929,0.081893,0.070179105
7,0.11084562,0.08279062,0.046358027,0.056890577,0.124850795,0.07429342,0.03531818,0.0277346,0.034615986,0.056640346,0.014518454,0.03245568,0.038053077,0.055655148,0.09872725,0.110252194
8,0.073963016,0.053590853,0.054949615,0.03708535,0.09485537,0.050344717,0.034300044,0.048775326,0.0557272,0.06762638,0.058021802,0.04943603,0.078851044,0.090588965,0.059277456,0.09260678
9,0.052843552,0.03294558,0.06030913,0.050367936,0.20490545,0.059507634,0.04903246,0.026440429,0.05635913,0.048552055,0.03796813,0.030735502,0.014471185,0.08129103,0.0948308,0.09943997
10,0.026105806,0.033893064,0.039791353,0.04267131,0.06744152,0.047075175,0.028432865,0.110801354,0.19197442,0.20680325,0.086229324,0.025775015,0.033131056,0.018235708,0.018522425,0.023116361
11,0.028745836,0.02317598,0.076000325,0.13364947,0.07647403,0.032306526,0.05528724,0.03460092,0.14772016,0.102745645,0.111563295,0.056008596,0.015108881,0.031211516,0.028369116,0.04703247
12,0.048032027,0.048241433,0.04605547,0.063552156,0.055493224,0.051153775,0.035533164,0.07880156,0.16594237,0.13956657,0.09995384,0.044311054,0.0684076,0.013369681,0.03063735,0.010948685
13,0.042331465,0.04241146,0.044036735,0.0606566,0.052156772,0.038009547,0.05038593,0.052358795,0.055307344,0.039419603,0.07114376,0.093184166,0.12329001,0.07838775,0.109985754,0.04693436
14,0.019495131,0.019582702,0.039135598,0.16034816,0.052926384,0.039871063,0.038418453,0.034184955,0.09543944,0.06130075,0.095362894,0.13848497,0.09481049,0.022881715,0.05749968,0.03025757
15,0.043414462,0.034389537,0.067482084,0.0944166,0.053716615,0.08152652,0.04540643,0.07150891,0.1271693,0.100802064,0.059515677,0.038947914,0.0925177,0.016757322,0.05216874,0.020260122
16,0.033145737,0.027558478,0.048105396,0.053499077,0.058066063,0.030157404,0.0414544,0.097350515,0.091079585,0.10420129,0.07749767,0.06306185,0.027173957,0.13603379,0.041666273,0.06994855
17,0.05569381,0.05667558,0.03952406,0.04627579,0.08369685,0.0683193,0.037908122,0.042314094,0.047482163,0.051118102,0.043996166,0.07540444,0.14063875,0.06395746,0.0693248,0.07767052
18,0.08033984,0.087464795,0.07185672,0.03383905,0.0650109,0.08847761,0.08465454,0.036684602,0.030889714,0.027578404,0.04460151,0.08755155,0.12217198,0.024712136,0.07571378,0.038452864
19,0.14534216,0.11116596,0.047042456,0.028606838,0.08381652,0.08201307,0.060447462,0.03850967,0.056716558,0.05418756,0.032943737,0.045466326,0.062324718,0.03924261,0.05360525,0.058569077
20,0.07653368,0.058411498,0.026260478,0.07629008,0.145022,0.07548457,0.05657562,0.054790128,0.09524176,0.0500545,0.0357566,0.032872856,0.06905554,0.01706638,0.0709942,0.059590083
21,0.037187457,0.041572653,0.03333779,0.060973465,0.15082629,0.1125079,0.02981944,0.01205559,0.020743769,0.026126364,0.026556253,0.056452494,0.105781265,0.043086447,0.16715956,0.07581333
22,0.02216784,0.030845093,0.043614723,0.025096871,0.15580626,0.16627927,0.029364083,0.03538731,0.080601424,0.07882797,0.049755726,0.05965613,0.03508321,0.042214792,0.099731855,0.045567445
23,0.025288735,0.061440464,0.19995691,0.044314664,0.099992774,0.09535511,0.15310855,0.012882024,0.039972372,0.030137513,0.07744628,0.06334884,0.055739727,0.0054494264,0.021486364,0.014080195
24,0.08273819,0.052245352,0.044903785,0.045656245,0.08878282,0.07135629,0.03735669,0.046788607,0.047633503,0.07754203,0.033878285,0.041685604,0.07593182,0.07320275,0.095075145,0.085222915
25,0.055131685,0.04430738,0.064865366,0.06495769,0.11223921,0.09699831,0.0468929,0.050820105,0.051564947,0.051160477,0.04280033,0.08720512,0.055094287,0.046265516,0.075414665,0.054282054
26,0.059712842,0.10837645,0.06671294,0.05254369,0.10719896,0.091276444,0.049401186,0.021129683,0.020916386,0.04314194,0.024447486,0.06012374,0.0540995,0.03224128,0.05163159,0.15704593
27,0.10584849,0.045268252,0.07265875,0.09105485,0.062339783,0.030490063,0.08055063,0.01961999,0.03223183,0.050505944,0.03800818,0.061956044,0.045606952,0.10235988,0.09452873,0.06697169
28,0.024398685,0.02921744,0.06915976,0.09751,0.0917482,0.08600116,0.05583297,0.051245566,0.072370015,0.06339869,0.042404942,0.065172516,0.11777971,0.02374124,0.06636501,0.04365412
29,0.03626845,0.04838917,0.048764914,0.08549716,0.14966166,0.12683694,0.044430286,0.011313559,0.026699433,0.05312366,0.017914392,0.044204116,0.043766554,0.028548213,0.17048217,0.064099304
30,0.042851664,0.042798553,0.051949352,0.057225075,0.05993142,0.028416393,0.06752062,0.0372027,0.03654291,0.047296885,0.050968926,0.08586047,0.05503781,0.15561444,0.067783535,0.112999216
31,0.0538242,0.04492116,0.045260783,0.037973627,0.07515054,0.06581619,0.05479779,0.110134505,0.11314512,0.09068232,0.07283028,0.03572078,0.049390025,0.046147794,0.05237161,0.051833265
32,0.07044088,0.04355568,0.039499514,0.02747672,0.10484148,0.076265685,0.058783248,0.04783176,0.059237015,0.05810506,0.06479507,0.060567442,0.07623225,0.050742548,0.089027986,0.07259761
33,0.072949566,0.039108813,0.04263137,0.07419191,0.06645717,0.056466714,0.051144585,0.041126356,0.061970618,0.05014443,0.036805555,0.063839,0.075669505,0.067483015,0.14138483,0.058626547
34,0.047328282,0.06825756,0.044027854,0.07903155,0.1155239,0.101334855,0.042530823,0.023008386,0.036392625,0.07965228,0.024760269,0.04249109,0.1117319,0.025943154,0.10400096,0.053984497
35,0.057362817,0.06558485,0.04889623,0.043078568,0.1303298,0.100753576,0.044696327,0.018868083,0.02917858,0.03507615,0.020909917,0.04606636,0.09853827,0.05291345,0.15739249,0.050354596
36,0.050372824,0.043875217,0.057433862,0.057741374,0.12592722,0.10359086,0.06295813,0.0217893,0.042074565,0.03768742,0.03768382,0.08232236,0.059024256,0.039804656,0.098936506,0.078777574
37,0.050901156,0.04731762,0.04403192,0.055200525,0.05608905,0.033179685,0.032195233,0.087770276,0.06205568,0.10099139,0.06541784,0.076851435,0.08050442,0.10254156,0.046082318,0.058869824
