,CCC,RMSE,CORR
0,-0.2193306779529473,0.14856238327123605,-0.21936196928461388
1,-0.21213558313062786,0.14863108241732187,-0.21217084086370433
2,-0.20467463134822922,0.15154954185773928,-0.20470718250460043
3,-0.1910873930768627,0.1478687345130298,-0.19114167565442125
4,-0.17564682561483533,0.1478651558692132,-0.17567388211456514
5,-0.19054181568234352,0.14789164526039536,-0.19057370197016374
6,-0.18659669070866194,0.14796766088426314,-0.18663600611110392
7,-0.2093959947748936,0.15340618162570882,-0.20944253234000054
8,-0.20456109755968055,0.14937076011594735,-0.20460230243450442
9,-0.19405059541750713,0.14855109735437336,-0.19408234621953313
10,-0.2000003629674183,0.14748365132583852,-0.2000529943276797
11,-0.18293418734415304,0.14758837840814798,-0.1829697602123787
12,-0.21055996578291236,0.14904097617748813,-0.2105940677206467
13,-0.22005908749380618,0.1508614174195138,-0.22010422252530773
14,-0.19928886297478082,0.14766788617170978,-0.1993210980383857
15,-0.1867444133400286,0.14602291535940792,-0.18678724356257276
16,-0.1929242515203056,0.15086571214603064,-0.1929709710655515
17,-0.15992241076839797,0.14652410288884274,-0.15995106416861804
18,-0.22245133191962052,0.14878338625106968,-0.22249528270048702
19,-0.20631137338692196,0.14610539057788421,-0.20633350047144566
