,AV1,AV2,AV3,BA,FI1,FI2,HS,IM1,IM2,IM3,IM4,PE1,PE2,VA1,VA2,VA3
0,0.056943968,0.056505818,0.057245925,0.058940105,0.06702777,0.06853816,0.059896547,0.06945259,0.068947874,0.06537347,0.06464634,0.062251516,0.06620308,0.05883308,0.059177022,0.060016725
1,0.06988684,0.070519015,0.07270609,0.065391205,0.058607694,0.05897578,0.07583105,0.061939575,0.061896876,0.06082329,0.06748198,0.059124645,0.05511453,0.052120104,0.051968828,0.057612505
2,0.055910625,0.05558371,0.056601513,0.060341783,0.06721911,0.06832189,0.058613755,0.066718616,0.06668227,0.065386735,0.063020036,0.06368626,0.06623129,0.062038027,0.061031215,0.062613174
3,0.059618276,0.059929635,0.06318941,0.068787746,0.06460685,0.06654463,0.06257513,0.06346191,0.06404876,0.06295423,0.06505183,0.06594138,0.0642825,0.054428376,0.05703604,0.05754327
4,0.057691213,0.057769127,0.05853397,0.058943354,0.0647772,0.064990506,0.06098112,0.067613214,0.06663448,0.06505599,0.064611696,0.0617559,0.06377628,0.06297933,0.060636193,0.06325041
5,0.060058303,0.060155474,0.060025353,0.05878512,0.06447697,0.06451665,0.06357076,0.0684044,0.066818915,0.06530319,0.0646878,0.061921105,0.062484164,0.059866685,0.057832617,0.061092533
6,0.07031232,0.070714645,0.07152489,0.06290448,0.060159806,0.06099787,0.07582361,0.060486056,0.06083323,0.060418237,0.06342625,0.057438992,0.05661242,0.054985635,0.05440817,0.05895336
7,0.056227535,0.0554435,0.054744642,0.056642607,0.07084575,0.07308902,0.05980707,0.06966269,0.07027234,0.0656131,0.062074546,0.06245754,0.068839304,0.05726012,0.058248475,0.05877176
8,0.058178183,0.05823373,0.061421942,0.06587183,0.062681586,0.06335733,0.060153637,0.06600575,0.06538007,0.06459861,0.067137316,0.064028844,0.062791534,0.059501674,0.05994551,0.06071245
9,0.05439005,0.053904798,0.05474024,0.059676643,0.070921294,0.07340195,0.057711758,0.06733111,0.068434924,0.065145545,0.062118124,0.064416334,0.06897932,0.05884911,0.059666656,0.06031212
10,0.057723347,0.05776651,0.059810854,0.065080255,0.066490725,0.06838201,0.06058839,0.06584847,0.066470996,0.06393786,0.06516928,0.06606378,0.0660365,0.054980338,0.05758793,0.05806279
11,0.06403582,0.063957654,0.065559,0.061435297,0.06099006,0.061295573,0.06803003,0.06796926,0.06678637,0.06432315,0.06876338,0.05950094,0.058008198,0.055716764,0.054672014,0.05895653
12,0.061228473,0.061555654,0.06332576,0.064339414,0.06312083,0.06317266,0.0648332,0.06031425,0.060924567,0.062030584,0.06125627,0.062276646,0.063097015,0.06311693,0.062133618,0.063274115
13,0.058087815,0.05708786,0.056907967,0.05797358,0.06910603,0.071298316,0.060921777,0.06948213,0.06996542,0.065719485,0.06338226,0.06157966,0.06653759,0.056379568,0.05743455,0.05813595
14,0.057799336,0.057671983,0.06028072,0.066179365,0.06881009,0.07232587,0.06119934,0.06312515,0.06486463,0.06270388,0.06158617,0.06522324,0.06779519,0.054852944,0.058130115,0.057451975
15,0.062842734,0.06299041,0.06517289,0.066788435,0.065187655,0.067352876,0.066596605,0.061256785,0.062421463,0.06166325,0.061957277,0.063750274,0.06396136,0.054145426,0.056465574,0.057447005
16,0.059864093,0.05998208,0.060010664,0.060106635,0.064749114,0.06475376,0.06303945,0.06306725,0.06328031,0.06366596,0.061435703,0.06204552,0.06354239,0.06419495,0.061886616,0.06437553
17,0.058818407,0.05890322,0.060779665,0.063717075,0.065470695,0.0665852,0.06164555,0.062433638,0.06316591,0.06295842,0.061702665,0.063311115,0.06499617,0.06173116,0.061629113,0.062152017
18,0.060454704,0.06052788,0.06257701,0.065123856,0.063641846,0.06403234,0.06331982,0.061446942,0.061978742,0.06281948,0.062027548,0.06342758,0.063765004,0.061585303,0.061436333,0.06183561
19,0.061221845,0.061079077,0.061008506,0.05883445,0.06432043,0.065004945,0.06448782,0.06851162,0.06755934,0.06517873,0.065679885,0.060663998,0.061418038,0.058088753,0.056653805,0.060288787
20,0.059708297,0.05955779,0.06169013,0.06703597,0.0645322,0.065765254,0.062158924,0.064216405,0.064816155,0.063697785,0.06450145,0.06575788,0.06532913,0.055404462,0.058460623,0.057367545
21,0.06890221,0.069938,0.07374013,0.07061054,0.05734617,0.057595354,0.07260619,0.0584603,0.058621358,0.059729178,0.06577402,0.0614744,0.05668024,0.054451145,0.05562042,0.05845035
