,AV1,AV2,AV3,BA,FI1,FI2,HS,IM1,IM2,IM3,IM4,PE1,PE2,VA1,VA2,VA3
0,0.06169232,0.059126493,0.05809178,0.061044328,0.06493059,0.067570135,0.059762683,0.069215395,0.0701551,0.064938724,0.064048454,0.062081516,0.06669572,0.055449825,0.058285434,0.056911502
1,0.05551153,0.051948007,0.05303835,0.06360419,0.07082827,0.077450454,0.051868822,0.06925591,0.07148112,0.06424744,0.062317688,0.06449619,0.0726431,0.054135185,0.061005663,0.056168053
2,0.058835477,0.055724394,0.057294454,0.06607033,0.06743695,0.072481126,0.055483803,0.06840742,0.07051379,0.06413842,0.06439171,0.0636064,0.06832564,0.053024795,0.058425907,0.0558394
3,0.059344064,0.056796346,0.0581966,0.06764643,0.067426346,0.072275095,0.05678168,0.065871336,0.06839298,0.06243507,0.06325539,0.06588952,0.069569714,0.052480318,0.058278766,0.05536038
4,0.060556836,0.058737982,0.057897683,0.06139348,0.06454216,0.06655065,0.058601797,0.06326561,0.0644978,0.0631227,0.06126829,0.06257217,0.06524896,0.063259214,0.06397089,0.0645138
5,0.065590076,0.0642534,0.06328584,0.06393321,0.061132908,0.062003672,0.064183235,0.062509425,0.063366376,0.063043445,0.0620899,0.06083904,0.06134363,0.060200725,0.060282532,0.061942633
6,0.06734447,0.066084765,0.064338185,0.062428296,0.060878552,0.061493956,0.067255795,0.06457356,0.06570735,0.06336946,0.06439661,0.05942351,0.060375575,0.056486234,0.05706927,0.058774438
7,0.06395133,0.062297225,0.062011134,0.06563499,0.06301737,0.06475751,0.062148396,0.060948987,0.06286917,0.06219221,0.0612614,0.0620554,0.06343899,0.059930272,0.06178098,0.061704673
8,0.06314621,0.06101203,0.06121078,0.06491805,0.064085186,0.06682387,0.060927,0.06822905,0.068986334,0.06417549,0.06440702,0.062565394,0.06508716,0.05299542,0.056107134,0.05532384
9,0.059642293,0.05671454,0.056329906,0.06263304,0.06629882,0.06964915,0.057090763,0.06703743,0.06895341,0.06426078,0.06297814,0.06381848,0.06839825,0.056876935,0.060601637,0.058716442
10,0.065879904,0.06406936,0.064733386,0.068111494,0.06361201,0.06633619,0.064244136,0.064472236,0.06602227,0.062493604,0.06317741,0.062171366,0.06338166,0.051676344,0.055084437,0.05453422
11,0.065500535,0.06405965,0.064547054,0.06729214,0.06269588,0.06444383,0.06413894,0.06265952,0.06470093,0.062153857,0.063588776,0.062099308,0.06216202,0.05493081,0.057070687,0.057956066
12,0.06506455,0.06293608,0.062253427,0.06362093,0.061396115,0.06203391,0.063085616,0.06626101,0.06650175,0.0645143,0.06377062,0.060880844,0.06260589,0.057664357,0.058680125,0.05873047
13,0.06053321,0.057664603,0.057817314,0.06353753,0.06754955,0.071875304,0.058893707,0.06799877,0.070393845,0.063874416,0.06393744,0.06323677,0.06819332,0.052374214,0.056906696,0.055213314
14,0.0610711,0.058204662,0.057882257,0.061215747,0.06489005,0.06773436,0.058207333,0.07018037,0.07074962,0.06566727,0.06452931,0.06056762,0.06574902,0.05642398,0.058811676,0.058115635
15,0.06478395,0.06290206,0.062809564,0.06530997,0.06358121,0.06589814,0.063425064,0.065919034,0.067273654,0.063273974,0.063727215,0.062464777,0.06447587,0.052937828,0.05579087,0.055426773
16,0.06517015,0.06266789,0.06268384,0.06477655,0.06376974,0.06677424,0.06320448,0.070712484,0.071258195,0.06475744,0.065289035,0.06052315,0.06424893,0.04928843,0.0529124,0.05196308
17,0.057640616,0.054361064,0.055110987,0.06330099,0.067134954,0.07146764,0.055022277,0.0686625,0.07047804,0.06446019,0.063913286,0.06401423,0.07010635,0.055848934,0.060939126,0.057538833
18,0.060113966,0.057921853,0.058445558,0.06516241,0.06403445,0.066410415,0.057390753,0.0650775,0.06617451,0.063441366,0.06301933,0.064164564,0.06629504,0.05942309,0.062318314,0.06060693
19,0.056338705,0.052848585,0.05338618,0.062785335,0.06922986,0.074454874,0.052884668,0.06914719,0.07086032,0.06457047,0.06251247,0.06457403,0.071802005,0.055759083,0.061497997,0.057348154
20,0.058534365,0.055844605,0.057311468,0.06614547,0.06626175,0.07048182,0.05512475,0.066943906,0.06823173,0.06373621,0.063103385,0.06441373,0.068483755,0.056359973,0.060959876,0.058063157
21,0.058870196,0.05618686,0.056920774,0.06495082,0.06614084,0.06987277,0.056037977,0.06735428,0.068969764,0.063814715,0.06390701,0.06476983,0.06849911,0.055713244,0.0601232,0.057868667
22,0.0628651,0.062132027,0.06413702,0.07093759,0.061364308,0.06261781,0.06225455,0.05865788,0.06047756,0.060154457,0.062544875,0.066090204,0.063280255,0.059419997,0.061638903,0.061427463
23,0.06182753,0.059071805,0.060664393,0.06678034,0.06557503,0.069770455,0.05993708,0.0689053,0.070843525,0.063919015,0.06605906,0.062183313,0.06555997,0.050269496,0.055084065,0.053549603
24,0.06041964,0.057883997,0.057105046,0.060475178,0.06477776,0.067492105,0.058075804,0.07028103,0.07071094,0.06552211,0.064721785,0.06188199,0.066516556,0.056596972,0.058997728,0.058541317
25,0.06818815,0.06715641,0.067591794,0.06793721,0.06225155,0.06478633,0.067035295,0.066175304,0.06771631,0.061977714,0.06630013,0.061087936,0.06124429,0.047627274,0.051027007,0.05189725
26,0.059553474,0.056941595,0.055993922,0.06047501,0.06401476,0.06602314,0.05693948,0.06918564,0.069219306,0.065277524,0.063747585,0.06348162,0.06765665,0.05970443,0.061935302,0.059850547
27,0.06317017,0.061288144,0.060155634,0.062436905,0.06369585,0.06567167,0.061680794,0.063680746,0.06513543,0.0631966,0.06248749,0.061813038,0.06380965,0.05947855,0.060657434,0.061641917
28,0.06708089,0.06673221,0.06800312,0.071347065,0.059524186,0.05979959,0.06627323,0.05895422,0.060307715,0.06052103,0.062800296,0.063871585,0.060321752,0.056800045,0.05806698,0.05959608
29,0.06143127,0.059029177,0.060393862,0.067086115,0.0640604,0.06700962,0.05879511,0.066484354,0.06762219,0.06351788,0.06405683,0.0631433,0.066078596,0.055202097,0.059239086,0.05685009
30,0.06261904,0.060795374,0.062178988,0.06867149,0.06396581,0.06705825,0.06113783,0.06478457,0.066626236,0.062095735,0.06476144,0.065069795,0.06579167,0.05236864,0.056690965,0.055384196
31,0.06151572,0.05997928,0.060101382,0.06469778,0.06330023,0.06515963,0.059503093,0.063042015,0.06452056,0.06268379,0.06286553,0.063472725,0.06462036,0.060253236,0.061967436,0.062317207
32,0.0682783,0.067329675,0.06686517,0.066996366,0.059442174,0.05955509,0.0667431,0.061287057,0.062187653,0.062219687,0.06267216,0.061001554,0.05965195,0.057735633,0.058030605,0.06000387
