,AV1,AV2,AV3,BA,FI1,FI2,HS,IM1,IM2,IM3,IM4,PE1,PE2,VA1,VA2,VA3
0,0.06023253,0.058714654,0.05789095,0.058441877,0.066606924,0.0663481,0.060344663,0.068676345,0.06744064,0.064969696,0.06243507,0.06084682,0.065269016,0.060733728,0.061116893,0.05993214
1,0.059984192,0.057405956,0.058108203,0.06313895,0.07098019,0.073085845,0.060226813,0.06570863,0.066953786,0.0626234,0.061170388,0.062091757,0.06926738,0.053889066,0.05949261,0.055872858
2,0.058963694,0.056924436,0.05711509,0.06097733,0.07033276,0.07203284,0.059379242,0.06488621,0.06570275,0.062906794,0.05993186,0.06208186,0.06881751,0.058590613,0.061480816,0.05987615
3,0.060312696,0.05759003,0.05826348,0.06263487,0.0688395,0.069929704,0.058984842,0.070024095,0.06953473,0.064653225,0.06389985,0.06060836,0.06691526,0.05395522,0.058939833,0.05491433
4,0.053866997,0.05152684,0.0523954,0.06101029,0.07398517,0.07765613,0.05424825,0.06542363,0.06643494,0.06266349,0.058726095,0.06590866,0.07465895,0.058528077,0.06356887,0.059398174
5,0.06082642,0.058908004,0.06009069,0.06400825,0.06875469,0.07002812,0.062533416,0.06561033,0.06646443,0.062197004,0.062600836,0.06201611,0.06747776,0.053678006,0.058543205,0.056262705
6,0.06421245,0.064027786,0.063861355,0.062795416,0.065684564,0.06526643,0.06723283,0.062321037,0.06355489,0.061344113,0.061920162,0.06020608,0.06284689,0.05688168,0.057844706,0.059999626
7,0.06212084,0.060821883,0.06266092,0.06854053,0.066156305,0.066576585,0.062079236,0.0631278,0.06405732,0.061796345,0.0630599,0.06236046,0.06437015,0.054974053,0.059181113,0.058116585
8,0.06485727,0.06612113,0.06856072,0.07351939,0.0607533,0.05881311,0.066635944,0.058461163,0.059031244,0.05979621,0.06207623,0.06420652,0.061171506,0.0571807,0.058868557,0.05994707
9,0.06056373,0.059875682,0.060993712,0.06600516,0.064487256,0.063788354,0.0616052,0.0648131,0.064145915,0.062782235,0.06282124,0.0647605,0.06553549,0.05823632,0.060409773,0.059176367
10,0.06382527,0.06220726,0.06339979,0.06668007,0.06766791,0.06871483,0.065859765,0.06127755,0.06303243,0.060530912,0.06076429,0.06148907,0.065413795,0.05388316,0.05803779,0.05721612
11,0.057243142,0.054579306,0.05524252,0.062413815,0.069807924,0.07147126,0.055990543,0.07326096,0.071784556,0.06573216,0.06567765,0.06389892,0.069238104,0.052101515,0.057781123,0.053776454
12,0.05397227,0.051707126,0.05353783,0.06251436,0.07480037,0.0786859,0.055251174,0.064521864,0.066231176,0.061741978,0.059986617,0.0663182,0.07314244,0.056527566,0.061683454,0.05937763
13,0.054007817,0.051020425,0.051890057,0.059418865,0.0752694,0.079361305,0.054201484,0.068079874,0.06884698,0.063676916,0.059866816,0.06412827,0.07413011,0.056445733,0.061917316,0.0577387
14,0.069261156,0.068704374,0.06949033,0.07086713,0.060758356,0.058910813,0.06937546,0.06373298,0.063745484,0.062048834,0.06557912,0.06051338,0.058994666,0.050448682,0.053656742,0.05391253
15,0.051502965,0.049082495,0.051334113,0.063158624,0.07634801,0.081346214,0.052043334,0.06554026,0.067004755,0.06216826,0.0597034,0.06752077,0.07539034,0.056324143,0.06269122,0.058841124
16,0.055556454,0.05311921,0.054652102,0.0633863,0.072984904,0.07635309,0.056733105,0.065010116,0.06598505,0.0623108,0.0596029,0.06588316,0.07299188,0.055873957,0.061504144,0.058052827
17,0.063069105,0.061566792,0.05924352,0.056971792,0.065067455,0.06366714,0.06351741,0.072167,0.070302114,0.066302694,0.06558074,0.059358016,0.062811576,0.056631025,0.057161648,0.05658196
18,0.06314101,0.06152055,0.062109586,0.06515772,0.06533679,0.06488875,0.06323499,0.06727942,0.06664771,0.063922025,0.06375627,0.061400093,0.06392168,0.0544069,0.057675272,0.055601213
19,0.058401104,0.05799281,0.05870123,0.06328032,0.06543266,0.06470445,0.059977517,0.065825574,0.06499434,0.063318804,0.06307527,0.06499028,0.06610597,0.060576815,0.061677665,0.06094519
20,0.06203036,0.060795866,0.06115578,0.06342599,0.06694039,0.06721613,0.06432562,0.06325222,0.064171955,0.061844647,0.06169409,0.062295943,0.065638885,0.056818545,0.05934402,0.05904951
21,0.05927745,0.05748481,0.058506034,0.06446687,0.0679998,0.06892267,0.05934887,0.06513842,0.06565569,0.06276162,0.061865833,0.0633349,0.06815236,0.057204586,0.061619017,0.05826103
22,0.056216322,0.054832336,0.05484783,0.05962631,0.07022303,0.07159134,0.057523996,0.06499013,0.06531368,0.06305472,0.059670195,0.06523654,0.07055348,0.0613841,0.0627807,0.062155288
23,0.061919235,0.06058025,0.059618518,0.06056271,0.06439737,0.06330547,0.06184545,0.06685067,0.0657468,0.064619794,0.062255338,0.061060756,0.06416482,0.061166927,0.061489552,0.060416363
24,0.069321886,0.069364995,0.06878007,0.06473829,0.06122758,0.059392925,0.07200544,0.06329041,0.06375182,0.061466772,0.06501197,0.058763046,0.058803976,0.053081095,0.054584652,0.056415077
