,AV1,AV2,AV3,BA,FI1,FI2,HS,IM1,IM2,IM3,IM4,PE1,PE2,VA1,VA2,VA3
0,0.059342504,0.057681017,0.058243845,0.06465651,0.06734991,0.06834791,0.05848943,0.06375479,0.06254874,0.06317474,0.063462205,0.06329811,0.06415217,0.061560754,0.062337294,0.061600126
1,0.055087257,0.05224408,0.052413274,0.06127108,0.072383925,0.074941985,0.054068852,0.066010565,0.065057196,0.06400471,0.060943577,0.06521374,0.06881153,0.062203985,0.06396554,0.06137869
2,0.06411163,0.06236839,0.06450321,0.0695064,0.065272756,0.06644988,0.06401533,0.063256934,0.061498344,0.06301777,0.06644069,0.06095811,0.059158612,0.055033676,0.056292847,0.058115497
3,0.05879315,0.05724231,0.0582046,0.0657354,0.06621369,0.066369645,0.05826237,0.06434664,0.062483195,0.06371394,0.06448718,0.06431412,0.0634552,0.062204435,0.062187493,0.061986648
4,0.065245934,0.063844636,0.06226986,0.059399065,0.06258975,0.061479032,0.064399265,0.06700677,0.0640191,0.065225914,0.06538096,0.0576976,0.058391113,0.061862003,0.059332043,0.061856933
5,0.06427256,0.06348413,0.06298452,0.06334561,0.06403313,0.06392319,0.064124644,0.061462145,0.060021568,0.062843286,0.06305476,0.05965489,0.0591127,0.06292674,0.06073625,0.06401988
6,0.060592193,0.05784954,0.05865337,0.06408626,0.06724467,0.06822094,0.05887979,0.068428665,0.06594807,0.06525041,0.06557211,0.062402263,0.06380535,0.05701035,0.05890903,0.057147034
7,0.057991028,0.05556733,0.056437775,0.06505474,0.06902995,0.07047109,0.057004448,0.0647934,0.063617796,0.06372943,0.06332084,0.06410162,0.065580934,0.060516343,0.06232285,0.060460467
8,0.063117124,0.06093106,0.06088753,0.062624134,0.06567705,0.06617412,0.062491693,0.06568597,0.06377658,0.06443808,0.06484703,0.059851095,0.060909297,0.05914847,0.059149165,0.060291592
9,0.059269577,0.056995478,0.059922945,0.07356502,0.06844723,0.070745155,0.05791592,0.06360356,0.062678,0.062491175,0.06456978,0.066005886,0.06664549,0.053533453,0.058980267,0.054631054
10,0.07049127,0.07089579,0.07059509,0.06505053,0.06136662,0.061098352,0.07272674,0.057770986,0.056595773,0.060925968,0.0631278,0.05643606,0.054343265,0.059203513,0.056485895,0.06288637
11,0.05791528,0.055652928,0.057481464,0.06721663,0.06896514,0.07072389,0.05757839,0.06513658,0.06363495,0.06346659,0.06480122,0.06522113,0.06509292,0.057854246,0.060226567,0.05903212
12,0.06284918,0.060741924,0.060885902,0.06206439,0.06615502,0.06697088,0.062250484,0.06717608,0.064674385,0.0645639,0.065082505,0.06010764,0.06129067,0.058083445,0.05820816,0.058895454
13,0.06153877,0.060354967,0.06192538,0.07105517,0.064785995,0.065325536,0.06040251,0.060363036,0.059722375,0.061950628,0.06416112,0.06393554,0.06294348,0.059466157,0.06171949,0.060349848
14,0.05731348,0.05543544,0.056582063,0.06698175,0.06946963,0.07097742,0.057706416,0.060854748,0.06078529,0.061984688,0.061756633,0.06585831,0.066114835,0.06208223,0.06378884,0.062308237
15,0.064686805,0.06303556,0.06237718,0.06150742,0.065093845,0.06531061,0.06490518,0.064551316,0.062723115,0.06368241,0.06426382,0.059025478,0.05968232,0.05965979,0.058601264,0.06089385
16,0.06420013,0.062371276,0.063450366,0.06833459,0.066006936,0.06730362,0.06311071,0.061932527,0.061149377,0.062478133,0.064317875,0.06145101,0.061428886,0.05605486,0.05821977,0.058189947
