,C10,SVEC,RAW
0,0.36775646,0.33055204,0.30169156
1,0.38371873,0.427571,0.1887102
2,0.26089025,0.22559513,0.51351464
3,0.3034838,0.34612492,0.35039127
4,0.26369777,0.59669834,0.1396039
5,0.22986452,0.16369642,0.60643905
6,0.26207104,0.18434623,0.55358267
7,0.35712737,0.14434694,0.49852568
8,0.22792141,0.1883816,0.583697
9,0.38900706,0.457793,0.15319991
10,0.4102915,0.2919414,0.2977671
11,0.2302302,0.26272738,0.5070424
12,0.20364007,0.48167947,0.31468052
13,0.19176278,0.29694864,0.5112886
14,0.29301295,0.52016354,0.18682352
15,0.47406077,0.31703344,0.20890585
16,0.41969422,0.17285268,0.4074531
17,0.43536186,0.34764767,0.21699044
18,0.2239715,0.1397556,0.6362729
19,0.3301144,0.49175578,0.17812976
20,0.20311742,0.46277273,0.33410984
21,0.37218705,0.25778884,0.37002414
22,0.26871252,0.6073798,0.123907685
23,0.3658434,0.5086324,0.1255242
24,0.32389015,0.60124797,0.074861914
25,0.3155602,0.38394147,0.3004984
26,0.21763866,0.53032815,0.25203317
27,0.40738735,0.3063723,0.28624034
28,0.25071988,0.6423475,0.10693256
29,0.27200776,0.15860292,0.56938934
30,0.35026017,0.45096087,0.19877894
31,0.27287108,0.5189192,0.20820968
32,0.3374566,0.35574317,0.3068002
33,0.2858743,0.23439533,0.47973034
34,0.17309196,0.49757943,0.32932863
35,0.25855052,0.10067522,0.64077425
36,0.31502214,0.5553624,0.12961544
37,0.39071956,0.12472681,0.48455364
38,0.43731692,0.24623628,0.3164468
39,0.26411062,0.45626503,0.2796243
40,0.3124783,0.5772944,0.110227264
41,0.28631103,0.61222607,0.10146286
42,0.41067287,0.31500664,0.27432048
43,0.31742093,0.15903248,0.5235466
44,0.28575677,0.4686976,0.24554563
45,0.20060037,0.1645454,0.6348543
46,0.37443605,0.2814929,0.344071
47,0.42450863,0.19622836,0.37926304
48,0.18941273,0.5729699,0.23761736
49,0.3617276,0.50039166,0.13788079
50,0.3748082,0.44542977,0.17976198
51,0.22580324,0.33471256,0.43948424
52,0.18160431,0.5052633,0.31313235
53,0.27524653,0.5022253,0.22252817
54,0.3411128,0.3228611,0.33602613
55,0.28381297,0.5036266,0.21256047
56,0.21317893,0.12850559,0.6583155
57,0.26000217,0.3374534,0.40254444
58,0.41336337,0.13812234,0.44851425
59,0.2943817,0.22391619,0.4817021
60,0.27448922,0.5343554,0.19115536
61,0.25067937,0.401939,0.34738162
62,0.40489206,0.12575355,0.46935442
63,0.49910665,0.23904628,0.26184705
64,0.19411284,0.30240127,0.5034859
65,0.3425437,0.16429168,0.49316463
66,0.1774175,0.34153673,0.48104572
67,0.26408252,0.5817802,0.15413727
68,0.38864323,0.15182856,0.45952818
69,0.23709264,0.120208174,0.6426991
70,0.32582805,0.13282418,0.54134774
71,0.26265964,0.5789457,0.15839471
72,0.33721536,0.5620679,0.10071671
73,0.44450426,0.1731731,0.38232264
74,0.23038901,0.4676768,0.3019342
75,0.3513784,0.17347623,0.47514528
76,0.32804763,0.32964665,0.34230572
77,0.23414199,0.28457186,0.48128617
78,0.22980738,0.11981976,0.6503728
79,0.3545468,0.53244215,0.1130111
80,0.31789196,0.5706493,0.111458726
81,0.29726353,0.56426126,0.13847522
82,0.22935341,0.091428086,0.67921853
83,0.3413263,0.51809996,0.14057377
84,0.32031077,0.41112873,0.26856053
85,0.18002075,0.29088125,0.52909803
86,0.20600381,0.5173876,0.2766086
87,0.48841605,0.3278668,0.18371725
88,0.26708066,0.6131862,0.11973311
89,0.3135157,0.5590755,0.12740883
90,0.41869143,0.43499395,0.14631456
91,0.24307652,0.61426646,0.14265703
92,0.3110666,0.09544804,0.5934854
93,0.528936,0.18528315,0.28578082
94,0.18298054,0.31244105,0.5045784
95,0.3552654,0.17761135,0.46712327
96,0.3037673,0.59387964,0.102353096
97,0.19609149,0.28366238,0.52024615
98,0.44928348,0.25185028,0.2988662
99,0.21465491,0.38682878,0.3985164
100,0.24530384,0.5842509,0.17044523
101,0.38204452,0.47243124,0.14552426
102,0.36269987,0.5260732,0.111226946
103,0.22948448,0.18275237,0.58776313
104,0.25826117,0.16406555,0.57767326
105,0.2708685,0.5873888,0.14174269
106,0.35454464,0.5405944,0.10486099
107,0.2607182,0.6096212,0.12966058
108,0.1913271,0.4928345,0.31583843
109,0.25440094,0.5790249,0.16657412
110,0.4772008,0.15966997,0.3631292
111,0.36655164,0.529453,0.1039954
112,0.30742723,0.22788706,0.46468568
113,0.41426665,0.3699027,0.21583071
114,0.3666995,0.10954498,0.52375555
115,0.35793328,0.14504027,0.4970264
116,0.24309988,0.56533456,0.19156556
117,0.2699529,0.18304715,0.54699993
118,0.23248324,0.62799543,0.13952132
119,0.38440454,0.14881568,0.46677986
120,0.20633778,0.514422,0.27924022
121,0.3790465,0.506141,0.11481253
122,0.21554878,0.48465788,0.29979336
123,0.32003245,0.1201965,0.559771
124,0.2672434,0.580512,0.1522446
125,0.36527804,0.46005535,0.17466657
126,0.45696536,0.2751762,0.26785845
127,0.19618106,0.52924365,0.2745753
128,0.24366462,0.10677805,0.6495573
129,0.23340502,0.37379032,0.39280462
130,0.37382585,0.13346669,0.49270743
131,0.4187068,0.3443211,0.23697218
132,0.47348303,0.26955396,0.256963
133,0.2522911,0.22207175,0.5256371
134,0.40579963,0.4007554,0.19344503
135,0.4469159,0.3849478,0.1681363
136,0.35806537,0.50397426,0.13796034
137,0.41671115,0.40882495,0.17446394
138,0.43762282,0.19914237,0.36323482
139,0.33263913,0.10188206,0.5654788
140,0.29260886,0.4809321,0.22645903
141,0.38777187,0.15259033,0.45963782
142,0.18393107,0.3977708,0.41829816
143,0.24252938,0.23190644,0.52556413
144,0.1481086,0.39612475,0.45576656
145,0.3480723,0.27317876,0.37874895
146,0.3334345,0.4471697,0.2193958
147,0.3312354,0.1688366,0.49992794
148,0.4698619,0.30167422,0.2284638
149,0.28562015,0.07972401,0.6346558
150,0.33688876,0.10126641,0.5618448
151,0.36272436,0.4916512,0.1456244
152,0.48363602,0.22694664,0.28941733
153,0.1609104,0.34639537,0.49269423
154,0.20759341,0.2036655,0.58874106
155,0.2834541,0.45653293,0.26001295
156,0.51131606,0.21723057,0.27145344
157,0.33747628,0.56028533,0.10223839
158,0.26124224,0.6385472,0.10021064
159,0.18389249,0.3539261,0.46218145
160,0.3986695,0.2964482,0.3048823
161,0.33850276,0.54714394,0.11435333
162,0.46984285,0.28560737,0.24454977
163,0.41936392,0.37932208,0.201314
164,0.2430702,0.55670685,0.20022294
165,0.32184103,0.5793136,0.098845355
166,0.42855975,0.18875948,0.38268083
167,0.54209495,0.16882798,0.28907713
168,0.2864739,0.5211497,0.19237638
169,0.2998146,0.5248155,0.17536992
170,0.31196627,0.17883627,0.5091975
171,0.46085352,0.29718468,0.24196182
172,0.38926643,0.23039587,0.38033774
173,0.26381865,0.27048522,0.4656961
174,0.20995443,0.14283866,0.6472069
175,0.4613668,0.21483713,0.32379603
176,0.24868709,0.6149692,0.13634366
177,0.3220875,0.5346243,0.1432882
178,0.35575378,0.11036536,0.5338809
179,0.19742195,0.42246526,0.3801128
180,0.2335134,0.45483366,0.31165296
181,0.37279373,0.2833574,0.34384888
182,0.25641215,0.44748986,0.29609802
183,0.2048266,0.16817689,0.6269965
184,0.18641448,0.24020131,0.5733842
185,0.42788637,0.2898058,0.28230783
186,0.32641804,0.5654855,0.10809646
187,0.28069463,0.578792,0.14051342
188,0.21430185,0.41389784,0.3718003
189,0.46436834,0.28036577,0.25526586
190,0.19845825,0.20229219,0.59924954
191,0.24126694,0.5564947,0.20223837
192,0.27799332,0.4773599,0.24464682
193,0.3648104,0.4285418,0.20664783
194,0.44013363,0.32145098,0.23841538
195,0.17779465,0.37041178,0.45179364
196,0.44034058,0.32104653,0.23861292
197,0.3806342,0.1540923,0.46527347
198,0.5207639,0.23749924,0.24173689
199,0.40356696,0.33123335,0.26519972
200,0.25832298,0.45038393,0.29129308
201,0.43917638,0.3632292,0.19759437
202,0.2005428,0.329384,0.47007316
203,0.19522911,0.20483899,0.5999319
204,0.46790227,0.23967828,0.2924195
205,0.41734675,0.23451188,0.34814143
206,0.39851406,0.17778917,0.4236968
207,0.32358232,0.43006504,0.24635261
208,0.40577528,0.31514806,0.27907664
209,0.44783357,0.16006504,0.3921014
210,0.3351535,0.5332499,0.13159658
211,0.2185898,0.14792663,0.6334835
212,0.412031,0.41723818,0.1707308
213,0.19785441,0.42422658,0.377919
214,0.43448892,0.3920539,0.17345716
215,0.25701872,0.5515706,0.19141069
216,0.19841927,0.3084922,0.4930885
217,0.46949658,0.24456282,0.2859406
218,0.388795,0.4920358,0.11916924
219,0.30159217,0.30575877,0.39264905
220,0.41272503,0.38365313,0.20362188
221,0.400646,0.19527604,0.40407795
222,0.40682358,0.34892914,0.24424721
223,0.28408778,0.09789542,0.6180168
224,0.21375969,0.44361725,0.34262308
225,0.34471467,0.5487317,0.10655371
226,0.32205576,0.35620296,0.32174134
227,0.22541346,0.4954839,0.27910265
228,0.3520245,0.1471878,0.50078773
229,0.4965488,0.20118074,0.3022704
230,0.4348487,0.193496,0.37165526
231,0.21521609,0.15303749,0.6317465
232,0.44213194,0.22792237,0.32994562
233,0.36306754,0.51421064,0.1227218
234,0.2725278,0.36972085,0.35775134
235,0.18239957,0.14912659,0.66847384
236,0.4298057,0.13833894,0.43185535
237,0.26467088,0.40514052,0.33018854
238,0.23374045,0.49657172,0.26968786
239,0.3574023,0.48460793,0.1579897
240,0.26943025,0.5884541,0.14211558
241,0.3230117,0.5548282,0.122160114
242,0.28016406,0.6038937,0.11594227
243,0.472713,0.25743645,0.2698505
244,0.3116672,0.6074573,0.080875516
245,0.4417975,0.27736098,0.28084153
246,0.34682322,0.17440146,0.47877532
247,0.3636227,0.45041236,0.18596494
248,0.34780747,0.11828902,0.5339035
249,0.249118,0.38342765,0.36745438
250,0.4983914,0.2793328,0.22227585
251,0.3215058,0.14464456,0.5338496
252,0.444176,0.37998295,0.17584114
253,0.25153562,0.51952606,0.22893831
254,0.32779676,0.119195186,0.5530081
255,0.34370866,0.52515393,0.13113742
256,0.28453398,0.5979523,0.11751374
257,0.2971151,0.5604181,0.14246678
258,0.38776603,0.4558338,0.15640022
259,0.42799833,0.3507489,0.22125274
260,0.31815955,0.5838719,0.09796848
261,0.3970083,0.29488453,0.30810723
262,0.34616,0.50095373,0.15288621
263,0.34343314,0.5577737,0.09879311
264,0.29235908,0.1126678,0.5949731
265,0.2750821,0.57863635,0.14628153
266,0.2008313,0.5707737,0.22839497
267,0.27223912,0.40924934,0.31851152
268,0.33040982,0.57565475,0.09393542
269,0.4082186,0.2839608,0.30782065
270,0.1942712,0.27129525,0.53443354
271,0.46220976,0.33609533,0.20169485
272,0.225138,0.5442855,0.23057655
273,0.29168054,0.12112884,0.5871906
274,0.29291645,0.59167546,0.11540804
275,0.30403638,0.25210682,0.4438568
276,0.18294138,0.42106336,0.39599523
277,0.3363968,0.17226878,0.49133438
278,0.24662931,0.12918973,0.624181
