,C10,SVEC,RAW
0,0.4238929,0.2359797,0.3401275
1,0.3078326,0.15075484,0.5414126
2,0.3891343,0.32718295,0.28368282
3,0.47443056,0.3597989,0.1657706
4,0.43884665,0.2229167,0.33823666
5,0.21557564,0.22307026,0.56135404
6,0.31391534,0.11872204,0.5673626
7,0.30673698,0.47281915,0.22044384
8,0.4327852,0.36018723,0.20702758
9,0.26172617,0.5326857,0.20558813
10,0.3456301,0.47934213,0.17502782
11,0.43889463,0.43764985,0.12345548
12,0.2639606,0.27807108,0.4579683
13,0.25098157,0.4226982,0.32632026
14,0.19985299,0.36842796,0.43171903
15,0.48362935,0.26063544,0.2557352
16,0.30341926,0.16264075,0.53394
17,0.29353288,0.28834325,0.4181239
18,0.48218817,0.14538997,0.37242183
19,0.31721148,0.3408168,0.3419717
20,0.36983925,0.14215218,0.4880086
21,0.22082229,0.26281637,0.51636136
22,0.48867393,0.2167932,0.29453284
23,0.42878923,0.39760303,0.1736077
24,0.4879689,0.25835153,0.2536796
25,0.41523713,0.4338466,0.1509163
26,0.2907725,0.17247008,0.53675735
27,0.2987131,0.12609929,0.57518756
28,0.20481163,0.31384,0.4813483
29,0.25920832,0.33514658,0.40564507
30,0.35827887,0.34080866,0.30091247
31,0.28076586,0.58810574,0.1311284
32,0.3476198,0.12762,0.52476025
33,0.22677553,0.18933143,0.58389306
34,0.45952985,0.34150758,0.19896257
35,0.20475845,0.3309177,0.46432382
36,0.3161132,0.42654887,0.25733793
37,0.23806934,0.47780645,0.28412417
38,0.50582206,0.17447963,0.3196983
39,0.227674,0.36278528,0.40954074
40,0.45464203,0.16580638,0.3795516
41,0.19780697,0.22332661,0.5788664
42,0.44755578,0.35436377,0.19808044
43,0.46142456,0.21946181,0.31911364
44,0.3175522,0.53448445,0.14796339
45,0.36959657,0.5298201,0.100583375
46,0.4772973,0.1875524,0.3351503
47,0.31785333,0.50038916,0.18175748
48,0.2555238,0.14356805,0.60090816
49,0.29964393,0.14932017,0.5510359
50,0.3973445,0.1730459,0.42960957
51,0.46881354,0.33259302,0.19859342
52,0.47913247,0.25078934,0.27007818
53,0.2749278,0.14028381,0.5847884
54,0.18499912,0.24926658,0.5657343
55,0.3792088,0.4472206,0.17357054
56,0.33811104,0.51112133,0.15076762
57,0.33507085,0.17872615,0.48620299
58,0.26980987,0.1696611,0.560529
59,0.36244875,0.31681684,0.32073435
60,0.27783173,0.10884775,0.6133205
61,0.46083534,0.2568214,0.28234327
62,0.20238478,0.41903487,0.37858036
63,0.3558986,0.17437026,0.46973124
64,0.27117738,0.57516456,0.15365805
65,0.30694568,0.52969885,0.16335545
66,0.19268134,0.42631158,0.3810071
67,0.3445402,0.5115631,0.14389667
68,0.46182007,0.2974527,0.24072725
69,0.50707537,0.29405028,0.19887431
70,0.4127786,0.44395116,0.14327025
