,CCC,RMSE,CORR
0,0.9117762447889536,0.040913658142918155,0.912712165657154
1,0.916379736307628,0.04016778846132312,0.9175448519262703
2,0.9062695722088835,0.04172778933943315,0.9068850657466928
3,0.9140896198787839,0.04069971833201637,0.9148841310079691
4,0.9129177489121928,0.04092730263577675,0.9137474356752662
5,0.9075052829397706,0.041350742019193004,0.9085595164912164
6,0.9087335602167387,0.04105445907967949,0.9094542461176893
7,0.9061213888244349,0.041271426340209805,0.9068360838197606
8,0.9109978919429244,0.04125251837105755,0.9118082739519404
9,0.9097486933598182,0.04127064137134713,0.9105371463985754
10,0.9106722046833148,0.04060940629855993,0.9114764370405326
11,0.9085811541958123,0.041192925174415855,0.9093632783499765
12,0.910460338168226,0.04114592368569672,0.9114795997870146
13,0.9096836946248228,0.0408261178655636,0.9104932961412546
14,0.91070543353675,0.04176577030192067,0.9118964938039809
15,0.9107459415156285,0.04086763431265293,0.9117213544627957
16,0.9066747417767044,0.041424340148128375,0.9076576618982429
17,0.9111701137826735,0.041156664216375746,0.9122483760427514
18,0.910899497467068,0.041163305349077764,0.9119097861522545
19,0.9084719728616019,0.04116180614308266,0.9092415698340545
