,CCC,RMSE,CORR
0,0.9350363172090609,0.0348033940997001,0.9360104148141549
1,0.9424901861800127,0.033119338386621316,0.944300073855376
2,0.9500178333844908,0.03099342440406591,0.9503312748365272
3,0.9441656769793098,0.03209762014219608,0.9445586338021398
4,0.954282278955912,0.029409354360214652,0.9548414629661865
5,0.9481036039302035,0.03231253944384266,0.9532291986414793
6,0.9503600225034458,0.030416288409850906,0.950796211666479
7,0.9464971076091894,0.03270280537877014,0.9475463105559236
8,0.9463139241527411,0.03181408900688354,0.9469705736225913
9,0.9402400839396732,0.03320930034837031,0.9403710020267706
10,0.9219172628972649,0.03829510318195945,0.9234202042776416
11,0.9492067748726585,0.03153587899888674,0.9521138945758465
12,0.9354404255083976,0.03569925159970578,0.9390163791487725
13,0.9435105006626509,0.0328022115741863,0.9442846533390428
14,0.9335703419910868,0.03512034614068912,0.9342580639932861
15,0.9343851477432435,0.03470508470896795,0.935216071126689
16,0.94616678360929,0.03249068810099855,0.9472786128682331
17,0.9473375881327357,0.031770205256999785,0.9486489114321788
18,0.934323770028566,0.03483461410205273,0.9350496391064677
19,0.9378214807103529,0.03432194795922929,0.9408090332861843
