"","neu","NK","CD4","CD8","B","mono"
"0",0,0,0.0044,0,0.4026,0.593
"1",0.1758,0.2503,0.269,0.2232,0,0.0817
"2",0,0.1504,0.2896,0.0687,0.2711,0.2202
"3",0.0731,0.2396,0.2166,0.0715,0.1976,0.2017
"4",0.1125,0.3276,0.2565,0.1375,0,0.1659
"5",0.0641,0,0.2439,0.1584,0,0.5337
"6",0.0639,0.208,0.2407,0.2487,0,0.2386
"7",0.0591,0.0622,0.1548,0.0405,0.2875,0.3958
"8",0.4429,0,0.2232,0.2496,0.0844,0
"9",0.2096,0.249,0.219,0.2032,0,0.1191
"10",0.2352,0.1427,0.0497,0.0556,0.1849,0.3319
"11",0.0274,0,0.359,0.2612,0.3184,0.034
"12",0.1341,0.3421,0.0136,0.0453,0.0987,0.3662
"13",0,0.3331,0.1915,0.0811,0,0.3943
"14",0.2453,0.0636,0.2729,0.121,0,0.2971
"15",0,0.0319,0.4251,0.4447,0.0613,0.037
"16",0.168,0.2187,0.2269,0.234,0.0449,0.1075
"17",0.0631,0.2303,0.3045,0.3031,0.0989,0
"18",0,0,0.3363,0.1751,0.3184,0.1701
"19",0.0956,0.0017,0.4987,0.2059,0.0367,0.1614
"20",0.2404,0.1647,0.1024,0.2229,0.0985,0.1711
"21",0,0.3918,0.1782,0.1831,0,0.2468
"22",0.3013,0.3564,0.0013,0.1257,0.035,0.1802
"23",0.0937,0,0.2613,0.2482,0.1732,0.2237
"24",0.0732,0.0795,0.3029,0.0732,0.3777,0.0935
"25",0.3411,0.1544,0.0113,0,0.3172,0.1761
"26",0.0142,0.0223,0.3357,0.1161,0.224,0.2876
"27",0.1273,0.113,0.2103,0.2228,0.1816,0.1451
"28",0.2131,0.3171,0.0653,0.1412,0.1122,0.151
"29",0,0.0117,0.3915,0.4606,0,0.1363
"30",0.286,0.0539,0.2145,0.0885,0.1115,0.2456
"31",0.0031,0.263,0.1418,0.4338,0.0204,0.1379
"32",0.0807,0.2122,0.1542,0.0774,0.2298,0.2457
"33",0.2586,0.1103,0.1262,0.2756,0.1627,0.0666
"34",0.2231,0,0.1572,0.2081,0.388,0.0237
"35",0.1572,0.1501,0.1805,0.1019,0.2838,0.1264
"36",0.1775,0.2098,0.2351,0.0929,0.1067,0.178
"37",0.127,0,0.1522,0.2957,0.051,0.3741
"38",0,0.3869,0.1493,0.2217,0.1175,0.1246
"39",0.1796,0.101,0.2428,0.2726,0.1158,0.0882
"40",0,0.0992,0.319,0.3653,0.051,0.1655
"41",0.0334,0,0.2537,0.3734,0.0918,0.2478
"42",0.0692,0.3136,0.0862,0.2098,0.1123,0.2088
"43",0,0.2788,0.2655,0.1534,0.1568,0.1456
"44",0.102,0.2194,0.225,0.2208,0.0334,0.1994
"45",0.0795,0.2583,0.2793,0.379,0,0.004
"46",0.3315,0.0233,0.3224,0.0902,0,0.2326
"47",0.287,0,0.4326,0.2802,0,3e-04
"48",0,0.0863,0.1687,0.0902,0.4631,0.1916
"49",0.0547,0.2413,0.1804,0.1491,0.1434,0.2311
"50",0.1597,0.1834,0.1315,0.1913,0,0.3341
"51",0.0786,0.1439,0.195,0.2386,0.1815,0.1624
"52",0,0.0271,0.3909,0.3047,0.1091,0.1682
"53",0.1802,0.1372,0.1627,0.2945,0.1392,0.0863
"54",0.0863,0.1202,0.3065,0.2371,0.2251,0.0248
"55",0.3995,0,0.1156,0,0.1589,0.3259
"56",0.1923,0.1163,0.2193,0.3533,0.0123,0.1065
"57",0.3219,0.0631,0.088,0.1965,0.2782,0.0522
"58",0,0.181,0.2606,0.3153,0.1122,0.1308
"59",0,0.2704,0.2125,0.3343,0.1827,0
"60",0.0999,0.0119,0.4335,0.152,0.2466,0.0561
"61",0.4007,0.1036,0.1493,0.2662,0,0.0802
"62",0.1306,0.2018,0.1981,0.2295,0.1301,0.1099
"63",0.1857,0.0574,0.1192,0.2977,0.193,0.1471
"64",0.3892,0.0267,0.0471,0.3129,0.0092,0.2149
"65",0,0.2095,0.0661,0.2369,0.35,0.1375
"66",0.0097,0.2407,0.0816,0.2088,0.187,0.2721
"67",0,0.2464,0.2784,0.2842,0.0207,0.1703
"68",0.0544,0.1101,0.171,0.2886,0.1808,0.195
"69",0.1118,0,0,0,0.4927,0.3955
"70",0.4643,0.0129,0,0,0.5228,0
"71",0.088,0.1039,0.2583,0.2482,0.1429,0.1586
