"","neu","NK","CD4","CD8","B","mono"
"0",0.1803,0.3022,0.034,0.2228,0,0.2607
"1",0.2858,0.0027,0.1986,0.2317,0,0.2813
"2",0.1829,0.2261,0.2092,0.1802,0,0.2017
"3",0.162,0.1633,0.0483,0.0757,0.4553,0.0953
"4",0.0157,0.1935,0.2485,0.3455,0.1969,0
"5",0,0.1919,0.1709,0.4523,0.0416,0.1433
"6",0.1243,0.1122,0.4499,0.3136,0,0
"7",0.1324,0.0504,0.0667,0.2338,0.2139,0.3028
"8",0.2201,0.1125,0.2439,0.2679,0.0537,0.102
"9",0.2346,0.1005,0.2691,0.2312,0.1208,0.0437
"10",0.4282,0.3202,0.0882,0.1499,0,0.0135
"11",0,0.0561,0.346,0.3576,0.0855,0.1547
"12",0.0881,0.2848,0.2299,0.239,0.1582,0
"13",0.0257,0,0.3081,0.168,0.231,0.2671
"14",0.1648,0.1945,0.2365,0.174,0.1528,0.0773
"15",0,0.025,0.2936,0.2402,0.1252,0.3159
"16",0,0.1442,0.1748,0.1394,0.2283,0.3132
"17",0.0244,0.1088,0.1573,0.2186,0.0961,0.3947
"18",0.4548,0,0.1214,0.0497,0.1854,0.1887
"19",0,0,0.5198,0.2006,0.2796,0
"20",0.2356,0.1876,0.1316,0.1821,0.1387,0.1245
"21",0,0.2193,0.2059,0.1954,0.1804,0.1989
"22",0.2277,0.1311,0.2317,0.1822,0.0022,0.225
"23",0.2567,0.232,0.1365,0.0862,0.0994,0.1891
"24",0,0.3008,0.2926,0.1718,0.1847,0.05
"25",0.412,0.0921,0,1e-04,0,0.4958
"26",0.1133,0,0.2269,0.1233,0.2727,0.2637
"27",0.1392,0.2279,0.2291,0.2446,0,0.1592
"28",0.2751,0.2043,0.2609,0.0637,0.1921,0.0039
"29",0.1708,0.263,0.1125,0.2103,0.0872,0.1562
"30",0.1962,0.2139,0.1085,0.2138,0.1447,0.1228
"31",0.2931,0.0977,0.1083,0.2525,0.148,0.1004
"32",0.1627,0.3384,0.1347,0.0749,0,0.2894
"33",0.193,0.2443,0.0782,0.0637,0.1719,0.249
"34",0.0447,0.0408,0.3353,0.4535,0.0793,0.0463
"35",0.1541,0.0654,0.2736,0.1237,0.0568,0.3264
"36",0,0,0,0,1,0
"37",0,0,0.4286,0.3491,0.1207,0.1015
"38",0.1751,0.253,0.1538,0.1959,0.0025,0.2197
"39",0.2612,0.12,0.2035,0.2494,0.006,0.1598
"40",0.1732,0.0198,0.3257,0.3117,0,0.1696
"41",0.1069,0.0424,0.2465,0.3361,0,0.2681
"42",0.172,0.2696,0.0615,0.1126,0.2235,0.1609
"43",0.1428,0.1213,0.2392,0.4483,0,0.0485
"44",0.0401,0.1809,0.2576,0.1597,0,0.3617
"45",0,0.0388,0.3952,0.1296,0,0.4364
"46",0,0.3131,0.1265,0.2929,0.1747,0.0928
"47",0.3527,0.2443,0,0,0,0.403
"48",0,0.1371,0.2481,0.1278,0.1251,0.3618
"49",0.1925,0.2917,0.0378,0.0495,0.2006,0.2278
"50",0,0.1319,0.4431,0.3916,0,0.0334
"51",0.2534,0.173,0.0664,0.1345,0.0813,0.2914
"52",0.1047,0.1455,0.2889,0.3752,0,0.0857
"53",0.3178,0.2261,0.253,0.1429,0.0602,0
"54",0.1155,0.1389,0.278,0.2478,0,0.2198
"55",0.1718,0.3059,0.1733,0.1032,0,0.2458
"56",0.3151,0.1274,0.056,0.0396,0.2172,0.2447
"57",0.152,0.2512,0.1246,0.1497,0.2143,0.1082
"58",0.1539,0.2812,0.153,0.1692,0.0273,0.2154
"59",0,0.2037,0.097,0.3629,0.1246,0.2118
"60",0,0.4871,0.1133,0.0677,0.1407,0.1912
"61",0.1413,0.2113,0.1337,0.1834,0.1304,0.1999
"62",0.0888,0.3149,0.1061,0.1216,0.041,0.3275
"63",0.0367,0.2764,0.279,0.4079,0,0
"64",0.166,0.2574,0.1007,0.1304,0.3294,0.0161
"65",0.2679,0.1362,0.1709,0.0964,0.1508,0.1778
"66",0.2056,0.2486,0.1175,0.1715,0.013,0.2437
"67",0.2775,0.0274,0.24,0.1476,0.0577,0.2498
"68",0.3007,0,0.2429,0.1763,0,0.2801
"69",0.1429,0.3318,0.2069,0.3183,0,0
"70",0.2499,0,0.2588,0.135,0,0.3563
"71",0.0815,0.1167,0.1579,0.3756,0.2683,0
"72",0,0,0.3857,0.2932,0,0.3211
"73",0.1153,0.1314,0.228,0.1255,0.1959,0.2039
"74",0.0999,0.2198,0.1773,0.1873,0.131,0.1848
"75",0.1775,0,0.3472,0.0861,0.0486,0.3407
"76",0.0589,0.364,0,0.0372,0.3385,0.2014
"77",0.1337,0.2565,0.0921,0.1696,0.2242,0.1238
"78",0.0916,0.0758,0.2393,0.2405,0.1806,0.1723
"79",0.1228,0.2343,0.2438,0.2959,0.076,0.0272
"80",0.2269,0.1445,0.1429,0.1794,0.1554,0.1508
"81",0.0402,0.1088,0,0,0.5588,0.2922
"82",0.2404,0.3919,0.0371,0.0948,0.1935,0.0423
"83",0.0168,0.2972,0.1717,0.3702,0.02,0.1241
"84",0.2009,0.2156,0.113,0.1022,0,0.3683
"85",0.2939,0.2428,0.143,0.1916,0,0.1287
"86",0.1346,0.4606,0.2056,0.1992,0,0
"87",0.034,0.335,0.2308,0.2817,0,0.1185
"88",0.0754,0.1083,0.3031,0.085,0.2376,0.1906
"89",0.2081,0,0.3015,0.1585,0,0.3318
"90",0.2385,0.0604,0.2145,0.2083,0.1277,0.1506
"91",0,0.2609,0,0.0041,0.3251,0.4099
"92",0.2462,0.068,0.2719,0.2455,0.023,0.1455
"93",0.0415,0.0851,0.3133,0.1659,0.1138,0.2805
"94",0.4391,0,0.0259,0.1645,0.236,0.1345
"95",0.1339,0.2453,0.0215,0.0894,0.2024,0.3074
"96",0,0.4171,0.0342,0.1653,0.2692,0.1141
"97",0.4073,0,0.007,0,0.2075,0.3782
"98",0.0035,0.2881,0.1663,0.2649,0.2422,0.0351
"99",0.397,0,0.1612,0.2825,0.0542,0.105
"100",0.1238,0.011,0.18,0.2824,0.0697,0.3332
"101",0.085,0.1198,0.2757,0.3617,0.0371,0.1206
"102",0.1819,0.1163,0.2835,0.2815,0,0.1368
"103",0,0.1692,0.3529,0.2943,0.0614,0.1221
"104",0.0302,0.1923,0.1984,0.1739,0.2097,0.1955
"105",0.043,0.0329,0.4056,0.1862,0,0.3324
"106",0.1545,0.3087,0,0.013,0.243,0.2807
"107",0.1463,0.1632,0.3556,0.1564,0,0.1785
"108",0.291,0.1088,0.2102,0.1372,0.1626,0.0903
"109",0.1061,0.1054,0.1246,0.2246,0.1554,0.2839
"110",0.0621,0.2711,0.3155,0.3235,0,0.0278
"111",0.2626,0.1446,0.1029,0.2226,0,0.2673
"112",0.2727,0.1405,0.1961,0.1046,0.0449,0.2412
"113",0.3306,0,0.3064,0.0477,0.0615,0.2539
"114",0.1731,0.0731,0.1282,0.2622,0.2077,0.1557
"115",0.3712,0.0854,0.3371,0.0876,0,0.1188
"116",0.2613,0.1062,0.0172,0.109,0.215,0.2912
"117",0.0449,0.2789,0.0821,0.2541,0.1676,0.1724
"118",0.0144,0.2538,0.0375,0.05,0.2149,0.4293
"119",0.1961,0.2949,0.0444,0.0555,0,0.4091
"120",0,0.3923,0.0504,0.2788,0.0494,0.2291
"121",0.33,0.3004,0,0.003,0.0747,0.2919
"122",0.1499,0.1156,0.2283,0.1682,0.1703,0.1678
"123",0.3065,0.255,0.104,0.2654,0.0069,0.0622
"124",0.2652,0.0885,0.1549,0.1211,0.1258,0.2445
"125",0.0518,0.2505,0.2162,0.2274,0.0546,0.1995
"126",0.1971,0.0844,0.2558,0.0655,0.3504,0.0467
"127",0.0934,0,0.2465,0.2741,0.1676,0.2184
"128",0,0.2535,0.1504,0.2643,0.1162,0.2155
"129",0.2163,0.0176,0.1601,0.1296,0.1959,0.2804
"130",0.2472,0.0843,0.1709,0.2235,0.0071,0.2671
"131",0.167,0.0517,0.3948,0.2117,0.1244,0.0504
"132",0,0.2073,0.1018,5e-04,0,0.6904
"133",0.1864,0.2363,0.0646,0.2619,0.2117,0.039
"134",0.3045,0.0864,0.2319,0.0517,0.1657,0.1598
"135",0.0175,0.0619,0.0626,0.3622,0,0.4957
"136",0.0541,0.2134,0.36,0.1419,0,0.2306
"137",0.3073,0.2123,0.0299,0.1388,0.0795,0.2322
"138",0.3228,0.1116,0.1067,0.1711,0.153,0.1348
"139",0.0239,0.1478,0.3476,0.372,0,0.1085
"140",0.4798,8e-04,0.3451,0.0549,0.0245,0.0948
"141",0.1907,0.1174,0.1474,0.052,0.2056,0.2869
"142",0.2224,0.226,0.0753,0.0873,0,0.389
"143",0,0.0835,0.4333,0.3635,0,0.1197
"144",0,0.3364,0.1664,0.4284,0.0688,0
"145",0.1031,0.3025,0.1271,0.07,0.1121,0.285
"146",0.1533,0.3555,0.0477,0.2859,0,0.1575
"147",0.2088,0.1669,0.1747,0.1529,0.205,0.0917
"148",0.3794,0.1996,0.0592,0.1657,0,0.1961
"149",0.3199,0,0,0.1265,0.2415,0.3121
"150",0.3394,0.0704,0.1189,0.0703,0,0.4009
"151",0.0053,0.2207,0.0929,0.4208,0.2051,0.0551
"152",0.2249,0.194,0.0662,0.1404,0.2364,0.1381
"153",0.1077,0.1437,0.2311,0.2438,0.0293,0.2445
"154",0.2183,0.1966,0.2506,0.1888,0,0.1457
"155",0.1289,0.2398,0.2389,0.1168,0.0411,0.2345
"156",0.2221,0.2785,0.0529,0.2525,0,0.1939
"157",0.782,0.0337,0,0.1843,0,0
"158",0.2206,0.1035,0.2256,0.163,0.139,0.1483
"159",0.4896,0,0.0773,0.1209,0.1116,0.2006
"160",0.2025,0.1591,0.26,0.1133,0.2194,0.0456
"161",0,0.0141,0.0399,0,0,0.946
"162",0.0429,0.2,0.1673,0.2501,0.1279,0.2118
"163",0.2703,0.0701,0.2443,0.3041,0,0.1112
"164",0.1461,0.1762,0.08,0.2738,0.1574,0.1666
"165",0.1992,0.0718,0.1531,0.2406,0.1532,0.1821
"166",0.194,0,0.4927,0.283,0.0303,0
"167",0.1617,0.0989,0.2033,0.2706,0,0.2655
"168",0.3353,0,0.1387,0.1601,0.2266,0.1393
"169",0.2446,0.2257,0.2682,0.1569,1e-04,0.1045
"170",0,0.1686,0.3763,0.3416,0,0.1134
"171",0,0.5258,0.1768,0.1185,0.0965,0.0823
"172",0.0895,0.2344,0.1323,0.3177,0.1481,0.078
"173",0.0426,0.4581,0.2434,0.2558,0,0
