,CCC,RMSE,CORR
0,0.9215231541506391,0.04181511257547138,0.9407850557134351
1,0.9212498724140097,0.04222448999984465,0.9421957783416606
2,0.9227513447778825,0.04272605101792261,0.9433075590297322
3,0.9204145489266887,0.04248050235182454,0.9413458781274683
4,0.921835835721383,0.04233041376594904,0.9414342642770916
5,0.922908354007117,0.04163650110996741,0.9415457784364107
6,0.9213992633838388,0.04221312840745837,0.9409563737794913
7,0.922029186949115,0.04333954153045244,0.9429071937741015
8,0.9200852904469649,0.042678747524751495,0.9397804425068769
9,0.922928256018532,0.04177329373305183,0.9416680388437102
10,0.9228726061958288,0.041347901929239046,0.9421055427440004
11,0.9229606164211427,0.0418410671145081,0.9431228681783074
12,0.9208547838269482,0.04255039025633328,0.9423375586265008
13,0.9213532453442362,0.042390014235794374,0.9403687293999172
14,0.921469538853721,0.04196657200801612,0.9412322736729452
15,0.9179685805415788,0.042477168007199605,0.9370190561233951
16,0.9211025499384169,0.043498362925642645,0.9446583339253711
17,0.9249364365999037,0.04114066044008968,0.942975604758066
18,0.918680864193396,0.04278750847893781,0.9399761712111436
19,0.9222471168716567,0.04136782179063382,0.9428194724980352
