,HS,VA3,VA1,FI2,FI1,IM1,IM2,VA2,AV2,PE2,AV1,AV3,IM4,BA,PE1,IM3
0,0.04583447,0.096301906,0.06937373,0.082434036,0.10016582,0.047584336,0.037809245,0.049058948,0.04445569,0.058899958,0.06628126,0.052078616,0.031193456,0.0717181,0.054916155,0.091894336
1,0.07183761,0.08024373,0.10934927,0.035840474,0.087208964,0.062780164,0.05221477,0.04727249,0.04584263,0.05016305,0.045199763,0.05218781,0.031325813,0.053814586,0.07482782,0.09989106
2,0.08910368,0.0750282,0.040439423,0.020355001,0.038430203,0.13507427,0.05242045,0.017526416,0.03846008,0.048134442,0.060070265,0.08967618,0.069594674,0.07077912,0.05201912,0.10288846
3,0.038211334,0.049536336,0.037122607,0.084875286,0.06530425,0.07990097,0.048135724,0.044031963,0.0429394,0.11820173,0.07643213,0.056184176,0.039336707,0.054103386,0.04845379,0.117230214
4,0.09161047,0.056085944,0.08040669,0.04567103,0.07527723,0.04658289,0.06455109,0.05784981,0.084993534,0.040803775,0.074354775,0.07443545,0.041488577,0.04240809,0.050379947,0.07310072
5,0.03543065,0.056407213,0.064199015,0.06619227,0.094635606,0.061066244,0.08044583,0.064212516,0.0381202,0.05245923,0.049081054,0.10305992,0.031319916,0.077599354,0.02638802,0.099383
6,0.06975586,0.08665315,0.040775925,0.040995304,0.11728325,0.060087275,0.04831895,0.025914332,0.036629084,0.057148516,0.07613608,0.08655718,0.043272983,0.07823009,0.030585103,0.10165692
7,0.088503204,0.063125715,0.053828236,0.049889237,0.069286816,0.07340246,0.07185164,0.040488392,0.06367286,0.051331356,0.0738771,0.06679563,0.06270579,0.042840797,0.05197845,0.07642231
8,0.04497774,0.08765167,0.05535975,0.05230652,0.05841321,0.08339266,0.06322705,0.046930235,0.041902225,0.07538642,0.05286637,0.10899005,0.060486097,0.05801772,0.03798969,0.07210261
9,0.06680436,0.067759074,0.076623775,0.033746198,0.060019147,0.087926455,0.058614697,0.032530848,0.058342982,0.034206763,0.06550257,0.12530568,0.031451996,0.04619727,0.031239575,0.1237286
10,0.09067736,0.09608352,0.09275947,0.038967382,0.08016578,0.07597304,0.07711792,0.04541527,0.04058578,0.03820226,0.04607584,0.054147806,0.05236058,0.04751271,0.055844862,0.068110414
11,0.055740405,0.043037087,0.0684383,0.05525893,0.200332,0.0675224,0.0816252,0.053319354,0.020587096,0.085205905,0.023304293,0.07227782,0.015313193,0.04859407,0.03401895,0.07542498
12,0.07090924,0.046333697,0.057875868,0.08593742,0.056507368,0.07177565,0.07291774,0.061603308,0.082234435,0.055339333,0.08037356,0.047147166,0.05266388,0.02373681,0.054695874,0.0799486
13,0.07607812,0.03312842,0.048313737,0.06212386,0.1029884,0.0330987,0.06034505,0.08564639,0.0613334,0.05205145,0.109441705,0.06989205,0.030584268,0.05740625,0.024803886,0.09276434
14,0.049416408,0.08651999,0.05754919,0.033700656,0.0511885,0.1018169,0.08677572,0.05293415,0.025248388,0.10033461,0.046478253,0.036966424,0.08035868,0.05154934,0.060115952,0.07904686
15,0.08434919,0.047002535,0.040026363,0.06604043,0.07039306,0.06310197,0.095890515,0.0728626,0.044886928,0.05785887,0.10228797,0.03503747,0.07751488,0.042614877,0.030493379,0.06963897
16,0.10597229,0.06937642,0.064373046,0.06353307,0.13793734,0.034727365,0.037600223,0.050018076,0.049824417,0.08211113,0.05958748,0.041232105,0.031064214,0.047966927,0.07477352,0.04990236
17,0.0976899,0.026099518,0.04892297,0.05298944,0.07255856,0.044101536,0.079809554,0.09835309,0.059245467,0.065540195,0.08828631,0.0796031,0.038431164,0.051758748,0.03153747,0.06507301
18,0.09453425,0.10485295,0.07725909,0.034645498,0.097300224,0.04941671,0.04758363,0.047364283,0.04807073,0.06568763,0.046604235,0.05231464,0.055781797,0.06408218,0.0699738,0.04452833
19,0.09791029,0.0314364,0.10778085,0.025118327,0.05499682,0.029621085,0.039410826,0.08649384,0.079064846,0.04409143,0.05862838,0.113096595,0.020471836,0.08284548,0.06831987,0.060713097
20,0.07784667,0.062230766,0.07604236,0.041608308,0.067079104,0.049595226,0.05488019,0.06325529,0.044063974,0.05199923,0.054339692,0.087325305,0.039505634,0.09565278,0.058622476,0.075953014
21,0.07763854,0.09513419,0.058545694,0.029396787,0.06955239,0.07117863,0.04766326,0.03558355,0.030393885,0.050788607,0.05266362,0.08201908,0.054285537,0.12352415,0.04778791,0.07384414
22,0.088383704,0.03982246,0.063800596,0.055909544,0.074139506,0.049653187,0.064798385,0.045083474,0.11091068,0.038856167,0.07540226,0.07820986,0.04094794,0.034773063,0.06304887,0.07626029
23,0.07395595,0.035666656,0.053893846,0.051011305,0.06587622,0.04548316,0.0771274,0.092764765,0.055838495,0.0433317,0.083880164,0.07053531,0.04678816,0.085309625,0.037202314,0.08133491
24,0.098914765,0.06926337,0.038208246,0.026812265,0.055086095,0.069332965,0.05234537,0.037108853,0.024438115,0.09159342,0.051570836,0.029153695,0.08779517,0.10324832,0.08777944,0.07734904
25,0.08268606,0.028199032,0.055738214,0.08054377,0.10741612,0.039385147,0.070012935,0.110539086,0.05490614,0.0839025,0.068573736,0.055039328,0.027951902,0.03855535,0.037936687,0.058614016
26,0.06503799,0.032585453,0.043349802,0.095365636,0.11211907,0.03989908,0.070215195,0.06988428,0.06828205,0.041182786,0.09682325,0.08320258,0.027852088,0.051237714,0.020384565,0.08257845
27,0.07335108,0.039105013,0.10337598,0.030148955,0.06874132,0.057339687,0.08004379,0.064249925,0.061572358,0.03492825,0.0434027,0.098856844,0.02829615,0.06648743,0.05395624,0.09614428
28,0.07511127,0.09648999,0.091258496,0.05182779,0.09896467,0.049949225,0.041304152,0.04615574,0.051279802,0.050572306,0.08656779,0.06416067,0.026039667,0.03604139,0.035189305,0.09908775
29,0.050463844,0.060535893,0.05797346,0.054614116,0.12536663,0.06486515,0.08728071,0.07173226,0.023326108,0.08517253,0.05284543,0.04293059,0.035279103,0.06381654,0.028926164,0.0948715
30,0.09622844,0.036197055,0.016731486,0.05182563,0.059791755,0.1037398,0.06370972,0.019712778,0.038614627,0.09584764,0.06649176,0.055737775,0.07986606,0.059145857,0.06354498,0.092814684
31,0.05987316,0.13880545,0.095865585,0.024767056,0.07667934,0.07402981,0.054088812,0.021739291,0.05905484,0.025482526,0.044701863,0.097758114,0.049293283,0.055494327,0.047035117,0.07533142
32,0.1269771,0.034595285,0.056834564,0.057209596,0.098899305,0.050319035,0.097091645,0.05637145,0.08410245,0.035257258,0.07677916,0.04673025,0.041842625,0.033106443,0.03765152,0.066232316
33,0.0871166,0.049588937,0.049023643,0.04686026,0.12074406,0.058183845,0.070330046,0.043435797,0.04570408,0.05438812,0.059527416,0.092081375,0.03451744,0.0709335,0.03259221,0.08497267
34,0.08658566,0.049570233,0.057206586,0.050927907,0.09064734,0.04857913,0.04855166,0.0499431,0.060300663,0.06230122,0.0864102,0.08173943,0.030967379,0.060344446,0.042802673,0.093122356
35,0.0848001,0.07326549,0.080613814,0.045026038,0.10195603,0.045523416,0.049785394,0.041241802,0.073107176,0.057269156,0.07969412,0.058096487,0.03454443,0.033003762,0.056358635,0.085714154
36,0.053353075,0.038494736,0.05171066,0.06308848,0.07303751,0.04410705,0.06332871,0.088211656,0.047649797,0.09292921,0.07868819,0.04487544,0.03935878,0.07122934,0.06083418,0.089103214
37,0.055254877,0.037510496,0.08317318,0.034907643,0.07944583,0.039485693,0.070158,0.090750776,0.049643483,0.060831454,0.069641784,0.10582922,0.024760082,0.06349603,0.03039614,0.104715355
38,0.091936946,0.047593508,0.080481224,0.029343462,0.059820343,0.057172313,0.04498185,0.059014842,0.038012724,0.05787443,0.0381552,0.096043326,0.02895426,0.116999924,0.07743988,0.07617579
39,0.08254219,0.05677064,0.044489127,0.10406864,0.08598676,0.06751812,0.07367441,0.054151673,0.065707184,0.041200116,0.0932416,0.05650879,0.059947867,0.032499924,0.029121501,0.052571442
40,0.10878244,0.06114142,0.07500734,0.056251768,0.14516379,0.042906266,0.053059462,0.025658304,0.109867185,0.022246309,0.058277976,0.09151629,0.025292685,0.02404668,0.045188624,0.05559346
41,0.08625557,0.042518627,0.046532076,0.057436585,0.12289215,0.06280246,0.052140564,0.032316685,0.055608585,0.03572637,0.06666187,0.11276677,0.023470618,0.054984435,0.029531809,0.11835486
42,0.08293304,0.040348437,0.04327929,0.083762325,0.0767754,0.044870645,0.05568625,0.05477264,0.08086655,0.08301156,0.11304071,0.06022459,0.04353853,0.025597746,0.047272723,0.06401957
43,0.055297393,0.06340732,0.094144076,0.044103917,0.12226861,0.055620532,0.06984427,0.057127416,0.034158777,0.05942343,0.049251635,0.047154736,0.026043339,0.049983535,0.053568333,0.11860263
