,HS,VA3,VA1,FI2,FI1,IM1,IM2,VA2,AV2,PE2,AV1,AV3,IM4,BA,PE1,IM3
0,0.060753096,0.0917185,0.048370734,0.053531904,0.101982854,0.088153064,0.05149318,0.018144457,0.04314359,0.042320818,0.07349983,0.056234162,0.06036852,0.030533796,0.06315767,0.116593815
1,0.07722046,0.070271865,0.06504311,0.051466495,0.0981762,0.06190243,0.07023635,0.032275498,0.057653155,0.04247251,0.08302855,0.044030447,0.07451149,0.031959955,0.08683679,0.052914754
2,0.054765314,0.07240782,0.08384904,0.0641147,0.10951683,0.042826068,0.042933617,0.048053484,0.068727516,0.09221462,0.06914743,0.0376716,0.040352277,0.03064163,0.10301139,0.03976668
3,0.07729393,0.051713347,0.050107833,0.058591563,0.11553004,0.05729422,0.0732347,0.04853167,0.042005047,0.07938935,0.08190131,0.041869104,0.051530525,0.038413137,0.050692175,0.08190202
4,0.05840729,0.04527,0.05739136,0.041399796,0.072220676,0.07312796,0.066978775,0.041440245,0.075500324,0.06931164,0.12358252,0.049977075,0.04172437,0.04546644,0.05326274,0.084938765
5,0.053374056,0.03914811,0.059122276,0.053885985,0.092151575,0.047232296,0.07549142,0.050995767,0.062373463,0.07549902,0.09212952,0.038208585,0.041326154,0.07436472,0.081648074,0.06304897
6,0.077822335,0.055670846,0.030263044,0.06164654,0.12678912,0.06541086,0.03981101,0.018365756,0.044328984,0.050150413,0.09079584,0.05919735,0.018765332,0.046974808,0.02096113,0.19304661
7,0.035808895,0.022162452,0.041871324,0.048069447,0.038938235,0.083760716,0.097579956,0.0712052,0.10380822,0.088319905,0.12904401,0.05883036,0.034820434,0.042452782,0.029340269,0.07398773
8,0.0940964,0.054965947,0.051018734,0.06499776,0.14181122,0.043186743,0.06545364,0.047091857,0.045435403,0.06322593,0.061954577,0.037017345,0.041372478,0.059464734,0.057875838,0.0710314
9,0.0718464,0.026250156,0.021072691,0.09472468,0.121678025,0.056073993,0.055144027,0.018913796,0.058835525,0.08681717,0.07595485,0.07103624,0.042648315,0.051053617,0.08261732,0.06533323
