,HS,VA3,VA1,FI2,FI1,IM1,IM2,VA2,AV2,PE2,AV1,AV3,IM4,BA,PE1,IM3
0,0.09538525,0.030527802,0.035144642,0.043217167,0.11587045,0.043412518,0.077755064,0.03491189,0.05600286,0.07985375,0.087507814,0.0514269,0.06946426,0.031878095,0.06096551,0.086676
1,0.03788987,0.039058626,0.040273994,0.10425714,0.13839759,0.048290867,0.084996946,0.053963643,0.044464488,0.08253801,0.048821133,0.046248894,0.03411934,0.055327326,0.042295676,0.09905645
2,0.04014684,0.05415194,0.024899304,0.07678075,0.17851098,0.030197501,0.07174537,0.03033159,0.031038424,0.03395733,0.06562058,0.056795876,0.066794604,0.08693707,0.0304472,0.121644594
3,0.06849372,0.028938679,0.02270297,0.068838574,0.115078844,0.039168704,0.0602161,0.036642004,0.048973914,0.10327026,0.07649117,0.061418667,0.056477997,0.081091136,0.08679382,0.045403432
4,0.0563916,0.07292802,0.08840305,0.08619616,0.085418105,0.049679045,0.053017642,0.07322207,0.08234017,0.07887248,0.049443427,0.068379074,0.030548587,0.033854164,0.050864864,0.040441558
5,0.10113275,0.052672043,0.07034323,0.046161864,0.05807096,0.0617578,0.057440747,0.064062834,0.07014876,0.059825238,0.07282095,0.07704517,0.04099223,0.04377812,0.045179877,0.07856745
6,0.13583013,0.0358848,0.04306155,0.041345954,0.071517296,0.05325973,0.08451834,0.049752276,0.06957937,0.0508023,0.08683363,0.046605885,0.08729658,0.028233327,0.038854778,0.07662403
7,0.087415464,0.049149852,0.05247328,0.0688136,0.09478229,0.026447346,0.039132815,0.08609884,0.0693953,0.07873537,0.10594624,0.060682118,0.03394207,0.05808917,0.04209958,0.0467966
8,0.085937105,0.041732877,0.030741958,0.042945717,0.10342244,0.070017256,0.07134047,0.02211631,0.062050015,0.06168445,0.061268497,0.07170472,0.062425714,0.046324044,0.065021224,0.10126716
9,0.078698374,0.046076808,0.0495929,0.043522704,0.12998767,0.039765596,0.06777498,0.052026194,0.041357473,0.08872584,0.07020334,0.032515597,0.05660403,0.04906419,0.06683741,0.087246865
10,0.11653922,0.03258644,0.015315343,0.061856937,0.13001926,0.032199286,0.042957153,0.02326143,0.050188873,0.06738298,0.10610088,0.08608935,0.053382058,0.06306004,0.03852223,0.08053852
11,0.10720194,0.04116577,0.044335425,0.05119845,0.11100176,0.04413857,0.06837846,0.040899336,0.059723582,0.052710127,0.06987226,0.08794167,0.05415255,0.04821949,0.043911826,0.07514879
12,0.09297094,0.0498679,0.0401592,0.033941373,0.11135646,0.056783844,0.071202345,0.032694824,0.03518265,0.062699206,0.05973236,0.062420223,0.06538623,0.06792754,0.051483963,0.10619098
13,0.10904459,0.032397155,0.031732295,0.063878335,0.10575745,0.05734068,0.08640006,0.04385968,0.056332845,0.08454362,0.0613451,0.051991373,0.06237719,0.037248284,0.05310321,0.06264815
14,0.055512562,0.06475545,0.025188977,0.039312605,0.16111214,0.036462273,0.06014848,0.01907138,0.02366259,0.038250398,0.07291164,0.05381604,0.08926529,0.05246177,0.028139574,0.17992885
15,0.14556669,0.027616141,0.024299324,0.042272028,0.09889696,0.042470958,0.04992235,0.026403973,0.052481655,0.09622828,0.082395785,0.08669374,0.052240554,0.038174886,0.053222407,0.08111426
16,0.109779894,0.02032249,0.022812722,0.035801977,0.059962597,0.12588756,0.120616056,0.026329005,0.06403523,0.07356242,0.049246788,0.072148286,0.054058727,0.029945811,0.03837597,0.097114496
17,0.07549774,0.040490057,0.03006374,0.056796085,0.11270114,0.059309136,0.079084896,0.0443313,0.02491959,0.10522371,0.047722455,0.0490755,0.0694368,0.078742065,0.05740441,0.069201395
18,0.04349185,0.04311261,0.087484084,0.045316298,0.054645732,0.089821,0.09690579,0.07313154,0.060848072,0.065526836,0.041961923,0.050014928,0.04220679,0.063898765,0.08556533,0.056068476
19,0.045510698,0.048506692,0.03754455,0.077274464,0.12383894,0.04825449,0.06911555,0.051181514,0.042869747,0.10747122,0.065069236,0.03958192,0.044794578,0.060453042,0.05617242,0.082360916
20,0.039648663,0.041804392,0.037364867,0.08907846,0.09072697,0.061307315,0.07235516,0.045676637,0.03116878,0.080316044,0.050676424,0.09104418,0.040383514,0.1037632,0.052316833,0.072368585
21,0.05417934,0.05645026,0.046480972,0.048851665,0.10797441,0.056351777,0.0703096,0.040262055,0.043611813,0.07456469,0.057297986,0.039339505,0.06584748,0.07370701,0.09068864,0.074082784
