,HS,VA3,VA1,FI2,FI1,IM1,IM2,VA2,AV2,PE2,AV1,AV3,IM4,BA,PE1,IM3
0,0.07799079,0.03450876,0.02818654,0.06736218,0.115337424,0.053389322,0.07275584,0.03320288,0.06591755,0.05972603,0.10616603,0.053544234,0.053998847,0.07316431,0.03895909,0.065790184
1,0.08855888,0.042054668,0.04599678,0.047193155,0.08260936,0.06035387,0.07039788,0.051728446,0.06885457,0.054928225,0.13989349,0.0389792,0.040355533,0.061886728,0.03204638,0.07416278
2,0.11347755,0.035420835,0.062389057,0.085985005,0.09290299,0.04537702,0.08946941,0.050710365,0.04397059,0.041635647,0.04120711,0.072324656,0.04700905,0.056077834,0.054325398,0.06771749
3,0.09074863,0.041863486,0.025692306,0.04382087,0.054276902,0.09287325,0.080739535,0.01776089,0.065494806,0.031499323,0.13900028,0.048187494,0.058537617,0.052890014,0.031983864,0.12463079
4,0.07422013,0.031665523,0.04783232,0.033466462,0.05639584,0.03430182,0.028527157,0.07948822,0.13321666,0.12368507,0.1478398,0.05240771,0.020644153,0.05341272,0.04434226,0.038554177
5,0.08341205,0.032208394,0.036883187,0.06911394,0.093280226,0.052019406,0.08137191,0.028230557,0.0860942,0.04618855,0.0952216,0.08805708,0.038448583,0.073165566,0.036285095,0.06001963
6,0.029085914,0.068516724,0.07570446,0.052813753,0.06473916,0.10566034,0.06449405,0.09221978,0.028350344,0.111862026,0.041500915,0.026481053,0.037673827,0.0696628,0.07093414,0.060300697
7,0.039226823,0.03598699,0.05249546,0.04953204,0.05971675,0.0712679,0.04899356,0.05162735,0.08354449,0.1033752,0.1547036,0.051549774,0.017387709,0.08690152,0.042015582,0.05167525
8,0.047639567,0.041489694,0.023498632,0.04973872,0.09743131,0.07405511,0.060433548,0.019114144,0.10424604,0.085075974,0.080871336,0.05137066,0.065582186,0.05432999,0.07344608,0.07167696
9,0.07362462,0.03165066,0.063772924,0.029721389,0.049260452,0.056791764,0.070913136,0.04604712,0.060211223,0.04782994,0.11728234,0.08475846,0.022702128,0.110558994,0.03256309,0.10231177
10,0.055323783,0.020542162,0.046995476,0.07057512,0.12098537,0.0328182,0.08531788,0.09197283,0.053491015,0.07198184,0.0705139,0.060638387,0.030283464,0.11082771,0.03323783,0.04449505
11,0.104516976,0.05791827,0.04205757,0.047159772,0.076339185,0.066238135,0.053936224,0.027727993,0.048113715,0.042256773,0.07982477,0.052124172,0.062246155,0.084570415,0.063992895,0.090977006
12,0.065616585,0.0795227,0.047381107,0.056825235,0.12199694,0.05186434,0.055730894,0.0452209,0.06047161,0.05514651,0.13086314,0.02416426,0.04917672,0.030463869,0.030269489,0.095285706
13,0.0283287,0.083779156,0.11588202,0.026167795,0.04379959,0.08949553,0.06314925,0.041831363,0.04741318,0.041292336,0.05654463,0.044807438,0.037936,0.089382745,0.08403651,0.10615375
14,0.04986887,0.041593175,0.04097445,0.08752209,0.06799298,0.08200956,0.064832635,0.074143976,0.05741333,0.109154224,0.122937016,0.042228173,0.031915184,0.042090755,0.02883681,0.056486752
15,0.08582467,0.054478113,0.05451147,0.049052164,0.08024573,0.048332024,0.054193135,0.044247538,0.07360932,0.050387826,0.105578326,0.068669535,0.03433097,0.07556652,0.0367155,0.08425715
16,0.07017043,0.043292094,0.033276316,0.06713832,0.097740196,0.0785461,0.08003577,0.051478107,0.047064945,0.0767994,0.07301165,0.027547248,0.06292376,0.056321252,0.053813804,0.08084059
17,0.08856321,0.04282951,0.075852245,0.062378574,0.060207635,0.053338062,0.055604037,0.064747326,0.06287766,0.06730995,0.08536219,0.068190835,0.026536668,0.062591,0.05126797,0.07234311
18,0.08538153,0.029416194,0.047869515,0.04137366,0.08033734,0.053840894,0.08539217,0.031766318,0.09100536,0.04713857,0.095341235,0.060742248,0.045271054,0.07423348,0.060587596,0.07030282
19,0.026561385,0.022062166,0.03404991,0.083697975,0.1247412,0.041100975,0.09061426,0.06610564,0.07227694,0.09848902,0.06279864,0.05086705,0.038991563,0.099364765,0.044547964,0.04373054
20,0.092409365,0.04115373,0.052297782,0.045095194,0.09316549,0.048404813,0.061018515,0.04560865,0.05523591,0.053223416,0.09899968,0.04707742,0.03736,0.08378327,0.04879504,0.09637175
21,0.11275444,0.055199966,0.059857976,0.039463833,0.057461035,0.049796443,0.046607833,0.044988524,0.08884615,0.054024298,0.09390529,0.059396114,0.048717942,0.067167036,0.06685587,0.05495726
22,0.04159501,0.03908291,0.04332502,0.032546278,0.06987887,0.05990477,0.053599194,0.035412908,0.11835712,0.08959058,0.12564225,0.054138303,0.036986534,0.08222463,0.059528247,0.058187395
23,0.057897057,0.048642043,0.057361826,0.038035955,0.04385291,0.08327019,0.10058239,0.041174695,0.06935681,0.047029506,0.06769717,0.05948994,0.078822486,0.03428972,0.0442853,0.12821199
24,0.05331249,0.045178164,0.07548596,0.036421765,0.045341253,0.070860796,0.047895137,0.059262782,0.07300488,0.09318385,0.089165896,0.053712968,0.025601136,0.085503064,0.08194762,0.06412227
25,0.08734962,0.048041746,0.05016164,0.043838084,0.086565584,0.051454168,0.057328116,0.0393113,0.079855,0.04842217,0.1290477,0.049510572,0.040669505,0.08193714,0.046743732,0.059763923
26,0.077854834,0.025898218,0.04029796,0.0663725,0.13396032,0.023312012,0.036212888,0.069895335,0.08243095,0.09151896,0.1225866,0.046638455,0.017591126,0.09121084,0.04042572,0.0337933
27,0.042804927,0.06945759,0.06238681,0.065920435,0.07492312,0.08971936,0.07216031,0.052888587,0.044783544,0.062289715,0.069475465,0.032866217,0.05200389,0.055985153,0.064168654,0.088166274
28,0.10484841,0.10284934,0.071736835,0.07021442,0.08168719,0.040096086,0.052983742,0.043169826,0.05302164,0.029206371,0.07929648,0.064861976,0.045168262,0.032719966,0.026201608,0.10193792
29,0.035329115,0.035573736,0.05764013,0.09268401,0.107912295,0.06030516,0.07976144,0.068828836,0.048010826,0.07728208,0.10062858,0.038365915,0.016376467,0.060899515,0.028343806,0.092058085
30,0.0931664,0.06812176,0.047150016,0.04168248,0.06831255,0.06987978,0.054425854,0.02345573,0.06369456,0.04077019,0.09468415,0.06174001,0.051691096,0.062317353,0.054822754,0.10408532
31,0.11100945,0.061070282,0.054114327,0.065164365,0.119938456,0.027011573,0.03130253,0.03388365,0.079183154,0.049090475,0.09654232,0.06703345,0.026869312,0.07092552,0.057359498,0.049501672
32,0.04414065,0.052003775,0.0494595,0.04872485,0.10176677,0.057954326,0.061397072,0.030019945,0.09164987,0.07068694,0.07285815,0.061194483,0.04159609,0.085791804,0.072203875,0.05855189
33,0.12436553,0.049073577,0.05867674,0.068290696,0.10172963,0.02665025,0.03215849,0.06732581,0.040021896,0.05889255,0.06497679,0.07547844,0.027551198,0.11795161,0.04785764,0.038999148
34,0.06384211,0.010995026,0.01905621,0.02532058,0.036704224,0.101562776,0.119563065,0.017659161,0.10645255,0.07656018,0.06907285,0.081269525,0.05216216,0.088202566,0.070255674,0.061321333
35,0.06982144,0.018858438,0.029311324,0.03743918,0.072571404,0.05696224,0.06179886,0.061409306,0.071757585,0.099122405,0.23066431,0.017894277,0.022252375,0.036431503,0.023347095,0.090358235
36,0.12294141,0.042560566,0.032952517,0.10579022,0.15140475,0.03265736,0.045307796,0.056245137,0.06269973,0.062232304,0.10352544,0.030919882,0.03226176,0.026605899,0.025104312,0.06679088
37,0.042406783,0.0447371,0.028032407,0.09261731,0.18096453,0.03440165,0.046028897,0.03803164,0.072842546,0.083591186,0.061746135,0.04723722,0.050676335,0.08283562,0.058979582,0.034871086
38,0.07717242,0.01897722,0.02095659,0.06859081,0.12617876,0.030529449,0.039002225,0.018515369,0.121575914,0.08607713,0.08855623,0.07621641,0.022364587,0.09307659,0.073392265,0.038818017
39,0.07440517,0.06915721,0.06734991,0.027386926,0.06033801,0.056954816,0.05944593,0.027807226,0.087484576,0.03433215,0.07610849,0.07362185,0.061819445,0.08028961,0.06881218,0.0746865
40,0.074009866,0.048514385,0.057463903,0.0740199,0.18282306,0.032050032,0.049817983,0.06611406,0.048759162,0.06505006,0.07249765,0.025807783,0.03046655,0.07114556,0.058003005,0.04345705
41,0.08213648,0.052089393,0.056065936,0.078709565,0.09928572,0.0279626,0.040164586,0.10530471,0.0641697,0.07705995,0.1124414,0.05069868,0.037610162,0.046550293,0.028601801,0.04114901
42,0.06519899,0.08270636,0.079184465,0.06311992,0.08801534,0.03722505,0.039218713,0.07342317,0.06662934,0.06572719,0.07771938,0.06629962,0.036755666,0.06878213,0.0475733,0.042421386
43,0.10430911,0.051796768,0.06487988,0.048516516,0.10971424,0.035964165,0.07968614,0.055907,0.04229312,0.024928488,0.083587624,0.048951577,0.051092803,0.071236104,0.026738564,0.100397885
44,0.026086569,0.09183091,0.06116129,0.02545906,0.028771557,0.10207657,0.04703134,0.018173799,0.10071233,0.048662703,0.052396804,0.09079566,0.05759308,0.06060786,0.09737253,0.091267996
45,0.06363132,0.057844896,0.07450565,0.046429515,0.043554474,0.08573248,0.06075399,0.058445264,0.054042276,0.08561367,0.06464677,0.060037356,0.042474676,0.05090103,0.06778063,0.08360604
46,0.057536285,0.06864863,0.06514523,0.05450332,0.060915213,0.0739344,0.051161636,0.047083672,0.0795303,0.087337814,0.066835605,0.04244715,0.053450763,0.040336896,0.09448913,0.05664395
47,0.03134705,0.050823078,0.0358234,0.052594587,0.081045486,0.0978531,0.06635644,0.014260732,0.09534254,0.06930754,0.04875377,0.05477653,0.04990219,0.06395889,0.124258764,0.06359588
48,0.03719732,0.085620075,0.065192215,0.08045035,0.13191898,0.060100228,0.06642274,0.047711294,0.047132958,0.062049832,0.06704079,0.028913409,0.05419333,0.04313348,0.061024502,0.0618985
