,HS,VA3,VA1,FI2,FI1,IM1,IM2,VA2,AV2,PE2,AV1,AV3,IM4,BA,PE1,IM3
0,0.07104074,0.06547386,0.04227772,0.05579455,0.10092849,0.078463346,0.06860059,0.032867994,0.03420017,0.09290573,0.05961672,0.080382496,0.081276245,0.04036403,0.043825284,0.051982015
1,0.12485526,0.064682625,0.035383146,0.040079072,0.102744184,0.058732986,0.07434302,0.01463529,0.090091735,0.022129104,0.08585858,0.0644644,0.05288558,0.053702738,0.051871587,0.06354074
2,0.061292365,0.10227851,0.06991411,0.05630474,0.09302124,0.06977281,0.052344274,0.03277797,0.047928076,0.04951187,0.054771435,0.05178606,0.035941973,0.04345742,0.05758017,0.12131695
3,0.082267046,0.06887188,0.030522754,0.06395493,0.097963504,0.059743196,0.039704356,0.019200813,0.059507597,0.047526896,0.061347295,0.06133834,0.047465485,0.0906131,0.100308634,0.069664165
4,0.08247375,0.08468864,0.08471197,0.044213206,0.078136034,0.08028882,0.060671825,0.04276012,0.037460353,0.058641497,0.057529826,0.07205423,0.05675135,0.040730853,0.048757613,0.07012991
5,0.10781223,0.08956492,0.07217118,0.045223314,0.1033982,0.07154155,0.043043137,0.016383134,0.048870742,0.024598567,0.043239087,0.06323715,0.021914342,0.02405835,0.086493485,0.1384506
6,0.11469519,0.05026463,0.03753165,0.086458944,0.13635945,0.022894979,0.040896107,0.0363746,0.09386311,0.030827248,0.13353252,0.07581522,0.037024584,0.040659927,0.022097187,0.040704623
7,0.1268541,0.036566496,0.041939568,0.06681702,0.15524112,0.061534446,0.089229465,0.03210244,0.053429145,0.08893531,0.046156157,0.029980844,0.032652296,0.014857043,0.057244416,0.06646014
8,0.032305315,0.09419617,0.060327385,0.046215717,0.05453534,0.07481559,0.072969496,0.04010016,0.050974485,0.033555318,0.061340347,0.070087336,0.08190776,0.100829035,0.045034926,0.0808056
9,0.089282066,0.07256165,0.060882103,0.06598126,0.17189772,0.051957402,0.07756919,0.03241841,0.04441738,0.058669418,0.04284628,0.041626018,0.03653603,0.0270484,0.060614813,0.065691814
10,0.063400686,0.06911954,0.03591953,0.0642276,0.094559915,0.054766674,0.0601026,0.029412694,0.07901912,0.060371798,0.06395269,0.04206146,0.05709495,0.05221184,0.10721749,0.0665614
11,0.078935996,0.075748704,0.04966639,0.038274284,0.09535608,0.07410649,0.10974691,0.018283486,0.05938233,0.018341763,0.053267922,0.082624026,0.07220968,0.057864726,0.036960136,0.079231076
12,0.089847654,0.070694484,0.07437751,0.06052603,0.11748001,0.031549796,0.047491927,0.06517139,0.041816372,0.061829884,0.06479019,0.08395556,0.051329564,0.06604073,0.034115124,0.038983762
13,0.07130628,0.045134336,0.049063653,0.07942768,0.10714957,0.057827413,0.093013965,0.04669699,0.083159454,0.061154842,0.08128664,0.047086198,0.0327609,0.019074932,0.029309928,0.096547246
14,0.09564135,0.035445403,0.03433569,0.10387641,0.124079764,0.051565617,0.049743187,0.03471568,0.039760426,0.08005793,0.0434287,0.09251089,0.0345544,0.07002655,0.06254683,0.047711167
15,0.112579785,0.034211975,0.03567131,0.09244458,0.094018064,0.053110074,0.04205052,0.03218941,0.073118016,0.06731216,0.06280961,0.073157735,0.022481717,0.058404356,0.08042868,0.066012055
16,0.077631764,0.07375464,0.11219738,0.06327013,0.07470951,0.03901954,0.053473365,0.069948964,0.08484242,0.037447106,0.08066721,0.036077656,0.024525078,0.032329805,0.055104893,0.08500054
17,0.05499533,0.054047883,0.088935934,0.08887336,0.07771913,0.036775004,0.05104525,0.077618755,0.067421146,0.056167345,0.07010738,0.08803473,0.030757165,0.06118996,0.044098888,0.052212756
18,0.084025346,0.053330053,0.094647385,0.060894024,0.095074035,0.035560228,0.054032866,0.07983088,0.054778025,0.054922905,0.06762907,0.0747946,0.032815985,0.05403654,0.039988372,0.063639686
19,0.079747654,0.0878193,0.06308212,0.046053182,0.08211886,0.07204982,0.070254646,0.024081811,0.09453539,0.027241476,0.07745502,0.039454352,0.033684198,0.025694862,0.05790059,0.11882669
20,0.07867086,0.04599086,0.041209567,0.05343612,0.07710058,0.060051873,0.063432656,0.045725595,0.073856324,0.06195168,0.06518214,0.035523444,0.04500332,0.07252089,0.08708922,0.09325487
21,0.07252155,0.060757414,0.0371275,0.050558478,0.07007261,0.037716758,0.037057023,0.037508287,0.080481805,0.054459352,0.11029654,0.08782846,0.070965335,0.0919509,0.057721417,0.04297656
22,0.078829,0.08608154,0.05158602,0.040403683,0.09128511,0.0773316,0.07388825,0.029249007,0.043527722,0.06656006,0.06180008,0.059783217,0.0852058,0.038710196,0.05648182,0.059276868
23,0.09233498,0.07681728,0.06801797,0.03020052,0.07486456,0.08021761,0.08380262,0.043031264,0.056097504,0.06347884,0.061628312,0.03322309,0.07222126,0.026720613,0.05989921,0.07744434
24,0.074206494,0.025790451,0.026063442,0.08612174,0.06952249,0.050691754,0.07127956,0.04087117,0.09760111,0.064655066,0.08950586,0.09661532,0.05295187,0.071798,0.040479247,0.04184642
25,0.077516,0.020816343,0.033483833,0.06816403,0.0632656,0.08044535,0.14704187,0.055124987,0.08855707,0.081514485,0.06907136,0.057298075,0.059491914,0.020201454,0.027431324,0.050576344
26,0.12124697,0.042941082,0.04264382,0.084880255,0.15267311,0.036861602,0.050201777,0.03974352,0.041404378,0.058136582,0.035204154,0.072345816,0.038562406,0.059459325,0.07685047,0.04684478
27,0.071826644,0.061387587,0.04165795,0.064619966,0.11157024,0.05713578,0.08396995,0.036715157,0.061984003,0.049357425,0.07081228,0.07215614,0.06345286,0.050853427,0.03565004,0.066850595
28,0.10107181,0.05733527,0.06049444,0.050117154,0.07584554,0.04996075,0.043588344,0.05076274,0.060936313,0.05821089,0.09176013,0.08563676,0.044428427,0.06458398,0.03890759,0.06635983
29,0.06004381,0.076786056,0.02330225,0.07248313,0.14252819,0.10324501,0.09120316,0.009540137,0.041569714,0.03542207,0.036389425,0.0720745,0.062027883,0.03086845,0.050506417,0.092009805
30,0.09608042,0.0897972,0.075816266,0.05924003,0.10950303,0.058095213,0.059602845,0.029810505,0.06749042,0.03074721,0.06024463,0.06893484,0.032057915,0.03605256,0.043125484,0.083401375
31,0.09971994,0.08503404,0.065875806,0.048312098,0.11610564,0.06133841,0.07319925,0.034492146,0.054772492,0.04231644,0.060908195,0.06457898,0.054209035,0.033829223,0.034997907,0.07031044
32,0.069317915,0.10059898,0.086846314,0.029621147,0.101192355,0.0586725,0.070759565,0.042225927,0.025596222,0.06691515,0.04497373,0.051457483,0.07590149,0.061996024,0.062595606,0.05132958
33,0.0655177,0.06915463,0.05097794,0.09224237,0.11256185,0.04878296,0.069194786,0.041158255,0.08041488,0.0475885,0.10823202,0.059105475,0.041620657,0.02375371,0.024383878,0.06531041
34,0.062854044,0.05415888,0.03929754,0.032928016,0.050597,0.09779062,0.080608286,0.030233359,0.08516344,0.056360006,0.11151433,0.05993311,0.06895437,0.046348512,0.04051319,0.08274525
35,0.14066766,0.027323114,0.025989985,0.061721195,0.085259624,0.05031244,0.046772953,0.036157917,0.049052496,0.1536833,0.08104849,0.041393723,0.060587924,0.027600346,0.083724625,0.028704247
36,0.123506464,0.055469323,0.068512455,0.049777627,0.13155065,0.051531006,0.05564784,0.04012099,0.036808785,0.06466032,0.043703724,0.050328437,0.034306552,0.04905195,0.07312802,0.07189583
37,0.059048798,0.058621075,0.044428874,0.11547329,0.1208559,0.03855243,0.05602227,0.051019967,0.053827707,0.051186282,0.09628389,0.07777292,0.043448523,0.051671863,0.024205536,0.05758067
38,0.11959163,0.05952953,0.07931916,0.04124326,0.069535285,0.03415534,0.027993292,0.044127673,0.043551523,0.040143512,0.061290476,0.068593234,0.03349046,0.1280541,0.102389336,0.046992216
39,0.09564119,0.08937844,0.07650352,0.04132101,0.10353444,0.03250505,0.02794838,0.038950045,0.037857667,0.08152402,0.06113283,0.06384466,0.04515494,0.0640019,0.09808075,0.042621117
40,0.079572015,0.065506615,0.049110185,0.074772745,0.12927304,0.046987515,0.05249852,0.03456263,0.049894657,0.057224084,0.061020136,0.10686623,0.042215932,0.044561837,0.03824432,0.06768958
41,0.08600236,0.09547687,0.03960231,0.052851308,0.09206075,0.06282701,0.04775469,0.017230723,0.09573398,0.041708585,0.09398038,0.056012798,0.047534645,0.02610272,0.061865807,0.083255075
42,0.067255266,0.043108348,0.052630614,0.07337308,0.079001576,0.043769468,0.044513244,0.061390877,0.06277641,0.09060058,0.0700866,0.06702353,0.03213371,0.07199287,0.061772693,0.07857115
