,HS,VA3,VA1,FI2,FI1,IM1,IM2,VA2,AV2,PE2,AV1,AV3,IM4,BA,PE1,IM3
0,0.03995334,0.048896503,0.0757807,0.09671879,0.09419433,0.04264593,0.062149275,0.08326437,0.07696883,0.099204995,0.079049855,0.039954487,0.027798973,0.030121887,0.043967515,0.059330195
1,0.08870137,0.058887694,0.07240235,0.03286989,0.0775549,0.054121774,0.06925953,0.03277104,0.06958726,0.032711808,0.09603107,0.05959477,0.06929394,0.040505614,0.06014982,0.08555719
2,0.06702983,0.066671975,0.05011362,0.05499294,0.088276826,0.056969494,0.051418412,0.025570007,0.09603208,0.05366644,0.12321895,0.04583949,0.058406603,0.023762843,0.06142847,0.07660199
3,0.09444761,0.06757482,0.079114184,0.04779069,0.12887566,0.03674406,0.054474443,0.0376142,0.055880863,0.034677647,0.080257945,0.044317618,0.056657698,0.04976574,0.07493684,0.05686995
4,0.055538002,0.039430406,0.05173229,0.023755282,0.046858102,0.048094187,0.06043615,0.04711631,0.087885894,0.07168927,0.121837385,0.060397428,0.070586465,0.064700745,0.061167803,0.088774204
5,0.052292526,0.04524256,0.09752333,0.051817093,0.11123848,0.01780166,0.053098965,0.08289268,0.09937656,0.029013252,0.1381584,0.0432027,0.030444652,0.072877474,0.035683505,0.03933618
6,0.06546182,0.069143526,0.091596834,0.049644027,0.096620284,0.047950815,0.05675735,0.058378648,0.05355692,0.060430188,0.06939012,0.03688337,0.04130419,0.042880714,0.071406715,0.08859446
7,0.0883196,0.08278474,0.0696731,0.061888456,0.080940835,0.03832971,0.039154757,0.054200757,0.056854684,0.053043652,0.068531446,0.05446926,0.05306773,0.067079656,0.0868594,0.044802234
8,0.027955195,0.049298596,0.050175533,0.039680626,0.053529277,0.07970362,0.07356893,0.060624182,0.04491296,0.09851113,0.050281882,0.047021583,0.053185027,0.093135275,0.055350542,0.12306562
9,0.06258472,0.06989346,0.080465235,0.03777833,0.06637176,0.055309117,0.0372103,0.04133029,0.03688053,0.10847234,0.06113359,0.055980522,0.037231743,0.050411135,0.12844275,0.07050418
10,0.13344046,0.030384883,0.029885381,0.03395846,0.07282462,0.09993025,0.08475581,0.017142078,0.038153544,0.036267355,0.046994105,0.07951338,0.08987594,0.050485134,0.08606868,0.07031993
11,0.09017429,0.055852264,0.04462562,0.06307563,0.07348075,0.06332949,0.052427143,0.04371299,0.05800253,0.09472146,0.091471024,0.0448526,0.05528329,0.031656835,0.056599736,0.08073435
12,0.10306204,0.06440351,0.05366398,0.068159945,0.06992492,0.07352012,0.049099017,0.03953003,0.042654295,0.06613634,0.058664083,0.07049739,0.043445915,0.048872814,0.080799736,0.06756584
13,0.05336583,0.046750885,0.030485718,0.07209077,0.10634353,0.06687797,0.08425968,0.02237925,0.07539777,0.0432307,0.07125962,0.06753388,0.088759355,0.042301506,0.05355132,0.07541224
14,0.05996419,0.051551074,0.04219821,0.06865903,0.094346404,0.061531644,0.06142348,0.029053217,0.10637837,0.042258605,0.09051726,0.052671775,0.06669252,0.03858134,0.08317686,0.050996024
15,0.058768794,0.064459145,0.08644855,0.0394704,0.092320554,0.04634401,0.06344532,0.03599071,0.08485582,0.044327285,0.08139139,0.055217415,0.0529417,0.038848538,0.08858037,0.06659003
16,0.07416435,0.09666196,0.082632,0.058627486,0.10776085,0.027518503,0.035783634,0.037395474,0.0830639,0.042772353,0.080700874,0.06849738,0.043323327,0.03560458,0.07296013,0.052533206
17,0.09619292,0.04921704,0.04673876,0.07431895,0.07960381,0.062001806,0.046711612,0.035238817,0.0676007,0.0481623,0.07222364,0.093149334,0.026855709,0.074195236,0.06921921,0.058570217
