,HS,VA3,VA1,FI2,FI1,IM1,IM2,VA2,AV2,PE2,AV1,AV3,IM4,BA,PE1,IM3
0,0.06092872,0.10623666,0.09712515,0.045848932,0.05996263,0.07241585,0.046615686,0.059864234,0.022825269,0.064866066,0.035926074,0.032105487,0.047317576,0.09309789,0.055554137,0.09930968
1,0.07207474,0.06066026,0.09835341,0.046416778,0.06266492,0.0605748,0.05064988,0.06460271,0.048043545,0.05788276,0.054127555,0.04263064,0.041718856,0.080509834,0.09792026,0.06116906
2,0.06026265,0.04406528,0.029900879,0.085278474,0.06952563,0.09444597,0.061651524,0.029262982,0.034312487,0.07095931,0.058016937,0.07599675,0.052263964,0.09638769,0.06541934,0.07225015
3,0.078526266,0.055126876,0.046676267,0.09932842,0.1120458,0.04196861,0.042616904,0.044067632,0.043316513,0.059090424,0.07546699,0.043602336,0.027120976,0.08277571,0.049306292,0.09896395
4,0.11092287,0.02987364,0.05003648,0.034688134,0.05838655,0.05419528,0.06410367,0.050133202,0.04673614,0.055581715,0.06721292,0.04201168,0.048473317,0.079110734,0.06795142,0.14058223
5,0.074678324,0.093501724,0.08947092,0.04767208,0.08556221,0.062361926,0.06932561,0.041061547,0.0412153,0.040142197,0.040981907,0.034501437,0.073521614,0.044827644,0.054986488,0.106189035
6,0.09926801,0.064306796,0.03361283,0.056314897,0.06444968,0.07940506,0.052883822,0.024903512,0.040852346,0.05191884,0.067684986,0.08292807,0.08414751,0.077006735,0.058951404,0.061365504
7,0.070567876,0.047801662,0.066050306,0.07049398,0.057943355,0.057604164,0.04971694,0.068186454,0.044747178,0.07175108,0.054702494,0.078538865,0.03304453,0.07878659,0.06667922,0.083385326
8,0.08111411,0.07246593,0.04830681,0.06833749,0.10303065,0.06105898,0.06416588,0.035702955,0.03902422,0.06195419,0.03855692,0.048509717,0.078583784,0.05454406,0.07243094,0.072213374
9,0.09964714,0.076150835,0.064300835,0.035261713,0.060091924,0.09504046,0.088060595,0.023881257,0.07276577,0.020217136,0.10468208,0.054059725,0.0919761,0.020841291,0.025828945,0.0671942
10,0.055618793,0.02675774,0.040080518,0.08928132,0.10208919,0.049760085,0.0994147,0.060795028,0.056800187,0.07230857,0.0522425,0.034289587,0.044280108,0.058313865,0.05965084,0.09831699
11,0.08542546,0.023243109,0.038643446,0.04370718,0.03850876,0.08822873,0.091051094,0.059097428,0.07729325,0.08353037,0.078409255,0.050090123,0.053919572,0.034330353,0.05544114,0.09908075
12,0.10564414,0.030894836,0.021972915,0.08983165,0.11047375,0.04723079,0.06800502,0.02891844,0.035120737,0.05998819,0.06904748,0.06060872,0.05422862,0.08685731,0.035977326,0.095200084
13,0.0855636,0.041343898,0.045282517,0.06801658,0.07965269,0.03337614,0.042693485,0.049460974,0.072630346,0.050728824,0.08214924,0.074794136,0.03751893,0.09086999,0.07115335,0.0747653
14,0.10849425,0.06213182,0.085238,0.064581975,0.10900518,0.045750093,0.07788228,0.0605209,0.053175822,0.050520826,0.052486945,0.024958992,0.053877283,0.028704723,0.04069942,0.08197152
15,0.12834737,0.035794538,0.044324327,0.03879473,0.08254679,0.072786994,0.06379453,0.021991206,0.027099252,0.032828137,0.041680675,0.095899254,0.052275177,0.086378306,0.06922125,0.10623745
16,0.09493601,0.047957342,0.043194074,0.046835024,0.059757244,0.07989872,0.07627523,0.040603872,0.044298146,0.063885845,0.062491607,0.048194528,0.09994712,0.06661482,0.068463236,0.05664717
17,0.10062342,0.06864676,0.062233448,0.055776164,0.07717734,0.034415852,0.042217452,0.058454294,0.068170466,0.05082838,0.07699505,0.077368475,0.050506037,0.06953507,0.05295135,0.054100465
18,0.1176463,0.08137988,0.07323122,0.059934884,0.110132046,0.041657943,0.051354695,0.034911122,0.07978514,0.03830782,0.057521325,0.058331627,0.058833122,0.026355458,0.056144577,0.054472897
19,0.074392796,0.06910623,0.07431055,0.038594693,0.05780076,0.08000616,0.08913684,0.03503175,0.06091896,0.022289218,0.07022103,0.089087486,0.09034721,0.041986804,0.039362624,0.06740687
20,0.12130531,0.047090575,0.03844266,0.06500523,0.13320045,0.050846603,0.07470439,0.028431347,0.05139162,0.048321646,0.06625325,0.038006976,0.0769809,0.04442337,0.055833947,0.05976173
21,0.090687014,0.036398795,0.057976678,0.04712178,0.051253777,0.08221289,0.06846827,0.044737753,0.03257614,0.03389404,0.08094805,0.09570929,0.034873787,0.09020364,0.04056177,0.112376355
22,0.11134266,0.058434304,0.06544273,0.042373035,0.06886602,0.07689,0.07931483,0.043907803,0.054338355,0.04865727,0.081448354,0.03336049,0.08380293,0.04536003,0.050746262,0.0557149
23,0.066937216,0.028666623,0.021858543,0.08453655,0.088805586,0.063576944,0.08779939,0.028065994,0.035697788,0.0538537,0.042424127,0.11019159,0.08169082,0.08788217,0.05612257,0.061890412
24,0.10733553,0.055787187,0.027329838,0.0895831,0.061182916,0.059974086,0.035864413,0.03620191,0.051990125,0.10124672,0.095303684,0.07362184,0.038359623,0.058384363,0.04599763,0.06183705
25,0.066312276,0.04544039,0.040969174,0.08041206,0.1028592,0.03883383,0.051883474,0.03519503,0.069697864,0.0503318,0.05231333,0.08800032,0.05270992,0.060532827,0.09405112,0.07045738
26,0.11548158,0.027157435,0.049828887,0.06452036,0.09149537,0.04143273,0.09536334,0.060018685,0.07821066,0.044960257,0.09113007,0.033210333,0.042367127,0.03201875,0.030333467,0.102470934
27,0.106375314,0.037036512,0.03360188,0.057279658,0.101636894,0.046476085,0.04316653,0.025645377,0.044238817,0.06423449,0.046348024,0.06370878,0.049742807,0.09825897,0.13301373,0.04923613
28,0.06391201,0.08737733,0.06336375,0.07062895,0.104395546,0.037205037,0.040136945,0.045271207,0.048995208,0.052018344,0.04810928,0.064778276,0.05698335,0.088226974,0.07956135,0.049036402
29,0.11728678,0.03591921,0.023443827,0.09720149,0.1505587,0.03996274,0.06731012,0.017921269,0.051325053,0.02941749,0.068617575,0.092918545,0.044269666,0.033497658,0.02344802,0.10690186
30,0.041194316,0.020575006,0.05349512,0.12848066,0.08632266,0.0387269,0.10387709,0.096912645,0.080900334,0.042095006,0.07634169,0.05050248,0.01944349,0.03637792,0.02328586,0.10146884
31,0.103735484,0.032910187,0.039449267,0.031773444,0.05009192,0.064822935,0.049158275,0.021200037,0.07753586,0.029348105,0.12985821,0.09407989,0.0550033,0.056901008,0.07680705,0.087325044
32,0.11895073,0.030351594,0.046845835,0.04744797,0.066371374,0.069554225,0.09057041,0.047214907,0.036874417,0.0470771,0.06754265,0.051259637,0.04800942,0.059896175,0.040648073,0.13138548
33,0.14477237,0.049562443,0.067075096,0.058013413,0.06311039,0.034517933,0.037638072,0.09001756,0.06945527,0.06651708,0.1236118,0.039119307,0.022746058,0.04736173,0.027825164,0.058656316
34,0.059154123,0.057304773,0.030349622,0.083624505,0.054588284,0.07383154,0.038096294,0.033612195,0.047562215,0.08322295,0.07254314,0.10526234,0.041530523,0.09883335,0.060941786,0.059542358
35,0.096546926,0.08658749,0.07462443,0.047995213,0.06021327,0.08508111,0.052612454,0.044178426,0.04361319,0.07826791,0.048923682,0.02711005,0.06652507,0.03974567,0.07448006,0.07349506
36,0.15297359,0.043717545,0.0250135,0.06925726,0.12016469,0.050116763,0.041301858,0.01598583,0.027575439,0.04889706,0.03884625,0.079914406,0.0617038,0.07674857,0.08584443,0.061939027
37,0.06705467,0.08064201,0.07544482,0.061156318,0.1055459,0.056582157,0.0782225,0.049880434,0.045358237,0.050509278,0.04589503,0.027161919,0.08647988,0.047102436,0.06326178,0.059702653
38,0.08035582,0.025693526,0.05185568,0.06956496,0.12565444,0.04095011,0.09182352,0.04320659,0.06535739,0.04215296,0.045691658,0.04154211,0.043808844,0.045333993,0.08755281,0.0994556
39,0.12607457,0.102277875,0.07049585,0.035690017,0.06782117,0.085695006,0.03638649,0.021472292,0.032655537,0.044298083,0.050358143,0.04411404,0.060452957,0.05838689,0.087096125,0.07672501
40,0.07156972,0.053302705,0.055769946,0.03297336,0.047187477,0.07621154,0.058380205,0.028898949,0.053392276,0.025787799,0.093609154,0.11111381,0.06809439,0.08901293,0.053948868,0.08074686
41,0.07607846,0.07263014,0.06524491,0.067537785,0.07312972,0.08653772,0.08809916,0.058143225,0.024082845,0.062938854,0.045398865,0.034545388,0.05407754,0.055279985,0.027187183,0.10908816
42,0.083466075,0.0456641,0.03807042,0.08346345,0.08012814,0.025170855,0.032504108,0.06796157,0.07176102,0.07673295,0.11305824,0.064889126,0.026631804,0.09518829,0.039755028,0.055554777
43,0.08907773,0.05650301,0.06514969,0.041806754,0.0609604,0.07186415,0.06684697,0.042371336,0.046196055,0.03417581,0.073324524,0.06991317,0.06274293,0.08452437,0.054435465,0.0801077
44,0.059464302,0.023920795,0.06967198,0.042401355,0.06980283,0.0503531,0.096942246,0.05150345,0.0982404,0.028568402,0.060161065,0.073095486,0.04866593,0.055487085,0.08480596,0.08691562
45,0.0781874,0.032795284,0.06266577,0.053637385,0.17465822,0.034868117,0.09513521,0.04074216,0.026807955,0.022644898,0.029005034,0.040312536,0.05151851,0.11340082,0.06194989,0.08167079
46,0.063148856,0.03173305,0.0444161,0.0662288,0.062323187,0.07640336,0.11260548,0.064980455,0.050642144,0.057248484,0.08707694,0.059088152,0.060320545,0.07173001,0.032232273,0.059822142
47,0.043423463,0.07276595,0.051036403,0.12038491,0.04897308,0.057624977,0.028635964,0.06972315,0.040893275,0.10117475,0.07354948,0.0762113,0.020192908,0.09987992,0.040414844,0.05511558
48,0.100386105,0.019608803,0.04020055,0.08368096,0.07757965,0.026211135,0.0584093,0.08370817,0.07025013,0.04748102,0.09868634,0.10204033,0.017425716,0.048070252,0.020273704,0.10598784
