,HS,VA3,VA1,FI2,FI1,IM1,IM2,VA2,AV2,PE2,AV1,AV3,IM4,BA,PE1,IM3
0,0.11576608,0.03418453,0.04870853,0.061768424,0.06940442,0.049692344,0.051400345,0.044081856,0.058125768,0.05407597,0.06886495,0.086820066,0.04396854,0.08435959,0.085459374,0.04331925
1,0.10234529,0.05311243,0.07715612,0.04867837,0.06942632,0.044317212,0.05625473,0.055001915,0.07709817,0.03775547,0.081072755,0.10136608,0.03395386,0.057398904,0.043925777,0.061136622
2,0.1077044,0.038339432,0.082369894,0.03152149,0.07547984,0.048517596,0.065843366,0.066836216,0.09938732,0.0397799,0.09225952,0.050681543,0.028535252,0.024570512,0.06166813,0.086505555
3,0.11043712,0.079430796,0.058549237,0.05978288,0.081686385,0.04299775,0.037564415,0.06278587,0.0731124,0.068394385,0.08022717,0.054358725,0.03882627,0.041042637,0.0536923,0.05711168
4,0.14328177,0.047454443,0.039538387,0.076370716,0.10631696,0.04886131,0.072079785,0.028144382,0.051466584,0.031710688,0.060521424,0.087382354,0.056105938,0.053771835,0.040752493,0.05624093
5,0.14917777,0.025456449,0.052153632,0.015934454,0.03097611,0.06821101,0.06814471,0.039572712,0.07761148,0.031998098,0.10901353,0.108485065,0.05194154,0.06727365,0.045856368,0.058193445
6,0.07341535,0.050972465,0.038062904,0.041283414,0.07430309,0.076191194,0.08405136,0.036614742,0.08330885,0.05997613,0.08524063,0.055086743,0.08332463,0.04594803,0.047094394,0.06512613
7,0.0885328,0.05695191,0.0635522,0.08165375,0.06754973,0.078973934,0.07527537,0.07295016,0.03183302,0.052320838,0.05024232,0.055828955,0.049459726,0.07428595,0.04378284,0.056806505
8,0.10339735,0.03667279,0.068891965,0.02967118,0.06797273,0.04060401,0.04645544,0.111236595,0.11428345,0.09426343,0.109463625,0.03485042,0.022629028,0.020196041,0.04605666,0.053355306
9,0.041782152,0.09252436,0.08180282,0.08708566,0.06453884,0.06742484,0.06736016,0.067775995,0.034862876,0.04094702,0.045137715,0.05571522,0.06036852,0.082675226,0.041556556,0.06844204
10,0.05414022,0.029003983,0.03581504,0.03826974,0.048060596,0.093905725,0.14358763,0.02126936,0.053499043,0.017670574,0.07491991,0.084367804,0.087699465,0.07049488,0.027616238,0.11967977
11,0.055833172,0.024398431,0.056908954,0.04859386,0.07233406,0.054956913,0.07583352,0.06796895,0.06358733,0.06653744,0.06232208,0.057093024,0.044888724,0.08513192,0.09016178,0.07344984
12,0.056148976,0.07365293,0.078023195,0.058193278,0.06503811,0.06252715,0.082132995,0.047729384,0.088721775,0.02745173,0.09071187,0.07056289,0.057403255,0.036913525,0.03484874,0.06994019
13,0.033485334,0.035897058,0.030145705,0.0760274,0.06833375,0.1293865,0.121702194,0.02636494,0.06249183,0.045618493,0.06549027,0.063228875,0.058990296,0.055716187,0.031061664,0.09605949
14,0.086136214,0.027560303,0.037775,0.051535863,0.05826508,0.07265442,0.1058009,0.04075393,0.05447799,0.027737321,0.10909209,0.06309083,0.06916537,0.08724799,0.03075716,0.077949576
15,0.09845992,0.04995842,0.05795585,0.056936126,0.12107706,0.036962863,0.05929325,0.061739102,0.07377113,0.04800433,0.0803939,0.046253324,0.05039604,0.05393819,0.053525697,0.051334847
16,0.11364466,0.021162705,0.025791505,0.052177187,0.07654937,0.0364545,0.06012025,0.03381143,0.08032136,0.07443578,0.07988787,0.09701804,0.06858545,0.087366275,0.056794345,0.035879258
17,0.050183605,0.052559674,0.092799924,0.027173445,0.04058675,0.049961556,0.048933048,0.06800129,0.09702819,0.05284974,0.08243899,0.084368624,0.04324616,0.059916437,0.06747291,0.08247963
18,0.10416954,0.019993234,0.036046937,0.038991332,0.06812507,0.06641892,0.108796515,0.032942664,0.067801945,0.03241861,0.083077125,0.0830133,0.055880357,0.06347621,0.040714044,0.09813414
19,0.046913907,0.030779777,0.03657774,0.044241805,0.08014011,0.06091707,0.09911675,0.049267706,0.08689418,0.060456883,0.1137441,0.041269258,0.07617509,0.07295571,0.038730856,0.061819095
20,0.038007345,0.061956298,0.02675202,0.09755686,0.20647644,0.06709891,0.050481122,0.024681428,0.031262234,0.06891225,0.021136886,0.0158922,0.03408036,0.019846058,0.0634926,0.17236698
21,0.092566155,0.05494617,0.057012975,0.042670712,0.065231964,0.060590427,0.059798703,0.061947465,0.068385445,0.0681615,0.07854643,0.06765538,0.05421127,0.066642575,0.04989298,0.051739812
22,0.05739766,0.036336493,0.038286082,0.085463524,0.1326624,0.04674877,0.06840159,0.05165942,0.058021206,0.07947314,0.049382854,0.033724036,0.06287767,0.05461051,0.08806046,0.056894165
23,0.11605679,0.048355132,0.07342283,0.052178532,0.09746783,0.042645264,0.06701848,0.06319433,0.05897412,0.029491896,0.07703785,0.05133295,0.03528406,0.044996817,0.04892153,0.093621574
24,0.040630396,0.0775836,0.10186857,0.03684124,0.059451584,0.04926618,0.07003046,0.044507027,0.07148004,0.020523546,0.074842215,0.078453824,0.06418517,0.07659242,0.04332793,0.090415806
25,0.10448027,0.037600145,0.03232223,0.05416848,0.06770166,0.07504129,0.061798614,0.06036803,0.058910754,0.089181684,0.11001799,0.047668766,0.041891843,0.055038277,0.030697832,0.07311217
26,0.078648075,0.057437185,0.047961798,0.048572045,0.07560948,0.073287405,0.06675645,0.0355174,0.08465945,0.055683333,0.07410894,0.083490826,0.05391392,0.051125154,0.04960345,0.063625015
27,0.1036978,0.03546148,0.044923738,0.06784755,0.08704457,0.064878725,0.10098437,0.037732594,0.07225403,0.039434012,0.07399027,0.07356437,0.055278007,0.034151632,0.042794827,0.06596205
28,0.11404788,0.021694696,0.03327777,0.08122306,0.06268244,0.046512917,0.061782256,0.04903504,0.05548806,0.058279976,0.08581618,0.10219882,0.038764168,0.09186357,0.042120606,0.055212516
29,0.034082416,0.0326356,0.061540768,0.03795672,0.045687456,0.07892487,0.07679028,0.066481635,0.06357008,0.08896399,0.042313185,0.04874857,0.06842539,0.072263904,0.1308656,0.05074951
30,0.10250652,0.03875297,0.03244229,0.08132329,0.09930394,0.09982095,0.09508451,0.07242891,0.038248543,0.07459206,0.07490764,0.024628775,0.03859715,0.028460668,0.023941102,0.07496063
31,0.044316884,0.05359439,0.092567645,0.063232444,0.07479822,0.054669365,0.08211562,0.06616134,0.08104379,0.034402072,0.08759704,0.0747076,0.036368683,0.048335016,0.036507994,0.06958195
32,0.04515968,0.02118661,0.041349266,0.080807894,0.064031996,0.07280708,0.08766383,0.08076269,0.04003235,0.09340181,0.05630037,0.07085095,0.031439383,0.10738319,0.034997385,0.07182548
33,0.07658115,0.040247664,0.06891649,0.041774374,0.081042744,0.07499846,0.12130561,0.059394408,0.085508384,0.041866228,0.07793856,0.046758104,0.050099343,0.023586303,0.040317133,0.06966504
34,0.04967621,0.023464842,0.03597216,0.060318142,0.10960146,0.044252202,0.078170925,0.09467861,0.08359305,0.12570086,0.08378419,0.020258954,0.046426367,0.03220344,0.049226437,0.06267217
35,0.042448957,0.029985145,0.061098013,0.061366756,0.08073173,0.028338814,0.043837022,0.10854766,0.08274017,0.10811004,0.077419005,0.040370494,0.03618583,0.078519836,0.085634135,0.034666315
36,0.106322475,0.054848555,0.06423532,0.055302788,0.058608785,0.0567423,0.039993104,0.066774376,0.041473523,0.07779916,0.05479498,0.08113175,0.034094144,0.0957249,0.06807914,0.044074688
37,0.056685943,0.040828243,0.04733481,0.049830128,0.060586903,0.08046646,0.056912035,0.05319102,0.06174216,0.08384249,0.07058835,0.05180219,0.04608765,0.07840706,0.07615032,0.085544206
38,0.06920912,0.03307808,0.058258843,0.06611747,0.08682441,0.04940417,0.07022116,0.06386482,0.0479786,0.06396899,0.05531101,0.0653146,0.049012065,0.095547415,0.06881256,0.057076704
39,0.0778602,0.03845422,0.0657072,0.051126722,0.07302449,0.05937456,0.07057247,0.069565564,0.084507465,0.052509684,0.09348739,0.06307406,0.032979235,0.043295223,0.04581946,0.07864202
40,0.039806638,0.07126061,0.05439328,0.072569676,0.1214917,0.025819572,0.02913443,0.052446812,0.08659022,0.08666111,0.062089603,0.045424525,0.05040181,0.062150825,0.10044428,0.039314907
41,0.090182155,0.043233525,0.06989855,0.030576944,0.06279407,0.049028125,0.055235103,0.054061633,0.121583976,0.049123365,0.110868774,0.06694145,0.03849664,0.036115132,0.06216174,0.05969889
42,0.12767804,0.047371984,0.04333328,0.054286048,0.06826029,0.057329524,0.040789116,0.05103742,0.04558185,0.077700436,0.068808295,0.07702321,0.033728927,0.09074036,0.052197304,0.0641339
43,0.055976007,0.048123088,0.049232677,0.04180105,0.09928569,0.064692385,0.08337945,0.0337711,0.10317377,0.04400521,0.0742319,0.045962628,0.074448496,0.041193098,0.07454162,0.06618184
44,0.09364135,0.05422998,0.057103187,0.06749528,0.06697356,0.064224415,0.060364563,0.049663886,0.056299273,0.060126323,0.056257427,0.07863185,0.05195875,0.058767617,0.069867134,0.05439545
45,0.05871126,0.036020923,0.08443297,0.060812194,0.076329075,0.04928732,0.064579174,0.10760137,0.048766475,0.06289164,0.056356534,0.039083395,0.03632039,0.073070586,0.09477854,0.050958127
46,0.111369334,0.041975584,0.055133056,0.06990319,0.085309274,0.0594475,0.09271371,0.04423541,0.05498764,0.031057782,0.06478659,0.06938218,0.057365913,0.04564121,0.05022621,0.0664654
47,0.11513769,0.038690593,0.028675357,0.09231644,0.098429896,0.047877233,0.058833968,0.031424668,0.05413628,0.055004075,0.07270995,0.0877194,0.053795666,0.06520471,0.04071301,0.059331108
48,0.092460275,0.04283679,0.04699467,0.07257941,0.101480335,0.05243298,0.07136054,0.038535397,0.056800086,0.0382393,0.06409945,0.05676416,0.060005277,0.06402906,0.07681936,0.06456288
49,0.1336475,0.03450359,0.029270666,0.07225161,0.1708887,0.023746358,0.036773812,0.042666703,0.1009639,0.07229868,0.09459245,0.044065878,0.024605855,0.019464932,0.040700644,0.05955869
50,0.091516815,0.016720077,0.043917507,0.019645052,0.039895523,0.07778731,0.09159575,0.08449321,0.08543558,0.06636861,0.14130674,0.041152317,0.040911417,0.04597047,0.036300804,0.07698278
51,0.061381876,0.019161949,0.019414013,0.08903121,0.13805686,0.07281811,0.13000993,0.02839177,0.057949174,0.0600268,0.060257,0.02962318,0.07092268,0.038433474,0.050864007,0.07365798
52,0.079167224,0.028510608,0.062962115,0.04840365,0.05701272,0.1047226,0.073647805,0.060368136,0.051558126,0.046935674,0.072720714,0.050563663,0.028251715,0.06094426,0.08602852,0.08820247
53,0.04649799,0.018972307,0.035661165,0.043592248,0.041000213,0.09254391,0.11259293,0.06461877,0.060937118,0.0761053,0.0924407,0.052358925,0.06746984,0.09587029,0.041674744,0.05766356
54,0.07182627,0.029446239,0.061808567,0.05731341,0.05890638,0.06320788,0.11368979,0.0762612,0.054179937,0.03591271,0.09940723,0.06530466,0.052760635,0.07544584,0.029748188,0.054781046
55,0.086263865,0.03989647,0.030630609,0.06418913,0.08833965,0.03668944,0.045755778,0.04603824,0.07618534,0.09928354,0.08568397,0.08158169,0.057478305,0.0799588,0.041630827,0.040394377
56,0.084223926,0.06811272,0.052256178,0.060082126,0.07835733,0.06187291,0.07630402,0.036776602,0.06651626,0.03748027,0.06407274,0.07003015,0.07006237,0.042439062,0.04318768,0.08822561
57,0.050415862,0.016525378,0.041271985,0.047892306,0.07242813,0.08137397,0.116267525,0.05709766,0.084855996,0.05668113,0.105871834,0.039722178,0.036581133,0.04629864,0.05666018,0.09005606
58,0.050473217,0.03725366,0.06268271,0.082536876,0.07727567,0.06745062,0.1198372,0.10142624,0.027867101,0.03668447,0.0668967,0.035852205,0.04762968,0.08970978,0.023287341,0.0731365
59,0.13062619,0.033303816,0.048082795,0.08579892,0.11633804,0.028286539,0.06288161,0.050156493,0.08479449,0.035308085,0.07230234,0.066365644,0.032200143,0.03151753,0.06456162,0.0574758
60,0.08444432,0.043468837,0.06211688,0.04791588,0.03814691,0.07384414,0.064038515,0.06636043,0.048920754,0.03430598,0.12432065,0.06978315,0.043216307,0.08525256,0.02753519,0.08632949
61,0.07550598,0.057537507,0.05078799,0.05563947,0.10233929,0.040087093,0.049660753,0.052250843,0.07251201,0.06456918,0.082152374,0.06529722,0.04829597,0.07796348,0.04371546,0.061685365
62,0.08478066,0.05198795,0.03090713,0.09043503,0.08635696,0.088543646,0.09347681,0.040134326,0.045269456,0.056723397,0.067646585,0.061652362,0.06778825,0.048758876,0.023852013,0.061686546
63,0.055791635,0.04304993,0.049150046,0.07038901,0.0819732,0.06791336,0.07857279,0.05123948,0.06502288,0.048694912,0.09669313,0.066467755,0.041855905,0.06907707,0.030295273,0.08381361
64,0.08716112,0.049130183,0.038985495,0.055758774,0.12988614,0.05228444,0.06077313,0.046273697,0.07226855,0.06826525,0.070656985,0.052198138,0.041707844,0.04915744,0.037725795,0.087767005
65,0.056102764,0.04113249,0.05089706,0.08239484,0.06589606,0.08166783,0.08230033,0.07553505,0.03950763,0.059131797,0.074085794,0.04386835,0.043201715,0.0772134,0.033588458,0.09347642
66,0.043240905,0.028885445,0.042527646,0.05854718,0.07563082,0.082518734,0.09293517,0.069889456,0.055059597,0.0950813,0.05948317,0.034215394,0.060269754,0.07062632,0.07037128,0.060717802
67,0.117827475,0.02209769,0.03953291,0.064249575,0.060863435,0.06714588,0.06158344,0.07521603,0.033021215,0.07821605,0.059209365,0.055919927,0.035273533,0.1036251,0.056310806,0.0699076
68,0.06453069,0.02268281,0.045660827,0.05630972,0.116554804,0.09327087,0.12070312,0.049318764,0.029898224,0.049290944,0.041161325,0.035714123,0.044483263,0.08829031,0.06144404,0.0806862
69,0.04567352,0.027692234,0.036780354,0.04077836,0.05678167,0.0768598,0.06865603,0.03874206,0.09251288,0.11167852,0.062030207,0.091279685,0.05063517,0.07323136,0.06778104,0.058887154
70,0.043664053,0.07841847,0.10250042,0.07559522,0.07840133,0.046117455,0.04373954,0.080130406,0.04550719,0.040824775,0.06292348,0.049072225,0.027178502,0.07998279,0.056681544,0.089262575
71,0.092553206,0.06668353,0.09253933,0.053842068,0.07216097,0.040638763,0.06015742,0.051260736,0.07033616,0.022446744,0.07499877,0.08636611,0.03932795,0.047264084,0.05064353,0.07878062
72,0.064208634,0.05820076,0.046768952,0.05340542,0.09485791,0.08296144,0.065213405,0.04215078,0.0627541,0.07034639,0.057090197,0.032302048,0.050895352,0.035736434,0.08304864,0.10005954
73,0.115769945,0.022080502,0.0336855,0.048334632,0.07655267,0.04424393,0.07528996,0.026864568,0.102340214,0.030431611,0.11234299,0.07449686,0.05773596,0.062225204,0.06591057,0.051694896
74,0.063931674,0.048716325,0.054130886,0.05487897,0.106717564,0.08055844,0.112422705,0.029540503,0.05769397,0.029015414,0.04526602,0.048346367,0.07454648,0.038013473,0.07232475,0.083896436
75,0.06891707,0.027020035,0.033576183,0.07849154,0.10952544,0.052528832,0.08587145,0.036656857,0.084388256,0.049064096,0.08602843,0.052529503,0.050312635,0.04478736,0.057140604,0.08316169
76,0.047966924,0.050045606,0.04876624,0.027006445,0.051299024,0.08761996,0.06437,0.06307622,0.05297014,0.08529163,0.07196134,0.02713353,0.074994534,0.0709602,0.08243984,0.09409833
77,0.09129805,0.06574648,0.07925504,0.044564214,0.07255414,0.03858592,0.037718013,0.060904842,0.0682552,0.06090817,0.051179647,0.064072065,0.041162092,0.056972783,0.120781206,0.046042185
78,0.053752244,0.038799208,0.034580067,0.08411916,0.15742046,0.05766799,0.07233542,0.05188443,0.056257457,0.07586517,0.07344229,0.030679857,0.036963407,0.04472593,0.039647203,0.091859676
79,0.05676877,0.054090574,0.061527867,0.070741884,0.075994916,0.04672918,0.049962312,0.060007583,0.07835204,0.06934097,0.07251369,0.052704126,0.052220616,0.053150278,0.08634897,0.05954619
80,0.11409665,0.017814992,0.025794722,0.06795799,0.06010388,0.05637567,0.08158601,0.09264004,0.07287235,0.08780199,0.17108274,0.032221828,0.037716404,0.028557507,0.017438533,0.03593868
81,0.08467707,0.04316902,0.08604244,0.024626523,0.050849367,0.07484292,0.08103474,0.059701968,0.08894363,0.033977453,0.0987793,0.04431884,0.05358426,0.034868177,0.07478535,0.065798916
82,0.049431413,0.07225639,0.059360225,0.07187634,0.05954288,0.08591046,0.06276533,0.058202993,0.053037215,0.06944886,0.06084655,0.05563834,0.058375403,0.072119854,0.05841298,0.05277477
83,0.066035524,0.048727337,0.026891857,0.08249488,0.11146039,0.06303748,0.07962424,0.03152457,0.098922886,0.06504183,0.08408608,0.06052342,0.07423637,0.027907588,0.029109964,0.050375566
84,0.06529962,0.054991707,0.06863596,0.058390196,0.06306835,0.06681255,0.045997154,0.05691719,0.054277945,0.055973496,0.07023365,0.06103159,0.03380541,0.080903895,0.0850535,0.0786078
85,0.09829327,0.09588269,0.08474643,0.040715147,0.08371502,0.059109926,0.076378815,0.046338942,0.066041864,0.031619057,0.05204467,0.057017427,0.06422707,0.031247541,0.048905242,0.0637169
86,0.06549603,0.019210724,0.02911274,0.0632217,0.06640247,0.07156631,0.084154904,0.057415795,0.0514323,0.095047265,0.08620179,0.041801583,0.06284368,0.08838364,0.06110993,0.05659918
87,0.07240953,0.04886199,0.052137494,0.075233206,0.10654461,0.072352804,0.09275774,0.03895855,0.05147335,0.03488661,0.054478947,0.046823442,0.066695884,0.057156365,0.06862782,0.060601685
88,0.06273472,0.05610669,0.0543647,0.07439295,0.095801055,0.06457331,0.06928826,0.053857386,0.0651174,0.07112882,0.053003058,0.060082693,0.046119463,0.03915224,0.05506125,0.079215996
89,0.11001363,0.02209041,0.03896052,0.05224788,0.10573995,0.051254373,0.07054175,0.056195002,0.068684615,0.069265135,0.07986618,0.04774444,0.036551528,0.052915435,0.067782104,0.070147075
90,0.12253854,0.067446016,0.06683315,0.05981664,0.14227276,0.030899502,0.06271198,0.046434607,0.07112641,0.029894074,0.0649996,0.054149892,0.046151865,0.036932748,0.044372495,0.05341975
91,0.13227126,0.09416316,0.14148286,0.046038557,0.055463478,0.018863672,0.024561485,0.11451169,0.06508851,0.028421639,0.08578992,0.055405457,0.019193953,0.031274717,0.043727357,0.04374228
92,0.08784775,0.022658588,0.04321559,0.05400449,0.063144274,0.06269068,0.07662479,0.028268142,0.07858399,0.037496652,0.06866037,0.113752805,0.035665475,0.053091794,0.08007858,0.09421603
93,0.08157315,0.042271774,0.07400749,0.039162606,0.05849738,0.06547955,0.071636595,0.059154302,0.06613787,0.047389757,0.06806307,0.06982478,0.052745383,0.06604603,0.079511456,0.0584988
94,0.06434826,0.051292796,0.09706953,0.057177734,0.058167666,0.032133568,0.04200907,0.060683522,0.059157927,0.033655226,0.07534111,0.1260252,0.030168014,0.09898036,0.054636344,0.059153657
95,0.06530123,0.065769285,0.07269073,0.0630644,0.113595955,0.037453186,0.05163571,0.08200731,0.08144633,0.05812784,0.08185881,0.03742251,0.035145327,0.035702992,0.047579717,0.07119871
96,0.089045025,0.05097391,0.06415936,0.087148495,0.11656246,0.05725084,0.06763653,0.050740644,0.051499262,0.040655136,0.050524086,0.057744026,0.028729828,0.04027996,0.057716,0.08933442
97,0.057481278,0.017915996,0.03379443,0.058793377,0.079052694,0.07418054,0.12962176,0.057783786,0.068444304,0.07512537,0.07564439,0.035939932,0.06679448,0.04978487,0.062158044,0.05748481
98,0.088657476,0.027996173,0.04257546,0.03658296,0.060377706,0.06150347,0.067594334,0.05333324,0.082165085,0.07754633,0.083032414,0.068083644,0.053408448,0.07550012,0.065828346,0.05581479
99,0.064568065,0.043281395,0.053462643,0.062166173,0.10261118,0.039531182,0.061203077,0.07459989,0.100975044,0.08466106,0.080240905,0.045255836,0.048600342,0.03374994,0.05602846,0.04906485
100,0.09656241,0.019625233,0.026004782,0.04021643,0.055628885,0.07576711,0.058398765,0.032441422,0.07481286,0.109150834,0.066587396,0.07196985,0.047771852,0.069977336,0.10170845,0.05337638
101,0.06970047,0.06321133,0.08707454,0.040579557,0.06536325,0.03316884,0.031079618,0.059403438,0.08404381,0.06844676,0.059704494,0.09740049,0.025944829,0.06122606,0.077955924,0.075696565
102,0.04021047,0.022672117,0.03068886,0.07922221,0.077386156,0.10456457,0.13736592,0.0318108,0.038347993,0.04417585,0.044306174,0.042696014,0.078942016,0.07951049,0.06695833,0.081142046
103,0.066352166,0.04045721,0.03676257,0.062291652,0.08411495,0.08693346,0.089246176,0.026122868,0.07921119,0.053976785,0.05408602,0.05711476,0.07747645,0.03988127,0.08995526,0.05601727
104,0.09785829,0.057836015,0.091655694,0.06222376,0.08529887,0.042836234,0.044967834,0.071282946,0.042744745,0.04141037,0.046691764,0.06391927,0.029382482,0.07956676,0.08786733,0.054457624
105,0.080441825,0.06157324,0.07645643,0.04803313,0.07503841,0.041601148,0.052404303,0.051967993,0.08117726,0.041030865,0.07277522,0.08054448,0.04172807,0.058133382,0.06164958,0.075444624
106,0.07070783,0.023055607,0.04168655,0.039108634,0.056163058,0.072864495,0.13529654,0.08557117,0.06158713,0.060982894,0.11144656,0.035868976,0.07235087,0.051853705,0.028260268,0.05319573
107,0.08711549,0.06417815,0.042858798,0.07249311,0.14119916,0.03306709,0.03172802,0.048547234,0.06091538,0.08515563,0.054433063,0.036250453,0.033565085,0.040312793,0.08241606,0.085764475
