,HS,VA3,VA1,FI2,FI1,IM1,IM2,VA2,AV2,PE2,AV1,AV3,IM4,BA,PE1,IM3
0,0.043353114,0.06962335,0.05314815,0.06500196,0.07397437,0.057522174,0.05655107,0.052618057,0.07636733,0.082784064,0.06418253,0.068469755,0.055824537,0.044258535,0.059611246,0.07670974
1,0.047459956,0.066975504,0.0578879,0.08594364,0.11144479,0.05225207,0.04604308,0.04900713,0.07671952,0.11671237,0.05465008,0.049376637,0.02334066,0.020140452,0.047642305,0.0944039
2,0.08115689,0.05552961,0.042572673,0.048320863,0.09708925,0.0553832,0.062657036,0.029392837,0.047565382,0.03334546,0.08501166,0.07278656,0.06088112,0.1024012,0.05057391,0.07533234
3,0.056952536,0.06282604,0.0934121,0.042793017,0.07430043,0.07467588,0.06878358,0.033723418,0.03807238,0.043503523,0.06768862,0.051769722,0.04174756,0.07523339,0.09305631,0.08146151
4,0.06730238,0.052680444,0.07631627,0.024022331,0.042621505,0.08691899,0.059762407,0.058698673,0.056293,0.055836692,0.13556464,0.043324456,0.052523065,0.033132363,0.03162589,0.12337682
5,0.0567365,0.072990604,0.08104987,0.04487762,0.06424084,0.05259174,0.03319997,0.054251987,0.06316837,0.05809693,0.12480164,0.075136505,0.027854318,0.046430945,0.04344037,0.101131745
6,0.04117013,0.022182852,0.04784694,0.041315924,0.06932688,0.073854946,0.09808681,0.039028298,0.044106435,0.07394298,0.085117735,0.07381111,0.03327519,0.05882777,0.05215199,0.14595401
7,0.059787035,0.066091806,0.06153677,0.07118036,0.080688015,0.0687232,0.057511497,0.058205295,0.04325041,0.0669705,0.07180572,0.04875089,0.04885888,0.06876472,0.058314603,0.06956029
8,0.07959035,0.050239462,0.05894062,0.03795817,0.058125537,0.076322556,0.05146872,0.06335303,0.04092572,0.074966826,0.11790988,0.050317377,0.04040471,0.053738937,0.029169247,0.116568826
9,0.053432062,0.011866667,0.016056895,0.07284116,0.0740217,0.05488747,0.10718309,0.03171051,0.042646915,0.07952673,0.048172634,0.095335595,0.04780616,0.13441907,0.078015536,0.05207778
10,0.14010896,0.058552127,0.060773905,0.057995785,0.09286696,0.03713882,0.04065642,0.04399,0.08104723,0.03512806,0.0664669,0.12529592,0.024640188,0.044734728,0.035855275,0.054748718
11,0.063486814,0.04946987,0.06118737,0.06417074,0.07831303,0.0753975,0.079525836,0.037726138,0.039178442,0.05139369,0.0532618,0.063306354,0.046496987,0.077581055,0.08109104,0.07841337
12,0.08249729,0.03555719,0.050355252,0.04741113,0.07156097,0.08141909,0.06643367,0.04279768,0.059907813,0.074074246,0.08637524,0.082339846,0.030973757,0.036259163,0.04126337,0.110774316
13,0.037068967,0.051717445,0.035352543,0.05165209,0.048643317,0.045951094,0.037490573,0.06121109,0.0642549,0.084263235,0.1169908,0.05304277,0.07403969,0.105035044,0.0680277,0.06525873
14,0.08805276,0.05544241,0.05571969,0.063201725,0.14711258,0.030643508,0.053408984,0.054706026,0.05300425,0.071497984,0.046250865,0.04963086,0.037899613,0.06421364,0.0727796,0.056435496
15,0.09565449,0.04078808,0.06642734,0.06369122,0.075597726,0.07566064,0.0703496,0.05033895,0.066413425,0.050895106,0.0993155,0.07714946,0.031988665,0.033536073,0.039705634,0.062488113
16,0.038361464,0.03511324,0.023777962,0.065784104,0.08918386,0.03547327,0.047883976,0.037113857,0.103316344,0.083476484,0.11143157,0.07441162,0.05966798,0.067907415,0.06494779,0.062149096
17,0.03224529,0.040939815,0.034834035,0.06883826,0.066869535,0.08069411,0.05778672,0.03687392,0.04703993,0.15441705,0.058073033,0.030218681,0.055745006,0.03936699,0.11849543,0.07756218
