"","neu","NK","CD4","CD8","B","mono"
"0",0.1457,0.1652,0.1142,0.3609,0.0786,0.1354
"1",0.1545,0.1682,0.1499,0.3486,0.0843,0.0945
"2",0.0314,0.1997,0.2662,0.358,0.0502,0.0945
"3",0.1051,0.1448,0.2046,0.3457,0.052,0.1478
"4",0.1801,0.1893,0.0639,0.2975,0.1104,0.1587
"5",0.1085,0.218,0.1373,0.294,0.0789,0.1633
"6",0.0482,0.2551,0.1923,0.296,0.1134,0.095
"7",0.0348,0.2739,0.1413,0.348,0.0602,0.1418
"8",0.126,0.0874,0.1988,0.3445,0.092,0.1514
"9",0.0588,0.1177,0.212,0.2925,0.0597,0.2593
"10",0.149,0.2568,0.161,0.3354,0.0206,0.0772
"11",0.0797,0.2294,0.2599,0.3527,0.036,0.0423
"12",0.0469,0.1405,0.3057,0.3808,0.0342,0.0919
"13",0.1794,0.1115,0.1909,0.2846,0.1871,0.0466
"14",0.1008,0.2931,0.1062,0.3558,0.0399,0.1043
"15",0.0708,0.2281,0.0968,0.2807,0.1173,0.2062
"16",0.065,0.0727,0.1492,0.3294,0.0579,0.3258
"17",0.1663,0.0696,0.1952,0.3237,0.0807,0.1645
"18",0.1501,0.0767,0.1951,0.2839,0.0954,0.1989
"19",0.0115,0.1853,0.1491,0.367,0.1345,0.1525
"20",0.2432,0.0836,0.2101,0.2762,0.1368,0.0501
"21",0.025,0.1871,0.1536,0.3777,0.1259,0.1306
"22",0.1736,0.0616,0.2102,0.3077,0.1212,0.1255
"23",0.1315,0.2479,0.0965,0.3752,0.0072,0.1416
"24",0.0791,0.2551,0.0952,0.3237,0.1212,0.1257
"25",0.1591,0.2215,0.0881,0.3515,0.0776,0.1022
"26",0.1563,0.1937,0.1133,0.3361,0.107,0.0936
"27",0.1557,0.0952,0.1975,0.3638,0.0547,0.1331
"28",0.1945,0.2124,0.0915,0.2695,0.0151,0.2171
"29",0.0989,0.2105,0.2001,0.3014,0.0462,0.143
"30",0.1463,0.0975,0.1397,0.3092,0.1076,0.1997
"31",0.0483,0.1922,0.1096,0.3739,0.1811,0.0948
"32",0.156,0.195,0.1421,0.3164,0.0011,0.1894
"33",0.0163,0.0609,0.2649,0.3493,0.0203,0.2883
"34",0.1207,0.23,0.1097,0.3349,0.0883,0.1163
"35",0.0727,0.192,0.2132,0.3193,0.0617,0.1411
"36",0.2055,0.0837,0.1283,0.3922,0.1089,0.0814
"37",0.06,0.0601,0.2492,0.3718,0.1173,0.1416
"38",0.1628,0.165,0.1527,0.3307,0.0881,0.1008
"39",0.1066,0.1721,0.083,0.3282,0.1285,0.1815
"40",0.0883,0.2296,0.0886,0.3411,0.0853,0.167
"41",0.0541,0.2188,0.1869,0.3487,0.0105,0.181
"42",0.1158,0.1763,0.1433,0.296,0.0514,0.2172
"43",0.0629,0.1604,0.2061,0.3258,0.0464,0.1984
"44",0.0438,0.1001,0.253,0.2883,0.1111,0.2037
"45",0.1979,0.0647,0.1257,0.3489,0.0342,0.2286
"46",0.1004,0.1034,0.2358,0.3377,0.0341,0.1885
"47",0.0498,0.1915,0.0831,0.294,0.1376,0.2441
"48",0.0532,0.2257,0.2212,0.3798,0.0471,0.0731
"49",0.1962,0.1091,0.1768,0.2949,0.0473,0.1757
"50",0.0461,0.109,0.1991,0.3681,0.0537,0.224
"51",0.0998,0.2352,0.1032,0.3542,0.1122,0.0954
"52",0.0558,0.1707,0.187,0.3863,0.0615,0.1387
"53",0.1304,0.1579,0.1947,0.2896,0.1024,0.125
