"","neu","NK","CD4","CD8","B","mono"
"0",0.0964,0.2045,0.0947,0.3085,0.1041,0.1918
"1",0.1225,0.1472,0.0989,0.3676,0.046,0.2179
"2",0.1365,0.2529,0.1707,0.3167,0,0.1231
"3",0.0497,0.2331,0.1452,0.3554,0.0435,0.1731
"4",0.0963,0.2349,0.1544,0.3666,0.0338,0.114
"5",0.1658,0.2743,0.0767,0.379,0.055,0.0492
"6",0.0806,0.1631,0.0847,0.294,0.1332,0.2443
"7",0.0971,0.1884,0.1698,0.2967,0.132,0.116
"8",0.0666,0.1437,0.2204,0.3569,0.0539,0.1584
"9",0.022,0.2274,0.1073,0.3499,0.1179,0.1754
"10",0.1061,0.3321,0.0918,0.3478,0,0.1222
"11",0.11,0.1585,0.2605,0.3238,0.019,0.1282
"12",0.1357,0.0865,0.2107,0.373,0.0242,0.17
"13",0.13,0.1941,0.1567,0.3476,0.0059,0.1657
"14",0.0239,0.1791,0.194,0.3238,0.0744,0.2049
"15",0.047,0.2058,0.0972,0.2847,0.1582,0.2071
"16",0.201,0.1651,0.1818,0.3105,0,0.1416
"17",0.1853,0.073,0.2152,0.3542,0.0807,0.0915
"18",0.1118,0.0744,0.2193,0.3569,0.0602,0.1773
"19",0.2288,0.2417,0.0292,0.2635,0.0317,0.205
"20",0.1236,0.112,0.1688,0.2921,0.1255,0.1779
"21",0.2232,0.2737,0.025,0.2723,0.0727,0.1331
"22",0.1847,0.2198,0.1082,0.2689,0.0145,0.204
"23",0.0901,0.1963,0.1803,0.3654,0.052,0.1159
"24",0.1802,0.129,0.1825,0.3296,0.0169,0.1618
"25",0.0439,0.1746,0.2403,0.3688,0.0046,0.1679
"26",0.0271,0.122,0.2882,0.4016,0.0524,0.1087
"27",0.1538,0.1378,0.1862,0.3124,0.0812,0.1287
"28",0.2602,0.1966,0.1323,0.3117,0,0.0993
"29",0.0696,0.1763,0.1897,0.3904,0.1211,0.0529
"30",0.1635,0.1754,0.1125,0.2957,0.1101,0.1427
"31",0.1306,0.2516,0.0912,0.3341,0.0442,0.1483
"32",0.1494,0.175,0.1903,0.3245,0.1025,0.0582
"33",0.0163,0.1132,0.2276,0.3477,0.1054,0.1898
"34",0.0408,0.1886,0.2363,0.3619,0.0553,0.1171
"35",0.0557,0.1425,0.1921,0.3497,0.1,0.16
"36",0.031,0.1975,0.1567,0.3037,0.1106,0.2005
"37",0.1505,0.1829,0.1491,0.32,0.0529,0.1445
"38",0.2632,0.0848,0.0738,0.3255,0.0065,0.2463
"39",0.0745,0.206,0.1455,0.3061,0.0436,0.2244
"40",0.1368,0.1816,0.2045,0.3623,0.0685,0.0463
"41",0.237,0.1076,0.1272,0.35,0.0715,0.1068
"42",0.0546,0.095,0.0991,0.3578,0.1123,0.2813
"43",0.0806,0.1163,0.2067,0.3126,0.089,0.1949
"44",0.0947,0.1422,0.1903,0.3132,0.1035,0.156
"45",0.0205,0.0983,0.2528,0.3291,0.1937,0.1056
"46",0.1204,0.1754,0.1384,0.3189,0.0779,0.1689
"47",0.1837,0.1679,0.1833,0.3625,0,0.1026
"48",0.1139,0.11,0.1882,0.2975,0.037,0.2533
"49",0.0186,0.2063,0.0985,0.3515,0.1073,0.2178
"50",0.2042,0.1325,0.1612,0.3939,0.0279,0.0802
"51",0.1028,0.2998,0.126,0.3553,0.032,0.0842
"52",0.0238,0.1751,0.1526,0.362,0.0397,0.2468
"53",0.1689,0.1462,0.187,0.3035,0.1277,0.0666
"54",0.0602,0.068,0.0988,0.301,0.2312,0.2408
"55",0.1759,0.2315,0.1359,0.2904,0.0765,0.0899
"56",0.0655,0.0953,0.1676,0.3122,0.0435,0.3159
"57",0.08,0.0935,0.158,0.3201,0.1274,0.221
"58",0.0288,0.2583,0.1009,0.3902,0.0881,0.1338
"59",0.1865,0.0919,0.1315,0.3545,0.0359,0.1997
"60",0.0177,0.1658,0.0566,0.2883,0.1605,0.311
"61",0.1227,0.109,0.146,0.3497,0.1627,0.1099
"62",0.1104,0.2155,0.0648,0.344,0.0634,0.2019
"63",0.1311,0.1433,0.1861,0.372,0.096,0.0716
"64",0.1584,0.083,0.2884,0.3064,0.0466,0.1172
"65",0.151,0.0992,0.1252,0.3165,0.0879,0.2202
"66",0.1176,0.2793,0.0623,0.3231,0.0898,0.1278
"67",0.0553,0.1327,0.244,0.2973,0.0493,0.2214
"68",0.0389,0.1842,0.1947,0.3636,0.0763,0.1424
"69",0.1729,0.207,0.0919,0.3293,0.0496,0.1494
"70",0.1249,0.1971,0.1336,0.3418,0.0197,0.1829
"71",0.1001,0.1457,0.1161,0.3597,0.0938,0.1846
"72",0.0626,0.2001,0.1477,0.3154,0.0991,0.1751
"73",0.0704,0.1408,0.2372,0.3213,0.0734,0.1568
"74",0.1358,0.1758,0.1283,0.3367,0.0526,0.1708
"75",0.1712,0.1851,0.158,0.3143,0.0512,0.1203
"76",0.1519,0.1136,0.2282,0.2857,0.1397,0.0808
"77",0.0619,0.2474,0.1404,0.3358,0.0322,0.1823
"78",0.1617,0.1112,0.1936,0.3499,0.0123,0.1713
"79",0.0598,0.2742,0.0575,0.319,0.2214,0.0681
"80",0.1861,0.1949,0.0556,0.3005,0.0775,0.1854
"81",0.1009,0.0827,0.1882,0.3435,0.1115,0.1731
"82",0.1465,0.1498,0.1205,0.3434,0.1052,0.1346
"83",0.1326,0.0998,0.1766,0.3199,0.1046,0.1666
"84",0.0815,0.2012,0.1919,0.3569,0.0333,0.1353
"85",0.1032,0.1713,0.1849,0.28,0.108,0.1527
"86",0.1367,0.1287,0.1911,0.3121,0.1302,0.1012
"87",0.1057,0.1191,0.2109,0.308,0.0178,0.2384
"88",0.0712,0.1442,0.2286,0.3468,0.0483,0.1609
"89",0.0621,0.2329,0.108,0.3701,0.0602,0.1668
"90",0.1089,0.1649,0.2093,0.3137,0.0845,0.1188
"91",0.1244,0.1771,0.0866,0.34,0.0996,0.1724
"92",0.1306,0.1124,0.1709,0.3478,0.0325,0.2058
"93",0.1397,0.1749,0.104,0.3862,0.0216,0.1736
"94",0.2929,0.2837,0.0328,0.3024,0,0.0881
"95",0.0493,0.1245,0.236,0.3732,0.1334,0.0836
"96",0.2205,0.0822,0.0342,0.2553,0.1527,0.2552
"97",0.0947,0.1046,0.155,0.3148,0.1633,0.1676
"98",0.0915,0.0635,0.2073,0.417,0.0325,0.1882
"99",0,0.2516,0.2002,0.2956,0.0592,0.1934
"100",0.0364,0.0989,0.1546,0.4317,0.1974,0.0809
"101",0.1483,0.181,0.151,0.3468,0.0344,0.1385
"102",0.0282,0.121,0.2264,0.3407,0.1353,0.1485
"103",0.0218,0.206,0.2094,0.3561,0.0256,0.1811
"104",0.1559,0.1864,0.1571,0.3058,0.0096,0.1852
"105",0.0494,0.1979,0.1352,0.3636,0.0522,0.2017
"106",0.0303,0.0803,0.271,0.3685,0.1257,0.1242
"107",0.0128,0.1333,0.3307,0.3776,0.0419,0.1037
"108",0,0.1307,0.1953,0.2862,0.0844,0.3034
"109",0.0883,0.191,0.1168,0.3297,0.103,0.1712
"110",0.1743,0.1931,0.1027,0.286,0.0787,0.1651
"111",0.0513,0.2309,0.2138,0.355,0.0404,0.1086
"112",0.0197,0.2144,0.2336,0.3539,0.11,0.0683
"113",0.1077,0.2346,0.2339,0.3267,0.062,0.0352
"114",0.019,0.1715,0.2177,0.3644,0.0505,0.1768
"115",0.1821,0.1263,0.17,0.3335,0.0596,0.1285
"116",0.1289,0.196,0.3079,0.2968,0,0.0704
"117",0.1498,0.1745,0.1259,0.2983,0.101,0.1505
"118",0.2101,0.1215,0.1271,0.3181,0.131,0.0923
"119",0.062,0.2877,0.0539,0.3218,0.0672,0.2074
"120",0.1097,0.2144,0.1431,0.3322,0.0088,0.1919
"121",0.0862,0.0874,0.2361,0.3795,0.1131,0.0978
"122",0.0653,0.2208,0.1589,0.2939,0.0555,0.2056
"123",0.1185,0.1456,0.1296,0.3424,0.0957,0.1682
"124",0.1447,0.0703,0.1002,0.3604,0.1688,0.1556
"125",0.0695,0.2687,0.122,0.3572,0.0605,0.1221
"126",0.004,0.1868,0.1602,0.2972,0.0939,0.2578
"127",0.1114,0.1764,0.1487,0.3018,0.0851,0.1766
"128",0.0614,0.1272,0.2352,0.3753,0.0967,0.1043
"129",0.0277,0.2115,0.2106,0.3519,0.1282,0.0701
"130",0.1587,0.0822,0.1786,0.3108,0.1118,0.1579
"131",0.1193,0.2891,0.1204,0.4006,0.0192,0.0515
"132",0.1433,0.2213,0.0835,0.2714,0.0296,0.2509
"133",0.0332,0.1588,0.1859,0.2952,0.0482,0.2786
"134",0.2183,0.2128,0.0654,0.337,0.0589,0.1074
"135",0,0.2555,0.2308,0.3505,0.075,0.0881
"136",0.232,0.2606,0.0658,0.2875,0.0496,0.1046
"137",0.1322,0.2703,0.0783,0.3163,0.0223,0.1806
"138",0.173,0.0677,0.1587,0.3729,0.1465,0.0812
"139",0.0315,0.0874,0.2177,0.3223,0.1314,0.2097
"140",0.0518,0.2608,0.089,0.2857,0.0398,0.2729
"141",0.0646,0.2536,0.0935,0.3274,0.0975,0.1633
"142",0.0937,0.1088,0.1419,0.3356,0.1234,0.1965
"143",0.0752,0.1122,0.1378,0.3371,0.1349,0.2028
"144",0.0341,0.2056,0.2568,0.3038,0.0999,0.0998
"145",0.107,0.1074,0.2293,0.3408,0.0889,0.1267
"146",0.0082,0.1599,0.2268,0.3808,0.1467,0.0776
"147",0.14,0.1272,0.1959,0.3467,0.0701,0.1202
"148",0.0905,0.2295,0.0799,0.3589,0.0737,0.1675
"149",0.1633,0.2185,0.1103,0.3198,0.0386,0.1496
"150",0.0483,0.2303,0.1376,0.4059,0.0534,0.1245
"151",0.1312,0.144,0.0604,0.3024,0.1581,0.2038
"152",0.0071,0.2222,0.2183,0.3561,0.0957,0.1007
"153",0.0757,0.0678,0.2635,0.369,0.0517,0.1723
"154",0.1222,0.0608,0.2321,0.3443,0.0176,0.223
"155",0.101,0.152,0.1869,0.3544,0.0855,0.1202
"156",0.2672,0.1475,0.175,0.293,0.0064,0.111
"157",0.2598,0.0423,0.0564,0.3296,0.0208,0.2912
"158",0.1164,0.1271,0.1883,0.3609,0.1178,0.0896
"159",0.0298,0.2328,0.1776,0.3668,0.0675,0.1256
"160",0.1606,0.0451,0.1951,0.2658,0.1007,0.2327
"161",0.1234,0.2055,0.0938,0.3528,0.1404,0.0841
"162",0.1224,0.1896,0.128,0.3353,0.1538,0.071
"163",0.1217,0.1418,0.2067,0.3848,0.0553,0.0896
"164",0.1371,0.1143,0.2738,0.3813,0.0289,0.0645
"165",0.0757,0.2319,0.0787,0.3315,0.1001,0.1822
"166",0.149,0.135,0.1645,0.2911,0.072,0.1884
"167",0.1412,0.137,0.1621,0.2962,0.1,0.1635
"168",0.3273,0.0907,0.0934,0.3643,0.0242,0.1001
"169",0.0024,0.2602,0.1622,0.3601,0.1102,0.1049
"170",0.0576,0.1063,0.2195,0.3436,0.1302,0.1429
"171",0.143,0.1238,0.1773,0.3138,0.0747,0.1674
"172",0.1361,0.2158,0.097,0.3382,0.1301,0.0827
"173",0.0801,0.2253,0.0763,0.2829,0.2285,0.1069
"174",0.1585,0.1184,0.1516,0.3098,0.1019,0.1597
"175",0.1064,0.369,0.0507,0.3483,0.0374,0.0882
"176",0.1874,0.1707,0.1123,0.3387,0.009,0.1818
"177",0.1264,0.0986,0.0986,0.2893,0.1456,0.2416
"178",0.1035,0.1872,0.1554,0.3172,0.0904,0.1463
"179",0.1213,0.1494,0.179,0.3542,0.0539,0.1422
"180",0.0879,0.1058,0.1877,0.3838,0.1004,0.1344
"181",0.1861,0.1328,0.1302,0.3225,0.0737,0.1548
"182",0.2118,0.1402,0.2003,0.3119,0.0541,0.0818
"183",0,0.2949,0.1754,0.3462,0.0208,0.1627
"184",0.0793,0.2,0.1247,0.3035,0.0782,0.2144
"185",0.1223,0.1147,0.2104,0.3721,0.1086,0.0719
"186",0.1285,0.1618,0.1539,0.3097,0.0783,0.1679
"187",0.1245,0.0979,0.1944,0.3422,0.0547,0.1863
"188",0.1172,0.3276,0.1321,0.311,0.0639,0.0483
"189",0.2342,0.117,0.1247,0.2618,0.0034,0.2589
"190",0.0407,0.1406,0.2447,0.3917,0.0832,0.0992
"191",0.077,0.1153,0.1705,0.3223,0.1224,0.1925
"192",0.0461,0.1779,0.1778,0.3474,0.036,0.2147
"193",0.1217,0.0812,0.1512,0.3429,0.0976,0.2054
"194",0.1604,0.259,0.0731,0.2959,0.1601,0.0514
"195",0.1698,0.2165,0.1426,0.3085,0.0688,0.0939
"196",0.1994,0.1113,0.1593,0.2943,0.1519,0.0838
"197",0.0763,0.1661,0.2382,0.3703,0.0395,0.1096
"198",0.1509,0.1732,0.0936,0.3326,0.0158,0.2338
"199",0.0822,0.178,0.174,0.4026,0.0796,0.0836
"200",0.1937,0.0857,0.0735,0.3358,0.0797,0.2317
"201",0.0917,0.0868,0.1061,0.2995,0.1829,0.233
"202",0.0766,0.0609,0.194,0.3648,0.0468,0.2568
"203",0.1834,0.0617,0.1688,0.3112,0.1138,0.1612
"204",0.2477,0.0867,0.0837,0.3155,0.0435,0.2228
"205",0.109,0.0524,0.2399,0.3168,0.0845,0.1973
"206",0.0933,0.133,0.197,0.338,0.0668,0.1719
"207",0.208,0.0459,0.2053,0.2903,0.073,0.1774
"208",0.0683,0.2408,0.0871,0.3519,0.0725,0.1794
"209",0.1596,0.1674,0.1252,0.345,0.1003,0.1025
"210",0.1265,0.1609,0.1797,0.3452,0.034,0.1537
"211",0.09,0.218,0.1254,0.2752,0.0125,0.2787
"212",0.2188,0.0847,0.175,0.3369,1e-04,0.1845
"213",0.261,0.035,0.1417,0.2595,0.0328,0.27
"214",0.1581,0.1194,0.1253,0.3846,0.1281,0.0845
"215",0.0803,0.1142,0.0926,0.3562,0.103,0.2539
"216",0.1659,0.1367,0.1418,0.3342,0.067,0.1544
"217",0.1335,0.3733,0.041,0.3149,0.1021,0.0352
"218",0.0186,0.1547,0.2377,0.3587,0.0454,0.1849
"219",0.2042,0.122,0.2168,0.3385,0.0284,0.0902
"220",0.1055,0.1661,0.2295,0.3008,0.0455,0.1526
"221",0.1596,0.2226,0.0822,0.3337,0.0633,0.1386
"222",0.0162,0.1548,0.109,0.2942,0.1643,0.2615
"223",0.004,0.2157,0.2114,0.3744,0.0945,0.1
"224",0.2186,0.0574,0.1268,0.2938,0.0891,0.2145
"225",0.1495,0.1397,0.1642,0.3867,0.0296,0.1303
"226",0.1121,0.1368,0.1522,0.343,0.0559,0.1999
"227",0.2491,0.1389,0.0924,0.2862,0.1303,0.103
"228",0.1739,0.2219,0.0828,0.2725,7e-04,0.2482
"229",0.1473,0.1381,0.234,0.2862,0.09,0.1044
"230",0.1082,0.1827,0.1352,0.3603,0.0051,0.2084
"231",0.071,0.136,0.153,0.3221,0.128,0.1899
"232",0.1265,0.0687,0.2263,0.3868,0.1164,0.0753
"233",0.178,0.1518,0.1118,0.2812,0.1046,0.1726
"234",0.0864,0.2254,0.1503,0.3935,0.0865,0.0579
"235",0.2083,0.2385,0.0616,0.2827,0.1572,0.0517
"236",0.0895,0.1624,0.1797,0.3303,0.0188,0.2193
"237",0.0306,0.1651,0.1871,0.2971,0.12,0.2002
"238",0.1763,0.2135,0.1452,0.3334,0.0198,0.1118
"239",0.2143,0.0875,0.1213,0.3464,0.0177,0.2128
"240",0.216,0.1348,0.0771,0.3273,0.1537,0.0911
"241",0.1481,0.1267,0.1672,0.3299,0.0373,0.1908
"242",0.0584,0.1189,0.2306,0.2946,0.1332,0.1644
"243",0.0765,0.1661,0.2488,0.396,0.0409,0.0717
"244",0.133,0.0942,0.167,0.3356,0.1188,0.1514
"245",0.1505,0.1462,0.2294,0.3714,0.0015,0.101
"246",0.2664,0.0344,0.2241,0.281,0,0.1941
"247",0.0625,0.2094,0.147,0.3208,0.0364,0.2239
"248",0.2368,0.0924,0.2763,0.2955,0.0618,0.0372
"249",0.1492,0.1719,0.2212,0.3467,0.0298,0.0813
