,G1,S,G2
0,0.37545708,0.11701735,0.5075256
1,0.49140495,0.3555638,0.15303123
2,0.2683863,0.50205797,0.22955573
3,0.6665764,0.08920356,0.24422
4,0.038055647,0.87189823,0.09004608
5,0.6423561,0.13756149,0.22008243
6,0.043793585,0.22888257,0.7273239
7,0.046149053,0.22799529,0.72585565
8,0.04781591,0.16033292,0.7918511
9,0.48597074,0.07911686,0.43491244
10,0.5217077,0.09130927,0.38698298
11,0.14246115,0.24993081,0.607608
12,0.044179466,0.2223331,0.7334874
13,0.10309792,0.20941937,0.6874827
14,0.65731305,0.11452692,0.22816002
15,0.0863259,0.3557638,0.55791026
16,0.47567874,0.0853802,0.4389411
17,0.7357625,0.108604304,0.15563323
18,0.057579506,0.1587737,0.78364676
19,0.4895526,0.14082873,0.36961868
20,0.20485087,0.085463,0.70968616
21,0.6580077,0.13301429,0.20897803
22,0.12484143,0.41042456,0.46473408
23,0.69274217,0.17655826,0.13069957
24,0.7149802,0.13237996,0.15263984
25,0.7161841,0.09794727,0.18586864
26,0.20404354,0.2687154,0.52724105
27,0.17408131,0.11154739,0.7143713
28,0.10355306,0.21700773,0.67943925
29,0.25940484,0.64989614,0.090699024
30,0.6462701,0.2298347,0.1238952
31,0.061257225,0.87837917,0.06036362
32,0.04354318,0.24285048,0.71360636
33,0.1694954,0.37840316,0.4521014
34,0.062672116,0.18901454,0.7483133
35,0.1984025,0.7236097,0.077987835
36,0.060920015,0.14328682,0.7957931
37,0.2818991,0.2218726,0.49622834
38,0.4571477,0.09024634,0.452606
39,0.5071224,0.36820662,0.12467101
40,0.27963832,0.569787,0.15057467
41,0.111325905,0.105607085,0.78306705
42,0.7257504,0.09142018,0.18282945
43,0.5930203,0.22887783,0.17810191
44,0.05386451,0.1646953,0.7814402
45,0.25741103,0.53203475,0.21055423
46,0.4046961,0.49476314,0.10054072
47,0.6003267,0.2979377,0.10173563
48,0.5486022,0.15257399,0.29882377
49,0.3962315,0.47151965,0.13224886
50,0.49429312,0.08693138,0.41877547
51,0.078611635,0.83734715,0.084041215
52,0.48740757,0.4061274,0.106465
53,0.03298057,0.9007168,0.066302605
54,0.061216004,0.52573144,0.41305256
55,0.63475055,0.24662386,0.118625544
56,0.35913983,0.23245646,0.40840375
57,0.1570467,0.09055072,0.75240254
58,0.035844497,0.8949407,0.069214866
59,0.053498954,0.17417923,0.7723219
60,0.058852874,0.40335992,0.53778726
61,0.13005438,0.16716723,0.70277834
62,0.5261574,0.3701729,0.10366971
63,0.5967011,0.2132038,0.19009507
64,0.31675717,0.5847529,0.09848994
65,0.385765,0.3830174,0.23121765
66,0.06598128,0.1592791,0.7747396
67,0.054422896,0.7180607,0.22751643
68,0.08146377,0.8592555,0.05928074
69,0.29102898,0.50021136,0.20875968
70,0.06597455,0.87894493,0.055080604
71,0.5762688,0.09337657,0.33035457
72,0.6125748,0.24495533,0.14246981
73,0.06104128,0.48404348,0.45491523
74,0.61423934,0.24761862,0.138142
75,0.6870709,0.13483876,0.1780903
76,0.55039626,0.30220777,0.14739597
77,0.07043856,0.16634971,0.7632117
78,0.5508293,0.14486413,0.3043066
79,0.048056923,0.27882123,0.67312187
80,0.13917106,0.61719,0.24363896
81,0.115687795,0.10871477,0.77559733
82,0.63971704,0.25557026,0.10471273
83,0.15734288,0.33024725,0.51240987
84,0.3343202,0.097087,0.5685927
85,0.48900017,0.09575331,0.41524658
86,0.048229273,0.16583583,0.7859349
87,0.41738588,0.1061783,0.4764358
88,0.053065278,0.73194575,0.2149889
89,0.6477118,0.19262022,0.15966797
90,0.456657,0.15824576,0.38509727
91,0.48780715,0.34160307,0.17058977
92,0.27824566,0.62674713,0.095007256
93,0.70364594,0.17923658,0.11711756
94,0.52563995,0.32447746,0.14988266
95,0.6732071,0.085454054,0.24133891
96,0.6562837,0.13934036,0.204376
97,0.64964664,0.09808245,0.25227082
98,0.050246377,0.76325464,0.18649897
99,0.2204544,0.6967375,0.08280803
100,0.5444349,0.19157045,0.26399463
101,0.39226028,0.3010037,0.306736
102,0.5097287,0.39338815,0.09688312
103,0.19141524,0.24282856,0.56575614
104,0.28711116,0.32885188,0.38403693
105,0.108639434,0.1538313,0.7375292
106,0.5420235,0.34032094,0.11765559
107,0.37073228,0.26305783,0.3662099
108,0.36472628,0.39619073,0.23908295
109,0.25066265,0.19454207,0.55479527
