,CCC,RMSE,CORR
0,0.9063736842164521,0.08513979395540791,0.9217341610984839
1,0.9216782583485479,0.07777945976300164,0.9363358803478292
2,0.9122843545418359,0.0843525604550785,0.9262403539668935
3,0.9036181506777966,0.0879112388886245,0.919677348785396
4,0.9133758917982359,0.08415877373603362,0.9287422876439826
5,0.9164891677253392,0.08177581288895205,0.9371987291987374
6,0.9118438363902117,0.08342791146777576,0.9280137058003155
7,0.9122193782395545,0.0828973367615252,0.9290399552630775
8,0.908742861896837,0.08456932505766468,0.9272643144133585
9,0.901396245843334,0.08869301564404357,0.9248847066925105
10,0.9074338938402822,0.0864383635527807,0.918067832466684
11,0.9176849374090986,0.0791138052359755,0.9321543437632207
12,0.9100074486940922,0.08528165634028002,0.9305692884306981
13,0.8820311933435762,0.09835422562684988,0.9012220834668923
14,0.9031072177496825,0.08763727630019509,0.920013547659795
15,0.8823286506300836,0.09561469597652243,0.8988336872130184
16,0.8987863507459676,0.09032293985224508,0.9215220509652535
17,0.9026447228849382,0.08718059607905228,0.9186841873193015
18,0.9130504249183763,0.08231686966539008,0.9248909235020707
19,0.9029975633555785,0.08889144399187021,0.9267532877133121
