,G1,S,G2
0,0.49745148,0.14543459,0.3571139
1,0.052345347,0.13892932,0.80872536
2,0.4632082,0.32391378,0.21287802
3,0.34234342,0.2313555,0.4263011
4,0.25813606,0.41016707,0.3316969
5,0.5194064,0.3146965,0.16589715
6,0.5839752,0.3023107,0.11371412
7,0.29360238,0.44690934,0.25948825
8,0.6088894,0.25914475,0.13196585
9,0.6922827,0.15955819,0.1481591
10,0.3998628,0.4875685,0.11256869
11,0.3349777,0.33452338,0.3304989
12,0.6976551,0.14725974,0.1550852
13,0.11778324,0.55710894,0.32510784
14,0.12699471,0.78775275,0.08525253
15,0.357985,0.53281695,0.10919806
16,0.11525546,0.5445652,0.34017932
17,0.20132957,0.19958138,0.599089
18,0.26019597,0.64438015,0.0954239
19,0.07731598,0.73291755,0.18976644
20,0.31845433,0.4393176,0.24222805
21,0.05741886,0.70216316,0.24041794
22,0.10162348,0.49849713,0.3998794
23,0.46811673,0.1021536,0.42972964
24,0.05024975,0.14068736,0.80906284
25,0.20540829,0.13215336,0.66243833
26,0.04744774,0.8927666,0.05978571
27,0.085669495,0.8042425,0.11008797
28,0.31210575,0.216719,0.47117528
29,0.46342218,0.29409817,0.24247965
30,0.05195426,0.8821018,0.06594392
31,0.6165979,0.0901893,0.2932128
32,0.5213929,0.24952045,0.22908667
33,0.20308003,0.7072045,0.089715526
34,0.041072052,0.8671459,0.091782115
35,0.4772555,0.10935877,0.41338572
36,0.50785166,0.082825765,0.40932256
37,0.23006158,0.5334771,0.23646127
38,0.65299547,0.22554418,0.12146038
39,0.5959777,0.08430895,0.31971335
40,0.7224778,0.115065165,0.16245705
41,0.47661647,0.34065318,0.1827303
42,0.052507274,0.86536163,0.08213112
43,0.059725776,0.37113056,0.5691437
44,0.08319245,0.14920205,0.76760554
45,0.31128836,0.1909703,0.49774128
46,0.05471304,0.8331755,0.11211149
47,0.31457493,0.5685075,0.11691753
48,0.045843158,0.80302715,0.15112966
49,0.39496633,0.3935809,0.2114528
50,0.04559157,0.7978824,0.15652606
51,0.07152962,0.8336523,0.09481813
52,0.51419294,0.37630495,0.10950209
53,0.4331483,0.40000644,0.16684526
54,0.6950582,0.12142508,0.18351671
55,0.04686838,0.14796549,0.8051661
56,0.59908354,0.24861886,0.15229763
57,0.058879193,0.8538727,0.08724806
58,0.18114974,0.7071087,0.11174154
59,0.561082,0.22762331,0.21129467
60,0.51005137,0.3578886,0.13206008
61,0.045121823,0.8023114,0.15256676
62,0.047147036,0.1397319,0.813121
63,0.058720134,0.17586578,0.7654141
64,0.67783856,0.11601813,0.20614332
65,0.5878191,0.082335,0.32984585
66,0.33620042,0.42941675,0.23438287
67,0.35317424,0.42007202,0.2267537
68,0.04744774,0.8927666,0.05978571
69,0.6417985,0.23148458,0.12671699
70,0.40855545,0.18285918,0.40858537
71,0.051076245,0.13030843,0.8186154
72,0.046873584,0.22598247,0.7271439
73,0.1562825,0.1536398,0.6900777
74,0.07710994,0.7194696,0.2034204
75,0.14867322,0.20433685,0.64699
76,0.5636663,0.30852786,0.1278059
77,0.19978933,0.44852343,0.3516872
78,0.6673974,0.1553099,0.17729273
79,0.427433,0.42593682,0.14663014
80,0.32606274,0.24606265,0.42787468
81,0.46803755,0.42271006,0.1092524
82,0.37800494,0.44314718,0.1788479
83,0.050409064,0.11859317,0.8309978
84,0.22583975,0.3347705,0.43938968
85,0.43702662,0.4153829,0.1475905
86,0.3380391,0.219411,0.4425499
87,0.38302046,0.4251466,0.19183293
88,0.2434363,0.5508698,0.20569389
89,0.07009679,0.15251905,0.7773841
90,0.1071959,0.22173342,0.6710707
91,0.48775867,0.3552474,0.1569939
92,0.49514273,0.35688788,0.14796945
93,0.4133383,0.47482887,0.11183276
94,0.06813429,0.25146255,0.6804031
95,0.5952622,0.09962813,0.3051096
96,0.5271466,0.3262385,0.14661486
97,0.69074166,0.16389756,0.1453608
98,0.6380857,0.11907697,0.2428373
99,0.55174804,0.2673406,0.18091135
100,0.71404296,0.102335565,0.18362148
101,0.27674553,0.62606865,0.09718583
102,0.5507425,0.32289204,0.12636551
103,0.08423592,0.28283596,0.63292813
104,0.30177623,0.52759767,0.17062615
105,0.5271579,0.29951763,0.17332445
