,G1,S,G2
0,0.038585033,0.88069355,0.080721386
1,0.24918358,0.6434389,0.10737755
2,0.22457272,0.37608385,0.39934343
3,0.55946344,0.11852897,0.32200757
4,0.71682876,0.14669941,0.13647188
5,0.47427928,0.100624315,0.4250964
6,0.21119331,0.6531453,0.13566133
7,0.48943543,0.31055322,0.20001131
8,0.47591564,0.38439062,0.13969374
9,0.50296146,0.13050106,0.36653748
10,0.052981894,0.52364063,0.42337745
11,0.6386254,0.21688414,0.1444905
12,0.26912713,0.07227351,0.6585993
13,0.7701696,0.076950155,0.1528803
14,0.049663965,0.6050807,0.3452553
15,0.048719883,0.21001469,0.7412654
16,0.3522925,0.533799,0.11390849
17,0.24754383,0.4491455,0.30331072
18,0.40692198,0.24271584,0.35036215
19,0.6218462,0.27025557,0.10789818
20,0.5900932,0.088504806,0.32140198
21,0.39712837,0.35280347,0.25006816
22,0.64741755,0.21155268,0.1410298
23,0.21700987,0.6330553,0.14993478
24,0.050930936,0.1359225,0.8131466
25,0.19265325,0.7044946,0.10285216
26,0.60349894,0.14914924,0.24735181
27,0.35137904,0.14824344,0.50037754
28,0.039426498,0.7968056,0.16376787
29,0.16799733,0.7117806,0.12022205
30,0.31085932,0.5645345,0.12460619
31,0.068199694,0.21442918,0.7173711
32,0.07281925,0.23183993,0.6953409
33,0.050709132,0.42271844,0.52657247
34,0.06143792,0.35795382,0.58060825
35,0.42572564,0.25893086,0.31534347
36,0.31689742,0.5780317,0.105070844
37,0.06939352,0.6850729,0.24553363
38,0.7727301,0.091916665,0.13535316
39,0.38158193,0.29695532,0.32146272
40,0.47905427,0.353225,0.16772076
41,0.0366589,0.2025377,0.76080334
42,0.72360325,0.15311024,0.123286515
43,0.71735966,0.12263012,0.16001025
44,0.14254972,0.14132258,0.7161277
45,0.16426429,0.5123719,0.32336378
46,0.20374802,0.62921745,0.16703455
47,0.43055338,0.4585754,0.11087125
48,0.63743234,0.19284503,0.1697226
49,0.30540645,0.3857627,0.3088309
50,0.55788827,0.07306368,0.369048
51,0.4558876,0.17793025,0.36618212
52,0.29917836,0.58466727,0.1161544
53,0.070660755,0.82658297,0.102756225
54,0.23048893,0.39752683,0.37198424
55,0.7143135,0.09680802,0.18887842
56,0.060362786,0.5969817,0.34265554
57,0.1148778,0.8013562,0.08376602
58,0.051624,0.45081982,0.49755618
59,0.50296146,0.13050106,0.36653748
60,0.04916744,0.124299206,0.8265333
61,0.73097223,0.14279681,0.12623103
62,0.7649071,0.084578946,0.15051392
63,0.7485714,0.075112775,0.17631587
64,0.045891553,0.3359034,0.6182051
65,0.043869834,0.1459456,0.81018454
66,0.09002106,0.693663,0.21631598
67,0.34768343,0.51823175,0.13408482
68,0.576736,0.2897719,0.13349211
69,0.5743271,0.08081977,0.34485313
70,0.44784173,0.10319122,0.44896704
71,0.051683087,0.43437982,0.5139371
72,0.2579575,0.07940572,0.6626368
73,0.557334,0.20311286,0.23955312
74,0.40009594,0.4123463,0.1875578
75,0.39623123,0.060975477,0.54279333
76,0.700367,0.076937616,0.22269545
77,0.0366589,0.2025377,0.76080334
78,0.20505847,0.11270108,0.6822404
79,0.57805485,0.103958845,0.31798637
80,0.046861045,0.29283524,0.66030365
81,0.1088546,0.5314873,0.35965812
82,0.09645354,0.5683113,0.33523518
83,0.20370322,0.6490752,0.14722155
84,0.47316292,0.31844166,0.20839547
85,0.42035812,0.30699658,0.2726453
86,0.5032703,0.3466452,0.1500845
87,0.07283352,0.16942213,0.75774443
88,0.60723764,0.25734392,0.13541844
89,0.24827604,0.13155721,0.6201668
90,0.47065657,0.41673616,0.112607285
91,0.051412582,0.5128717,0.43571576
92,0.43753156,0.4189943,0.14347412
93,0.60042506,0.063851275,0.33572367
94,0.5744523,0.085091,0.34045672
95,0.70450926,0.07715643,0.21833436
96,0.22328734,0.14720428,0.6295084
97,0.053582624,0.22297871,0.7234386
98,0.052038025,0.27235365,0.6756083
99,0.23214342,0.6608781,0.10697841
100,0.7736557,0.08996011,0.13638416
101,0.05356889,0.529186,0.41724506
102,0.4437123,0.067620106,0.48866755
103,0.18681872,0.16101423,0.652167
104,0.25855044,0.59784853,0.14360102
105,0.45465198,0.4316378,0.11371019
106,0.1928158,0.702264,0.104920246
107,0.48892087,0.33624643,0.17483266
108,0.47287747,0.0706015,0.45652094
109,0.48890963,0.40504435,0.106046
110,0.3898954,0.25839508,0.35170949
111,0.4355071,0.14367163,0.42082122
112,0.31337526,0.3898263,0.2967984
113,0.042581752,0.28511032,0.6723079
114,0.058572065,0.4368681,0.5045598
115,0.7364624,0.08021824,0.1833193
116,0.3725417,0.37110972,0.25634858
117,0.6542727,0.1620268,0.18370055
118,0.2612772,0.48468903,0.2540337
119,0.08783096,0.2846667,0.6275024
120,0.045667093,0.32020396,0.63412887
121,0.29036278,0.2309654,0.47867182
122,0.11182825,0.32900232,0.5591694
123,0.39015067,0.47934756,0.13050178
124,0.34262124,0.19596535,0.46141338
125,0.08201172,0.8302439,0.08774441
126,0.04973477,0.8128935,0.13737178
127,0.1581016,0.09480055,0.74709785
128,0.75087446,0.086914144,0.1622114
129,0.6535907,0.12997244,0.21643688
130,0.046931747,0.33516958,0.61789864
131,0.11137919,0.15016858,0.73845226
132,0.4385535,0.45248234,0.108964145
133,0.46904778,0.109215595,0.4217367
134,0.27299002,0.28379133,0.44321856
135,0.5001928,0.14596671,0.35384053
136,0.5085308,0.27239332,0.21907586
137,0.038389284,0.22224484,0.73936594
138,0.48577654,0.4017066,0.11251682
139,0.047242846,0.7157232,0.23703398
140,0.04279506,0.2778517,0.6793532
141,0.12341534,0.36556074,0.51102394
142,0.31174582,0.5205877,0.16766647
143,0.66125077,0.22138613,0.11736313
144,0.033750724,0.15543753,0.81081176
145,0.45043752,0.38239455,0.16716787
146,0.5562212,0.33724585,0.106533006
147,0.606094,0.28737977,0.10652624
148,0.7219352,0.12114584,0.15691891
149,0.50538594,0.05395582,0.44065827
150,0.69045657,0.19669645,0.11284701
151,0.4869546,0.22195804,0.29108742
152,0.7564281,0.07897843,0.16459343
153,0.6786369,0.18018642,0.14117664
154,0.056032073,0.39053273,0.5534352
155,0.43472904,0.32490075,0.24037021
156,0.41015562,0.27438605,0.3154583
157,0.08839469,0.7977006,0.11390475
158,0.036488667,0.82250243,0.14100891
159,0.09781909,0.79617363,0.10600724
160,0.09651918,0.21786533,0.6856155
161,0.04686331,0.8791002,0.07403654
162,0.3973853,0.3373072,0.26530752
163,0.046666473,0.777805,0.17552856
164,0.15974201,0.30287892,0.5373791
165,0.15563197,0.2606498,0.5837182
166,0.33380023,0.47059023,0.1956096
167,0.45162916,0.44074187,0.107628986
168,0.056517433,0.8610105,0.08247206
169,0.45862916,0.38615838,0.15521255
170,0.07647017,0.6718115,0.25171834
171,0.747202,0.11030429,0.14249372
172,0.30664346,0.49640617,0.19695039
173,0.082581975,0.1619109,0.75550705
174,0.04977305,0.15594001,0.7942869
175,0.050141077,0.85597265,0.093886286
176,0.30986074,0.0842018,0.6059375
177,0.085073814,0.8391921,0.07573402
178,0.68290544,0.17642465,0.14066991
179,0.057254776,0.86465305,0.07809217
180,0.6104737,0.26338214,0.12614419
181,0.75497484,0.09890859,0.14611658
182,0.038403295,0.8491313,0.11246542
183,0.23827876,0.65868145,0.10303979
184,0.05658086,0.729239,0.21418022
185,0.7362674,0.089583844,0.17414874
186,0.1802082,0.7070552,0.11273654
187,0.40193352,0.4297173,0.1683491
188,0.21952964,0.2874604,0.49300992
189,0.5483907,0.32461846,0.12699091
190,0.07066422,0.14821984,0.7811159
191,0.250398,0.56670624,0.18289572
192,0.1177168,0.48594442,0.39633882
193,0.35137904,0.14824344,0.50037754
194,0.603091,0.06882872,0.3280803
195,0.047742452,0.6785733,0.2736842
196,0.52066916,0.36925396,0.110076934
197,0.56183267,0.3255937,0.112573676
198,0.06224627,0.40457332,0.53318036
199,0.3376088,0.49865425,0.16373692
200,0.6835006,0.15082942,0.16567001
201,0.6209206,0.11536666,0.2637128
202,0.6082918,0.11208588,0.27962232
203,0.42031196,0.39841768,0.18127027
204,0.15172073,0.6200456,0.22823365
205,0.661432,0.2298357,0.10873222
206,0.34692654,0.5272879,0.12578563
207,0.70442027,0.096976,0.1986037
208,0.3439552,0.31845585,0.33758894
209,0.48200428,0.3816355,0.1363602
210,0.07731496,0.27553943,0.64714557
211,0.038942315,0.1172253,0.8438323
212,0.076203644,0.47385383,0.4499426
213,0.07771229,0.84582496,0.07646276
214,0.32627025,0.20620894,0.46752086
215,0.056387674,0.6220333,0.32157898
216,0.45826176,0.18914121,0.352597
217,0.06877218,0.8337031,0.09752471
218,0.16354941,0.38199478,0.45445585
219,0.55505323,0.23186529,0.2130815
220,0.42884058,0.20402811,0.36713126
221,0.59711623,0.07127418,0.33160958
222,0.26547185,0.60809535,0.12643279
223,0.75950295,0.08645708,0.15404
224,0.037948072,0.8110917,0.15096027
225,0.7254207,0.069000944,0.2055783
226,0.40692198,0.24271584,0.35036215
227,0.75213546,0.084551066,0.16331346
228,0.37859425,0.43808767,0.18331805
229,0.48152822,0.41009176,0.10838
230,0.36657766,0.38420016,0.24922222
231,0.04265936,0.28163746,0.6757032
232,0.10936549,0.7817787,0.10885585
233,0.2356063,0.64841825,0.11597541
234,0.64041424,0.23118542,0.12840033
235,0.28221497,0.6095316,0.108253434
236,0.3764544,0.30917636,0.31436923
237,0.056918297,0.8451651,0.097916655
238,0.5242401,0.121207125,0.3545528
239,0.70165473,0.17581119,0.122534126
240,0.12375172,0.42570832,0.45053992
241,0.3725417,0.37110972,0.25634858
242,0.0699152,0.4511606,0.47892419
243,0.7009303,0.10634392,0.19272584
244,0.297211,0.5921138,0.11067523
245,0.2678592,0.5546785,0.17746232
246,0.55788827,0.07306368,0.369048
247,0.6356924,0.24910887,0.11519871
248,0.2973299,0.4417329,0.26093718
249,0.49536905,0.16645728,0.33817366
250,0.057038065,0.86519027,0.07777165
251,0.37324828,0.09641202,0.5303397
252,0.3312812,0.22423792,0.4444809
253,0.572341,0.20349774,0.22416133
254,0.7219352,0.12114584,0.15691891
255,0.034796234,0.8474966,0.117707185
256,0.52780896,0.2544296,0.21776146
257,0.57625544,0.22581723,0.19792737
258,0.64041424,0.23118542,0.12840033
259,0.48020273,0.11040877,0.40938854
260,0.04686331,0.8791002,0.07403654
261,0.05234639,0.6415634,0.30609018
262,0.46077633,0.41177532,0.12744837
263,0.15105829,0.35329306,0.49564868
264,0.42572564,0.25893086,0.31534347
265,0.73959154,0.11541585,0.14499258
266,0.108285576,0.10994264,0.78177184
267,0.503843,0.3706682,0.12548877
268,0.16555458,0.09270126,0.7417442
269,0.085065044,0.4699476,0.44498736
270,0.15150525,0.7243669,0.12412783
271,0.30912295,0.08749327,0.60338384
272,0.06469757,0.46686563,0.46843687
273,0.4426648,0.0611184,0.49621677
274,0.57710636,0.2853186,0.13757499
275,0.051461656,0.19047645,0.7580619
276,0.21071647,0.6748915,0.11439208
277,0.5487898,0.3162492,0.13496104
278,0.049176455,0.86604583,0.08477776
279,0.7754973,0.084992155,0.13951053
280,0.55645764,0.22215064,0.2213917
281,0.05315329,0.41063944,0.53620726
282,0.0986902,0.8046014,0.09670848
283,0.049516603,0.3195278,0.6309555
284,0.2365842,0.5721016,0.19131419
285,0.052008618,0.8622828,0.085708536
286,0.34786984,0.21277614,0.43935397
287,0.114086375,0.17393796,0.71197563
288,0.24961539,0.58017415,0.17021045
289,0.539645,0.3540677,0.10628726
290,0.11934864,0.23896372,0.64168763
291,0.45484617,0.4236544,0.12149942
292,0.18187883,0.10882319,0.709298
293,0.27674064,0.26935425,0.45390514
294,0.2379046,0.1816724,0.58042306
295,0.08776159,0.6008775,0.31136087
296,0.25228333,0.6358948,0.111821935
297,0.34549165,0.42554185,0.2289665
298,0.5270046,0.10177023,0.37122518
299,0.03317174,0.8838786,0.08294968
300,0.34662196,0.5469843,0.106393725
301,0.4249337,0.18059933,0.39446694
302,0.058948383,0.85395235,0.08709927
303,0.58424544,0.30321237,0.11254209
304,0.6058489,0.26486996,0.1292812
305,0.16908465,0.49644178,0.33447355
306,0.6801467,0.08842981,0.23142359
307,0.044186827,0.28607672,0.6697365
308,0.2583532,0.39692113,0.3447257
309,0.54667366,0.33652484,0.11680149
310,0.37282634,0.2416745,0.38549915
311,0.48870188,0.35085946,0.16043861
312,0.76684755,0.07382015,0.1593323
313,0.3968588,0.36735746,0.23578367
314,0.27478328,0.47161236,0.25360435
315,0.117481336,0.18233511,0.7001836
316,0.55368155,0.33490062,0.11141774
317,0.30027735,0.594427,0.105295636
318,0.07826381,0.16353764,0.75819856
319,0.61660904,0.06286312,0.32052785
320,0.6911698,0.10270282,0.20612742
321,0.49839804,0.373417,0.128185
322,0.69831234,0.18658327,0.11510448
323,0.09753374,0.82427824,0.07818802
324,0.18913488,0.37713388,0.4337313
325,0.5634882,0.2909437,0.14556807
326,0.6191623,0.099699564,0.28113812
327,0.5487416,0.06898456,0.38227388
328,0.2943694,0.059642565,0.64598805
329,0.2648413,0.6289146,0.10624414
330,0.111589685,0.44104484,0.44736552
331,0.27822825,0.32580522,0.39596647
332,0.045762636,0.7325462,0.22169112
333,0.6900986,0.17695968,0.1329417
334,0.47427928,0.100624315,0.4250964
335,0.07674519,0.14048973,0.7827651
336,0.45318127,0.16805072,0.37876797
337,0.3596608,0.39747018,0.24286902
338,0.6345142,0.25255305,0.11293269
339,0.5234926,0.09044368,0.38606375
340,0.6123651,0.17337596,0.2142589
341,0.40193352,0.4297173,0.1683491
342,0.23693538,0.46364057,0.29942408
343,0.071261086,0.14845487,0.7802841
344,0.54543537,0.28387198,0.17069271
345,0.15172073,0.6200456,0.22823365
346,0.55505323,0.23186529,0.2130815
347,0.22781722,0.55202377,0.22015901
348,0.5210769,0.29375225,0.18517081
349,0.26226607,0.40701276,0.3307211
350,0.046151564,0.8714246,0.08242378
351,0.12626664,0.37177297,0.50196034
352,0.16250248,0.7166526,0.12084497
353,0.07206072,0.2517463,0.67619294
354,0.51948273,0.16374029,0.316777
355,0.3312812,0.22423792,0.4444809
356,0.7771025,0.076418385,0.14647916
357,0.15898219,0.28765348,0.55336434
358,0.21696743,0.54914486,0.2338877
359,0.7134188,0.10969242,0.17688873
360,0.27472034,0.60912275,0.11615691
361,0.50296146,0.13050106,0.36653748
362,0.700418,0.081999764,0.21758224
363,0.0543096,0.8149317,0.13075869
364,0.060040448,0.26033488,0.67962474
365,0.18581218,0.21274066,0.60144717
366,0.7062764,0.07502951,0.21869408
367,0.13837503,0.17563252,0.6859925
