,G1,S,G2
0,0.26870802,0.23107,0.50022197
1,0.06606092,0.6080756,0.32586348
2,0.43653378,0.4526756,0.11079052
3,0.050809972,0.346667,0.602523
4,0.7035895,0.09352015,0.20289037
5,0.07635305,0.44203344,0.4816135
6,0.07055371,0.53350866,0.39593762
7,0.091868915,0.5352835,0.3728476
8,0.050644603,0.83836514,0.11099029
9,0.35268328,0.10261341,0.5447033
10,0.3709307,0.35645577,0.2726135
11,0.6281541,0.2318316,0.14001432
12,0.43636322,0.35292548,0.21071126
13,0.31665212,0.057007097,0.62634087
14,0.7243663,0.10941198,0.16622175
15,0.13864417,0.77042574,0.09093016
16,0.11418862,0.11857323,0.76723814
17,0.3648097,0.0935239,0.5416663
18,0.52442104,0.078335956,0.397243
19,0.5719849,0.27248725,0.1555278
20,0.38863996,0.4435097,0.16785036
21,0.5527537,0.19822875,0.24901754
22,0.14314887,0.15664525,0.70020586
23,0.59807235,0.28977853,0.112149104
24,0.6124625,0.1817167,0.20582078
25,0.07812059,0.622775,0.29910433
26,0.056248456,0.73674905,0.20700246
27,0.45457584,0.34268793,0.20273618
28,0.04903863,0.7873093,0.16365208
29,0.6869386,0.108362235,0.20469928
30,0.59261703,0.2909478,0.11643518
31,0.19095743,0.21952157,0.589521
32,0.3709307,0.35645577,0.2726135
33,0.065682136,0.68176866,0.2525492
34,0.29285353,0.5058003,0.20134616
35,0.2867273,0.58526796,0.12800477
36,0.522594,0.33396816,0.1434379
37,0.58369476,0.25930372,0.15700155
38,0.6689522,0.09000786,0.24103999
39,0.5832164,0.19731434,0.21946923
40,0.057188988,0.84636354,0.09644748
41,0.48160487,0.4071433,0.11125185
42,0.25975785,0.50000495,0.24023724
43,0.46313348,0.31040013,0.22646631
44,0.65538347,0.21675844,0.12785812
45,0.5779383,0.28192416,0.14013757
46,0.36800945,0.44615325,0.18583728
47,0.6940728,0.15379569,0.15213147
48,0.31999147,0.41806188,0.26194665
49,0.47136152,0.33316052,0.19547796
50,0.1257053,0.54953295,0.32476175
51,0.4579061,0.15935102,0.3827429
52,0.6789553,0.09176321,0.22928153
53,0.4454778,0.39838323,0.15613893
54,0.072113544,0.39285427,0.5350322
55,0.24903609,0.44653547,0.3044284
56,0.38385013,0.41530156,0.20084839
57,0.6037521,0.16140664,0.23484133
58,0.258309,0.64385885,0.09783216
59,0.40081325,0.26509354,0.33409315
60,0.40184376,0.3208883,0.27726793
61,0.0577787,0.6294703,0.31275105
62,0.06457688,0.32624158,0.6091815
63,0.4915717,0.38833156,0.120096736
64,0.23108853,0.67541826,0.09349319
65,0.60930914,0.15885974,0.23183112
66,0.35402986,0.5289426,0.11702757
67,0.057371624,0.30075336,0.641875
68,0.060793273,0.46512738,0.4740793
