,G1,S,G2
0,0.31590956,0.43968424,0.2444062
1,0.70369023,0.16636622,0.12994355
2,0.2996002,0.323018,0.37738183
3,0.27922174,0.44544098,0.27533725
4,0.3931897,0.37050766,0.23630269
5,0.12222618,0.16193053,0.7158433
6,0.62761223,0.23147687,0.14091091
7,0.70963377,0.10012771,0.19023848
8,0.049841557,0.26194927,0.6882091
9,0.41782472,0.12862912,0.4535462
10,0.05792684,0.40156347,0.5405097
11,0.42723465,0.4443825,0.12838288
12,0.18614969,0.15744883,0.65640146
13,0.49830696,0.08188203,0.41981098
14,0.64191717,0.0865777,0.27150512
15,0.3289924,0.508132,0.16287564
16,0.03332264,0.85941154,0.10726574
17,0.7005493,0.14127809,0.1581726
18,0.31931064,0.0794957,0.60119367
19,0.4864248,0.37023225,0.14334297
20,0.35256812,0.4346304,0.21280147
21,0.731728,0.09247924,0.17579278
22,0.47915035,0.37302437,0.14782529
23,0.2531091,0.37683183,0.37005913
24,0.085620254,0.23565711,0.67872256
25,0.32902896,0.47680664,0.19416444
26,0.3497382,0.31924278,0.33101895
27,0.10242856,0.2997137,0.59785765
28,0.19719926,0.3208415,0.48195925
29,0.17321867,0.60747784,0.21930352
30,0.055916365,0.6513831,0.29270056
31,0.47648853,0.38593563,0.13757588
32,0.21527903,0.6777581,0.10696289
33,0.31701988,0.18394028,0.49903983
34,0.5377468,0.107982956,0.35427025
35,0.5527535,0.12010594,0.32714063
36,0.61724573,0.2582965,0.12445778
37,0.5910813,0.29699752,0.11192116
38,0.5591435,0.31146517,0.12939143
39,0.4982341,0.30296257,0.19880326
40,0.21928063,0.28024405,0.50047535
41,0.06024269,0.5489009,0.39085642
42,0.065407716,0.16079941,0.77379286
43,0.66628796,0.0873549,0.24635711
44,0.61604226,0.2059065,0.1780513
45,0.5903887,0.1037746,0.30583668
46,0.36314756,0.3570105,0.279842
47,0.06466343,0.6044581,0.3308785
48,0.16965231,0.466938,0.3634098
49,0.5673273,0.17386687,0.25880584
50,0.4295292,0.45785356,0.11261728
51,0.15462895,0.6121012,0.23326983
52,0.1692955,0.36588058,0.4648239
53,0.25899246,0.22404873,0.5169588
54,0.7234699,0.13678247,0.13974763
55,0.1257946,0.26424682,0.6099586
56,0.2530194,0.12723938,0.61974114
57,0.578348,0.26008338,0.16156866
58,0.06316158,0.49012402,0.44671434
59,0.05705801,0.3838899,0.55905205
60,0.2531091,0.37683183,0.37005913
61,0.71327627,0.14920495,0.13751885
62,0.35275778,0.16066115,0.48658106
63,0.14581335,0.40499184,0.44919482
64,0.16649109,0.74427193,0.08923696
65,0.6176998,0.15432219,0.227978
66,0.049840946,0.27382743,0.67633164
67,0.6631257,0.21246736,0.12440694
68,0.71113425,0.12429412,0.16457164
69,0.05687375,0.3902311,0.5528951
70,0.26992568,0.26550633,0.46456802
71,0.36660096,0.47135007,0.162049
72,0.56545204,0.30453596,0.13001202
73,0.24448077,0.45803925,0.29747993
74,0.3603047,0.24947605,0.39021924
75,0.2159236,0.68678963,0.09728674
76,0.3162639,0.42212385,0.26161227
77,0.18839827,0.20258029,0.60902137
78,0.63579684,0.23524398,0.12895921
79,0.35799223,0.4590542,0.18295355
80,0.45151374,0.33770955,0.2107767
81,0.055828694,0.24311937,0.70105195
82,0.64122736,0.08983268,0.26893997
83,0.37436783,0.46784088,0.1577912
84,0.5195655,0.2634171,0.2170174
85,0.30285713,0.5879113,0.10923155
86,0.04727325,0.7414441,0.21128269
87,0.6875348,0.103921175,0.20854399
88,0.4075378,0.47204766,0.120414585
89,0.42408305,0.22697958,0.34893733
90,0.35710415,0.38701183,0.255884
91,0.37376106,0.4604629,0.16577607
92,0.45797288,0.42323172,0.118795365
93,0.04420923,0.17687094,0.7789198
94,0.056211364,0.33913213,0.6046565
95,0.1881442,0.6516908,0.16016507
96,0.14906691,0.6761089,0.17482421
97,0.045884337,0.21798983,0.7361259
98,0.65247077,0.13653946,0.21098982
99,0.3120288,0.5710979,0.116873264
100,0.3958555,0.49725103,0.106893495
101,0.7211799,0.13255167,0.14626843
102,0.5956375,0.12616043,0.27820215
103,0.072115675,0.26684186,0.66104245
104,0.5762895,0.24580126,0.17790924
105,0.267835,0.62651634,0.10564867
106,0.2307916,0.09185412,0.6773542
107,0.60773623,0.22302186,0.16924192
108,0.27180004,0.62510806,0.10309188
109,0.697056,0.111836895,0.19110711
110,0.47092545,0.12982054,0.39925408
111,0.73519266,0.11847541,0.1463319
112,0.090727575,0.36744642,0.541826
113,0.47648853,0.38593563,0.13757588
114,0.5446551,0.22748788,0.22785702
115,0.07957627,0.12849106,0.7919327
116,0.41726914,0.4701836,0.11254725
117,0.5025121,0.36353454,0.1339534
118,0.0938908,0.5432522,0.36285695
119,0.6458226,0.09368517,0.26049224
120,0.32902896,0.47680664,0.19416444
121,0.3814857,0.072146766,0.54636747
122,0.15694246,0.14436089,0.6986967
123,0.049039453,0.24630275,0.7046578
124,0.04322845,0.7826214,0.17415014
