,G1,S,G2
0,0.046608895,0.88743657,0.06595449
1,0.18988001,0.08787901,0.722241
2,0.40882298,0.06902064,0.5221564
3,0.04783906,0.21404769,0.7381132
4,0.60066026,0.29358742,0.105752304
5,0.32589892,0.42086843,0.2532327
6,0.46574306,0.09739542,0.4368615
7,0.0525128,0.57725894,0.37022823
8,0.11353811,0.70721895,0.17924295
9,0.49323526,0.1459965,0.3607683
10,0.6266518,0.18005334,0.19329482
11,0.3975914,0.23828295,0.36412564
12,0.4336288,0.41178066,0.15459056
13,0.11066834,0.19025497,0.69907665
14,0.034917325,0.8734294,0.09165332
15,0.33125594,0.43845,0.2302941
16,0.71380544,0.11051181,0.17568272
17,0.5996271,0.29181024,0.10856266
18,0.6124512,0.2576551,0.12989369
19,0.6146895,0.26860368,0.11670677
20,0.44454727,0.4522711,0.103181615
21,0.10192188,0.65737164,0.2407065
22,0.15414372,0.23913786,0.6067184
23,0.39305648,0.40140322,0.20554034
24,0.3328849,0.56817365,0.098941475
25,0.609544,0.09680303,0.29365298
26,0.048788708,0.45583406,0.49537727
27,0.4276931,0.42035896,0.15194792
28,0.2615723,0.554648,0.18377966
29,0.35705617,0.38634878,0.25659505
30,0.44147316,0.16462234,0.39390457
31,0.6258955,0.26582488,0.10827959
32,0.5707701,0.32531443,0.103915505
33,0.42218244,0.22827576,0.34954178
34,0.4574857,0.3775551,0.16495919
35,0.048347928,0.39244705,0.559205
36,0.13094224,0.2616068,0.60745096
37,0.28274742,0.62207025,0.09518233
38,0.23190029,0.5385535,0.2295462
39,0.28875422,0.61774737,0.093498364
40,0.048782084,0.2312739,0.719944
41,0.08208058,0.12038533,0.7975341
42,0.038351078,0.85805005,0.10359885
43,0.5452889,0.34702608,0.107684985
44,0.4735767,0.36567718,0.16074622
45,0.04552029,0.117985435,0.83649427
46,0.039516285,0.1615592,0.79892457
47,0.52794456,0.35596204,0.11609338
48,0.19734505,0.21365912,0.5889958
49,0.2666271,0.23195632,0.5014165
50,0.5231418,0.35669333,0.120164834
51,0.52042025,0.3248059,0.15477385
52,0.16331328,0.7576009,0.07908579
53,0.12790306,0.5269807,0.34511626
54,0.042708434,0.31216642,0.64512515
55,0.6215654,0.2562215,0.12221303
56,0.070250444,0.31244346,0.6173061
57,0.04898694,0.6496017,0.30141133
58,0.37844127,0.4032699,0.21828885
59,0.17639898,0.11480691,0.70879406
60,0.57923776,0.31297722,0.10778502
61,0.3396907,0.07636279,0.5839465
62,0.27252102,0.6085565,0.11892249
63,0.4245486,0.4490907,0.12636071
64,0.30062398,0.52526397,0.1741121
65,0.09721996,0.2600286,0.64275146
66,0.46694812,0.2542269,0.27882496
