"","neu","NK","CD4","CD8","B","mono"
"0",0.0924966782165198,0.189604857284438,0.335107257532348,0.140669626112329,0.166635288363091,0.0754862924912747
"1",0.0579830711975987,0.192905933440284,0.0384731553673968,0.0167944274358142,0.156144724755078,0.537698687803828
"2",0.113554174326458,0.0893255297802928,0.234445691059204,0.18911734211242,0.15569663061817,0.217860632103455
"3",0.166090548708078,0.254372259217154,0.102636179713503,0.107604759882233,0.249976545498237,0.119319706980795
"4",0.258923683788533,0.37424286541138,0.0351289214917303,0.223977889067506,0.0686235980193957,0.0391030422214546
"5",0.115531295781767,0.141978957695447,0.0180633151752138,0.15874489176866,0.259114635135545,0.306566904443367
"6",0.0542292960312985,0.164688804541114,0.243632601257471,0.0740565944574856,0.265990979806174,0.197401723906457
"7",0.0677096243944493,0.258026818823294,0.110654498925136,0.323774489685454,0.0259480567792138,0.213886511392454
"8",0.168655067384269,0.188517854370164,0.0643545096282522,0.260744581868888,0.259250295540378,0.0584776912080493
"9",0.0964976146538949,0.170867912450227,0.223495596433386,0.232294426327023,0.260472875298373,0.0163715748370956
"10",0.0145935965164425,0.379653390994009,0.0657811533233132,0.20013044429337,0.0379420105733188,0.301899404299546
"11",0.0891330553965934,0.0352019344208398,0.466341374619467,0.0169980572615303,0.311652854786848,0.0806727235147217
"12",0.192475706235203,0.199580752519643,0.23176512906655,0.0803475089219387,0.109263953432706,0.186566949823961
"13",0.043594378265533,0.210362135683827,0.261276850467391,0.207360570559387,0.0829081807254462,0.194497884298415
"14",0.0980318612752942,0.306601054075737,0.0738074185730074,0.205434569977293,0.213089196659276,0.103035899439393
"15",0.143534528256135,0.0928229333244376,0.159682589838403,0.166702192231662,0.260246207665023,0.177011548684339
"16",0.0837940919855928,0.201763856095577,0.0357829688163593,0.29235839583909,0.285185699109552,0.101114988153829
"17",0.105399456369065,0.374091322467178,0.260586845705255,0.139018178655191,0.0496972438479271,0.0712069529553837
"18",0.147756227466646,0.230303583060543,0.110787569717231,0.168612816537599,0.216187949282588,0.126351853935392
"19",0.114902114721704,0.223024853126932,0.137500400509097,0.243176504594551,0.255209977415244,0.0261861496324718
"20",0.0147456309064866,0.127703551170512,0.147250530884424,0.260920519006934,0.219706368792683,0.229673399238961
"21",0.0444998694467705,0.0902360174617114,0.340883802360266,0.329822863867819,0.0276176014170517,0.166939845446381
"22",0.0781615415978978,0.264512279619028,0.101480690645338,0.208330851734943,0.290036276478588,0.0574783599242056
"23",0.17078159477368,0.211300134313502,0.0557980503807014,0.0790104739793098,0.189294204741545,0.293815541811262
"24",0.180074473489762,0.110425978695107,0.206186174370715,0.173917076485924,0.184227822261305,0.145168474697187
"25",0.0505001834039439,0.334012676504802,0.240353752521299,0.0283656153183884,0.127125935507216,0.219641836744351
"26",0.0705809906282773,0.0823465633395328,0.224433190005548,0.155708278288534,0.23206281652483,0.234868161213278
"27",0.137126408603943,0.290991166766389,0.135690702354349,0.0316284287322522,0.140648822976249,0.263914470566818
"28",0.0688090841967085,0.0672951268879084,0.130187040009605,0.283688184912277,0.152257427236391,0.29776313675711
"29",0.154043665507702,0.20287974303118,0.177737573901327,0.0916959983082108,0.0675995980056718,0.306043421245908
