"","B","CD4","CD8","mono","neu","NK"
"0",0.152501826295175,0.22629504381889,0.292916545039174,0.0443212119059558,0.241208108539519,0.0349934368453639
"1",0.103484869085085,0.191734255219431,0.147308788409289,0.31264186457984,0.0920502184725986,0.165878628772137
"2",0.124060706688435,0.0585242187117256,0.309942696187894,0.230160711386159,0.0913092604109671,0.196243973636567
"3",0.0641570328679724,0.351520524742205,-0.0749641989417075,0.0494312569868324,0.0148786770136343,0.127385230943576
"4",0.029931220834654,0.490672065739754,0.0548323575756338,0.235813064095521,0.1663831524264,0.0418338345568583
"5",0.194790105306226,0.0801285462714297,0.096789313201818,0.338965517583426,-0.00332648815202016,0.111919614905829
"6",0.0107957364560833,0.191929149655932,0.408704825730216,0.297702189857573,0.127847996323636,-0.00688441967897172
"7",0.20705415724917,0.0621234451132299,0.0385299549413448,0.227732546485283,0.0764628373941565,0.385623198947324
"8",0.0735893751441959,0.214667375233859,0.169390137681872,0.223198028799756,0.155339455825459,0.176770250491666
"9",0.0860697043484682,0.211980734337815,0.0604836496352245,0.24503929649698,0.251479994689099,0.0530901403109698
"10",0.143911483909186,0.118393067192907,0.221306473785651,0.0209961308203174,0.0615800966561191,0.433234570205228
"11",0.160144029767503,0.109344557737199,0.201985534571752,0.186205451747588,0.0402239416705303,0.304253234938178
"12",0.159073446309592,0.163625782984852,0.0800598350775192,0.197982427672393,0.0926990127878437,0.22781805762151
"13",0.163869478433489,0.263758795881692,0.150259836795563,0.138532468691373,0.116837529804039,0.0894180453842779
"14",0.0760231062349676,0.0594913517485445,0.352421660991065,0.188719728562113,0.0272415007244603,0.289505770167708
"15",0.0283336427637922,0.184115065075519,0.310632252882647,0.108003065517378,0.218752756337582,0.166564642791423
"16",0.0480304886087139,0.00509084662782737,0.100254844035279,0.210131894796184,0.277975491766327,0.341974850812023
"17",0.164443406412147,0.0889678276179973,0.101116813654321,0.207807537159597,0.244878151610694,0.200778794743762
"18",0.0645269295712679,0.0988667557910652,0.151057539473343,0.189313891136777,0.1995219442021,0.292274292397737
"19",0.010086281514829,0.372311179162881,0.313335010219579,0.0589591065274008,-0.00129238326741709,0.255936114791578
"20",0.0292335661775545,0.105725015175121,0.465348833460266,0.160193779264324,0.118819468580935,0.143430230256654
"21",0.0140893420662335,0.213132012069024,0.275991927461052,0.193034945601639,0.0910339961510507,0.220501668403693
"22",0.027765300893911,0.184479901465231,0.235432916629979,0.230796098202297,0.0545151189692784,0.28741077700211
"23",0.134109063937717,0.195094278623717,0.0742032776545029,0.112903866909974,0.0295820363435724,0.0905336879061537
"24",0.149163361919688,0.137278329515384,0.214298822388754,0.0430671497609104,0.195956197213008,0.273632354413845
"25",0.017951021804504,0.267727729820603,0.23275349522783,0.147417875079804,0.0771778058022214,0.275256827973037
"26",0.150283925521475,0.126523945232821,0.15580061940805,0.192335355348345,0.145584625397897,0.115613606029333
"27",0.0675518470044295,0.38398248855716,0.0561839761595095,0.309742807572545,0.142706630647232,0.0557361062192597
"28",0.0298212044011023,0.0568175843849818,0.0903047733518798,0.369832184040015,0.259774133562472,0.203348976956205
"29",0.0789771723919011,0.272251136089787,0.210362078264949,0.050616984803344,0.202450938502904,0.200164654911053
"30",0.0969809785912668,0.334786887573338,0.0657682212184368,0.169053408050012,0.325202499058741,0.0365659256736004
"31",0.181764043532325,0.210050170058833,0.163245240972186,0.0499136236713384,-0.00588555454283642,0.0710667626750227
"32",0.09105429859088,0.0722812343889786,0.343232513231101,0.403263395733404,0.0375119052026804,0.0481679300145348
"33",0.00923458753023955,0.224395899128918,0.36685896954967,0.32732068544281,0.0113595604690378,0.0745209334976668
"34",0.201648969758802,0.0947443362829893,0.273446982894785,0.284204036777739,0.055738278091531,0.083412388401482
"35",0.114507616151619,0.125597698908426,0.118302887768651,0.124900957213581,0.221554177659881,0.301759226103265
"36",0.0484058523318022,0.143634199816135,0.155618092198313,0.268773705517242,0.215191776513109,0.175432581275789
"37",0.198462779879819,0.0902364003089044,0.0835021439395907,0.0239428557745297,0.0477669243919211,0.553761211077839
"38",0.0704156133869549,0.169986346598812,0.165432157174076,0.023982438951375,0.145116254348483,0.020055344119669
"39",0.0350995247852721,0.0193401906094846,0.124242154646352,0.271598675416876,0.247250574543005,0.307108925066363
"40",0.104303853920948,0.251252038786157,0.0960026686533358,0.238969795137882,0.0476160944272182,0.267278179735904
"41",0.147086721829011,0.293871817034964,0.0764049922062428,0.255913791717482,0.0577568177383076,0.0448744539962799
"42",0.183876621231268,0.285555964050037,0.0480492751935141,0.0452781471919259,0.141502685179754,0.198024744869228
"43",0.110598322817255,0.0477414412278601,0.354319807600034,0.165527438525393,0.0977394422629181,0.23451302827521
"44",0.00512570056290426,0.0761530262002642,0.154918164178589,0.14450367129725,0.350530675530967,0.267708870390716
"45",0.0592749670763693,0.282162360229105,0.229809117139814,0.143483539810167,0.212762025789665,0.0778038392822634
"46",0.173629264354254,0.0673043340754644,0.200439024856443,0.268357365580523,0.17016313124333,0.117347586096227
"47",0.134444454393009,0.230342763828514,0.0850143534011431,0.290971423774596,0.155129434756834,0.00901569834294326
"48",0.127624860883594,0.0972213391826822,0.119467042749615,0.115173976771051,0.265810524956145,0.28800074452642
"49",0.142139257522522,0.0117581833874464,0.289437493111264,0.294629870305975,0.0572030905424472,0.211799647424063
"50",0.0130962482997442,0.220736308043153,0.130791017276999,0.386597696179459,0.0842852403984576,0.174541613048469
"51",0.117022771109052,0.201994816647761,0.200021300809736,0.16832236523566,0.186124872817555,0.136012032338998
"52",0.0826044017475454,0.14963560664148,0.297319116162213,0.149688709159823,0.161940234364884,0.158256173644993
"53",0.169368279437642,0.106191517020533,0.247585743958772,0.219258673626215,0.162588472354587,0.106459192522248
"54",0.0494487611764586,0.547630281382965,0.126345251386247,0.0507148773233368,0.188311200426358,0.0665681372940059
"55",0.271288001709293,0.0687156629101469,0.219118637123084,0.0308578571317012,0.100126135436754,0.104284741239251
"56",0.0233095938713817,0.248166131161062,0.194882222391468,0.241478086730943,0.104037028007635,0.196854261192317
"57",0.145035788441668,0.143012636378113,0.195972385707841,0.191483644779107,0.230900772724584,0.101375981228799
"58",0.191399802992616,0.07062414877551,0.277469169156208,0.00188775458482688,0.204914622225181,0.0845524503550168
"59",0.076332982833318,0.0252559384481615,0.0182136618325088,0.272956882494725,0.24392382600641,0.358046096742522
"60",0.0192362013088174,0.328997398145775,0.152077161319573,0.148547570804184,0.180262791234509,0.189223479061522
"61",0.113358841814875,0.0698274126995823,0.176400179795279,0.211053540471418,0.184335185561887,0.25109355990144
"62",0.104657167216868,0.242324929107626,0.26338449934474,0.230240210594073,0.0842283836729486,0.0897422907073438
"63",0.142874364016118,0.197435433537425,0.255167074520234,0.132911894903706,0.040932166632047,0.243222477214623
"64",0.094264394243904,0.0908876533365181,0.101161659410214,0.178019071955177,0.26446164184718,0.285360891137906
"65",0.137962980968465,0.21559945580771,0.0267467853449237,0.21393840520382,0.227333166821498,0.0451909858600514
"66",0.297991040853305,0.0464298365898944,0.0530043543061037,0.0446808177814894,0.249718031262861,0.31271882532807
"67",0.201534927260762,0.20596520746626,0.076056053743999,0.0465011757578533,0.261739686732815,0.0447405147750129
"68",0.106112019867281,0.148629868151337,0.434235113152236,0.0191182475201499,0.152560987323473,0.165681073565955
"69",0.188638170199296,0.058542342218202,0.248299418744586,0.0642893083482129,0.231018352587354,0.234973105982972
"70",0.0493025292474346,0.0453462226695754,0.193764593503613,0.312103865691551,0.307318130408451,0.0843801951337587
"71",0.217926941273878,0.0353514255470417,0.0892242661046903,0.19770587768963,0.00667667027981815,0.306873866856429
"72",0.115091098055148,0.236724442777261,0.214324269930146,0.0975464667649498,0.224433639033314,0.126141728961442
"73",0.137490728622775,0.230015020911308,0.238021545019673,0.122268841889655,0.0226076871093272,0.270769461758313
"74",0.0977423999214845,0.285281990298178,0.0316774382044751,0.145655277937172,0.0380502298561927,0.021708445690134
"75",0.167682182208299,0.117702181492866,0.259234997004858,0.152069899906334,0.0290583352722184,0.280298282732366
"76",0.0404604751015576,0.249931047814907,0.184408889207883,0.133514251945717,0.0648328548987463,0.354645224910164
"77",0.0663803986961815,0.267812385244031,0.0329053384389878,0.179207099564425,0.134692100463389,0.323887168033992
"78",0.0428820522184462,0.257063729272409,0.24878881666049,0.25043786167743,0.171392341151915,0.0423528127751528
"79",0.0511423133252841,0.123504343360306,0.143686921966604,0.0813365856012331,0.261969990008634,0.343063710935598
"80",0.0220260023786763,0.245890490112343,0.173232733659378,0.0435082140591366,0.0304357387886752,0.508744635921787
"81",0.100795790039377,0.233464199179525,0.169905794260686,0.220200180375012,0.00987538156809204,0.272259032768705
"82",0.0227033573744961,0.11348291570153,0.19061319766127,0.0297794739038238,0.309096883427419,0.32945012573482
"83",0.0995142680751792,0.151672944412674,0.125608761764737,0.375122013738442,0.131086912647289,0.118187873048594
"84",0.114649199339074,0.211757379153165,0.32892160074805,0.150933179076386,0.129715111686765,0.0840935006917974
"85",0.0400245392747969,0.234185278943389,0.181444901236354,0.246246811773538,0.0493933471244223,0.254897273058508
"86",0.00169511962254644,0.249465842539654,0.0485720658451314,0.0560919537363666,0.18946715677831,0.460118997350479
"87",0.102435373439376,0.0902817427442765,0.25302398431045,0.125411700057341,0.203618963069812,0.227244822805757
"88",0.00582304988447034,0.0991691305404048,0.386229234074455,0.0315689347348245,0.154646097469965,0.322903187145663
"89",0.215846653058587,0.262238629890527,0.204924778126686,0.0583194909283571,0.0502579276854767,0.0518135830072549
"90",0.145431941878013,0.120895976573775,0.0964979606595658,0.217278399191716,0.131742949371361,0.298299021346554
"91",0.136738431008663,0.164109922863557,0.102011220107661,0.0459241578659077,0.220887066648314,0.348386060773827
"92",0.166191283375162,0.208907471465685,0.141081051068353,0.0849046596064313,0.140485645613688,0.181930023967215
"93",0.0407826808646475,0.124353116715846,0.355136425971104,0.135106199849439,0.0709096720022032,0.261713056131813
"94",0.186087076845572,0.016881936088325,0.057764449568608,0.174337491403478,0.206048972755095,0.36297201346219
"95",0.0434986520414352,0.191031517790057,0.162111830024304,0.205696145404859,0.196927940149661,0.211465628613202
"96",0.124728465850017,0.19970347345145,0.331157153636503,0.244905097739551,0.0777039434184944,0.031113398755559
"97",0.170214737814219,0.0472344871148027,0.279385731679303,0.0527323226431023,0.319949647546172,0.153913397336318
