"","B","CD4","CD8","mono","neu","NK"
"0",0.0919156875215667,0.174999027954231,0.371222637070555,0.1371260126988,0.165011818128113,0.0698349836190943
"1",0.0612609962617189,0.187516156963532,0.0435286632387258,0.0173289558957636,0.156600105348095,0.524927249312296
"2",0.113250650570371,0.082943292489761,0.252730126807282,0.189988077279303,0.156312120377274,0.222431179061428
"3",0.149019761954207,0.234743764345487,0.0786220038807468,0.089552439518254,0.228599490697077,0.095375568887378
"4",0.211955265922037,0.331923151170499,0.000974615366623819,0.192712018320832,0.0371682357048529,0.00209032169810308
"5",0.115365582518375,0.138435369161146,0.0129606713464468,0.156898130170889,0.267282360742175,0.302924226340307
"6",0.0528787258701655,0.16909094771236,0.269635894974277,0.0730780298049764,0.259208273488124,0.196380966240436
"7",0.0677044178734686,0.251215197437419,0.116786037383427,0.32589536271557,0.0272258198435266,0.216973121496318
"8",0.157558678046307,0.176224469696181,0.0437834819343706,0.244771982984547,0.242334492343813,0.0399319952257071
"9",0.0960523000634075,0.176839795317967,0.234439472252597,0.235060086925407,0.260071059618953,0.0163982895255902
"10",0.0147997490273248,0.396345508021026,0.0566584139137031,0.196335856500217,0.0374621842385033,0.297299335036274
"11",0.0718108975841354,0.0599588985724137,0.179178828634864,-0.00166251204791076,0.307307324831615,0.0738277692736703
"12",0.186416706170538,0.215474441534293,0.22594277641895,0.072511998029693,0.104821727030433,0.183254791007631
"13",0.0442842297810408,0.203638637661514,0.275963378585131,0.206744183478933,0.0851154561583346,0.192330874696388
"14",0.0974609511351652,0.319214470832685,0.0713279760425126,0.207989195968303,0.218386435799117,0.103765626039148
"15",0.143164709065092,0.0831111213337429,0.170386167650684,0.164933803865072,0.272668597596295,0.176382557516407
"16",0.0815773566293081,0.204116192915219,0.0304532501522743,0.28961853439466,0.298250614438559,0.0979630031306947
"17",0.0826866955692334,0.357495860125726,-0.0541029811469189,0.116420409682536,0.0247614698699127,0.0555810244800076
"18",0.138279832183364,0.219011163426896,0.0940382080538679,0.15793516558024,0.205968529055919,0.115976293117011
"19",0.0997111472742955,0.196506829920516,0.121438683231749,0.228478894079488,0.23593519610174,0.00707020162246564
"20",0.015733534086958,0.128975858862296,0.146017839924544,0.262465449866112,0.218435874452442,0.23066341749259
"21",0.0421733555200053,0.0794852159500818,0.348269566940752,0.330391998574948,0.0272911385100011,0.16178691624722
"22",0.0762529139323063,0.268620972024466,0.0998521853911155,0.205139483010865,0.302306928482417,0.0548814637813767
"23",0.158478547846747,0.196865320675124,0.0430527211498377,0.0645066034596947,0.174068057935835,0.282746696924825
"24",0.171638836827568,0.0967139132231057,0.186335629919729,0.159328489806698,0.168890966206551,0.129955617392952
"25",0.0501327549177612,0.387215478266286,0.212829621365579,0.0271073822513924,0.12936366370429,0.221227396599058
"26",0.0683395452560298,0.0759698489132409,0.23276139329117,0.153494060143542,0.241139898362694,0.231867587058215
"27",0.134371415778483,0.285811892810303,0.156281837636554,0.0282918569484686,0.139441136641624,0.257818481431427
"28",0.0694223167127705,0.0653101757228873,0.13369972998994,0.283803701327596,0.151078146490288,0.299621224842361
"29",0.154118856217716,0.19966932398805,0.178332104100944,0.0879489270376256,0.0640317451188372,0.307490705924058
"30",0.0928788078643729,0.0805295496842702,0.259859276916956,0.253292757308246,0.302479801272315,0.0228244862367839
"31",0.0143288090760955,0.163348459462983,0.171511901820307,0.265093204181105,0.27790674943178,0.126729065811288
"32",0.0868640330351352,0.0250972672902569,0.118554834232437,0.380505600517371,0.341938980606652,0.0487406605551573
"33",0.106643959374264,0.261873423631615,0.0927889891453701,0.149400041775873,0.0839871238404932,0.325908239271538
"34",0.1264289207578,0.195969656703909,0.0786886973401214,0.185531296863068,0.175977938780777,0.168128205747126
"35",0.073066512687342,0.314477782935032,0.308187396032315,0.0410581704307549,0.225334769716209,0.0306537915389882
"36",0.0309839755578905,0.236306281094344,0.235376108983814,0.207264396932226,0.0369808647886615,0.267211211501408
"37",0.0518553427662705,0.104053348404312,0.354819244916678,0.227309836852246,0.175271380856836,0.077971138297182
"38",0.0758506991844754,0.0957724706224487,0.270299364593717,0.309870534834171,0.194182523865539,0.0770222778296817
"39",0.134053769774602,0.251804990962199,0.246288453171595,0.0986827279976039,0.159271899707399,0.124328540381652
"40",0.0618497329309133,0.12327514058371,0.326665679535812,0.247707033915899,0.253258429316665,-0.00666594237848601
"41",0.128570702502421,0.244608379419563,0.219908796359248,0.187397960352971,0.0579468948070543,0.13510449900735
"42",0.18776789607058,0.372218164819353,0.0884698247757881,0.0279285535106694,0.0753282579757055,0.0683356987171517
"43",0.0973462188958464,0.184296374816673,0.131966959764407,0.195817487716921,0.201484598851999,0.200245106326906
"44",0.0709177928538858,0.310495808549241,0.0948655519176832,0.261578925390897,0.100877013727811,0.0739783054117326
"45",0.125646956299454,0.254307425067161,0.184808617037652,0.137546873496876,0.0220823379545971,0.287383984709503
"46",0.0535432891693277,0.0122735677063484,0.528838895886231,0.187611953493326,0.0183096996861758,0.19296754920983
"47",0.101113998838746,0.0922708345844646,0.275692686564298,0.151933569460317,0.155248031179565,0.234649185532403
"48",0.159738791889959,0.235925017268,0.0387054963143891,0.158541537248396,0.186026923037255,0.138861490910277
"49",0.149697151920081,0.150672465260177,0.0924354496810863,0.204208731855743,0.148434185374833,0.165679996732187
"50",0.176881252131236,0.176184627401557,0.207643760505002,0.0424073943934148,0.249921116271905,0.00272509592311958
"51",0.153030960466243,0.0535458361517556,0.2103937821146,0.122961063309315,0.238430741741149,0.231735157814483
"52",0.116182498915087,0.238089748465325,0.169019165242715,0.0632021868176606,0.223787759255283,0.187211300950505
"53",0.00549879492022848,0.250300687421759,0.0502363956194711,0.210854344002657,0.211129708978022,0.28691912383417
"54",0.00604056701844041,0.0747037535577324,0.275414745854048,0.164827708582437,0.234076172200103,0.255335183462194
"55",0.11915591694804,0.141033264052699,0.211101586829331,0.0377828397651784,0.0881399795836053,0.413549850461863
"56",0.0826509952255918,0.0717525344523477,0.399417194618093,0.16951017149475,0.189842916266618,0.0990253705158579
"57",0.0681527827689424,0.190283520635927,0.131054432221601,0.179563517495406,0.255720036634735,0.184979375363383
"58",0.128929218073763,0.030792509004573,0.154062994444524,0.264759832096552,0.200100991012881,0.22190470676413
"59",0.160253279232121,0.0724373780688844,0.262125224220851,0.121619839230426,0.269528041994022,0.12813453572381
"60",0.0178101806746385,0.321569956300456,0.134324437514952,0.119150100919648,0.132054969221648,0.289342297041289
"61",0.174863582635663,0.343279988328561,0.068089920228186,0.0484343261562229,0.0257551080390334,0.356040055253702
"62",0.174547456826335,0.155191836274319,0.023156251680453,0.275517113076194,0.0413585058556175,0.153966014125364
"63",0.114834840890897,0.288164802194774,0.0862030249490954,0.103941372720514,0.274165369681668,0.147942124091391
"64",0.149274466173848,0.172916103484237,0.0889361420828563,0.0834164984781201,0.0555335634832214,0.144815485442497
"65",0.167968148143314,0.31600644941081,0.0313611273207355,0.124666963749564,0.2029802898674,0.00379793781752021
"66",0.043469070102679,0.236704855004334,0.251892137275635,0.0749443556999463,0.341602415949847,0.0621621324385258
"67",0.192233203911925,0.168207171353677,0.179083135314732,0.0822899519763051,0.0304474334503357,0.217267432024883
"68",0.126114973991873,0.205965521747794,0.270598328836302,0.117948101587555,0.119843396202635,0.178514565047513
"69",0.0614980975498135,0.278941281364441,0.0855761560863817,0.249732145772335,0.117973892131296,0.215711102463844
"70",0.0527109781429592,0.236451993837669,0.224257003825501,0.172383432092458,0.275230617947399,0.0679574261610102
"71",0.125029677828641,0.0167493676135865,0.219661050977607,0.156330394465248,0.166013056518066,0.316364821306215
"72",0.175670683937277,0.269386234576272,0.213672560255626,0.0579010873619567,0.0356856584494454,0.27910759033328
"73",0.0922713653590257,0.151165653327958,0.0762825669284574,0.191359027571234,0.311766704477651,0.18615208945729
"74",0.0366646643483727,0.269837641514527,0.115034044354235,0.146963958981064,0.0614338292348658,0.381121666513003
"75",0.0930090013457577,0.147334433225537,0.247672659882269,0.212588913167444,0.0686620031741377,0.2515348853746
"76",0.128501831569924,0.265814487589448,0.196403493904895,0.0596925172026827,0.0287175701501405,0.321037735093905
"77",0.0099173950772306,0.166871560097243,0.286748070455509,0.306272333256516,0.100549502213233,0.15213979745428
"78",0.0729330053932696,0.252912971931873,0.234551102139172,0.0789238984022094,0.190661752433851,0.1829689796666
"79",0.062844442966901,0.16775145023583,0.0255323148216816,0.192472910783912,0.255890117424592,0.290407157910304
