,CCC,RMSE,CORR
0,0.8603073388764351,0.05424090923717691,0.8975713421372855
1,0.8201296283434989,0.06307140858741915,0.8465601398425034
2,0.8443168983247551,0.05962624824653888,0.8727564954409781
3,0.8689426714044759,0.05424517977828276,0.9055600315315682
4,0.840491525434915,0.058153964939531635,0.8709549030240372
5,0.8760521099118548,0.05178132236433602,0.913260741146495
6,0.8344352699448193,0.0597981299706427,0.8683589937487891
7,0.8618613479347853,0.057626226938684626,0.8914022582468164
8,0.8407903500447862,0.05791015409992917,0.8662755933123608
9,0.8434907634592504,0.05705883101713586,0.8744417211976184
10,0.8350564147042266,0.06068526855548733,0.8603281548968122
11,0.8474403041695457,0.058296000810285444,0.8779169651841372
12,0.858947542725012,0.0573674990567095,0.89310392176318
13,0.8611075177309638,0.055100398939968466,0.8960554582064741
14,0.8209365119249663,0.06197030742852314,0.8495056480260841
15,0.8551200328753872,0.05720245221591883,0.8883423887965497
16,0.8031322999394246,0.06360048407395476,0.828423271604781
17,0.8646527055212908,0.05310237501602604,0.9015617695020932
18,0.8533201151262221,0.05726941502854616,0.8895953514527861
19,0.8629842131678837,0.05305228307611636,0.9022803092408154
