,CCC,RMSE,CORR
0,0.9120952485571489,0.04034242336792032,0.9127360166171055
1,0.903028511900633,0.042072953242731165,0.9038001765829364
2,0.9058246179422517,0.04167350510385614,0.9065494227059983
3,0.9132205309400697,0.04002838734972302,0.9138405741017666
4,0.9058031755997761,0.041832919192340334,0.9064717883055909
5,0.9185898001708567,0.03928610464900781,0.9193423490631931
6,0.9061267881400845,0.04130679065098005,0.9071573639448851
7,0.9111180658586512,0.041075141067104526,0.9117248283426591
8,0.9100146680493635,0.04083687223552653,0.9106069295336735
9,0.9071579458402869,0.04120608607970461,0.907761829176752
10,0.9069272084055104,0.041586476749508175,0.9076501117909737
11,0.9092683950246415,0.04082647131968169,0.9099562772748407
12,0.9120386483923377,0.04084049402983391,0.9126795249488997
13,0.9107709267914668,0.040768853223731416,0.9112863733074812
14,0.9088581192819123,0.04129797827004134,0.9096940506183802
15,0.9112638793819738,0.04126427787340131,0.9121181711126886
16,0.8964545061262252,0.043748479107960064,0.8972818791479242
17,0.9103572244869902,0.040417744625005234,0.9108540948761008
18,0.9120586301183923,0.040871640059023266,0.9126975739982961
19,0.9159727605610999,0.040224000283219034,0.9165246617912186
