,CCC,RMSE,CORR
0,0.9920401371967363,0.011763599030659433,0.9953986057754487
1,0.992109396330647,0.011390504574952956,0.9952137142416752
2,0.9932505186266406,0.010845637445824011,0.9958785400026758
3,0.992940473150758,0.011275487945618418,0.9956651622768029
4,0.9930889281788633,0.01110624281907963,0.9956026415343601
5,0.9926393854851043,0.011638338657410454,0.9954880342693702
6,0.991881412858611,0.011536650498828861,0.9949935846827294
7,0.9929327775091427,0.011127055089811013,0.995626816186613
8,0.9934833825982304,0.010653004347458707,0.9959971486978444
9,0.9927974793940879,0.011034786660142416,0.9956302136278568
10,0.9926532670210995,0.011205812249771694,0.995721565021648
11,0.9921780782881651,0.011727172513322818,0.995832501452634
12,0.993557822567476,0.010669725335766031,0.9960172873442388
13,0.9924090829075162,0.011724781152133216,0.9957085348467228
14,0.9932601831235035,0.01112619134943007,0.9958217870768828
15,0.9934375707701102,0.011235329940862848,0.9958224892561326
16,0.9932414282242482,0.010941757122692273,0.9957442246326269
17,0.9923182842440215,0.011159192337088971,0.995580581874592
18,0.9930281664483706,0.011165286046429686,0.9958666890356498
19,0.9933585353496606,0.011098042931710503,0.9960076095870638
