,CCC,RMSE,CORR
0,0.9781217462866988,0.02073665606882035,0.9949913669312817
1,0.9787274468264907,0.020552594379737957,0.9944873599801907
2,0.976468524343771,0.021771032454701012,0.9943707916991245
3,0.9770522369261956,0.021539081255265494,0.9945447063008013
4,0.9772453515258578,0.021745553604402626,0.9945957015250897
5,0.9782943027784436,0.021564028781513724,0.9950775826862032
6,0.9777467128743196,0.020802668039058052,0.9948111749279569
7,0.9758963934793039,0.021601134133451685,0.9936076064349759
8,0.9778750148697376,0.021023225666939486,0.995020251443965
9,0.9766068152983204,0.021756385272561202,0.9948537663907926
10,0.9768390654945845,0.021136255730292305,0.9939695400313775
11,0.977510566896797,0.020798347832284153,0.994347578297502
12,0.9779508765632217,0.020856017302457296,0.994192645327205
13,0.9761336593007024,0.0208321812000874,0.9939330403432414
14,0.9787329076046196,0.020622729857751383,0.9950560150250546
15,0.9795240319724414,0.020927418960192363,0.9948784326179576
16,0.9775379142442051,0.021683047430799494,0.9951449543506112
17,0.9775967187083897,0.021195990256996092,0.9949357887913967
18,0.9778947987434098,0.020823341004701443,0.9943919710403594
19,0.9783969524002165,0.02222953243189772,0.9953940292536144
