,C10,SVEC,RAW
0,0.30665222,0.5538156,0.1395322
1,0.6597184,0.11040821,0.2298733
2,0.2565246,0.086710505,0.656765
3,0.13046427,0.17399739,0.69553834
4,0.102078676,0.58754325,0.31037804
5,0.63871056,0.06887174,0.29241768
6,0.312288,0.27635282,0.41135916
7,0.13776167,0.760613,0.10162528
8,0.095940664,0.6789197,0.22513969
9,0.26953042,0.297159,0.4333106
10,0.71808165,0.0713895,0.21052888
11,0.7013118,0.11705623,0.18163198
12,0.2274778,0.0847549,0.6877672
13,0.81868464,0.10809964,0.07321571
14,0.4815566,0.43005395,0.088389486
15,0.0944465,0.31857497,0.5869785
16,0.08214841,0.27579698,0.6420546
17,0.0725383,0.7901215,0.13734016
18,0.08287987,0.1041054,0.8130148
19,0.077530175,0.5503808,0.372089
20,0.54976654,0.07799969,0.37223375
21,0.15315111,0.14142878,0.70542014
22,0.18771912,0.1011224,0.7111585
23,0.080938965,0.7151663,0.20389472
24,0.10914352,0.5819089,0.30894762
25,0.34306088,0.1369662,0.5199729
26,0.40192342,0.3242919,0.27378467
27,0.7900577,0.11802185,0.09192046
28,0.6379792,0.09748293,0.26453787
29,0.12113308,0.6699434,0.20892356
30,0.5571875,0.32411006,0.11870244
31,0.6658161,0.21436188,0.11982201
32,0.29634735,0.34261283,0.3610398
33,0.6377271,0.21766739,0.14460555
34,0.10135622,0.39678326,0.50186056
35,0.078035,0.6607941,0.26117095
36,0.64924747,0.21435574,0.13639678
37,0.7782695,0.09980184,0.12192864
38,0.16777861,0.48170704,0.3505144
39,0.19853912,0.30003867,0.5014222
40,0.24529864,0.66250986,0.0921915
41,0.76543045,0.06876223,0.16580732
42,0.3788278,0.08839773,0.5327745
43,0.83411765,0.09252752,0.07335473
44,0.18063997,0.6891556,0.13020442
45,0.37567452,0.097095355,0.52723014
46,0.19626884,0.32883766,0.47489354
47,0.66846305,0.08749813,0.24403882
48,0.7722868,0.12769689,0.10001639
49,0.20048873,0.71542186,0.08408941
50,0.109152414,0.69457793,0.19626969
51,0.38831744,0.4988984,0.11278416
52,0.069053136,0.4112999,0.51964694
53,0.6141866,0.27470684,0.11110653
54,0.39459547,0.49451032,0.11089419
55,0.16565317,0.5381489,0.29619798
56,0.36694625,0.5405579,0.09249581
57,0.4402464,0.08593956,0.47381413
58,0.6854267,0.22938174,0.08519147
59,0.24820213,0.22167581,0.53012204
60,0.07162942,0.593011,0.33535954
61,0.33124948,0.10131334,0.5674372
62,0.4796113,0.092620544,0.42776814
63,0.6801189,0.22389597,0.09598511
64,0.62797755,0.2796894,0.09233307
65,0.101880014,0.11536612,0.78275377
66,0.6079343,0.2886356,0.103430115
67,0.09081032,0.652319,0.25687066
68,0.6424048,0.14567356,0.21192165
69,0.571209,0.08199099,0.34679997
70,0.35097837,0.5426887,0.1063329
71,0.15706816,0.26075917,0.5821727
72,0.17328158,0.7310047,0.095713705
73,0.35677338,0.5278402,0.115386404
74,0.34517214,0.46103418,0.1937937
75,0.09222013,0.113577,0.7942029
76,0.093628146,0.1563657,0.7500062
77,0.20043737,0.51394844,0.28561422
78,0.5587697,0.2883811,0.15284921
79,0.07693065,0.3536668,0.5694026
80,0.115619145,0.327486,0.55689484
81,0.6608579,0.08190565,0.25723645
82,0.08082087,0.81247133,0.106707826
83,0.4040637,0.49321118,0.10272508
84,0.39747402,0.26048177,0.34204426
85,0.43467012,0.45227477,0.11305509
86,0.0978147,0.5495638,0.35262144
87,0.3966441,0.20680109,0.3965549
88,0.37300435,0.12681288,0.5001828
89,0.6516922,0.07848296,0.2698248
90,0.6530097,0.21158288,0.13540742
91,0.58595616,0.07948675,0.33455718
92,0.13708684,0.13689055,0.72602266
93,0.0813475,0.14329883,0.7753536
94,0.28893185,0.45342493,0.2576432
95,0.2812447,0.50300676,0.2157486
96,0.1485251,0.07099989,0.780475
97,0.1003923,0.242165,0.65744275
98,0.08789505,0.16626255,0.74584234
99,0.39174148,0.07558548,0.532673
100,0.19491434,0.39973432,0.40535134
101,0.14774437,0.51633084,0.33592477
102,0.48260736,0.28944436,0.22794828
103,0.6290556,0.27529797,0.09564637
104,0.13105986,0.07064526,0.7982949
105,0.6875425,0.19712424,0.11533322
106,0.51043606,0.31537858,0.17418537
107,0.19874595,0.18452206,0.616732
108,0.6943752,0.20007676,0.10554809
109,0.44313923,0.07925165,0.47760916
110,0.41569638,0.09208537,0.49221826
111,0.59570813,0.16076823,0.24352364
112,0.1395111,0.77029824,0.09019072
113,0.2001019,0.715049,0.08484903
114,0.38491014,0.51521426,0.09987561
115,0.092856474,0.8174495,0.089694045
116,0.58461,0.32426435,0.09112567
117,0.2946282,0.17793123,0.52744055
118,0.26357365,0.6127547,0.12367165
119,0.54781353,0.33494923,0.11723727
120,0.15963952,0.6523467,0.18801385
121,0.09134944,0.10668571,0.8019648
122,0.3551245,0.53561425,0.109261304
123,0.14495003,0.324424,0.53062594
124,0.68809247,0.12457082,0.18733676
125,0.1641294,0.74319327,0.09267738
126,0.1486617,0.662864,0.18847421
127,0.14004353,0.49807766,0.36187875
128,0.101521716,0.748804,0.1496743
129,0.48351505,0.40845677,0.108028226
130,0.403159,0.49620813,0.10063285
131,0.112943925,0.34990683,0.5371493
132,0.14478712,0.76702416,0.088188745
133,0.6190578,0.28296044,0.09798183
134,0.08202324,0.19064249,0.72733426
135,0.22860774,0.15576886,0.6156234
136,0.23106767,0.4968948,0.2720376
